record_id,full_text_status,full_text_location,notes
R58ECD4183E39,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R58ECD4183E39_schmachtenberger_2022.pdf,Retrieved OA via https://www.ajol.info/index.php/ssmj/article/download/222481/209914
R9860C906C24C,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S0277953622003501/pdf: HTTP Error 403: Forbidden
RD08E9C62A66D,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RD08E9C62A66D_tsumbu_2022.pdf,Retrieved OA via https://doi.org/10.5004/dwt.2022.28619
RF11664787976,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RF11664787976_gosling_2022.pdf,Retrieved OA via OpenAlex extra thorough check
R4B45E853A064,not_retrievable,,No OA copy found via Unpaywall.
R39F1085A6B25,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R39F1085A6B25_aguayo_2022.pdf,Retrieved OA via https://revistasojs.ucaldas.edu.co/index.php/lunazul/article/download/8860/7107
RC18E0E45916F,not_retrievable,,No OA copy found via Unpaywall.
R00625C11FB19,not_retrievable,,No OA copy found via Unpaywall.
RF0B06784A547,not_retrievable,,No OA copy found via Unpaywall.
R095705AF6EDC,not_retrievable,,No OA copy found via Unpaywall.
R7399E3101B7A,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R7399E3101B7A_bikram_2022.pdf,Retrieved OA via OpenAlex extra thorough check
RDDE51A4C378E,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RDDE51A4C378E_huggett_2022.pdf,Retrieved OA via OpenAlex extra thorough check
R681CE8101972,not_retrievable,,No OA copy found via Unpaywall.
R1DF16F5BDF50,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R1DF16F5BDF50_morales_2022.pdf,Retrieved OA via OpenAlex extra thorough check
R02E30E613172,not_retrievable,,No OA copy found via Unpaywall.
RB76A3B41BBBF,not_retrievable,,Failed to download PDF from https://bmjopen.bmj.com/content/bmjopen/12/2/e053104.full.pdf: HTTP Error 403: Forbidden
R394E198B902C,not_retrievable,,No OA copy found via Unpaywall.
RC8919FC79115,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RC8919FC79115_kanda_2022.pdf,Retrieved OA via https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0265077&type=printable
R570145F5F20F,not_retrievable,,No OA copy found via Unpaywall.
R7E506F37F7B8,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R7E506F37F7B8_ferrer_2022.pdf,Retrieved OA via https://periodicos.unb.br/index.php/sust/article/download/45523/35551
R26D83A716F0D,not_retrievable,,No OA copy found via Unpaywall.
R2DDCC2FC03E7,not_retrievable,,Failed to download PDF from https://iwaponline.com/wp/article-pdf/24/10/1704/1123926/024101704.pdf: HTTP Error 403: Forbidden
R93C610A0FADB,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2071-1050/14/5/2707/pdf?version=1646042551: HTTP Error 403: Forbidden
R6103D8CFE42F,not_retrievable,,No OA copy found via Unpaywall.
R805217DA7537,not_retrievable,,No OA copy found via Unpaywall.
R25608A5994D3,not_retrievable,,No OA copy found via Unpaywall.
R168B474EA513,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2071-1050/14/4/2387/pdf?version=1645434451: HTTP Error 403: Forbidden
R7E702A70F8C6,not_retrievable,,Failed to download PDF from https://iwaponline.com/h2open/article-pdf/5/1/69/1031795/h2oj0050069.pdf: HTTP Error 403: Forbidden
RBBF89CF132CB,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RBBF89CF132CB_dickin_2022.pdf,Retrieved OA via OpenAlex extra thorough check
R68EEE02D1AF5,not_retrievable,,No OA copy found via Unpaywall.
REC2C973A26E1,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\REC2C973A26E1_grisaffi_2022.pdf,Retrieved OA via OpenAlex extra thorough check
R9532479BE24C,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S2666558122000380/pdf: HTTP Error 403: Forbidden
