record_id,full_text_status,full_text_location,notes
R421880452330,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R421880452330_gasteyer_2016.pdf,Retrieved OA via https://www.cambridge.org/core/services/aop-cambridge-core/content/view/1F3C7B5E413CBD73BE480E66FABDDD7C/S1742058X16000242a.pdf/div-class-title-basics-inequality-div.pdf
RE23C90E46CB2,not_retrievable,,No OA copy found via Unpaywall.
RAEF4F8AC8D31,not_retrievable,,No OA copy found via Unpaywall.
R7D58C754450F,not_retrievable,,No OA copy found via Unpaywall.
RDC81AF836D28,not_retrievable,,No OA copy found via Unpaywall.
RCE03521BFFE3,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S0277953616306025: HTTP Error 403: Forbidden
R779433B8EBD3,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S0277953616304300/pdf: HTTP Error 403: Forbidden
R12D7FB2B3718,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R12D7FB2B3718_hoogesteger_2016.pdf,Retrieved OA via https://link.springer.com/content/pdf/10.1007/s11266-015-9559-1.pdf
R67A29BF1BE09,not_retrievable,,No OA copy found via Unpaywall.
R3C1D63DD65AB,not_retrievable,,No OA copy found via Unpaywall.
R595A6A4F582B,not_retrievable,,No OA copy found via Unpaywall.
REED4B1701A21,not_retrievable,,No OA copy found via Unpaywall.
R0400EAA17741,not_retrievable,,No OA copy found via Unpaywall.
R1F5F1AA03B4D,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/socf.12274: HTTP Error 403: Forbidden
RB7D025C8BB6D,not_retrievable,,Failed to download PDF from https://ri.conicet.gov.ar/bitstream/11336/91134/5/CONICET_Digital_Nro.8a1db8ec-c8d3-4c71-9809-af5c659e8928_B.pdf: <urlopen error timed out>
R9D4038D0E695,not_retrievable,,Failed to download PDF from https://journals.sagepub.com/doi/pdf/10.1177/0956247816647342: HTTP Error 403: Forbidden
R1BEF7C4676B8,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R1BEF7C4676B8_cohen_2016.pdf,Retrieved OA via OpenAlex extra thorough check
R2D16CA4C51A0,not_retrievable,,No OA copy found via Unpaywall.
R7DC5A97E31CC,not_retrievable,,No OA copy found via Unpaywall.
R66720D89D263,not_retrievable,,Failed to download PDF from https://journals.sagepub.com/doi/pdf/10.1177/0956247816647339: HTTP Error 403: Forbidden
RBD91806D4AF5,not_retrievable,,No OA copy found via Unpaywall.
RBCCE0BE11DF1,not_retrievable,,No OA copy found via Unpaywall.
R4A41AB5C8E9F,not_retrievable,,No OA copy found via Unpaywall.
R48132E069769,not_retrievable,,No OA copy found via Unpaywall.
R379A9E400957,not_retrievable,,No OA copy found via Unpaywall.
RFF4355C792EF,not_retrievable,,No OA copy found via Unpaywall.
R3BDC97B8B273,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R3BDC97B8B273_greenland_2016.pdf,Retrieved OA via https://researchonline.lshtm.ac.uk/id/eprint/3582339/1/A%20cross-sectional%20survey%20to%20assess_GREEN%20AAM.pdf
RF6E3BA87A01A,not_retrievable,,Failed to download PDF from http://hdl.handle.net/2440/101952: HTTP Error 404: Not Found
RBEA8F34FFA53,not_retrievable,,Failed to download PDF from http://deepblue.lib.umich.edu/bitstream/2027.42/134438/2/ijur12343_am.pdf: HTTP Error 403: Forbidden
