record_id,full_text_status,full_text_location,notes
RED4290D6BE39,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RED4290D6BE39_de_2024.pdf,Retrieved OA via https://periodicos.ufpa.br/index.php/ncn/article/download/13426/11816
R4CBD8D2BEDEA,not_retrievable,,No OA copy found via Unpaywall.
R56CC20B236B3,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R56CC20B236B3_morita_2024.pdf,Retrieved OA via OpenAlex extra thorough check
R01E96F824BA3,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R01E96F824BA3_moncaleano_2024.pdf,Retrieved OA via OpenAlex extra thorough check
R8F1D29EBFD0A,not_retrievable,,No OA copy found via Unpaywall.
R67ED91FDC3BF,not_retrievable,,No OA copy found via Unpaywall.
R49B29C9F469C,not_retrievable,,No OA copy found via Unpaywall.
RBDB29AFD34BB,not_retrievable,,No OA copy found via Unpaywall.
R6ED4AEA6E4DE,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R6ED4AEA6E4DE_kazapoe_2024.pdf,Retrieved OA via OpenAlex extra thorough check
R9F8A32A52CF0,not_retrievable,,No OA copy found via Unpaywall.
R108940A0C546,not_retrievable,,No OA copy found via Unpaywall.
R2A9D36D4B43E,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/13/6/453/1244365/washdev0130453.pdf: HTTP Error 403: Forbidden
R2C02B107D4E6,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R2C02B107D4E6_mukasi_2023.pdf,Retrieved OA via https://www.chijournal.org/Content/Files/C506.pdf
RF8ABA46B5C88,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RF8ABA46B5C88_ezezika_2023.pdf,Retrieved OA via https://journals.plos.org/globalpublichealth/article/file?id=10.1371/journal.pgph.0001720&type=printable
R4ACB1E8307DD,not_retrievable,,No OA copy found via Unpaywall.
R1D096BB71916,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2023WR035179: HTTP Error 403: Forbidden
R84E44162269B,not_retrievable,,No OA copy found via Unpaywall.
R38E723FD9435,not_retrievable,,No OA copy found via Unpaywall.
R8286BC325E8D,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R8286BC325E8D_ashinyo_2023.pdf,Retrieved OA via OpenAlex extra thorough check
RB877CA5A448E,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RB877CA5A448E_hernandez_2023.pdf,Retrieved OA via OpenAlex extra thorough check
R257F6C3344C9,not_retrievable,,No OA copy found via Unpaywall.
R27F510DA4541,not_retrievable,,No OA copy found via Unpaywall.
R8C653108D847,not_retrievable,,Failed to download PDF from https://perfilesla.flacso.edu.mx/index.php/perfilesla/article/download/1380/1302: HTTP Error 404: Not Found
RF1559F058533,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S1474706522000742: HTTP Error 403: Forbidden
R09C9177378D2,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R09C9177378D2_dewi_2022.pdf,Retrieved OA via https://ijbes.utm.my/index.php/ijbes/article/download/1027/269
RDAFAF7660BB0,not_retrievable,,No OA copy found via Unpaywall.
R1F5EAC3B64C3,not_retrievable,,No OA copy found via Unpaywall.
R7562AB7A89D4,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2071-1050/14/13/7560/pdf?version=1655980073: HTTP Error 403: Forbidden
R7D2995B3A67A,not_retrievable,,No OA copy found via Unpaywall.
R90EB686B9582,not_retrievable,,No OA copy found via Unpaywall.
R7EECD84CD3AA,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R7EECD84CD3AA_pastrana-miranda_2022.pdf,Retrieved OA via https://revistas.urosario.edu.co/index.php/territorios/article/download/9931/10447
R77892B64F9F0,not_retrievable,,No OA copy found via Unpaywall.
R88B242AA77A8,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2071-1050/14/3/1647/pdf?version=1644381031: HTTP Error 403: Forbidden
R225FD4AB6EFB,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R225FD4AB6EFB_pugel_2022.pdf,Retrieved OA via https://journals.plos.org/water/article/file?id=10.1371/journal.pwat.0000044&type=printable
REB2395E0B0A7,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S0048969721079857/pdf: HTTP Error 403: Forbidden
