record_id,full_text_status,full_text_location,notes
R0C5195EA94D6,not_retrievable,,No OA copy found via Unpaywall.
R81B696569E43,not_retrievable,,No OA copy found via Unpaywall.
R9E388863E256,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S004896972034643X?via%3Dihub: HTTP Error 403: Forbidden
R67088B57E351,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S095717872030014X: HTTP Error 403: Forbidden
R7189977C3E95,not_retrievable,,No OA copy found via Unpaywall.
RF0FA79469E2F,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RF0FA79469E2F_manahan_2020.pdf,Retrieved OA via https://revistas.uam.es/relacionesinternacionales/article/download/12561/12710
R76E257E7F829,not_retrievable,,No OA copy found via Unpaywall.
R35C8D79C34FB,not_retrievable,,No OA copy found via Unpaywall.
R646A0C397278,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R646A0C397278_garcía_2020.pdf,Retrieved OA via https://revistas.uam.es/relacionesinternacionales/article/download/12102/12715
R430C429810BF,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S0048969720317472: HTTP Error 403: Forbidden
