record_id,full_text_status,full_text_location,notes
R01FAC8D14105,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R01FAC8D14105_lefutso_2026.pdf,Retrieved OA via OpenAlex extra thorough check
R22849E39FE23,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/doi/10.2166/washdev.2025.149/1604733/washdev2025149.pdf: HTTP Error 403: Forbidden
R977803570ABE,not_retrievable,,No OA copy found via Unpaywall.
R0B54C2151A19,not_retrievable,,No OA copy found via Unpaywall.
R030AD47716A8,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R030AD47716A8_garcia-barrios_2026.pdf,Retrieved OA via OpenAlex extra thorough check
R07005833FEFC,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R07005833FEFC_karunananthan_2026.pdf,Retrieved OA via OpenAlex extra thorough check
R7DD3376339BA,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R7DD3376339BA_krasniqi_2026.pdf,Retrieved OA via https://www.jeeng.net/pdf-210923-134906?filename=Bridging-infrastructure-g.pdf
R4B40A3139B39,not_retrievable,,No OA copy found via Unpaywall.
R713CB9789BDD,not_retrievable,,No OA copy found via Unpaywall.
R4D38A1953C24,not_retrievable,,No OA copy found via Unpaywall.
R7897046FE31C,not_retrievable,,No OA copy found via Unpaywall.
R90F5277E2A8C,not_retrievable,,No OA copy found via Unpaywall.
R83E2D75E6112,not_retrievable,,No OA copy found via Unpaywall.
R5DD9B13CFEF7,not_retrievable,,Failed to download PDF from https://iwaponline.com/jwh/article-pdf/doi/10.2166/wh.2026.271/1628549/jwh2026271.pdf: HTTP Error 403: Forbidden
RC037F198C191,not_retrievable,,No OA copy found via Unpaywall.
R16023D0A5829,not_retrievable,,No OA copy found via Unpaywall.
R90D770808B54,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R90D770808B54_mehta_2026.pdf,Retrieved OA via OpenAlex extra thorough check
R1FC034307127,not_retrievable,,No OA copy found via Unpaywall.
R739FC9D20D5E,not_retrievable,,No OA copy found via Unpaywall.
R53B11A53DAE2,not_retrievable,,No OA copy found via Unpaywall.
RF20B9AADA984,not_retrievable,,No OA copy found via Unpaywall.
RB5CE0736968C,not_retrievable,,No OA copy found via Unpaywall.
R59C2DA09A8F1,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R59C2DA09A8F1_gessie_2026.pdf,Retrieved OA via OpenAlex extra thorough check
RBE4BF6CD3EE4,not_retrievable,,No OA copy found via Unpaywall.
RF16C02EE1F2F,not_retrievable,,Failed to download PDF from https://iwaponline.com/wp/article-pdf/doi/10.2166/wp.2025.282/1604730/wp2025282.pdf: HTTP Error 403: Forbidden
R4C3FB4FDD7C6,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R4C3FB4FDD7C6_mvongo_2026.pdf,Retrieved OA via OpenAlex extra thorough check
R26BBC984E24B,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R26BBC984E24B_xerente_2026.pdf,Retrieved OA via https://www.rbciamb.com.br/Publicacoes_RBCIAMB/article/download/2592/1252
R86EAE4DBBC9A,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R86EAE4DBBC9A_mamokhere_2026.pdf,Retrieved OA via http://oidaijsd.com/wp-content/uploads/2026/01/19-01-05-034-IJSD-25-R1.pdf
R3CA682AC9215,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R3CA682AC9215_chandra_2026.pdf,Retrieved OA via https://www.researchsquare.com/article/rs-6596476/latest.pdf
RA21FC16F1DBD,not_retrievable,,No OA copy found via Unpaywall.
R4F92448BF330,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R4F92448BF330_alam_2026.pdf,Retrieved OA via OpenAlex extra thorough check
RA1815DB6A8FD,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/doi/10.2166/washdev.2026.250/1619729/washdev2026250.pdf: HTTP Error 403: Forbidden
R1DFA2BA2F467,not_retrievable,,No OA copy found via Unpaywall.
R2EDF83BE2957,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R2EDF83BE2957_busayo_2026.pdf,Retrieved OA via OpenAlex extra thorough check
R6A79BA5EEFE2,not_retrievable,,Failed to download PDF from http://oidaijsd.com/wp-content/uploads/2026/02/19-02-15-004-IJSD-25.pdf: HTTP Error 404: Not Found
R4747D449F29A,not_retrievable,,No OA copy found via Unpaywall.
