"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Callagy S.","Callagy, Sean (52863192000)","52863192000","The water moratorium: Takings, markets, and public choice implications of water districts","2008","Ecology Law Quarterly","35","2","","223","262","1","","https://www.scopus.com/pages/publications/53649105268?origin=resultslist","This Comment analyzes a small town 's efforts to regulate its municipal water supply by enacting a moratorium on new connections. The Comment relates the history of the policy, discusses the legal underpinnings of a water moratorium, and explores the effects of the moratorium. The Comment then discusses attributes of the moratorium, especially as it concerns the use of a formal governmental body to apportion rights, and queries why the moratorium has remained in place for nearly four decades. Finding that the moratorium represents a rational but imperfect response to scarcity of a critical natural resource, the Comment proposes a regime of tradable rights in water as a means of increasing efficiency in resource allocation while overcoming the institutional, legal, and societal deadlock perpetuated by the moratorium. Copyright © 2008 by the Regents of the University of California.","","","Note","Final","","Scopus","2-s2.0-53649105268"
"Weissenbacher N.; Mayr E.; Niederberger T.; Aschauer C.; Lebersorger S.; Steinbacher G.; Haberl R.","Weissenbacher, N. (15623872000); Mayr, E. (22980375400); Niederberger, T. (54889937800); Aschauer, C. (24476959300); Lebersorger, S. (22941735900); Steinbacher, G. (24477512900); Haberl, R. (7102895262)","15623872000; 22980375400; 54889937800; 24476959300; 22941735900; 24477512900; 7102895262","Alpine infrastructure in Central Europe: Integral evaluation of wastewater treatment systems at mountain refuges","2008","Water Science and Technology","57","12","","2017","2022","9","10.2166/wst.2008.323","https://www.scopus.com/pages/publications/47949132502?origin=resultslist","Planning, construction and operation of onsite wastewater treatment systems at mountain refuges is a challenge. Energy supply, costly transport, limited water resources, unfavourable climate and load variations are only some of the problems that have to be faced. Additionally, legal regulations are different between and even within countries of the Alps. To ensure sustainability, integrated management of the alpine infrastructure management is needed. The energy and water supply and the wastewater and waste disposal systems and the cross-relations between them were analysed for 100 mountain refuges. Wastewater treatment is a main part of the overall 'mountain refuge' system. The data survey and first analyses showed the complex interaction of the wastewater treatment with the other infrastructure. Main criteria for reliable and efficient operation are training, technical support, user friendly control and a relatively simple system set up. Wastewater temperature, alkalinity consumption and high peak loads have to be considered in the planning process. The availability of power in terms of duration and connexion is decisive for the choice of the system. Further, frequency fluctuations may lead to damages to the installed aerators. The type of water source and the type of sanitary equipment influence the wastewater quantity and quality. Biosolids are treated and disposed separately or together with primary or secondary sludge from wastewater treatment dependent on the legal requirements. © IWA Publishing 2008.","Infrastructure; Integral evaluation; Mountain refuge; On site wastewater treatment","Altitude; Europe; Waste Disposal, Fluid; Alps; Eurasia; Europe; Prealps; Biochemical oxygen demand; Biosolids; Chemical oxygen demand; Energy conversion; Landforms; Process engineering; Reclamation; Systems engineering; Waste disposal; Wastewater; Wastewater disposal; Wastewater reclamation; Wastewater treatment; Water resources; Water supply; Water treatment; Water treatment plants; alkalinity; legal system; sustainability; waste disposal; waste management; waste treatment; wastewater; water treatment; aerator; alkalinity; article; biosolid; building; climate; construction work; data analysis; energy resource; environmental sustainability; Europe; geography; legal aspect; sludge disposal; waste disposal; waste water; waste water management; water quality; water supply; water temperature; Infrastructure; Integral evaluation; Mountain refuge; On site wastewater treatment; Water recycling","Article","Final","","Scopus","2-s2.0-47949132502"
"Faisal I.M.; Kabir M.R.","Faisal, I.M. (6603135629); Kabir, M.R. (7101928229)","6603135629; 7101928229","An analysis of gender-water nexus in rural Bangladesh","2005","Journal of Developing Societies","21","1-2","","175","194","26","10.1177/0169796X05054623","https://www.scopus.com/pages/publications/20744434299?origin=resultslist","This article presents a comprehensive analysis of the gender-water nexus in rural Bangladesh based on extensive field survey, focus group discussion, and interview with key informants, all carried out at seven study locations across Bangladesh. It presents the findings in four key areas: household water management, health and well-being, irrigation water management, and water related vulnerability. It has been observed that water for household use is collected by women and children, who face an array of physical, psychological and social problems. How water is collected depends on income/social class, location of water source, time of the day, and religious/cultural factors. The time spent for water collection imposes significant opportunity costs as loss of income and education opportunities. Tube well water is widely used for drinking, but pond and river water is extensively used for other purposes. This, along with the lack of sanitation, causes frequent outbreak of water-borne diseases. Improper storage of water, poorly maintained tube wells, and arsenic in shallow wells pose additional threats to health. Women in arsenic affected areas face excommunication if detected with arsenicosis; in coastal areas women are forced to fry collection under very unhealthy and unsafe conditions. These difficulties are exacerbated during natural disasters such as floods and droughts. Presently, there is very little participation of women in agricultural water management as 'right to water' is perceived as linked with 'right to land', over which women have little control. These hardships and deprivations are fundamentally caused by the lack of a number of factors: awareness, education, access to resources, empowerment, and institutional support. This article suggests a range of policy interventions to address these issues. Copyright © 2005 SAGE Publications.","Collection; Empowerment; Gender; Health; Irrigation; Policy","Asia; Bangladesh; Eastern Hemisphere; Eurasia; South Asia; World; gender relations; water supply","Article","Final","","Scopus","2-s2.0-20744434299"
"Gokeler U.","Gokeler, Ulrich (6701865087)","6701865087","On-line monitoring of selected chemicals in surface water - A case study of challenges and experiences","2005","Proceedings of the Annual ISA Analysis Division Symposium","456","","S14.2 (P042)","281","292","0","","https://www.scopus.com/pages/publications/26444543790?origin=resultslist","Environmental measurements, based on regulations or driven by the proximity of industrial plants and population, frequently require the continuous monitoring of water. The objective of the monitoring of chemical contamination is to ensure suitable water quality. When the concentration of contaminants can change rapidly, on-line monitoring is desirable. The challenging task for on-line monitoring of constituents in water is the continuous determination of selected pollutants at very low concentration levels. This is especially difficult when the water matrix is subject to environmental changes such as widely varying particulate loading and consequently makes the measurement task often unsuitable for simple analytical techniques. The reliability and long term stability of the system solution requires suitable filtration and continuous extraction of the constituents from the water matrix. Furthermore selectivity and detectability at least in the low ppb range has to be ensured to have automatic and unattended operation over long periods of time. This paper describes the task and system configuration of an analytical system utilizing process gas chromatography that is continuously measuring more than 60 chemicals in surface water. It is used to ensure fresh water supply from a major shipping channel. The paper specifically outlines the operational challenges encountered such as automatic cleaning of filtering and extraction device, maintenance issues and experiences gained during operation over a period of several years resulting in continuous operation despite the challenges of the variety of components, the specific water matrix conditions and the location. Copyright 2005 by ISA.","On-Line Process Gas Chromatography; ppb; Sparging; VOC; Volatiles; Water","Filtration; Impurities; Monitoring; Online systems; Volatile organic compounds; Automatic cleaning; On-line process gas chromatography; Sparging; Volatiles; Surface waters","Conference paper","Final","","Scopus","2-s2.0-26444543790"
"Lilly P.; Simons G.; Carpenter M.; Zaininger H.","Lilly, Patrick (7003385392); Simons, George (23092221000); Carpenter, Max (23090508500); Zaininger, Hank (6603183986)","7003385392; 23092221000; 23090508500; 6603183986","Key results from implemetation of a renewable power mini-grid research and demonstration program in California's Chino basin","2007","Proceedings of the ASME Power Conference 2007","","","","595","604","0","10.1115/POWER2007-22115","https://www.scopus.com/pages/publications/37249012457?origin=resultslist","Developing approaches that can improve the value and "" affordability"" of renewable distributed generation (DG) is a key factor in developing a sustainable market. Program support activity is increasing in the U.S. in response to the 21+ states that have legislated Renewable Portfolio Standards. This paper addresses technology performance and related market entry barriers of several new innovative applications intended to increase the amount of available and harvested biogas resources, incorporate high-value applications of building-applied photovoltaics (BA-PV) and develop a more complete understanding of the impacts of these renewable DG resources upon the local electric distribution system - with the goal of achieving significantly positive net benefits to project owners/developers, their host customer facility operations, and to the serving electric and gas utilities. The overarching goal of this $10 million co-funded California Energy Commission and Commerce Energy Public Interest Energy Research Program (PIER) was to provide effective and more affordable renewable energy solutions within the Chino Basin, while applicable throughout California through specific targeted technology and market demonstrations that will lead to development of a sustainable market for on-site power generation using several types of biogas fuel and solar photovoltaic energy resources. Key outcomes resulting from the Program conclude that approximately 28 to 50 MW of PV and biogas distributed resources are expected to be developed in the nonresidential market segment alone through 2012, representing about 10 percent of Southern California Edison's total peak load in the basin. Distribution system deferral benefits to SCE are location-specific. Up to $4.4 million in system deferral benefits may be achieved from this incremental renewable generation within the basin. Based on this first California Energy Commission-supported Programmatic RD&D approach, this paper explores the following questions: 1) How can electric grid benefits resulting from a geographically targeted renewable distributed generation effort be more fully quantified and improved? 2) Will the applications of food waste codigestion (with the local dairy waste), or ultrasound technology (applying high concentrations of sonic energy) improve waste activated sludge solids destruction and increase biogas production efficiency and onsite power generation at municipal/regional wastewater treatment facilities? 3) Can side-by-side testing and evaluation of 13 separate photovoltaic systems lead to a recommended format for an independent Consumer Reports style evaluation of the PV industry's leaders in nonresidential and building-applied applications? These answers and other important results regarding the latest biogas and solar PV technology and their associated benefits and costs that were implemented within the 565 MVA Commerce Energy/SCE distribution system mini-grid are summarized in this paper. An overall program description and project descriptions for each biogas/PV project and associated final report documentation can be downloaded from the Commerce Energy PIER Program website at http://www.pierminigrid.org/. Copyright © 2007 by ASME.","","Biogas; Electric power distribution; Marketing; Project management; Solar cells; Websites; Renewable power mini-grid research; Sustainable market; Renewable energy resources","Conference paper","Final","","Scopus","2-s2.0-37249012457"
"Oyeshola D.","Oyeshola, Dokun (22234585000)","22234585000","Development and poverty: A symbiotic relationship and its implication in Africa","2007","African Journal of Traditional, Complementary and Alternative Medicines","4","4","","553","558","9","10.4314/ajtcam.v4i4.31250","https://www.scopus.com/pages/publications/34948886150?origin=resultslist","Poverty is present everywhere but the kind in Africa is of great magnitude both in its spread and destitutive dimension. In other places any manifestation of poverty is a challenge to move forward but in Africa, the reverse is the case. Therefore the continent and international community are not happy about it, hence various programmes and strategies were put in place. Ironically there is little to show for it. For instance, about ten years before the end of millennium, the common slogan in Africa was 'water for all, food for all, education for all, health for all and so on by the year 2000'. The 'miracle' year 2000 has come and gone and water, food, education and health are not enjoyed by many citizens of the continent. Development is still illusive. In this paper I examine the issues of poverty and development in the context of deforestation/biodiversity a consequent effect of global warming being one of the major threats to humanity. Some questions are raised with a view to proffer recommendations that may move the continent forward. These are: What are the roots of poverty in Africa? Why should there be a symbiotic relationship between poverty and development in Africa? Can Africa really develop?.","Development; Environment; Population; Poverty; Sustainable development; Symbiotic relationship","Africa; article; biodiversity; community care; community program; deforestation; economic development; ecosystem; education; environmental change; environmental management; environmental protection; government regulation; greenhouse effect; health care access; health care quality; health program; human rights; law enforcement; nutritional status; pollution control; poverty; quality of life; sustainable development; symbiosis; water supply","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-34948886150"
"Wurbs R.A.","Wurbs, Ralph A. (7006045568)","7006045568","Modeling river/reservoir system management, water allocation, and supply reliability","2005","Journal of Hydrology","300","1-4","","100","113","73","10.1016/j.jhydrol.2004.06.003","https://www.scopus.com/pages/publications/9944221563?origin=resultslist","The state of Texas has implemented a modeling system for assessing the availability and reliability of water resources that consists of a generalized simulation model called the Water Rights Analysis Package (WRAP) and input datasets for the state's 23 river basins. Reservoir/river system management and water allocation practices are simulated using historical naturalized monthly streamflow sequences to represent basin hydrology. Institutional systems for allocating streamflow and reservoir storage resources among numerous water users are considered in detail in evaluating basinwide impacts of water management decisions. The generalized WRAP model is a flexible tool that may be applied to river basins anywhere. The Texas experience in implementing a statewide modeling system illustrates issues that are relevant to water management in many other regions of the world. © 2004 Elsevier B.V. All rights reserved.","River basin management; Water rights; Water supply reliability","Decision making; Hydrology; Reliability; River basin projects; Water resources; basin management; numerical model; resource allocation; river basin; water management; water supply; River system management; Water allocation; Water management decisions; Water rights analysis package (WRAP); Reservoirs (water)","Article","Final","","Scopus","2-s2.0-9944221563"
"Mohan R.V.R.","Mohan, R. V. Rama (57210456470)","57210456470","Rural Water Supply in India: Trends in Institutionalizing People's Participation","2003","Water International","28","4","","442","453","13","10.1080/02508060308691722","https://www.scopus.com/pages/publications/0345445959?origin=resultslist","The rural water supply sector in India experienced significant changes over the last three decades. Emergence of modern technologies, such as bore wells and deep tube wells, accelerated the coverage of rural areas with safe drinking water. Traditional water harvesting systems were gradually neglected and centralized water management was systematically promoted. The control and ownership shifted from people to government, reducing the communities as mere end-users. Central and state governments funded entire costs of water supply without any cost recovery from community. The impacts of modernization are being felt now. The supply-driven approach of water supply departments and inefficient management of key resources are resulting in poor service delivery. Over-exploitation of groundwater is resulting in the re-emergence of water-scarce villages. This situation necessitated reforms in the sector that promotes people's ownership and management of resources. Studies indicate that the performance of sector reform pilot projects being implemented in 63 districts of India is not very impressive. A national increase in reforms will be successful when micro-level diversity and innovations are preserved while introducing uniformity at the macro-level. The two case studies on successful micro-level models of NGOs offer valuable lessons for a nation-wide scale-up of reforms. Re-emergence of water scarce habitations, a supply-driven approach in service delivery, the absence of community participation and cost recovery, and problems in scaling-up reforms are the primary issues identified. The three essential strategies for long-term success of the reforms and sustainability of water supply systems are: a holistic approach to water management, direct community participation in resource management, and appropriate community institutional structures. © 2003 Taylor & Francis Group, LLC.","Community participation and ownership; Holistic approach; Scale-up of reforms; Sector reforms; Slippage of habitations; Supply-driven approach; Water supply sector","","Article","Final","","Scopus","2-s2.0-0345445959"
"Rudd R.E.; Kaphingst K.; Colton T.; Gregoire J.; Hyde J.","Rudd, Rima E. (7102773241); Kaphingst, Kimberly (6602375694); Colton, Tayla (7006325357); Gregoire, John (36904578900); Hyde, James (57204281137)","7102773241; 6602375694; 7006325357; 36904578900; 57204281137","Rewriting public health information in plain language","2004","Journal of Health Communication","9","3","","195","206","45","10.1080/10810730490447039","https://www.scopus.com/pages/publications/3042607828?origin=resultslist","Public health materials are often designed to inform and rally the public to spur action and maintain vigilance on important issues to family, work, community, and public policy. Limited access to public health information certainly curtails knowledge and awareness but may also hamper action and civic involvement. A growth in published assessments of health materials indicates an increased interest in the mismatch between the reading level of most health materials and the reading ability of the average adult. However, while several guidebooks offer suggestions for developing new materials, little attention has been given to the process of rewriting materials and grappling with bureaucratic language. We describe, in this case study, a process we used to assess and then rewrite a federally mandated report to consumers about the quality of their water.","","Communication; Government Publications; Health Education; Humans; Information Services; Organizational Case Studies; Public Health Practice; Reading; State Government; United States; Water Supply; Writing; article; awareness; community; consumer; family; human; language; medical information system; policy; reading; work","Article","Final","","Scopus","2-s2.0-3042607828"
"Anderson P.","Anderson, Paul (57198986030)","57198986030","The long, hard road towards choice","2003","Energy World","","307","","18","","0","","https://www.scopus.com/pages/publications/0037345146?origin=resultslist","The rising competition in the UK water industry is discussed. The competition act 1998 applied the concept of common carriage to water industry allowing one supplier to use the network or other assets of another. It is found that a clearly-defined competitive framework is promised in the shape of the Utilities Act.","","Competition; Electricity; Industrial applications; Law enforcement; Laws and legislation; Natural gas; Public utilities; Water supply; Network access codes; Water distribution systems","Review","Final","","Scopus","2-s2.0-0037345146"
"Randhir T.; Genge C.","Randhir, Timothy (6603501210); Genge, Cole (8559557000)","6603501210; 8559557000","Watershed based, institutional approach to developing clean water resources","2005","Journal of the American Water Resources Association","41","2","","413","424","7","10.1111/j.1752-1688.2005.tb03745.x","https://www.scopus.com/pages/publications/18444409979?origin=resultslist","Access to clean and sufficient amounts of water is a critical problem in many countries. A watershed approach is vital in understanding pollution pathways affecting water resources and in developing participatory solutions. Such integration of information with participatory approaches can lead to more sustainable solutions than traditional ""crisis-to-crisis"" management approaches. This study aims at applying a watershed based joint action approach to manage water resources. Since most watersheds have urban and rural sources of pollution and a wide disparity in access to and use of water, alternative solutions need to take an integrated approach through cooperative actions. An institutional model was applied to seven subwatersheds in Honduras to evaluate various sources and effects of water contamination and water shortages. Two specific pathways of water resources degradation were studied (contamination from coffee pulp manufacturing and urban nonpoint sources) to develop alternative solutions that mitigate downstream impacts of access to clean water. A locally driven joint mechanism to reuse coffee pulp in farming systems is proposed. Such an institutional solution can maximize benefits to both farms and the coffee pulp industry. A combination of education and investment in sanitary facilities in urbanizing areas is proposed to minimize urban sources of water contamination. (JAWRA) (Copyright © 2005).","Common pool resources; Cooperative solutions; Honduras; Participatory solutions; Water quality; Watershed management","Central America; Honduras; Western Hemisphere; World; Contamination; Degradation; Water pollution; Water quality; Water resources; Clean water resources; Information integration; Sustainable solutions; Water shortage; developing world; resource management; water management; water quality; water supply; Watersheds","Article","Final","","Scopus","2-s2.0-18444409979"
"","","","Nanotechnology and its applications to antimicrobial pesticides: Scientific and regulatory issues and concerns","2008","AIChE Annual Meeting, Conference Proceedings","","","","","","0","","https://www.scopus.com/pages/publications/56449115355?origin=resultslist","It is too early to assess full impact and importance of nanoscience and applications of nanotechnology in various fields of engineering, drug design and drug delivery for treating diseases, or manufacture of new products as industrial chemicals and pesticides, or daily-use products like cosmetics etc. Nanoscience is still in the developmental stage and a full risk assessment and benefits of nanoproducts can not be done at this time. Some characteristics of nanomaterials have been understood, some new characteristics are being discovered, but a wide variety of issues and concerns still remain unanswered. This has been demonstrated by EPA's White Paper on Nanotechnology1, NSF's NSET Workshop Report2, Maynard's work3 on exposure issues, and this true for agricultural and food production science and technology 4, 5 EPA as an Agency in general, and OPP in particular, deals with enormous amounts of scientific data and it has the burden of making regulatory decisions on industrial chemicals, agricultural and antimicrobials pesticides, and biopesticides. The new nanoscience and nanotechnology field presents an enormous challenge for the Agency in both domains. In this presentation, we will focus on the exposure of food and water from antimicrobial products which are likely to be nanoproducts. This presentation will also explore short-term benefits that can be achieved by using nanopesticides or a composite of an inert with a nanoppesticide. Long-term benefits are too early to assess. EPA's Office of Pesticides Programs, mandated by FIFRA, is required to conduct risk assessment for exposure (workers, post-application, exposure into environmental media like air, soil, water, terrestrial and aquatic organisms and toxicity associated with these chemicals to humans and assess the hazards and risk associated for each environmental medium. Uses, application rates, and application scenarios of agricultural pesticides are huge compared to the antimicrobial pesticides. Uses of antimicrobials, however, is closer to home and therefore are likely concerns for residential users primarily, outdoor users, in general. And this can be true for nanopesticides. Risk assessment of antimicrobials is conducted on twelve use patterns of these pesticides. These are: agricultural premises, and equipments, food handling/storage establishments and equipments, commercial, institutional and industrial premises and equipment, residential and public access premise, medical premises and equipment, human drinking water systems, material preservatives, industrial processes and water systems, antifoulant paints and ballast water treatments, wood preservatives, swimming pools, and aquatic areas. Of these use patterns, eight are indoor/residential and four are the so-called outdoor use patterns. Each use pattern triggers a set of data requirements. Antimicrobials are used as: disinfectants, sanitizers, sterilants, antifoulants, materials preservatives and wood preservatives. As disinfectant/sanitizer/ sterilant uses, antimicrobials are applied to drinking water systems, swimming pools, once-through and recirculating cooling towers, metalworking fluids, material preservatives like paints. These applications are likely to result in the presence of these antimicrobials into the wastewater streams and may end up in drinking waters. As wood preservative uses (fungicide, insecticide), whether the wood is surface or pressure treated, it is likely to contaminate soils, and waterways when it enters into wastewater streams. Contaminated soils around the backyard decks, and children's play area have been shown to result in cancer risks for certain type of wood preservatives. As contaminants in water, antimicrobials may likely pose exposure and hazard concerns to humans, and aquatic organisms. As antifoulant use (molluscide etc.), contamination of water may result in drinking water problems and eco risks for the aquatic organisms. In addition, if the antifoulant reaches the sediments in lakes, rivers, estuaries, it is likely to adversely affect the bottom organisms. The use of antimicrobials as disinfectant/sanitizer on hard surfaces such as counter tops, cutting boards, stove tops, microwave ovens, , the pesticide residues are likely to migrate into food indirectly and can a cause of concern for contamination of food. Similarly antimicrobials use in paper/pulp as disinfectant can cause an indirect migration of the residual pesticides into food by paper wrappers. Antimicrobials use as disinfectant for drinking water, swimming pools, once-through and recirculating cooling towers are likely to contaminate the waterways and pose drinking water contamination concerns. It should be pointed out the exposure and hazard concerns is not only by antimicrobials but also the degradates that these antimicrobials may form in various environmental media like water and soils, as well as compartments like fish tissues and humans when these are ingested by incident. This paper shall address some of the enormous challenges that nanoproducts as pesticides may present.","","Agriculture; Biocides; Buildings; Chemical Oxygen Demand; Chemicals; Cooling Systems; EPA; Legislation; Microwave Ovens; Pollution; Protective Coatings; Risk Assessment; Safety; Sedimentation; Water Pollution; Agricultural chemicals; Applications; Aquaculture; Buildings; Chemical oxygen demand; Chemicals; Contamination; Cooling; Cooling systems; Cooling towers; Cooling water; Disinfectants; Drug delivery; Drug products; Environmental Protection Agency; Equipment; Industrial chemicals; Lakes; Laws and legislation; Microwave devices; Microwave ovens; Nanoscience; Nanostructured materials; Nanotechnology; Occupational risks; Paint; Pesticides; Potable water; Protective coatings; Risk assessment; Risk management; Rivers; Safety engineering; Sedimentation; Soil pollution; Soils; Springs (components); Stoves; Swimming pools; Towers; Wastewater; Wastewater treatment; Water; Water cooling systems; Water cooling towers; Water piping systems; Water treatment; Waterworks; Wood; Wood preservation; Agricultural pesticides; Anti-microbial; Antifoulants; Antimicrobial products; Application rates; Application scenarios; Aquatic organisms; Ballast water treatments; Biopesticides; Cancer risks; Contaminated soils; Data requirements; Developmental stages; Do-mains; Drinking water systems; Drinking waters; Drug designs; Environmental medias; Environmental mediums; Fish tissues; Food productions; Hard surfaces; Industrial processes; Metalworking Fluids; Nano materials; Nano products; Nanoscience and nanotechnologies; New products; Pesticide residues; Public accesses; Regulatory decisions; Regulatory issues; Residential users; Scientific datums; Wastewater streams; Water systems; White papers; Wood preservatives; Water pollution","Conference paper","Final","","Scopus","2-s2.0-56449115355"
"Lichko L.E.; Calhoun A.J.K.","Lichko, Lesley E. (7003613316); Calhoun, Aram J. K. (7003355466)","7003613316; 7003355466","An Evaluation of Vernal Pool Creation Projects in New England: Project Documentation from 1991-2000","2003","Environmental Management","32","1","","141","151","30","10.1007/s00267-003-2967-9","https://www.scopus.com/pages/publications/0142126382?origin=resultslist","Vernal pools are vulnerable to loss through development and agricultural and forestry practices owing to their isolation from open water bodies and their small size. Some vernal pool-dependent species are already listed in New England as Endangered, Threatened, or Species of Special Concern. Vernal pool creation is becoming more common in compensatory mitigation as open water ponds, in general, may be easier to create than wooded wetlands. However, research on vernal pool creation is limited. A recent National Research Council study (2001) cites vernal pools as ""challenging to recreate."" We reviewed documentation on 15 vernal pool creation projects in New England that were required by federal regulatory action. Our purpose was to determine whether vernal pool creation for compensatory mitigation in New England replaced key vernal pool functions by assessing project goals and documentation (including mitigation plans, pool design criteria, monitoring protocols, and performance standards). Our results indicate that creation attempts often fail to replicate lost pool functions. Pool design specifications are often based on conjecture rather than on reference wetlands or created pools that function successfully. Project monitoring lacks consistency and reliability, and record keeping by regulatory agencies is inadequate. Strengthening of protection of isolated wetlands in general, and standardization across all aspects of vernal pool creation, is needed to ensure success and to promote conservation of the long-term landscape functions of vernal pools.","Compensatory mitigation; New England; Reference wetlands; Vernal pool; Wetland creation; Wetland monitoring","Agriculture; Conservation of Natural Resources; Ecosystem; Environment Design; Environmental Monitoring; Forestry; New England; Water Supply; Agriculture; Forestry; Project management; Wetlands; agriculture; environmental monitoring; environmental protection; forest; review; United States; Vernal pools; Environmental engineering","Review","Final","","Scopus","2-s2.0-0142126382"
"Llamas M.R.; Martínez-Santos P.","Llamas, M.R. (7003441181); Martínez-Santos, P. (8641306700)","7003441181; 8641306700","Intensive groundwater use: A silent revolution that cannot be ignored","2005","Water Science and Technology","51","8","","167","174","54","10.2166/wst.2005.0254","https://www.scopus.com/pages/publications/21244449928?origin=resultslist","Over the last decades, agriculture in arid and semi-arid countries has experienced a true ""silent revolution"" of intensive groundwater use. Millions of independent farmers worldwide have chosen to become increasingly dependent on the reliability of groundwater resources, and as a result their countries have reaped abundant social and economic benefits. Data from several countries shows that groundwater irrigation presents a much greater efficiency, than surface water irrigation systems, thus contributing to fulfil the motto of ""more crops and jobs per drop"". If this situation is confirmed globally, the usual world water visions have to be reviewed. However, the ""silent revolution"" has been carried out with scarce control on the part of governmental water agencies, and thus a series of unwanted effects have developed in certain places. While these by no means justify the pervasive ""hydromyths"" and obsolete paradigms that voice the frailty of groundwater, appropriate management of groundwater resources remains a worldwide challenge. This paper provides an overview of these issues, and concludes with the necessity there is to educate all levels of society on the importance of groundwater and to create bottom-up user associations to manage aquifers as common pool resources. © IWA Publishing 2005.","Groundwater use; Groundwater user associations; Hydromyths; Irrigation efficiency; Silent revolution; UN Millenium Goals; World water visions","Agriculture; Economics; Ground Water; Irrigation; Arida; Agriculture; Economic and social effects; Farms; Groundwater resources; Irrigation; ground water; surface water; Farmers; Groundwater irrigation; Pool resources; groundwater resource; irrigation system; water use; agricultural worker; agriculture; aquifer; data analysis; economic aspect; education; government regulation; irrigation (agriculture); planning; policy; reliability; review; social aspect; society; sustainable development; waste water management; water supply; Groundwater","Review","Final","","Scopus","2-s2.0-21244449928"
"Sayegh F.; Topouchian J.; Hlawaty M.; Olzewska M.; Asmar R.","Sayegh, Fady (7005751952); Topouchian, Jirar (6603418138); Hlawaty, Marta (6603867305); Olzewska, Maria (8397030800); Asmar, Roland (55410911800)","7005751952; 6603418138; 6603867305; 8397030800; 55410911800","Regression of left ventricular hypertrophy with moexipril, an angiotensin-converting enzyme inhibitor, in hypertensive patients","2005","American Journal of Therapeutics","12","1","","3","8","9","10.1097/00045391-200501000-00002","https://www.scopus.com/pages/publications/17144372987?origin=resultslist","Left ventricular hypertrophy (LVH) is a common complication of essential hypertension and an independent risk factor for the development of cardiovascular disease. Therefore, antihypertensive treatment should decrease blood pressure (BP) and reverse LVH. However, antihypertensive drugs have been shown to have different effects on LVH despite similar effects on BP reduction. Although lowering BP produces a beneficial effect on LVH per se, metaanalyses of clinical trials have indicated that angiotensin-converting enzyme (ACE) inhibitors decrease left ventricular mass (LVM) to a greater extent than do some other antihypertensives. The aim of this study was to evaluate the effect of a 24-week treatment with the ACE inhibitor moexipril (15 mg once daily) on the regression of LVH in hypertensive patients. This was a multicenter, international, single-blind, single-group, nonrandomized study. After a wash-out placebo period of 2 weeks, 15 mg moexipril once daily was administered for 24 weeks followed by a 2-week follow-up placebo period. Subjects with mild to moderate essential hypertension were screened; those with LVH [defined as an LVM indexed for body surface area (LVMIs) >111 g/m2 in men and LVMIs >106 g/m2 in women] were eligible to participate in this study. Echocardiograms were recorded on videotape and sent to a centralized laboratory for reading by 2 independent experts blinded for treatment, center, and visit; the mean values of these readings were calculated and used for analysis. Valid echocardiographic data were obtained from 72 patients (50 males, 22 females) with a mean age of 49 ± 11 years. Analysis showed significant decrease of LVMIs (121 ± 20 versus 103 ± 17 g/m2; P < 0.001) and BP (152 ± 12/96 ± 9 versus 140 ± 13/86 ±9 mm Hg; P < 0.001) with moexipril. For patients who met LVMI inclusion criteria after centralized, blinded readings, the decrease from baseline in LVMIs was 23.4 g/m2. The decrease in LVMIs was independent from the regression to the mean phenomenon as observed from the follow-up placebo period. Moexipril 15 mg once daily administered for 24 weeks resulted in a significant reversal of LVH in patients with essential hypertension. The result compares favorably with results previously obtained in trials of similar duration with other ACE inhibitors. © 2005 Lippincott Williams & Wilkins.","Angiotensin converting enzyme inhibitor; Echocardiography; Hypertension; Left ventricular hypertrophy; Moexipril","Angiotensin-Converting Enzyme Inhibitors; Blood Pressure; Electrocardiography; Female; Humans; Hypertension; Hypertrophy, Left Ventricular; Male; Middle Aged; Tetrahydroisoquinolines; Treatment Outcome; dipeptidyl carboxypeptidase inhibitor; moexipril; acute cholecystitis; adult; aged; allergy; anxiety disorder; article; blood pressure regulation; body surface; bronchitis; cardiovascular disease; cardiovascular risk; clinical trial; coughing; echocardiography; essential hypertension; female; flu like syndrome; heart infarction; heart left ventricle hypertrophy; human; hypertension; ischialgia; major clinical study; male; multicenter study; pharyngitis; priority journal; remission; risk factor; single blind procedure; tongue carcinoma","Article","Final","","Scopus","2-s2.0-17144372987"
