"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Azubuike C.C.; Couceiro F.; Robson S.C.; Piccinni M.Z.; Watts J.E.M.; Williams J.B.; Callaghan A.J.; Howard T.P.","Azubuike, Christopher C. (57191196995); Couceiro, Fay (22979143100); Robson, Samuel C. (36097074500); Piccinni, Maya Z. (56538135400); Watts, Joy E. M. (23494158800); Williams, John B. (57190971566); Callaghan, Anastasia J. (7005690283); Howard, Thomas P. (23992193000)","57191196995; 22979143100; 36097074500; 56538135400; 23494158800; 57190971566; 7005690283; 23992193000","Developing Biosensors for SARS-CoV-2 Wastewater-Based Epidemiology: A Systematic Review of Trends, Limitations and Future Perspectives","2022","Sustainability (Switzerland)","14","24","16761","","","8","10.3390/su142416761","https://www.scopus.com/pages/publications/85144961980?origin=resultslist","Wastewater-based epidemiology (WBE) permits the sustainable surveillance of pathogens in large populations and does not discriminate between symptomatic and asymptomatic groups. WBE allows health authorities and policymakers to make swift decisions to limit the impact of local and regional disease outbreaks, minimise the spread of infection and mitigate the effects of pathogen importation. Biosensors are an exciting addition to conventional WBE analytical approaches. Combined with sentinel surveillance programs, biosensors can be reactive to novel variants of a virus in the community. However, progress developing biosensors for wastewater surveillance is severely limited compared to advances in clinical diagnostics, with a lack of well-developed biosensors currently being available. Whilst the field of biosensors is vast, this review focuses on trends in monitoring SARS-CoV-2 in wastewater over a key period (2020–2021). We explore the complexities involved in sampling within wastewater networks, the options for target selection, and reflect on the ethical considerations and limitations of this approach by highlighting the complex transdisciplinary connections needed. The outlook for WBE biosensors is assessed to be on a positive trajectory as current technical challenges are overcome. Finally, we outline the current status and where further development is needed to have a systematic feedback mechanism which would allow wastewater biosensors to be kept current and relevant to emergent pathogens. © 2022 by the authors.","biosensor; COVID-19; epidemiology; SARS-CoV-2; surveillance; transdisciplinary; wastewater; WBE","COVID-19; epidemiology; sensor; severe acute respiratory syndrome; surveillance and enforcement; wastewater treatment","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85144961980"
"Starkl M.; Brunner N.; Das S.; Singh A.","Starkl, Markus (6506320828); Brunner, Norbert (7102739618); Das, Sukanya (7406323179); Singh, Anju (57221149084)","6506320828; 7102739618; 7406323179; 57221149084","Sustainability Assessment for Wastewater Treatment Systems in Developing Countries","2022","Water (Switzerland)","14","2","241","","","41","10.3390/w14020241","https://www.scopus.com/pages/publications/85124608690?origin=resultslist","As the assessment of the economic, environmental, institutional, and social sustainability of wastewater treatment systems may have several conceivable goals and intended recipients, there are numerous different approaches. This paper surveys certain aspects of sustainability assessment that may be of interest to the planners of wastewater treatment systems. Here, the key criteria assess the system’s costs and financing, including its affordability for the users, the environmental impact, the benefits for health and hygiene, the cultural acceptance of the system and its recycled products, the technical functioning, and the administrative, political, and legal framework for its construction and operation. A multi-criteria approach may then be used to analyze possible trade-offs and identify the most suitable system for a certain location. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","Analytic hierarchy process (AHP); Best available technology; ISO standards; Net present value (NPV); Wastewater treatment system (WWTS)","Analytic hierarchy process; Developing countries; Economic and social effects; Environmental impact; ISO Standards; Reclamation; Sustainable development; Wastewater treatment; Analytic hierarchy process; Best available technologies; Economic sustainability; Environmental sustainability; ISO standards; Net present value; Sustainability assessment; The net present value (NPV); Wastewater treatment system; assessment method; developing world; sustainability; wastewater treatment plant; Environmental regulations","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85124608690"
"Rodin R.","Rodin, Rhoni (58756346700)","58756346700","Islamic college libraries facing the covid-19 pandemic: Study at IAIN Curup’s Library; [Perpustakaan perguruan tinggi islam menghadapi pandemi Covid-19: Studi Pada Perpustakaan IAIN Curup]","2022","Record and Library Journal","8","1","","171","184","0","10.20473/rlj.V8-I1.2022.171-184","https://www.scopus.com/pages/publications/85179330025?origin=resultslist","Background of the study: The library has been running normally. But it changed 360 degrees when the COVID-19 pandemic outbreak hit. Purpose: The purpose of this study was to analyze how Islamic university libraries in Indonesia faced the COVID-19 pandemic, especially the IAIN Curup Library. Method: The design of this research is descriptive qualitative, the informants in this study are the head of the library and management staff / librarian, and the data collection technique uses surveys, interviews and documentation. While the data analysis using qualitative descriptive techniques. Findings: The results of the study show that there are several creativity and innovations that have been carried out by the IAIN Curup Library in dealing with the current epidemic of the Covid-19 pandemic, including 1) Making online membership cards; 2) SKBP services online; 3) Access books online; 4) Join to telegram; and 5) Auto WhatsApp as an alternative to library services. Then there are several things that the IAIN Curup library has done in the face of the covid 19 pandemic, namely 1) strengthening e-resources at IAIN Curup such as e-repository, IAIN Curup e-library, e-theses, and open educational resources, where all these resources will support lectures and other academic activities. 2) Implementation of health protocols when entering the library, for example wearing masks, maintaining distance, limiting the number of visitors, and providing good sanitation facilities. Conclusion: The Covid 19 pandemic that is currently engulfing the library has closed all doors for visitors so that the library has no visitors at all (in this case a physical visit) to the library, therefore facing this issue, the Islamic CollegeLibrary in this case must do the following: creativity and innovation. © 2022, Airlangga University Faculty of Vocational Studies. All rights reserved.","Indonesia; Islamic college library; the covid 19 pandemic","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85179330025"
"Jones N.; Mitchell J.; Cooke P.; Baral S.; Arjyal A.; Shrestha A.; King R.","Jones, Nichola (57212166655); Mitchell, Jessica (57209889513); Cooke, Paul (57217284272); Baral, Sushil (6602118888); Arjyal, Abriti (57207990844); Shrestha, Ashim (57216886478); King, Rebecca (7404499931)","57212166655; 57209889513; 57217284272; 6602118888; 57207990844; 57216886478; 7404499931","Gender and Antimicrobial Resistance: What Can We Learn From Applying a Gendered Lens to Data Analysis Using a Participatory Arts Case Study?","2022","Frontiers in Global Women's Health","3","","745862","","","36","10.3389/fgwh.2022.745862","https://www.scopus.com/pages/publications/85141709551?origin=resultslist","Antimicrobial resistance (AMR), the natural process by which bacteria become resistant to the medicines used to kill them, is becoming one of the greatest threats to health globally. AMR is accelerating at alarming rates due to behaviors across human, animal, and environmental health sectors as well as governance and policy shortfalls across each sector. Antimicrobial resistant infections occur through the same channels as other infectious diseases and are most common in countries/areas where there is limited access to improved sanitation facilities, reliable healthcare and health education. At the community level, much remains to be understood about the drivers of antimicrobial resistance and how to generate community-led, acceptable solutions. Gender can influence every part of an individual's health experiences; access to knowledge, healthcare facilities, financial resources and paid employment are all heavily gendered and influence behaviors relating to the procurement of antimicrobial and antibiotic agents. This analysis uses data gathered during a participatory video study designed to work with two communities in Nepal to understand drivers of antibiotic mis and over use from the perspective of the communities themselves. Findings reveal that gender impacts upon many aspects of AMR-driving behaviors within this community and stimulate essential discussion as to the importance of gender in future AMR research. This paper places a spotlight on gender in the wider AMR conversation, an area that is currently neglected, and improve our collective knowledge on the drivers of AMR from a gendered perspective. Copyright © 2022 Jones, Mitchell, Cooke, Baral, Arjyal, Shrestha and King.","antibiotic resistance; antimicrobial resistance; community; community engagement; gender; participation; public health","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85141709551"
"Belias A.; Sullivan G.; Wiedmann M.; Ivanek R.","Belias, Alexandra (57214989249); Sullivan, Genevieve (57216089529); Wiedmann, Martin (7006030315); Ivanek, Renata (6508152133)","57214989249; 57216089529; 7006030315; 6508152133","Factors that contribute to persistent Listeria in food processing facilities and relevant interventions: A rapid review","2022","Food Control","133","","108579","","","72","10.1016/j.foodcont.2021.108579","https://www.scopus.com/pages/publications/85116933062?origin=resultslist","Persistent Listeria in food processing facilities is defined as Listeria that survives over time, even after cleaning and sanitation activities have been performed. Once persistence has established, it can be difficult to eliminate the Listeria. A rapid review was conducted to identify locations of persistent Listeria, risk factors for persistent Listeria, and interventions that have been successful in eliminating persistent Listeria in food processing environments. A systematic search was performed in Food Science and Technology Abstracts in the Web of Science database to identify studies; of the 1,656 identified studies, 32 met the inclusion criteria. These 32 studies were conducted in seafood or smoked seafood processing facilities (n = 12), meat or poultry slaughter or processing facilities (n = 10), cheese processing facilities (n = 4), sandwich or deli meat processing facilities (n = 2), a produce facility (n = 1), and un-specified facilities or facilities that processed multiple product types (n = 3). This indicates there is a need for additional studies specific to produce. Of the 32 studies, only 13 included a definition of persistence; however, the definition of persistence was highly variable from study to study, suggesting a need to standardize the definition for Listeria persistence. Floors, drains, conveyor belts, slicers, and tables were the 5 most frequently mentioned sites where persistent Listeria was isolated in the included studies. Only 9 studies that discussed risk factors for persistent Listeria; the 2 most common risk factors mentioned were equipment cleanability and lack of hygienic zoning. Eleven studies tested interventions for the elimination of persistent Listeria. In addition to summarizing the existing knowledge on Listeria persistence in food processing facilities, this review also delineates additional research needs, such as studies on Listeria persistence in produce operations and studies that identify risk factors for persistence as well as successful intervention strategies (i.e., corrective actions to eliminate or reduce persistent Listeria). © 2021 Elsevier Ltd","Environmental monitoring; Food processing; Listeria; Persistence","","Review","Final","","Scopus","2-s2.0-85116933062"
"Mukwarami S.; Fakoya M.B.","Mukwarami, Silas (57215934889); Fakoya, Michael Bamidele (55382726200)","57215934889; 55382726200","CAUSALITY RELATIONSHIP BETWEEN SUSTAINABILITY FACTORS AND WATER MANAGEMENT: THE EMERGING MARKET STUDY","2022","Journal of Governance and Regulation","11","2","","144","158","2","10.22495/jgrv11i2art13","https://www.scopus.com/pages/publications/85129603336?origin=resultslist","This paper evaluates the causality relationship between sustainability factors and water management in the South African public sector. The quest to partake in this research is motivated by the need for addressing the prevailing water services delivery challenges (WSDCs) and infrastructure funding deficit challenges (Ruiters, 2013). Given the severity of WSDCs in South Africa, the question which needs redress is whether sustainability factors influence water management and vice versa. Therefore, the main objective of this paper is to explore a unique approach to addressing WSDCs by investigating the bidirectional relationship between sustainability factors and water management. Data spanning 2009–2019 on sustainability factors and water management was collected using quantitative content analysis from web-based sources of purposively selected eight metropolitan municipalities in South Africa. Using Granger non-causality tests, social and environmental management practices have had a bidirectional relationship with water management. Besides, causality analysis involving corporate governance and economic measures failed to produce outright opposite direction connections. The results suggest that stakeholders and policymakers should acknowledge the role of sustainability factors in addressing investment challenges confronting the water sector. Therefore, the study recommends further research into establishing the significance and direction of the relationship between sustainability factors and water management. © 2022 The Authors.","Environment; Governance; Investments; Sustainability; Water","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85129603336"
"Mannebach K.; Dressel A.; Eason L.","Mannebach, Kinsey (57455985600); Dressel, Anne (55570980900); Eason, Leighann (57456147900)","57455985600; 55570980900; 57456147900","Pediatric tuberculosis in India: Justice and human rights","2022","Public Health Nursing","","","","","","4","10.1111/phn.13061","https://www.scopus.com/pages/publications/85124727485?origin=resultslist","Tuberculosis (TB) is the deadliest infectious disease across the world, with the greatest burden occurring in India. Pregnant women and children are especially vulnerable to adverse effects from infection, and they tend to have diminished ability to protect themselves. Malnutrition, HIV, and other causes of immune suppression such as exposure to air pollution make one more prone to serious illness or death from TB infection. Risk factors are influenced by maternal education, access to health care, poverty, nutrition, healthcare stigma, and sanitation, among others. Current literature is heavily clinical, lacking focus on upstream factors, with a skew toward secondary and tertiary prevention strategies (i.e., case finding and treatment), and less emphasis on primary prevention (e.g., wealth equity and environmental regulation). Given concerns with extremely drug resistant TB and because infectious diseases can permeate National borders, public health nurses, and other healthcare professionals must educate themselves and advocate on behalf of vulnerable populations such as children in India. Improved sanitation, air quality monitoring, women's education, and increased access to health care are cost-effective and evidence-based strategies to address pediatric TB in India, a challenge which is grounded in human rights and justice. © 2022 Wiley Periodicals LLC.","child health; human immunodeficiency virus (HIV); infectious disease; malnutrition; pollution; public health nursing practice; tuberculosis; vulnerable populations","Child; Female; Human Rights; Humans; India; Latent Tuberculosis; Pregnancy; Social Justice; Tuberculosis; child; female; human; human rights; India; latent tuberculosis; pregnancy; social justice; tuberculosis","Article","Article in press","","Scopus","2-s2.0-85124727485"
"Rakha A.; Fatima M.; Bano Y.; Khan M.A.; Chaudhary N.; Aadil R.M.","Rakha, Allah (23968440000); Fatima, Mehak (57567258700); Bano, Yasmeen (57568056600); Khan, Muhammad Asif (57203292567); Chaudhary, Neelam (57215660577); Aadil, Rana Muhammad (55885814300)","23968440000; 57567258700; 57568056600; 57203292567; 57215660577; 55885814300","Safety and quality perspective of street vended foods in developing countries","2022","Food Control","138","","109001","","","37","10.1016/j.foodcont.2022.109001","https://www.scopus.com/pages/publications/85127842085?origin=resultslist","Street vended food businesses play economic and social roles in developing countries through provision of employment, availability of food at affordable prices, and accessibility of wide range of food choices that suits different social communities and classes. Mobile, semi-mobile or fixed carts are used by street food vendors comprising of men and women of all age groups. However, due to the informal nature of street food vending business, it is often neglected by regulatory authorities, resulting in unwholesome practices. Poor infrastructure, lack of sanitation, and improper personal hygiene are associated with microbial hazards, environmental pollution, and chemical contamination, all which contribute to a high risk of foodborne diseases and health hazards. In order to prevent street foods contamination, vendors require hygiene training and access to approved and audited facilities that may ensure food safety. Government should take effective steps through legislation and conduct food safety training programs. Active collaboration between regulatory bodies and NGOs is crucial to support street vendors with proper enforcement of public health policies. Safe food handling practices can improve the food safety and quality as well as improve the health of both food vendors and consumers in developing countries. © 2022 Elsevier Ltd","Chemical toxicity; Foodborne illness; Hygienic conditions; Safety training; Street vendors","","Review","Final","","Scopus","2-s2.0-85127842085"
"Akpabio E.M.; Mwathunga E.; Rowan J.S.","Akpabio, Emmanuel M. (15134905600); Mwathunga, Evance (55996692700); Rowan, John S. (7006935421)","15134905600; 55996692700; 7006935421","Understanding the challenges governing Malawi’s water, sanitation and hygiene sector","2022","International Journal of Water Resources Development","38","3","","426","446","7","10.1080/07900627.2021.1897947","https://www.scopus.com/pages/publications/85104452131?origin=resultslist","This paper explores the extent to which Malawi’s national water, sanitation and hygiene (WaSH) sector programmes align with the lived realities of Malawian people through interviews, observations and a review of secondary documents. Significant progress is unquestionably being made, but there are dangers in momentary achievements being romanticized, and under-capacity in shaping cultural practices, investing and maintaining longevity and sustainability of available infrastructures. We argue that managing the sector towards statistical summaries serves to confound well-intentioned governance frameworks and compliance regimes ultimately leaving behind a large proportion of the population without access to basic drinking water or improved sanitation. © 2021 Informa UK Limited, trading as Taylor & Francis Group.","access inequality; Malawi; MDGs/SDGs; Sub-Saharan Africa; WaSH","Malawi; Sub-Saharan Africa; Population statistics; Sanitation; Cultural practices; Statistical summary; accessibility; cultural influence; drinking water; governance approach; hygiene; sanitation; water planning; water quality; water resource; water supply; Potable water","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85104452131"
"Bacon C.M.; Kelley L.C.; Stewart I.T.","Bacon, Christopher M. (35361477400); Kelley, Lisa C. (37047349100); Stewart, Iris T. (7202598058)","35361477400; 37047349100; 7202598058","Toward a feminist political ecology of household food and water security during drought in northern Nicaragua","2022","Ecology and Society","27","1","16","","","19","10.5751/ES-12716-270116","https://www.scopus.com/pages/publications/85131599778?origin=resultslist","Few studies assess the relationship between food and water access, despite global concerns about people’s inability to maintain access to both food and water. We conducted a mixed-methods comparative case study in northern Nicaragua, with smallholders from two neighboring communities that differed in water availability and institutional strength, using a feminist political ecology framework and food and water security definitions that focus on access, availability, use, and stability. We adopted a participatory approach that included: A sex-disaggregated survey in 2016; interviews, participant observation, and community-based water quality testing from 2014 to 2019; and analysis of a severe drought that occurred from 2014 to 2017. Our results suggest that uneven power relations, biophysical conditions, gender, and institutions shape food and water access, and indicate that households across both communities average 2 months of drinking water insecurity during the dry season followed byan average of 2.5 months of food insecurity early in the growing season. The average duration of lean food months was similar across communities and sex, but water insecurity lasted longer in the community that had weaker local institutions and less surface water availability. Ethnographic research helped to document uneven and gendered experiences of water access and to illustrate how they were also shaped by conflicts over water for irrigation vs. domestic uses and cross-scalar limitations in water and land governance. Although we found that gender and institutions were not strong predictors of several food and water insecurity indicators on their own, both factors influenced the terms of access, conflict, and cooperative governance needed to secure resources and well-being. Our study highlights the need for theory, methods, and field research that integrate the analysis of food and water security, and it contributes to developing a feminist political ecology approach that unifies this analysis with a focus on gender. © 2022 by the author(s).","Central America; Community-based research; Drought; Feminist political ecology; Food security; Water security","Nicaragua; accessibility; comparative study; drought; ethnography; feminism; food supply; gender issue; gender relations; gender role; growing season; household survey; institutional framework; political ideology; power relations; water availability; water supply; womens status","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85131599778"
"Schmachtenberger H.; Hey M.-L.; Lumori M.L.D.","Schmachtenberger, Harrison (57193615017); Hey, Mei-Li (57193611448); Lumori, Mikaya L. D. (6602701159)","57193615017; 57193611448; 6602701159","Sanitation resources for disabled individuals in Uganda","2022","South Sudan Medical Journal","15","1","","16","19","2","10.4314/ssmj.v15i1.4","https://www.scopus.com/pages/publications/85185100608?origin=resultslist","The material presented in this paper was derived from research on sources of current literature that address global sanitation problems, especially in Uganda. Information gathered from interviews with Ugandans provided a vital component. The paper presents background information on the sanitation issues faced by Ugandan children in general and by individuals with physical disabilities in particular. It reviews the global progress being made to achieve international goals of sanitation and hygiene and compares them to the situation in Uganda. In particular, the paper sheds light on how, in the past two decades, Uganda has made meaningful strides with regard to equal rights and societal inclusion for individuals with disabilities, including access to improved sanitation facilities as well as regulations to ensure the cleanliness and hygiene of public facilities. However, these achievements do not include assistive technologies that can enable the physically disabled to use the many sanitation resources such as pit latrines in rural areas. Finally, the paper describes research that focuses on a marginalized group of disabled Ugandans who are excluded from the solution landscape. © 2022 The Author (s).","disabled; latrine; sanitation; technology; Uganda","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85185100608"
"Calderón-Villarreal A.; Terry B.; Friedman J.; González-Olachea S.A.; Chavez A.; Díaz López M.; Pacheco Bufanda L.; Martinez C.; Medina Ponce S.E.; Cázares-Adame R.; Rochin Bochm P.F.; Kayser G.; Strathdee S.A.; Muñoz Meléndez G.; Holmes S.M.; Bojorquez I.; Los Huertos M.; Bourgois P.","Calderón-Villarreal, Alhelí (57216571945); Terry, Brendan (57212084895); Friedman, Joseph (57202895428); González-Olachea, Sara Alejandra (57721581600); Chavez, Alfonso (57214473861); Díaz López, Margarita (57721242600); Pacheco Bufanda, Lilia (57721444200); Martinez, Carlos (57205164798); Medina Ponce, Stephanie Elizabeth (57721242700); Cázares-Adame, Rebeca (55123168400); Rochin Bochm, Paola Fernanda (57721650600); Kayser, Georgia (55626770700); Strathdee, Steffanie A. (7004976407); Muñoz Meléndez, Gabriela (23470119600); Holmes, Seth M. (12139273700); Bojorquez, Ietza (55582090900); Los Huertos, Marc (6507979971); Bourgois, Philippe (6701797178)","57216571945; 57212084895; 57202895428; 57721581600; 57214473861; 57721242600; 57721444200; 57205164798; 57721242700; 55123168400; 57721650600; 55626770700; 7004976407; 23470119600; 12139273700; 55582090900; 6507979971; 6701797178","Deported, homeless, and into the canal: Environmental structural violence in the binational Tijuana River","2022","Social Science and Medicine","305","","115044","","","36","10.1016/j.socscimed.2022.115044","https://www.scopus.com/pages/publications/85131128426?origin=resultslist","Introduction: The US deports more Mexicans to Tijuana than any other borderland city. Returning involuntarily as members of a stigmatized underclass, many find themselves homeless and de-facto stateless. Subject to routinized police victimization, many take refuge in the Tijuana River Canal (El Bordo). Previous reports suggest Tijuana River water may be contaminated but prior studies have not accessed the health effects or contamination of the water closest to the river residents. Methods: A binational, transdisciplinary team undertook a socio-environmental, mixed methods assessment to simultaneously characterize Tijuana River water quality with chemical testing, assess the frequency of El Bordo residents’ water-related diseases, and trace water contacts with epidemiological survey methods (n = 85 adults, 18+) in 2019, and ethnographic methods in 2019–2021. Our analysis brings the structural violence framework into conversation with an environmental injustice perspective to documented how social forces drive poor health outcomes enacted through the environment. Results: The Tijuana River water most proximate to its human inhabitants fails numerous water-quality standards, posing acute health risks. Escherichia coli values were ∼40,000 times the Mexican regulatory standard for directly contacted water. Skin infections (47%), dehydration (40%) and diarrhea (28%) were commonly reported among El Bordo residents. Residents are aware the water is contaminated and strive to minimize harm to their health by differentially using local water sources. Their numerous survival constraints, however, are exacerbated by routine police violence which propels residents and other people who inject drugs into involuntary contact with contaminated water. Discussion: Human rights to drinking water, sanitation and hygiene are routinely violated among El Bordo inhabitants. This is exacerbated by violent policing practices that force unhoused deportees to seek refuge in waterways, and drive water contacts. Furthermore, US-Mexico ‘free-trade’ agreements drive rapid growth in Tijuana, restrict Mexican environmental regulation enforcement, and drive underinvestment in sewage systems and infrastructure. © 2022 The Authors","Environmental injustice; Epidemiology; Ethnography; Police violence; PWID; US-Mexico border; WASH access; Water quality analysis","Adult; Homeless Persons; Humans; Mexico; Police; Rivers; Substance Abuse, Intravenous; Violence; Mexico [North America]; Tijuana River; United States; drinking water; border region; environmental justice; epidemiology; ethnography; homelessness; police force; river water; violence; water quality; adult; Article; California; controlled study; dehydration; deportation; diarrhea; environmental aspects and related phenomena; environmental injustice; Escherichia coli; ethnography; female; health hazard; health survey; homelessness; human; human rights; hygiene; injection drug user; male; Mexican; Mexico; police violence; refugee; river; sanitation; sewage; skin infection; social aspects and related phenomena; structural violence; Tijuana River Canal; violence; water analysis; water borne disease; water contamination; water quality; water supply; epidemiology; homeless person; police; river; substance abuse; violence","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85131128426"
"Alaerts G.J.","Alaerts, Guy J. (7004578060)","7004578060","Water, physically connected yet institutionally fragmented—Investing in its strategies, asset classes, and organizations","2022","Financing Investment in Water Security: Recent Developments and Perspectives","","","","17","55","9","10.1016/B978-0-12-822847-0.00012-0","https://www.scopus.com/pages/publications/85131162466?origin=resultslist","The chapter explores the demand side of water financing as shaped by water management strategies and practices applied in the different categories of water organizations. The compartments of the water resource are found to be physically strongly interconnected along the river course, between surface and groundwater, and with land use. Current over-exploitation of water and land is causing water shortage, land subsidence, as well as degradation of ecosystems which in turn negatively impact on the water system, and this is exacerbated by climate change. This is threatening livelihoods and financial assets. The water “sector” however is institutionally fragmented with distinct local organizations providing services of water supply, sanitation, irrigation, flood protection, etc. The sector keeps expanding economically “productive” water-related services to a growing population but must now simultaneously transition to a new water security paradigm investing in demand management, circularity, (climate) resilience, and nature-based solutions connecting to the broader agendas of urban and regional development, food security, climate adaptation, and environmental sustainability. Institutional weakness of water organizations contributes to the shortage of viable investment proposals. The progressing deterioration of land and water resources combined with growing expectations from civil society will likely raise the revealed value society attributes to water, the investment needs, and the willingness to pay a realistic price for secure water. Capital markets are already playing a large role in financing water in richer economies but the public and financial sectors need to significantly enhance their instruments and capability over the next 1-2 decades to expand water services while strengthening water security. © 2022 Elsevier Inc. All rights reserved.","Affordability; Assets; Financial risk; Integrated water management; Organizations; Sustainability; Tariff; Value; Water financing; Water security","","Book chapter","Final","","Scopus","2-s2.0-85131162466"
"Tsumbu H.D.; Cammaerts D.; Adant I.; Nzuzi F.L.; Deliège J.-F.","Tsumbu, Hippolyte Ditona (57835797800); Cammaerts, David (57835797900); Adant, Ignace (57835565300); Nzuzi, Françis Lelo (57545848100); Deliège, Jean-François (6508169760)","57835797800; 57835797900; 57835565300; 57545848100; 6508169760","Water true-cost to manage social contestability? Users’ perceptions about community-managed water standpipes networks in Kinshasa, Democratic Republic of Congo","2022","Desalination and Water Treatment","260","","","321","332","2","10.5004/dwt.2022.28619","https://www.scopus.com/pages/publications/85135624289?origin=resultslist","In suburban areas of African megalopolis, the development and commissioning of water production and distribution infrastructures fail to keep pace with unplanned urbanisation. Therefore, millions of households do not have access to safe tap water. In Democratic Republic of Congo, associations of users of drinking water standpipes networks (ASUREP) have emerged in the peripheral districts of major cities. They share the same operating principles of governance and participatory management organized in a reference model (the ASUREP model). It was designed as an alternative to governmental model to respond proactively to the criticisms that frequently target tap water producers and distributors, therefore reducing their exposition to social contestation. A rigorous evaluation of the impacts generated by the application of the ASUREP model is therefore partic-ularly useful, for the Congolese society but also to shed light on other innovative alternatives. In the framework of this evaluation, we conducted in 2020 a survey of more than 1,000 households in the peri-urban areas of Kinshasa. In this paper we remind the key operating principles that should be applied by the managers of the ASUREP serving these households. We synthesize our observations about the difference between the reference model and its application when it comes to water pricing. We stress that most of the households served by the ASUREP do not master the water true-cost concept and that most of the respondents have a limited understanding of the determinants of the unit price of water. There is a form of contestant vigilance expressed by many households because the price of water is depicted as not transparent and is therefore likely considered as too high. In the peri-urban areas of Kinshasa, most users put up with this situation rather than lapsing into active protests and many of them do not use the communication chan-nels provided for participatory governance. We discuss these results and conclude this evaluation step by identifying two avenues for future research related to the role of informal institutions in the management of social contestability and of full transparency on water production costs. © 2022 Desalination Publications. All rights reserved.","Alternative drinking water supply model; ASUREP; Kinshasa; Social contestability; Water true-cost","Democratic Republic Congo; Kinshasa; Ville de Kinshasa; drinking water; periurban area; pipe; suburban area; urbanization; water availability; water supply","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85135624289"
"Frazão P.","Frazão, Paulo (6601955848)","6601955848","The Use of Fluorides in Public Health: 65 Years of History and Challenges from Brazil","2022","International Journal of Environmental Research and Public Health","19","15","9741","","","8","10.3390/ijerph19159741","https://www.scopus.com/pages/publications/85136340220?origin=resultslist","Untreated dental caries is the most common disease globally and fluoride use at the population level is crucial for its control. To investigate the economic and political conditions under which the trajectory of population-based fluoride use has occurred is key for a more comprehensive view on its current and future challenges. The objective was to give a brief history and summarize the information on the use of fluorides at the population level in Brazil from 1952 to 2017 and to point to current and future challenges. A critical overview was undertaken based on country-level analyses comprising political and economic conditions. The analytical approach adopted a set of premises applicable to the study of capitalist democracies. Fluoride methods of systemic and topic use began to be employed in Brazilian public health programs in the 1950s and in a combined way from 1974. Differences in political and economic contexts were highlighted for four periods: the first interventions from 1952 to 1974, when the fluoridated water law was approved; the expansion after 1974 until 1988, when a new constitution was enacted; the following time until 2010; and the final period. From the 1980s to 2008, water fluoridation coverage increased progressively, consolidating as a major strategy of systemic use in spite of inequalities among territories. Activities aimed to promote access to topical fluoride use increased and maintained stability until 2014, when they dropped sharply. Regulation of fluoride dentifrice’s quality remained insufficient. It was hypothesized that the strengthening of conservative liberalism and the increase in fiscal austerity observed in recent years might produce serious constraints on public investment and limit access to fluorides. To reduce inequities and promote benefits for all, including the most vulnerable groups, policies based on egalitarian and social justice theoretical perspectives are needed more than ever. © 2022 by the author.","dental public health; fluorides; health policy; health surveillance; public policy; sanitation policy","Brazil; Dental Caries; Fluoridation; Fluorides; Humans; Public Health; Brazil; fluoride; dental health; fluorite; health impact; health policy; health risk; policy implementation; public health; surveillance and enforcement; Article; Brazil; environmental sanitation; fluoridation; mouth hygiene; public health; trend study; water quality; dental caries; human; public health","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85136340220"
