"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Akther R.; Gulzar D.; Rasool M.","Akther, Rubaya (58189149800); Gulzar, Danish (58996306900); Rasool, Muzafer (58189657000)","58189149800; 58996306900; 58189657000","Impact of Urban Waste Management on Public Health and Role of AMRUT Scheme: A Study Of Jammu & Kashmir, India.","2024","JK Practitioner","29","1","","64","70","0","","https://www.scopus.com/pages/publications/85191026729?origin=resultslist","Introduction Public health lies at the heart of governance reforms under the United Nations Sustainable Development Goals paradigm. Littering of urban waste results in stinking of public spaces, increased dog bite cases, water pollution, air pollution and several vector-borne diseases. Aim & Scope The study aimed to explore impact of urban waste management strategies on public health in the Union Territory of Jammu & Kashmir-India, and analyze the mediating role of AMRUT scheme in augmentation of waste management services and subsequent public health services in the region. Research Methodology & Techniques The paper is based on public survey involving 50 research respondents from general public and key stakeholders, and analysis of data gathered by questionnaire method and secondary data. The primary respondents for the present study included 30 members from general public, 05 senior academicians from university of Kashmir and university of Jammu, 05 eminent journalists and 10 officers from various district administrations. 1-5 Likert scale has been used to analyze primary data and reveal results for the study. Results and Findings he results reveal that mean value for public satisfaction was obtained as (µ-2.0), which reveals that research respondents are least satisfied with the accessibility, affordability and quality of urban waste management and sanitation services in Jammu & Kashmir. The findings also highlight skewed implementation of AMRUT scheme visa vis facilitation of effective waste management strategies, and significant positive correlation between waste management and public health and social wellbeing. Conclusion Availability of optimum waste management, sanitation and public health services, forms core of an urban development plan. Developing countries, like India, need to emphasize adoption of best waste management mechanisms and formulation of area based development strategies. The regions such as Jammu & Kashmir, having world famous tourist destinations and natural landscapes, need to provide optimum global tourism infrastructure and standards of life quality for citizens and visitors. Public health, public safety and public hygiene, must be incorporated as prime objectives of urban development planning, to ensure inclusive and sustainable development. © 2024 JK Practitioner. All rights reserved.","AMRUT; Jammu & Kashmir; Public Health; Waste Management; Well-being","Article; health service; human; India; Jammu and Kashmir; public health; public health service; questionnaire; sanitation; social well-being; urban health; waste management","Article","Final","","Scopus","2-s2.0-85191026729"
"Song F.; Zhang W.; Yuan T.; Ji Z.; Cao Z.; Xu B.; Lu L.; Zou S.","Song, Fei (58763865600); Zhang, Wenyong (57872131300); Yuan, Tenggang (58763666200); Ji, Zhenqing (58763865700); Cao, Zhiyu (59366374900); Xu, Baorong (8311553500); Lu, Lei (55643732500); Zou, Songbing (8311553600)","58763865600; 57872131300; 58763666200; 58763865700; 59366374900; 8311553500; 55643732500; 8311553600","UAV Quantitative Remote Sensing of Riparian Zone Vegetation for River and Lake Health Assessment: A Review","2024","Remote Sensing","16","19","3560","","","13","10.3390/rs16193560","https://www.scopus.com/pages/publications/85206344925?origin=resultslist","River and lake health assessment (RLHA) is an important approach to alleviating the conflict between protecting river and lake ecosystems and fostering socioeconomic development, aiming for comprehensive protection, governance, and management. Vegetation, a key component of the riparian zone, supports and maintains river and lake health (RLH) by providing a range of ecological functions. While research on riparian zone vegetation is ongoing, these studies have not yet been synthesized from the perspective of integrating RLHA with the ecological functions of riparian zone vegetation. In this paper, based on the bibliometric method, the relevant literature studies on the topics of RLHA and unmanned aerial vehicle (UAV) remote sensing of vegetation were screened and counted, and the keywords were highlighted, respectively. Based on the connotation of RLH, this paper categorizes the indicators of RLHA into five aspects: water space: the critical area from the river and lake water body to the land in the riparian zone; water resources: the amount of water in the river and lake; water environment: the quality of water in the river and lake; water ecology:aquatic organisms in the river and lake; and water services:the function of ecosystem services in the river and lake. Based on these five aspects, this paper analyzes the key role of riparian zone vegetation in RLHA. In this paper, the key roles of riparian zone vegetation in RLHA are summarized as follows: stabilizing riverbanks, purifying water quality, regulating water temperature, providing food, replenishing groundwater, providing biological habitats, and beautifying human habitats. This paper analyzes the application of riparian zone vegetation ecological functions in RLH, summarizing the correlation between RLHA indicators and these ecological functions. Moreover, this paper analyzes the advantages of UAV remote sensing technology in the quantitative monitoring of riparian zone vegetation. This analysis is based on the high spatial and temporal resolution characteristics of UAV remote sensing technology and focuses on monitoring the ecological functions of riparian zone vegetation. On this basis, this paper summarizes the content and indicators of UAV quantitative remote sensing monitoring of riparian zone vegetation for RLHA. It covers several aspects: delineation of riparian zone extent, identification of vegetation types and distribution, the influence of vegetation on changes in the river floodplain, vegetation cover, plant diversity, and the impact of vegetation distribution on biological habitat. This paper summarizes the monitoring objects involved in monitoring riparian zones, riparian zone vegetation, river floodplains, and biological habitats, and summarizes the monitoring indicators for each category. Finally, this paper analyzes the challenges of UAV quantitative remote sensing for riparian zone vegetation at the current stage, including the limitations of UAV platforms and sensors, and the complexity of UAV remote sensing data information. This paper envisages the future application prospects of UAV quantitative remote sensing for riparian zone vegetation, including the development of hardware and software such as UAV platforms, sensors, and data technologies, as well as the development of integrated air-to-ground monitoring systems and the construction of UAV quantitative remote sensing platforms tailored to actual management applications. © 2024 by the authors.","bibliometrics; quantitative remote sensing; riparian zone vegetation; river and lake health assessment (RLHA); unmanned aerial vehicle (UAV)","Aquatic ecosystems; Aquatic organisms; Failure analysis; Network performance; Outages; Reliability theory; Rivers; Software reliability; Unmanned aerial vehicles (UAV); Aerial vehicle; Bibliometric; Ecological functions; Health assessments; Quantitative remote sensing; Riparian zone vegetation; Riparian zones; River and lake health assessment; Rivers and lakes; Unmanned aerial vehicle; Lakes","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85206344925"
"Stewart J.P.; Ahmad M.-U.-D.","Stewart, Joel P. (57217459578); Ahmad, Mobin-ud-Din (57199846600)","57217459578; 57199846600","Potential storage augmentation impacts on hydropower production, irrigation water supply and environmental flows in the Indus Basin in Pakistan","2024","Journal of Hydrology: Regional Studies","51","","101618","","","7","10.1016/j.ejrh.2023.101618","https://www.scopus.com/pages/publications/85180448712?origin=resultslist","Study region: Indus River basin, Pakistan Study focus: The study assesses the implications on irrigation water reliability, hydropower production and environmental flows to the Indus Delta resulting from the implementation of large new storages on the Indus River. These large dams have the potential to impact water supply security of the Indus Basin Irrigation System which operates with a priority of maximising irrigation supply via the 1991 Water Apportionment Accord. Implementation of the Accord under future scenarios involving new large dams is open to interpretation. This study uses the daily time step Indus River System Model to simulate the potential impact of these new large dams on hydropower production, irrigation water supply and flows to the Indus Delta under different Accord interpretations. New insights for the region: Pakistan possesses significant potential for increasing hydropower production from the Indus River through the construction of new reservoirs, which could raise the nationwide share of electricity generated from hydropower from 29% to 44–53%. This study demonstrates that augmenting storage capacity can yield threefold benefits – improved end-of-system environmental flows, more reliable irrigation supply for the Rabi season, and increased hydropower production. Additionally, this modelling approach can be instrumental in strengthening the existing water governance arrangements when considering the construction of new dams, thereby improving the health of the Indus delta ecosystem through the construction of dam construction. © 2023","Environmental flows; Hydropower; Indus delta; Irrigation; Modelling; River basin management; Scenarios","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85180448712"
"Zi-Feng C.; Hong-Yan L.; Wen-Tao S.; Feng Z.; Jia-Li C.; Li-Bo M.","Zi-Feng, Chang (59172883400); Hong-Yan, Li (58758127100); Wen-Tao, Shi (59172883500); Feng, Zhang (57154238400); Jia-Li, Cui (59172583200); Li-Bo, Mao (59172883600)","59172883400; 58758127100; 59172883500; 57154238400; 59172583200; 59172883600","Based on FCM-GA Optimization of Pressure Reducing Valve Placement in Water Supply Network; [基于 FCM-GA 灌溉供水管网减压阀布设优化]","2024","Water Saving Irrigation","","5","","38","45","0","10.12396/jsgg.2024001","https://www.scopus.com/pages/publications/85196002040?origin=resultslist","In order to solve the problems of high background leakage and excessive local pressure in irrigation water supply network, this study proposed an optimization method of pressure reducing valve layout of water supply network based on FMM-GA. The methodology utilizes MATLAB, EPANET, MATLAB-EPANET-Toolkit and PlatEMO platform. The pressure reducing valve was arranged in different zones for BIN in Spain, the pressure behind the valve was optimized. The cost and leakage reduction effect of different zoning schemes were taken as the control index to select the optimal scheme. The results show that: The optimal scheme (divided into 5 zones) reduces the leakage rate of the entire pipe network to 7.45%, which is 20.04% lower than the initial network. It also reduces the leakage cost up to 114€/d, allowing for cost recovery and achieving profitability within the service life of the pressure reducing valve. Additionally, the optimal scheme enables the pressure management of the entire network system, improving the stability and reliability of the pipe network. It is beneficial to reduce network accidents. Therefore, the pressure reducing valve layout optimization of irrigation water supply network based on FCM-GA is a safe, low cost and high efficiency method for leakage reduction and pressure control. It can effectively reduce irrigation water cost and better realize water-saving irrigation. © 2024 Editorial Office Of Water Saving Irrigation. All rights reserved.","FCM-GA algorithm; irrigation water supply network; leakage control; pressure reducing valve layout optimization; stress management; water supply network zoning","","Article","Final","","Scopus","2-s2.0-85196002040"
"Dominguez-Rendón E.; Villada-Canela M.; Muñoz-Pizza D.M.","Dominguez-Rendón, Edith (57193382381); Villada-Canela, Mariana (55916048200); Muñoz-Pizza, Dalia Marcela (57206725963)","57193382381; 55916048200; 57206725963","“Community strengthening through citizen monitoring of water quality: A systematic review”","2024","PLoS ONE","19","7 July","e0305723","","","14","10.1371/journal.pone.0305723","https://www.scopus.com/pages/publications/85199175210?origin=resultslist","Citizen participation in decision-making is a fundamental democratic pillar of democracy. However, the degree of citizen involvement and recognition by governmental institutions may be conditioned by the level of competence and knowledge demonstrated. Therefore, carrying out collective projects can contribute to strengthening citizen engagement in water management issues. Nonetheless, there is limited knowledge about the various types of citizen engagement and the practices that have facilitated greater inclusion in decision-making regarding water resources. This study aims to identify and analyze practices that strengthen water community organizations through citizen monitoring-based involvement. A systematic literature review was conducted using the PRISMA method. The research was guided by the following questions: What are the differences in the level of citizen involvement and the degree of transformation facilitated by citizen monitoring of water quality (CMWQ) between the global North and South? What practices strengthen community organizations in decision-making based on CMWQ? Moreover, what challenges do community water organization structures community water organization structures face when based on CMWQ? A total of 161 publications were identified for the analysis of critical themes. After applying the eligibility criteria, 33 documents were selected for content analysis. The reviewed monitoring exercises indicate that the highest level of citizen organization achieved by participants is commonly recognized as “Water Committees”. One practice that strengthens these committees is the generation of collaboration agreements among different types of allies, based on a shared objective. However, in the Global South and at the institutional level, there is still resistance to water quality data generated by citizen monitors, especially in regions with large-scale open-pit mining projects. To sustain the efforts of community figures, monitoring programs with public funding need to be established, and public policies supporting these initiatives at the institutional level must be implemented. Copyright: © 2024 Dominguez-Rendón et al.","","Community Participation; Decision Making; Environmental Monitoring; Humans; Water Quality; ground water; water; action research; agricultural worker; Article; citizen science; citizenship; community; community hydric monitoring; community water organization structure; content analysis; decision making; environmental health; environmental monitoring; exercise; feedback system; funding; government; health care organization; health disparity; health promotion; human; India; institutional legitimacy; knowledge; leadership; microbiological parameters; participatory action research; participatory community monitoring; publication bias; qualitative research; quality control; recertification; social behavior; systematic review; water monitoring; water quality; water supply; community participation; procedures","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85199175210"
"Cradock A.L.; Barrett J.L.; Nink E.; Wilking C.","Cradock, A.L. (6603389059); Barrett, J.L. (54891667700); Nink, E. (57200878890); Wilking, C. (6504153605)","6603389059; 54891667700; 57200878890; 6504153605","An economic evaluation of strategies to ensure safer drinking water in the homes of families with young children in select United States locations","2024","Preventive Medicine Reports","38","","102588","","","4","10.1016/j.pmedr.2024.102588","https://www.scopus.com/pages/publications/85182890118?origin=resultslist","Introduction: In the United States, safe, accessible drinking water is not equitable due to source water contamination, unreliable water treatment, or hazardous plumbing infrastructure. Drinking water free of lead, nitrates, and arsenic is vital for infant and young children's health. Methods: Researchers conducted a study combining single-case study review methods and economic evaluation for 6 US policies or programs. Researchers used case-study findings, activity-based costing, publicly available US population data, and existing literature to create 5-year cost projections (2020–2024) for strategies to address lead, nitrates, or arsenic in drinking water from private wells or community water systems for families with low incomes and young children aged 0–5y. Researchers estimated the number of households reached and the costs by activity and payer of implementing each policy or program using case-specific geographic location and eligibility criteria. Results: The total number of households reached varied from 295 to 135,000 depending on water source, population of focus, and geographic location. Focused strategies reached higher proportions of families with low incomes and young children. Community water system and state-wide strategies had the broadest reach. The total annual program cost per household that received information about their water quality ranged from $75 to $2,780. Of this cost, the portion paid by the household varied from $0.12 to $1,590, not including mitigation. Conclusions: These findings can inform local decisions about policies and programs in communities seeking to increase awareness and access to safer drinking water, particularly in homes of families with low incomes and young children. © 2024","Arsenic; Contamination; Cost analysis; Drinking water; Infant; Lead; Nitrate; Water supply; Water treatment","drinking water; well water; Article; child; economic evaluation; family income; home safety; human; infant; lowest income group; newborn; program cost effectiveness; United States; water quality; water supply","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85182890118"
"Nasir F.B.; Li J.","Nasir, Fuad Bin (57226696454); Li, Jin (57203736369)","57226696454; 57203736369","Comparative Analysis of Machine Learning Models and Explainable Artificial Intelligence for Predicting Wastewater Treatment Plant Variables","2024","Advances in Environmental and Engineering Research","5","4","","","","11","10.21926/aeer.2404020","https://www.scopus.com/pages/publications/105020042048?origin=resultslist","Increasing urban wastewater and rigorous discharge regulations pose significant challenges for wastewater treatment plants (WWTP) to meet regulatory compliance while minimizing operational costs. This study explores the application of several machine learning (ML) models specifically, Artificial Neural Networks (ANN), Gradient Boosting Machines (GBM), Random Forests (RF), eXtreme Gradient Boosting (XGBoost), and hybrid RF-GBM models in predicting important WWTP variables such as Biochemical Oxygen Demand (BOD), Total Suspended Solids (TSS), Ammonia (NH₃), and Phosphorus (P). Several feature selection (FS) methods were employed to identify the most influential WWTP variables. To enhance ML models’ interpretability and to understand the impact of variables on prediction, two widely used explainable artificial intelligence (XAI) methods-Local Interpretable Model-Agnostic Explanations (LIME) and SHapley Additive exPlanations (SHAP) were investigated in the study. Results derived from FS and XAI methods were compared to explore their reliability. The ML model performance results revealed that ANN, GBM, XGBoost, and RF-GBM have great potential for variable prediction with low error rates and strong correlation coefficients such as R2 value of 1 on the training set and 0.98 on the test set. The study also revealed that XAI methods identify common influential variables in each model’s prediction. This is a novel attempt to get an overview of both LIME and SHAP explanations on ML models for a WWTP variable prediction. © 2024 by the author.","explainable artificial intelligence; local interpretable model-agnostic explanations; Machine learning; Shapley additive explanations; wastewater","","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105020042048"
"Yogaswara D.; Mulyana S.","Yogaswara, Dendi (58723496600); Mulyana, Subhan (57215490500)","58723496600; 57215490500","Domestic wastewater masterplan for Ciamis Regency","2024","E3S Web of Conferences","506","","06011","","","1","10.1051/e3sconf/202450606011","https://www.scopus.com/pages/publications/85190686013?origin=resultslist","In Ciamis Regency, domestic wastewater is the largest pollutant entering waterways. One way to monitor and control wastewater is to improve wastewater disposal. The government has set targets in 2015-2019, including the provision of 100% drinking water coverage, a target of 0% of households occupying uninhabitable housing and settlements (slums) in urban areas, and achieving 100% sanitation. This plan aims to provide adequate sanitation facilities for domestic wastewater disposal, particularly in urban areas of the Ciamis Regency. This master plan examines the technical and technological aspects of domestic wastewater management planning. It is planned to build 4 urban-scale IPALs that will serve 20% of the urban population in the Ciamis Regency. It is planned to build 4 urban-scale IPALs in Ciamis Sub-district and one in the Banjarsari Sub-district. The main IPAL housing buildings are expected to be in Kawali Sub-district and Panjalu Sub-district. In addition, it is planned, local system services in 3 (three) IPLT service areas are planned to be implemented in stages. The first phase is the optimization of the existing IPLT (Cijeunjing IPLT), the second phase is the construction of an IPLT in the Kawali Sub-district, and the third phase is the construction of an IPLT in the Banjaranyar Sub-district. The construction of the IPLT is expected to serve around 70% of the urban population. © The Authors, published by EDP Sciences.","","","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85190686013"
"Rooney E.","Rooney, Elliot (59049601400)","59049601400","Failed privatisation in urban water utilities: Can PuPs pick up the pieces? Reviewing evidence from Dar es Salaam, 2005–2018","2024","Geoforum","152","","103998","","","5","10.1016/j.geoforum.2024.103998","https://www.scopus.com/pages/publications/85191684289?origin=resultslist","This paper looks at a viable response to failed privatisation in Dar es Salaam in the wake of aborted privatisation in 2005. The city's experience highlights the inherent failings and the implicit assumptions that are central to the privatisation model. Set against an illustration of the global political economy of water supply privatisation as well as the specific political economy of that in Dar es Salaam, the paper reviews the evidence base for an alternative mechanism for strengthening water supply governance, the public-public partnership (PuP), through which technical and managerial expertise is mobilised among public and not-for-profit providers. This model is observed in Dar es Salaam at different scales, from CBOs and mitaa at the local level, to a contract arrangement between asset holder (DAWASA) and operator (DAWASCO), up to international partnerships with other public water utilities, governments, and NGOs. At these scales, PuPs have been able to channel investment in pro-poor access, knowledge exchange and capacity development, and to build public trust. Despite gains, issues such as the predominance of commercial normativity remained and undermined some of the core principles of PuPs. In 2018, the PuP contract was ended, and national policy once again targets private sector expansion. © 2024 The Author","Dar es Salaam; Privatization; Public-public partnerships; Tanzania; Urban water; Water supply","Dar es Salaam [Tanzania]; Tanzania; governance approach; investment; nongovernmental organization; partnership approach; political economy; private sector; urban area; water industry; water supply","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85191684289"
"Alwathaf Y.; Abdel Kawy W.A.; Aljawzi A.A.; Eweys O.A.","Alwathaf, Yahia (55428329200); Abdel Kawy, W.A. (36026787500); Aljawzi, Alhasan Ahmed (57576372500); Eweys, O.A. (57194502305)","55428329200; 36026787500; 57576372500; 57194502305","Application of Integrated Urban Water Security Index (IUWSI) in Sana’a, Yemen (Case study)","2024","Urban Water Journal","21","1","","33","44","7","10.1080/1573062X.2023.2256722","https://www.scopus.com/pages/publications/85170672647?origin=resultslist","Water security is crucial to mitigate human-induced and climate change-related impacts on water resources. Previous studies on Sana'a's domestic water supply have raised safety, administration, and scarcity issues. However, a comprehensive water security assessment has not yet been conducted. This study uses the proposed Integrated Urban Water Security Index (IUWSI) framework to assess Sana'a's urban water security using human and environmental factors Five distinct parameters have been used to calculate (IUWSI) as a decision-making tool to prioritize and distinguish indicators affecting the five dimensions of urban water security: water supply, sanitation and hygiene, water economy, ecosystems, and governance and society. The proposed framework for measuring (IUWSI) in Sana’a city has revealed a low level of water security, with an overall index value of 1.43. This disappointing result indicates water security issues like limited access to safe drinking water, poor sanitation, and high-water pollution. The IUWSI framework helps water-insecure cities improve water supply management through logical and evidence-based decision-making. © 2023 Informa UK Limited, trading as Taylor & Francis Group.","Integrated Urban Water Security; IUWSI framework; Sana’a city; water security","Amanah al Asmah; Sanaa; Yemen; decision making; environmental factor; hygiene; integrated approach; sanitation; urban area; water management; water resource; water supply","Article","Final","","Scopus","2-s2.0-85170672647"
"Buchwald C.A.; Houston N.A.; Stewart J.S.; Alzraiee A.H.; Niswonger R.G.; Larsen J.D.","Buchwald, Cheryl A. (36766893400); Houston, Natalie A. (55202218000); Stewart, Jana S. (55469833300); Alzraiee, Ayman H. (55214955100); Niswonger, Richard G. (8576918600); Larsen, Joshua D. (57655309300)","36766893400; 55202218000; 55469833300; 55214955100; 8576918600; 57655309300","Development and evaluation of public-supply community water service area boundaries for the conterminous United States","2024","Journal of the American Water Resources Association","60","4","","879","896","8","10.1111/1752-1688.13210","https://www.scopus.com/pages/publications/85194477694?origin=resultslist","The water service area dataset, derived from the National Boundary Dataset for public-supply water systems in the United States, offers a detailed resolution surpassing county-level assessments, emphasizing water-centric land use. Crucial for linking populations and infrastructure to system withdrawals, it supports the creation of a national public-supply water-use model, enhancing accuracy in estimating water use and distinguishing between publicly supplied and self-supplied domestic water use. Integrating tabular water system data strengthens the national water-use model by enabling tracking of withdrawal locations, source water, and water quality. Evaluated against U.S. Census-derived population datasets, 16 state-provided water service area datasets, and two national land use datasets, the study covers 22,849 community water systems, excluding most small systems serving fewer than 1000 people. Robust correlations between water service areas (WSAs) and satellite-sourced urban and exurban land use types facilitate tracking changes over time. A comparison of state and national datasets for population and WSAs reveals discrepancies ranging from 5% to 73% in state-level populations and 0% to 167% in state-level WSAs. Significant differences can be attributed to the exclusion of sizable incorporated and unincorporated areas in the state-based datasets. Additional comparisons of major metropolitan areas exhibit differences ranging from 2% to 56%. © 2024 The Author(s). Journal of the American Water Resources Association published by Wiley Periodicals LLC on behalf of American Water Resources Association.","community water system; drinking water; geographic information system; land use; public supply; urban areas; water resources management; water service area boundaries; water supply; water use","United States; Geographic information systems; Information management; Information use; Potable water; Water quality; Water resources; Water supply; Community water systems; County level; Public supply; Service area; Urban areas; Use-model; Water resources management; Water service; Water service area boundary; Water use; drinking water; GIS; land use; tracking; water management; water use efficiency; Land use","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85194477694"
"Mahanta T.G.; Saikia M.; Baruah S.D.","Mahanta, Tulika Goswami (25632481100); Saikia, Mridushman (59131472200); Baruah, Swarnali Devi (36193686100)","25632481100; 59131472200; 36193686100","Evaluation of Routine Immunization through Supportive Supervision in Assam","2024","Healthline","15","2","","145","152","0","10.51957/Healthline_618_2024","https://www.scopus.com/pages/publications/105047972073?origin=resultslist","Introduction: Supportive supervision is crucial for enhancing healthcare quality by improving internal relationships, resolving issues, and optimizing resources. Recent evidence from India shows it enhances immunization coverage and strengthens the local health system. Objective: To evaluate routine immunization services in terms of input and process through supportive supervision and to compare service delivery between two quarters. Method: This cross-sectional study, conducted between July 2021 and February 2022, assessed the delivery of routine immunization services by frontline workers (FLWs) within Village Health Sanitation and Nutrition Day (VHSND) sessions in Assam. Five districts were selected to represent each zone of the state. Micro-plans for VHSND sessions were reviewed to visit 25-30 sessions per district based on operational feasibility. Data collected by district coordinators using a standardized checklist assessed logistics and service delivery. Statistical analysis included quarterly group comparisons using Chi-square and Fisher's exact tests (p < 0.05 signi icance). The indings were shared in district-level review meetings to facilitate corrective actionsby all stakeholders. Results: A total of 140 VHSND sites were assessed. Paracetamol was available at 123 sites (87.9%), and updated due list was present at 120 sites (85.7%). However, Vitamin A was available at 26 sites (18.6%), ORS and Zinc were at 11 sites (7.9%) and 14 sites (10.0%), respectively. The presence of Anganwadi Workers (AWWs) at VHSND sites increased signi icantly from 61.2% in the irst quarter to 76.7% in the second quarter (p = 0.04). Adherence to micro plans among Accredited Social Health Activists (ASHAs) was high, rising from 97.0% in the irst quarter to 100% in the second quarter. Record-keeping also improved, with headcount survey documentation increasing from 83.6% in the irst quarter to 95.9% in the second quarter (p = 0.01). Conclusion: The study highlighted improvements in logistics, documentation, and ASHA performance under supportive supervision. Continued focus on essential supplies and educational materials, alongside effective supervision and further research, is crucial for enhancing child health outcomes. © 2024, Indian Institute of Public Health Gandhinagar. All rights reserved.","Frontline workers; Routine immunization; Supportive supervision; Village Health Sanitation and Nutrition Day (VHSND)","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105047972073"
"Mohapatra S.; Maiya G.A.; U Nayak U.; Sheelvant R.; Vennila J.; Watson J.; Nandineni R.D.","Mohapatra, Sidhiprada (57193500643); Maiya, G Arun (23489475600); U Nayak, Ullas (59298710500); Sheelvant, Rashmi (59550881600); Vennila, J. (57193525213); Watson, Joanne (57196005821); Nandineni, Rama Devi (57966636400)","57193500643; 23489475600; 59298710500; 59550881600; 57193525213; 57196005821; 57966636400","Justice-centered best practices for accessibility to public buildings in a tier II city: Insights from a Delphi expert consensus","2024","F1000Research","13","","1145","","","3","10.12688/f1000research.156920.1","https://www.scopus.com/pages/publications/85217461315?origin=resultslist","Background: Despite beneficial progress in policies, awareness and advocacy, accessibility gaps exist in public buildings in India. Challenges achieving full inclusivity still exist, due to a lack of clear guidance for implementing accessible solutions. Retrofitting older buildings, particularly in developing tier II cities is a major challenge. The authors of this paper aimed to address this issue using a four-round Delphi method to generate a Justice-Centered Best Practices (JCBPs) for accessibility provisions for individuals with mobility disabilities. Methods: Conducted in Udupi, the study involved experts including administrators, policy implementers, auditors, advocates, healthcare professionals, individuals with disabilities and their caregivers. In the first round, a 117-item list was generated through triangulation of three methods. In subsequent rounds, experts rated each item using a 5-point Likert scale on feasibility, affordability and priority. Responses were considered valid if the agreement reached ≥80% on the total score. The prioritised list of JCBPs was finalised at a consensus meeting. Results: Out of forty-eight experts who began the study, 16 participated in the final meeting. The Wilcoxon signed rank test (p value>0.05) of expert ranking indicated that the scoring of items remained consistent between the two rounds. A machine learning decision tree analysis identified items securing ≥ 80% agreement as the most reliable decision with an accuracy=71.43%. The McNemar’s Test p value=0.79 confirmed consistency of expert scoring on the items with high agreement rates. Conclusion: Finally, 33 built and non-built environment items scored highest rank. Stakeholder engagement, use of low-cost technology solutions, coordination between public administrations, funding, good governance practice, awareness, and advocacy were few of the solutions that can help ensure accessibility is in place for individuals with mobility disabilities. The study methodology and findings create a robust foundation for evidence-based JCBPs for accessibility provisions for individuals with mobility disabilities. Copyright: © 2024 Mohapatra S et al.","administration; decision tree; expert; inclusion; machine learning; municipality; public spaces","Architectural Accessibility; Cities; Consensus; Delphi Technique; Humans; India; Persons with Disabilities; Social Justice; adult; architect; Article; awareness; best practice; building; built environment; caregiver; clinical article; consensus; decision tree; Delphi study; education; evidence based practice; female; funding; health care; health care personnel; human; justice; Likert scale; machine learning; male; patient advocacy; physiotherapist; questionnaire; reliability; stakeholder engagement; triangulation; walking difficulty; waste management; water supply; Wilcoxon signed ranks test; city; construction work and architectural phenomena; disabled person; India; social justice","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85217461315"
"Baddianaah I.; Naazie G.K.; Amaning A.W.Z.; Terkper P.","Baddianaah, Issah (57367301600); Naazie, Godwin Kumpong (57218198183); Amaning, Abraham W.Z. (59180816900); Terkper, Paulina (59180817000)","57367301600; 57218198183; 59180816900; 59180817000","Women's sanitation matters: Unpacking the conundrums associated with open defecation among women in Harper City, Liberia","2024","Environmental Challenges","16","","100965","","","3","10.1016/j.envc.2024.100965","https://www.scopus.com/pages/publications/85196517859?origin=resultslist","Ending open defecation (OD) is a major global policy goal—anchored by the Sustainable Development Goal 6. While women are vulnerable to the risks associated with poor sanitation and are disproportionately impacted by OD, little is known in the scientific literature about the intricacies, drivers, implications and the challenges women face in OD practices in low and middle income countries’ cities. Using the FOAM analytical framework and the coastal city of Harper, Liberia, as a case study, the paper aims to unravel the day-to-day hustles and hostilities women face in defecating in the open. Data were sourced through desk review, face-to-face interviews with 30 women, 7 key informants and observation. Our findings demonstrate that the beach serves as the major destination for OD in the city. Institutional failure—a low commitment of the Liberia government towards the construction of public sanitation facilities and socioeconomic factors—a general high incidence of poverty among the populace influence women's OD practices in the city. Women are exposed to insecurity, psychological trauma, loss of privacy and dignity under OD practices. The findings underscore the need for policymakers and stakeholders to prioritize women's sanitation in emerging cities. The paper recommends that the government of Liberia should prioritize providing women access to improved sanitation by scaling up the construction of public sanitation facilities, subsidising the cost of building and sanitary materials, and promoting behavioural change through public health and sanitation education as measures to curtail OD in the country. © 2024 The Author(s)","Liberia; Open defecation; Poor sanitation; Sustainable development goals; Toilet facility; Women’ health","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85196517859"
