"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Foster T.; McSorley B.; Willetts J.","Foster, Tim (58746420200); McSorley, Brian (57204136590); Willetts, Juliet (22236047100)","58746420200; 57204136590; 22236047100","Comparative performance evaluation of handpump water-supply technologies in northern Kenya and The Gambia; [肯尼亚北部和冈比亚手摇泵供水技术对比性能评估]; [Evaluation comparative de la performance des technologies d’alimentation en eau au moyen de pompes à bras au Nord Kenya et en Gambie]; [Avaliação comparativa do desempenho de tecnologias de bombas-de-agua manuais no Norte do Quénia e em Gambia]; [Evaluación comparativa del rendimiento de las tecnologías de abastecimiento de agua de bombas manuales en el norte de Kenia y Gambia]","2019","Hydrogeology Journal","27","2","","535","551","10","10.1007/s10040-018-1865-4","https://www.scopus.com/pages/publications/85054664940?origin=resultslist","Safe drinking water for all is unlikely to be achieved without major improvements in the sustainability of rural water supplies in sub-Saharan Africa. Despite heavy dependence on groundwater across the African continent, there is little empirical evidence on the relative reliability of different water-lifting technologies. This study comparatively evaluated the operational performance of the BluePump against the Afridev, India Mark II and PB Mark II handpumps. The field assessment took place in Turkana County (northern Kenya) and The Gambia, contexts with contrasting environmental, social and institutional characteristics. When controlling for other variables, in both study sites the BluePump had significantly lower odds of a breakdown occurring over a 12-month period compared with other handpumps. The BluePump also had significantly lower odds of a nonfunctional status relative to the Afridev in Turkana, though no significant effect on functionality was observed relative to the India Mark II in either study site or the PB Mark II in The Gambia. In Turkana, the impact of fewer breakdowns on operational uptime and point-in-time functionality may have been moderated by a subsidised maintenance service for which communities pay a fixed annual fee irrespective of handpump type and breakdown frequency. In The Gambia, the BluePump had significantly longer breakdowns than Mark II handpumps because of a problematic maintenance model. The results indicate that technological innovations such as the BluePump can lead to operational improvements, but technology alone is no panacea and the long-term sustainability of water supplies ultimately depends upon the effectiveness of maintenance services. © 2018, Springer-Verlag GmbH Germany, part of Springer Nature.","Handpumps; Kenya; Technology; The Gambia; Water supply","Gambia; Kenya; Turkana; Nia; comparative study; drinking water; performance assessment; pump; technological development; water supply; water technology","Article","Final","","Scopus","2-s2.0-85054664940"
"Peng Z.; Zhang B.; Cai J.; Wei Z.; Chen H.; Liu Y.","Peng, Zhigong (13612545000); Zhang, Baozhong (55643470500); Cai, Jiabing (10141170000); Wei, Zheng (56489197200); Chen, He (57111578300); Liu, Yu (36701478100)","13612545000; 55643470500; 10141170000; 56489197200; 57111578300; 36701478100","Optimization of spring wheat irrigation schedule in shallow groundwater area of Jiefangzha Region in Hetao Irrigation District","2019","Water (Switzerland)","11","12","2627","","","11","10.3390/W11122627","https://www.scopus.com/pages/publications/85079601594?origin=resultslist","Due to the large spatial variation of groundwater depth, it is very difficult to determine suitable irrigation schedules for crops in shallow groundwater area. A zoning optimization method of irrigation schedule is proposed here, which can solve the problem of the connection between suitable irrigation schedules and different groundwater depths in shallow groundwater areas. The main results include: (1) Taking the annual mean groundwater depth 2.5 m as the dividing line, the shallow groundwater areas were categorized into two irrigation schedule zones. (2) On the principle of maximizing the yield, the optimized irrigation schedule for spring wheat in each zone was obtained. When the groundwater depth was greater than 2.5 m, two rounds of irrigation were chosen at the tillering-shooting stage and the shooting-heading stage with the irrigation ffuota at 300 mm. When the groundwater depth was less than 2.5 m, two rounds of irrigation were chosen at the tillering-shooting stage, and one round at the shooting-heading stage, with the irrigation ffuota at 240 mm. The main water-saving effect of the optimized irrigation schedule is that the yield, the soil water use rate, and the water use productivity increased, while the irrigation amount and the ineffective seepage decreased. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.","crop model; Irrigation schedule optimization; Water consumption; Water production function; Yield","China; Hetao Plain; Nei Monggol; Triticum aestivum; Crops; Groundwater; Groundwater resources; Soil moisture; Water conservation; Water supply; Crop model; Irrigation schedule; Water consumption; Water production functions; Yield; crop yield; groundwater resource; irrigation system; optimization; seepage; shallow water; soil water potential; spatial variation; water level; water use efficiency; wheat; Irrigation","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85079601594"
"Jiang S.; Ning S.; Cao X.; Jin J.; Song F.; Yuan X.; Zhang L.; Xu X.; Udmale P.","Jiang, Shangming (55632496800); Ning, Shaowei (36562256300); Cao, Xiuqing (7403370774); Jin, Juliang (55821195600); Song, Fan (57195738817); Yuan, Xianjiang (7402202444); Zhang, Lei (57210363648); Xu, Xiaoyan (57210361610); Udmale, Parmeshwar (56401194100)","55632496800; 36562256300; 7403370774; 55821195600; 57195738817; 7402202444; 57210363648; 57210361610; 56401194100","Optimal water resources regulation for the pond irrigation system based on simulation—A case study in Jiang-Huai Hilly regions, China","2019","International Journal of Environmental Research and Public Health","16","15","2717","","","8","10.3390/ijerph16152717","https://www.scopus.com/pages/publications/85070471179?origin=resultslist","Due to the importance and complexity of water resources regulations in the pond irrigation systems of the Jiang-Huai hilly regions, a water allocation simulation model for pond irrigation districts based on system simulation theory was developed in this study. To maximize agricultural irrigation benefits while guaranteeing rural domestic water demand, an optimal water resources regulation model for pond irrigation districts and a simulation-based optimal water resources regulation technology system for the pond irrigation system were developed. Using this system, it was determined that the suitable pond coverage rate (pond capacity per unit area) was 2.92 × 105 m3/km2. Suitable water supply and operational rules for adjusting crop planting structure were also developed the water-saving irrigation method and irrigation system. To guarantee rural domestic water demand, the multi-year average total irrigation water deficit of the study area decreased by 4.66 × 104 m3 /km2; the average multi-year water deficit ratio decreased from 20.40% to 1.18%; the average multi-year irrigation benefit increased by 1.11 × 105 RMB (16,128$)/km2; and the average multi-year revenue increased by 6.69%. Both the economic and social benefits were significant. The results of this study provide a theoretical basis and technological support for comprehensive pone governance in the Jiang-Huai hilly regions and promote the establishment of a water allocation scheme and irrigation system for pond irrigation districts, which have practical significance and important application value. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.","Jiang-Huai hilly regions; Simulation; Water resources regulation; Water-saving irrigation method","Agricultural Irrigation; Antidotes; China; Computer Simulation; Ponds; Water Resources; Water Supply; Anhui; China; Jianghuai; water; antidote; computer simulation; irrigation system; numerical model; water demand; water management; water resource; water use efficiency; Article; China; controlled study; crop; economic aspect; government regulation; household; irrigation (agriculture); pond; resource allocation; rural area; simulation; social aspect; statistical analysis; sustainable agriculture; water conservation; water supply; computer simulation; irrigation (agriculture); procedures","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85070471179"
"Yulistyorini A.; Camargo-Valero M.A.; Sukarni S.; Suryoputro N.; Mujiyono M.; Santoso H.; Rahayu E.T.","Yulistyorini, Anie (57196039893); Camargo-Valero, Miller Alonso (16642000800); Sukarni, Sukarni (56469591700); Suryoputro, Nugroho (57196038675); Mujiyono, Mujiyono (58085852700); Santoso, Hadi (58254326700); Rahayu, Endang Tri (57870893700)","57196039893; 16642000800; 56469591700; 57196038675; 58085852700; 58254326700; 57870893700","Performance of anaerobic baffled reactor for decentralized waste water treatment in urban Malang, Indonesia","2019","Processes","7","4","184","","","34","10.3390/pr7040184","https://www.scopus.com/pages/publications/85067486598?origin=resultslist","In order to assess the impact of the Sanitation by Communities (SANIMAS) program for community-led sanitation in Indonesia (established in 2002), this research work was conducted with the aim of characterizing the current performance of anaerobic baffled reactors (ABRs), which were deployed in high numbers for the provision of domestic wastewater treatment in densely populated urban areas in Malang (Indonesia). Small and decentralized sewage treatment facilities serve ≈3% of the total population in Malang, including 89 ABR treatment plants. Our findings reveal that only 14% of the 89 ABRs in Malang have an acceptable performance with regard to pollutant removal and integrity of their building structure, but the majority of them produce a treated effluent of poor quality, according to discharge consents set by the Ministry of Environment and Forestry of the Republic of Indonesia (Regulation No. P.68/2016). Clearly the lack of consistent operation and maintenance practices have had a detrimental effect on these decentralized sewage treatment systems, despite their robustness and buffer capacity to cope with changes in organic and hydraulic loading rates. Urbanization will continue to exert pressure on the provision of sanitation services in lower and middle economies, and the role of decentralized sewage management systems is expected to be prominent in the UN's Sustainable Development Goals era (2015-2030); however, sustainable service delivery must be conceived beyond the provision of sanitation infrastructure. © 2019 by the authors.","Anaerobic baffled reactor; Community-led sanitation; Decentralized wastewater treatment; Urban zones","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85067486598"
"Grady C.A.; Blumsack S.; Mejia A.; Peters C.A.","Grady, Caitlin A. (55629890900); Blumsack, Seth (8064882800); Mejia, Alfonso (24759250900); Peters, Catherine A. (7402558604)","55629890900; 8064882800; 24759250900; 7402558604","The Food-Energy-Water Nexus: Security, Sustainability, and Systems Perspectives","2019","Environmental Engineering Science","36","7","","761","762","16","10.1089/ees.2019.0170","https://www.scopus.com/pages/publications/85068939408?origin=resultslist","This special issue of Environmental Engineering Science highlights the role of environmental engineering and science (EES) in interdisciplinary efforts to understand and protect food security, water resources, and sustainable energy. It includes articles that present model frameworks, theoretical constructs, as well as practical applications. Case studies provide a global perspective, as well as drawing attention to considerations of racial and ethnic inequalities, human health, and multiscale governance. As the EES community evaluates research efforts for 21st century challenges, food, energy, and water nexus research can provide interdisciplinary ideas for improving natural resource provisioning across the water, food, and energy spectrum. Copyright © 2019, Mary Ann Liebert, Inc.","complex systems; food-energy-water nexus; industrial ecology; natural resources; sustainability","Food supply; Large scale systems; Natural resources; Sustainable development; water; Case-studies; Energy spectra; Food security; Global perspective; Industrial ecology; Model framework; Research efforts; Sustainable energy; case study; community; conceptual framework; electricity; environmental factor; ethnicity; food energy water nexus; food intake; food security; government; human; natural resource; race; research; Review; social status; water supply; Water resources","Review","Final","","Scopus","2-s2.0-85068939408"
"Ortiz-Gómez A.S.; Nuñez-Espinoza J.F.; Mejía-Castillo W.G.","Ortiz-Gómez, Ana Silvia (57209880482); Nuñez-Espinoza, Juan Felipe (57209882379); Mejía-Castillo, Walter Gerardo (57209879249)","57209880482; 57209882379; 57209879249","The social perception of drinking water quality and management in the municipality of Las Vueltas, Chalatenango, El Salvador","2019","Tecnologia y Ciencias del Agua","10","3","","124","155","2","10.24850/j-tyca-2019-03-06","https://www.scopus.com/pages/publications/85068966289?origin=resultslist","Water management in El Salvador is a social territory of dispute between neoliberal norms and the self-management dynamics of the communities. In this context, water quality is defined as a social construct determined by the time and societal space of consumers, that is why the appropriation and monitoring of its quality is a space for citizens' formation. The comparative analysis of the data gathered in 2008 and 2017, in Las Vueltas, Chalatenango, made it possible to understand the evolution of a self-managed water system based on the direct perception of the population which is the user of the quality of this system. The results state that the increase in the quality of water service coverage is proportional to the perception of increase in public investment for improving water systems, however, the quality of the liquid distributed, both in urban and rural centers, has been decreasing. These findings match the national trend which state that in spite of improvement in coverage, the problems of access and water quality differently impact the population, which are worse in rural areas. © 2019 Instituto Mexicano de Tecnologia del Agua. All rights reserved.","Community; Community perception; Governance; Natural resources; Organization; Quality; Vulnerability; Water management","Chalatenango; El Salvador [Central America]; community resource management; drinking water; environmental monitoring; governance approach; investment; natural resource; neoliberalism; perception; social organization; vulnerability; water management; water quality","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85068966289"
"Sandoval-Minero R.","Sandoval-Minero, Ricardo (6506961512)","6506961512","Water utilities: Is their sustained financial efficiency achievable? – The Mexican case","2019","Global Issues in Water Policy","20","","","115","134","4","10.1007/978-3-319-76115-2_6","https://www.scopus.com/pages/publications/85060673661?origin=resultslist","Mexico reached the Millennium Development Goals (MDGs) in terms of access to water and sanitation infrastructure, but the quality of service provision is still unsatisfactory. In face of the new Sustainable Development Goals (SDGs), whose reach is much wider and ambitious, the country faces a huge financial and technical challenge. Besides facing growing problems due to the scarcity and bad quality of water sources, the gap between demand and supply also widens because of rapid and messy urban growth in metropolitan areas, a lack of investment in infrastructure rehabilitation and extension, and limited capacities for managing and operating the water and sanitation systems. The sector’s infrastructure development has relied on a centralized financial system where federal subsidies have been allocated according to operating rules, designed to induce water utilities’ performance improvement, but in the end, without any linkage to improvement commitments or ex post performance assessment. From a general analysis, it appears that institutional dysfunctions and instability have impeded the sustainable operation of these services, despite the financial and technical efforts deployed; in a way, the continuous and discretional allocations of subsidies seem to reinforce negative loops of service deterioration, users’ unwillingness to pay or collaborate, political interference, and external “rescue” of failing systems. In the present context of financial scarcity, climate variability, impacts of global commercial trends on local resources, and social inequality, Mexico could finally be forced to undertake a profound institutional reform to give water services the stability, professionalism, resilience, and creditworthiness they need, to attract alternative financial resources and ensure a more sustainable operation. Such a reform faces huge cultural and legal obstacles, but the stakes leave no space for inaction. © Springer International Publishing AG, part of Springer Nature 2019.","Financial performance; Sustainable development goals; Urban water; Water utilities","","Book chapter","Final","","Scopus","2-s2.0-85060673661"
"Nastar M.; Isoke J.; Kulabako R.; Silvestri G.","Nastar, Maryam (55240096600); Isoke, Jennifer (55817180500); Kulabako, Robinah (26324955500); Silvestri, Giorgia (57194264788)","55240096600; 55817180500; 26324955500; 57194264788","A case for urban liveability from below: exploring the politics of water and land access for greater liveability in Kampala, Uganda","2019","Local Environment","24","4","","358","373","13","10.1080/13549839.2019.1572728","https://www.scopus.com/pages/publications/85060954526?origin=resultslist","Improving urban liveability and prosperity is commonly set as a priority in urban development plans and policy around the world. Several annual reports produced by international consulting firms, media, and global agencies rank the liveability of cities based on a set of indicators, to represent the quality of life in these cities. The higher is the ranking, the more liveable is the city. In this paper, we argue that such quantitative approaches to framing and addressing urban liveability challenges leave little room to reflect on people's experiences of this liveability, which cannot be expressed through numbers. To illustrate our argument, we draw on empirical evidence of urban liveability challenges in access to water and land in Kampala, the capital city of Uganda, ranked recently as the most liveable East African city by various global agencies and media outlets. By showing that increasing the number of water connections does not guarantee improved access to water and sanitation in the long run, first, we demonstrate how urban liveability challenges are tightly linked with land-title issues in the city. Second, we highlight the political game-playing between the central government, the opposition, the traditional leadership, and the slum dwellers in governance processes of service delivery. Finally, by arguing that urban liveability can be enhanced by broadening political participation in city development planning, we discuss some of the strategies that can be used by communities to make collective claims towards improving their quality of life and the environment. © 2019, © 2019 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","collective claims; Kampala; land ownership; Uganda; Urban liveability; water access","Kampala; Uganda; accessibility; empirical analysis; landownership; quality of life; quantitative analysis; urban area; urban development; urban policy; water use","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85060954526"
"Jama A.A.; Mourad K.A.","Jama, Abdinur Ali (57205761589); Mourad, Khaldoon A. (35191996100)","57205761589; 35191996100","Water services sustainability: Institutional arrangements and shared responsibilities","2019","Sustainability (Switzerland)","11","3","916","","","26","10.3390/su11030916","https://www.scopus.com/pages/publications/85061476556?origin=resultslist","Poor water services in developing countries after national conflict as a result of institutional setups and devastating infrastructures. This study assesses how institutional arrangements have affected the poor water services in Somalia, through thematic analyses. The huge gap in the literature about Somalia highlights the significant need of such research works and the originality of this paper. For this paper, different stakeholders were interviewed from seven zones of the city of Garowe. The results show that public private partnerships (PPP) play a vital role in providing drinking water. The results show that the institutions involved in the water sector in Puntland are not well organized. Roles and responsibilities were unclear, and different governmental institutions criticized each other for deliberately taking over others' responsibilities, leading to poor and over-priced domestic water quality. Most consumers cannot afford a drinking water supply to their homes, so they are forced to walk long distances and queue for a long time in order to access water. Our analysis shows that it will be difficult for Somalia to achieve Sustainable Development Goal six (SDG 6) (target one) under the current institutional arrangements. Institutional reforms are recommended in the water sector in order to achieve SDG 6 (Target one), and to ensure safe drinking water in Puntland by 2030. © 2019 by the authors.","Institutional setups; Post-conflict services; Public private partnerships; SDGs; Somalia; Water supply","Puntland; Somalia; conflict management; developing world; drinking water; ecosystem service; infrastructure; institutional framework; literature review; public-private partnership; stakeholder; sustainability; sustainable development; water quality; water supply","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85061476556"
"Pelders J.; Nelson G.","Pelders, Jodi (57201505543); Nelson, Gill (9332733600)","57201505543; 9332733600","Living conditions of mine workers from eight mines in South Africa","2019","Development Southern Africa","36","3","","265","282","13","10.1080/0376835X.2018.1456909","https://www.scopus.com/pages/publications/85045133331?origin=resultslist","Poor living conditions are a consequence of the history of the South African mining industry (SAMI), despite legislation having been implemented to attempt to address this challenge. This paper describes the living conditions of mine workers from eight mines in South Africa in 2014, and assesses changes made over the previous decade. Qualitative and quantitative data were collected at three platinum, two gold, one coal, one diamond, and one manganese mine in 53 interviews with mine management, 11 interviews with labour representatives, 14 focus groups with mine workers, and 875 questionnaires completed by mine workers. The use of single-sex hostels and hostel room occupancy rates has reduced, while the use of living-out allowances (LOAs) has increased. Problems included the high proportions of informal accommodation; a lack of access to water, sanitation, and electricity; and poor roads. While improvements to the living conditions in the SAMI are evident, challenges still remain. © 2018, © 2018 Government Technical Advisory Centre (GTAC).","hostels; Housing; living-out allowances; services and facilities; South African mining industry","South Africa; housing; living standard; mining industry; qualitative analysis; quantitative analysis","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85045133331"
"Hove J.; D'Ambruoso L.; Mabetha D.; Van Der Merwe M.; Byass P.; Kahn K.; Khosa S.; Witter S.; Twine R.","Hove, Jennifer (57194640030); D'Ambruoso, Lucia (12040626800); Mabetha, Denny (57209291768); Van Der Merwe, Maria (7006493344); Byass, Peter (7006527895); Kahn, Kathleen (35452627500); Khosa, Sonto (57209298004); Witter, Sophie (6701864909); Twine, Rhian (21744241600)","57194640030; 12040626800; 57209291768; 7006493344; 7006527895; 35452627500; 57209298004; 6701864909; 21744241600","'Water is life': Developing community participation for clean water in rural South Africa","2019","BMJ Global Health","4","3","e001377","","","55","10.1136/bmjgh-2018-001377","https://www.scopus.com/pages/publications/85067238851?origin=resultslist","Background South Africa is a semiarid country where 5 million people, mainly in rural areas, lack access to water. Despite legislative and policy commitments to the right to water, cooperative governance and public participation, many authorities lack the means to engage with and respond to community needs. The objectives were to develop local knowledge on health priorities in a rural province as part of a programme developing community evidence for policy and planning. Methods We engaged 24 participants across three villages in the Agincourt Health and Socio-Demographic Surveillance System and codesigned the study. This paper reports on lack of clean, safe water, which was nominated in one village (n=8 participants) and in which women of reproductive age were nominated as a group whose voices are excluded from attention to the issue. On this basis, additional participants were recruited (n=8). We then held a series of consensus-building workshops to develop accounts of the problem and actions to address it using Photovoice to document lived realities. Thematic analysis of narrative and visual data was performed. Results Repeated and prolonged periods when piped water is unavailable were reported, as was unreliable infrastructure, inadequate service delivery, empty reservoirs and poor supply exacerbated by droughts. Interconnected social, behavioural and health impacts were documented combined with lack of understanding, cooperation and trust between communities and authorities. There was unanimity among participants for taps in houses as an overarching goal and strategies to build an evidence base for planning and advocacy were developed. Conclusion In this setting, there is willingness among community stakeholders to improve water security and there are existing community assemblies to support this. Health and Socio-Demographic Surveillance Systems provide important opportunities to routinely connect communities to resource management and service delivery. Developing learning platforms with government and non-government organisations may offer a means to enable more effective public participation in decentralised water governance. © Author(s) (or their employer(s)) 2019. Re-use permitted under CC BY. Published by BMJ.","participatory action research; photovoice; rural; South Africa; water","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85067238851"
"Ali M.A.; Rahman M.A.; Siddiqua S.N.; Begum F.; Shaheen A.; Rahman H.; Yousuf T.B.; Majumder A.; Rahman M.M.","Ali, Muhammad Ashraf (55262681800); Rahman, Md Azizur (57212184280); Siddiqua, Saleema Najenin (57215187921); Begum, Farzana (56715373900); Shaheen, Abdus (57215192065); Rahman, Habibur (58514868800); Yousuf, Tariq Bin (22959357000); Majumder, Alok (57215192022); Rahman, Md Mujibur (55328831100)","55262681800; 57212184280; 57215187921; 56715373900; 57215192065; 58514868800; 22959357000; 57215192022; 55328831100","Application of Burke-Litwin model for capacity assessment of city corporations for sanitation services in Bangladesh","2019","Waterlines","38","3","","217","235","0","10.3362/1756-3488.19-00001","https://www.scopus.com/pages/publications/85080093952?origin=resultslist","Bangladesh has achieved remarkable success in reducing the prevalence of open defecation to almost zero, from as high as 34 per cent in 1990. However, significant disparity exists in sanitation coverage, with relatively low coverage and poor quality sanitation in poor communities. In addition, poor management of faecal sludge is leading to serious environmental degradation and is becoming a major public health concern. Local government institutions (LGIs) (i.e. city corporations and municipalities) are responsible for sanitation services in urban areas. In this study, the Burke-Litwin model of organizational capacity has been used for capacity assessment of three city corporations (Dhaka North, Chattogram, and Rangpur) in Bangladesh with regard to sanitation. Analysis based on the model clearly identified a number of ‘external’ factors such as existing rules and regulations, public opinion, political commitment, and role of support organizations that have very strong influence on the attitude and performance of the city corporations. The analysis also identified a number of ‘internal’ factors (e.g. leadership, organization culture, structure, management practice, individual skills and motivation) affecting organizational capacity and performance. Currently all three city corporations studied have very limited capacity in sanitation/ pro-poor sanitation planning, investment, and management. Based on the analysis, a number of recommendations aimed at improving capacities of the city corporations in addressing inclusive sanitation planning, investment, and management are made. Lessons learned from this study could be useful in assessing and improving sanitation service delivery by LGIs in cities and towns in Bangladesh and elsewhere. © Practical Action Publishing, 2019,","Burke-Litwin model; Capacity; City corporation; Planning; Pro-poor; Sanitation","Bangladesh; Dhaka [Bangladesh]; Rangpur; environmental degradation; health services; public health; sanitation; urban area; urban planning","Article","Final","","Scopus","2-s2.0-85080093952"
"Riebe O.; Rheinbaben F.V.; Werner S.","Riebe, Oliver (57195449260); Rheinbaben, Friedrich V. (6602946604); Werner, Sebastian (38461737700)","57195449260; 6602946604; 38461737700","Germ release of electronic components and computers and their decontamination by UV-C irradiation; [Keimfreisetzung elektronischer Bauteile und Computer und deren Dekontamination mit Hilfe von UV-C Bestrahlung]","2019","Hygiene + Medizin","44","11","","106","113","0","","https://www.scopus.com/pages/publications/85075396665?origin=resultslist","Introduction: While medical instruments can usually be processed safely, the decontamination of electronic devices is in no way satisfying. Not even the release of dust particles and germs during their operation has been the subject of more detailed studies but also the decontamination of electronic components, especially the interior of personal computers (PC) or similar devices, represents a virtually unsolved problem. In our study, we therefore examined to what extent particularly sensitive electronic devices such as computers (PCs) can release dust particles and germs into the environment during their operation. In addition, the efficiency of a decontamination process for the interior of PCs using UV-C light was tested. Methods: Impingers and a particle measuring device were used to measure particle and germ release. The release and reliability of re-isolation methods from PCs using germ contaminated talcum powder was also investigated. In addition, the efficiency of a decontamination process for the interior of PCs was tested using UV-C light. Results: The results show that devices that have been used for a longer time period can cause continuous particle release during their use and all kind of germs found in the air released by the ventilators of an electronic device is obviously originated from the environment in which a computer is placed and operated. In devices from the medical environment nosocomial pathogens could therefore be found. Their persistence is expected to be determined by their tenacity, especially their dry stability. For example, in PCs from medical institutions, facultative pathogenic agents such as Burkholderia cepacia, Sphingomonas paucimobilis and Ralstonia spec. could be detected. The sanitation of electronic device was carried out in two steps. First, the device was cleaned from dust particles and then decontaminated with UV-C light. This turned out to be a suitable procedure even when the PCs interior was previously artificially contaminated with Staphylococcus aureus and Enterococcus hirae. The direct exposure to UV-C light for 1.5 min proved to be highly effective even if the exposure to the UV light occurred at an angle much lesser than 45° and therefore in less accessible parts inside the PCs. In all cases, the measurable germ reduction was at least 4 lg steps, in accordance with the European standard for safe surface decontamination in the institutional area and partly even in the medical area. In contrast, the test germ Enterococcus hirae was particularly more resistant to UV light. After artificial contamination and an UV-C exposition of 1.5 min small residual amounts of this bacterium could still be found. For the investigation of UV-C decontamination procedures it is recommended to use Enterococcus hirae as an obligate test germ. Discussion: In view of the effectiveness of UV-C light in decontaminating sensitive electronic parts, treatment with UV-C light therefore appears to be possible in principle. The decision whether electronic components need to be decontaminated at all and, if so, on what occasions and with what measures, is left to the person responsible for hygiene. © 2019 mhp-Verlag GmbH. All rights reserved.","Computer; Decontamination; Device; Electronic components; UV-C light","","Article","Final","","Scopus","2-s2.0-85075396665"
"Tiwale S.","Tiwale, Sachin (36107079700)","36107079700","Materiality matters: Revealing how inequities are conceived and sustained in the networked water infrastructure - The case of Lilongwe, Malawi","2019","Geoforum","107","","","168","178","22","10.1016/j.geoforum.2019.09.005","https://www.scopus.com/pages/publications/85073027143?origin=resultslist","Urban scholars striving for equitable distribution of resources have increasingly started paying attention towards a networked infrastructure, as it materialises inequity and shapes the socio-spatial pattern of a city. The paper advances the socio-technical understanding of networked water infrastructure by proposing a framework of unpacking that analytically disaggregates the network to various elements (pipes, pumps, valves etc.) and facilitates an investigation of multiple materialities of the network at a spatial and a temporal scale. The unpacking explains how differentiated water supply provisions are produced within a centralised water supply system of the city by explicitly focusing on materialities of network elements and associated institutions, such as norms, standards, design principles, regulations, standard operating procedures and practices that shape development and use of the networked water infrastructure during planning, designing and implementation and everyday practices of operation and maintenance. The paper applies this framework to the water distribution network of Lilongwe, Malawi to explain what is doable in the network and for whom, revealing engineering practices, inscribing and sustaining discriminatory provisions in the network. I believe this understanding is useful to critically engage with the technical of the networked water infrastructure, particularly for those advocating equitable flows. © 2019 Elsevier Ltd","Infrastructure; Institutions; Lilongwe; Materiality; Network; Urban water supply","Lilongwe; Malawi; infrastructural development; institutional framework; network analysis; sustainability; urban area; water supply","Article","Final","","Scopus","2-s2.0-85073027143"
"Rodgers M.; Boczek L.","Rodgers, M. (7102573061); Boczek, L. (12774240000)","7102573061; 12774240000","Microbes and water quality in developed countries","2019","Encyclopedia of Environmental Health","","","","370","376","0","10.1016/B978-0-444-63951-6.00284-9","https://www.scopus.com/pages/publications/85079559654?origin=resultslist","Safe drinking water has been a concern for mankind throughout the world for centuries. In the developed world, governments consider access to safe and clean drinking water to be a basic human right. Government regulations generally address the quality of the source water, adequacy of treatment, regular monitoring, and public notification of contamination. Pathogenic microorganisms in drinking water can include bacteria, viruses, and protozoa. Some human pathogens occur naturally in source waters, whereas others are the result of fecal contamination. Some bacterial pathogens are capable of growing within biofilm communities attached to pipe walls in distribution systems. Pathogens can enter a drinking water distribution system via inadequately treated source waters. Most drinking water contamination events occur, however, because of either intrusion of untreated waters into water pipes during periods of low or negative pressure or cross connections with other nonpotable water pipes. Treatment technologies used to remove or inactivate pathogenic microorganisms include coagulation, flocculation, filtration, and disinfection. The presence of a disinfectant residual in the distribution system is critical in maintaining a safe drinking water supply. © 2019 Elsevier B.V. All rights reserved.","Bacteria; Disinfection; Distribution system; Drinking water; Microorganisms; Outbreak; Pathogen; Protozoa; Regulation; Virus; Waterborne disease","","Book chapter","Final","","Scopus","2-s2.0-85079559654"
