"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Araujo J.M.; Sánchez C.P.; Veiga G.R.","Araujo, Jesús Mirás (56616917900); Sánchez, Carlos Piñeiro (36801388100); Veiga, Gustavo Rego (8104239400)","56616917900; 36801388100; 8104239400","The impact of a new regulatory framework upon water management in Spain. The company Aguas de La Coruña S.A. (1975-2008); [El impacto del nuevo marco regulador sobre la gestión del agua en España. El caso de Aguas de La Coruña S.A. (1975-2008)]","2011","Scripta Nova","15","","","","","0","","https://www.scopus.com/pages/publications/80053003572?origin=resultslist","The institutional framework has an undeniable influence on the business environment. The aim of the paper is to reflect on the impact of the transformation of the institutional environment that came with the advent of democracy in Spain upon the systems of water service management. The object of study is a water supply firm that is located in a city of the wet Spain, in which, in principle, there are no substantial difficulties to access the resource. The management of the service has gone through a long time transformation, since the foundation of a private company, which was working under concession regime. With the Franco dictatorship, the regulatory framework underwent a gradual transformation that resulted in a change of attitude of the public sector with respect to public utilities. The result was an increasing pressure by the authorities, whose aim was to reverse the management to the municipal authorities. © Jesús Mirás Araujo, Carlos Piñeiro Sánchez y Gustavo Rego Veiga, 2011.","A Coruña; Business history; Regulation; Water supply","","Article","Final","","Scopus","2-s2.0-80053003572"
"Muyanja C.; Nayiga L.; Brenda N.; Nasinyama G.","Muyanja, Charles (8253852400); Nayiga, Leontina (37111331400); Brenda, Namugumya (37110584700); Nasinyama, George (11539756800)","8253852400; 37111331400; 37110584700; 11539756800","Practices, knowledge and risk factors of street food vendors in Uganda","2011","Food Control","22","10","","1551","1558","142","10.1016/j.foodcont.2011.01.016","https://www.scopus.com/pages/publications/79956098432?origin=resultslist","Street food vendors in Kampala, Jinja and Masaka districts in Uganda were surveyed to assess risk factors, practices and knowledge of street food vendors with respect to food safety and hygiene. A total of 225 street food vendors were investigated from August 2008 and May 2009. A structured questionnaire and checklist were used in the interviews and focus group discussions. Street vendors (87.6%) were women and with low education level. Vendors had access to tap water within 5 min walk. Non-disposable plates/cups were the commonly used for vending food. Use of soap and cold water for washing utensils was common practice. Wash water recycled several times and only changed when very cloudy and soapy. Street vendors had some knowledge about diarrhoea and its associated risk factors. Toilet facilities were dominated by pour/flash toilet and pit latrine. Masaka (64.3%) and Jinja (38.9%) vendors disposed off the garbage at the vending sites whereas in Kampala (92.8%) used gunny bags.Cooked food was handled at ground level and exposed to flies. Masaka vendors (68.6%) had no hygiene regulations governing the street food vending business whereas Kampala (75.9%) and Jinja (65.3%) indicated hygiene regulations were enforced onsite management by local government. Vendors operated in a variety of vending structures and hygiene of premises was poor. Vendors suggested structural improvement of the vending sites and provision of more sanitary facilities. Street food vendors were aware hygienic practices, but do not put them in practice. Focus group discussants indicated a need to re-emphasize the personal hygiene and education. There is a need to reduce food contamination through education and provision of sanitary facilities at vending sites. © 2011.","Food safety; Hygienic practices; Risk factors; Street foods vendors","","Article","Final","","Scopus","2-s2.0-79956098432"
"Yu J.-X.; Jin W.-C.; Du Z.-F.; Zhou B.-Y.","Yu, Jian-Xing (13409011400); Jin, Wen-Chao (51161344400); Du, Zun-Feng (24478557400); Zhou, Bao-Yong (33867871400)","13409011400; 51161344400; 24478557400; 33867871400","Safety life assessment of tunnel structure based on nonlinear dynamic reliability theory","2011","Tianjin Daxue Xuebao (Ziran Kexue yu Gongcheng Jishu Ban)/Journal of Tianjin University Science and Technology","44","8","","712","718","0","","https://www.scopus.com/pages/publications/80052523446?origin=resultslist","To address the issues of corrosion damage and lining deterioration caused by long-term operation of Luan River to Tianjin water delivery tunnel, the nonlinear dynamic reliability of the funnel structure system was investigated and the remaining safety life was assessed. The concrete and steel strength of linings were measured using the safety monitoring system of Luan River to Tianjin water delivery tunnel. The project-specific curves of ultrasonicrebound combined method suitable for the tunnel project were established to obtain non-destructive test results. According to the three-dimensional finite element numerical simulation, taking full account of resistance to decay over time, tunnel structure safety life assessment and risk control were conducted based on the structural system nonlinear dynamic reliability theory and quantitative safety assessment method. The present work provides a scientific reference for the maintenance, management, and comprehensive governance of engineering structures, which can be applied to the entire operational process of the security maintenance and risk control of the tunnel structure.","Nonlinear dynamic reliability; Safety life assessment; Tunnel structure; Ultrasonic-rebound combined method","Damage detection; Finite element method; Maintenance; Nondestructive examination; Numerical methods; Rating; Risk assessment; Safety engineering; Tunnel linings; Water supply; Combined method; Corrosion damage; Engineering structures; Life assessment; Long-term operation; Non-destructive test; Non-linear dynamics; Operational process; Risk controls; Safety assessments; Safety monitoring system; Security maintenance; Steel strength; Structural systems; Structure systems; Three dimensional finite elements; Tianjin; Tunnel projects; Tunnel structure; Tunnel structures; Water delivery; Reliability theory","Article","Final","","Scopus","2-s2.0-80052523446"
"Whitford G.M.; Whitford J.L.; Hobbs S.H.","Whitford, Gary M. (7005903713); Whitford, Jennifer L. (6603596883); Hobbs, Stephen H. (7102369748)","7005903713; 6603596883; 7102369748","Appetitive-based learning in rats: Lack of effect of chronic exposure to fluoride","2009","Neurotoxicology and Teratology","31","4","","210","215","23","10.1016/j.ntt.2009.02.003","https://www.scopus.com/pages/publications/67349262006?origin=resultslist","Background: Chronic ingestion of optimally fluoridated water (ca. 1.0 mg/L) has not been associated with any adverse health effects. Possible effects on the nervous system, however, have received little attention. One study with rats given high doses of fluoride reported subtle behavioral changes. The authors suggested that the ability of humans to learn might be reduced and recommended further study with humans and rats. The present study was done to provide data with which to assess this suggestion. Methods: Weanling, female rats (n = 32) were provided with water containing graded doses of fluoride (0, 2.9, 5.7, 11.5 mg/kg body weight/day) for eight months. While under restricted food access they were tested for their ability to learn an operant response for food and to adjust their responding under schedules of reinforcement requiring high rates of responding (5 days) and then low rates of responding (10 days). Bone, plasma and seven regions of brain were analyzed for fluoride. Results: There were no significant differences among the groups in learning or performance of the operant tasks. Tissue fluoride concentrations were directly related to the levels of exposure. In the 11.5 mg/kg/day group the bone, plasma and brain concentrations were 99, 305 and 221 times higher, respectively, than those in the control group. The average brain-to-plasma fluoride concentration ratios in each of the seven brain sections fell within a narrow range and did not exceed 0.40. There was no consistent evidence for the preferential uptake of fluoride by any given brain section. Conclusion: Chronic ingestion of fluoride at levels up to 230 times more than that experienced by humans whose main source of fluoride is fluoridated water had no significant effect on appetitive-based learning. © 2009 Elsevier Inc. All rights reserved.","Brain; Fluoride; Learning","Animals; Appetite; Appetite Regulation; Brain; Conditioning, Operant; Disease Models, Animal; Dose-Response Relationship, Drug; Drug Administration Schedule; Environmental Exposure; Female; Fluorides; Fresh Water; Learning Disorders; Rats; Water Supply; Rattus; fluoride; water; animal experiment; animal model; appetite; article; behavior change; controlled study; feeding behavior; female; instrumental conditioning; learning; long term exposure; nonhuman; priority journal; rat; sensorimotor function","Article","Final","","Scopus","2-s2.0-67349262006"
"Flieger S.P.; Doonan M.T.","Flieger, Signe Peterson (27667476000); Doonan, Michael T (6507119985)","27667476000; 6507119985","Putting the mouth back in the body: improving oral health across the Commonwealth.","2009","Issue brief (Massachusetts Health Policy Forum)","","36","","1","46","0","","https://www.scopus.com/pages/publications/67650627423?origin=resultslist","[No abstract available]","","Adolescent; Adult; Aged; Child; Child, Preschool; Community-Institutional Relations; Dental Assistants; Dental Care; Dental Caries; Dental Hygienists; Dentists; Education, Dental; Fluoridation; Fluorides, Topical; Health Care Coalitions; Health Care Reform; Health Promotion; Health Services Accessibility; Humans; Insurance Coverage; Insurance, Dental; Massachusetts; Medicaid; Middle Aged; Oral Hygiene; Pit and Fissure Sealants; Preventive Dentistry; Public Health; State Government; Stomatognathic Diseases; United States; Water Supply; fissure sealant; fluoride varnish; adolescent; adult; aged; article; child; dental assistant; dental care; dental caries; dental education; dentist; education; fluoridation; government; health care delivery; health care organization; health care policy; health insurance; health promotion; human; insurance; legal aspect; medicaid; middle aged; mouth disease; mouth hygiene; organization and management; preschool child; preventive dentistry; public health; public relations; standard; United States; water supply","Article","Final","","Scopus","2-s2.0-67650627423"
"Jones S.","Jones, Stephen (56553550900)","56553550900","Participation as citizenship or payment? A case study of rural drinking water governance in Mali","2011","Water Alternatives","4","1","","54","71","34","","https://www.scopus.com/pages/publications/79551667275?origin=resultslist","Community participation in water governance in developing countries is considered important for increasing sustainable access to drinking water and improving broader local governance. The promotion of participation has therefore become a key aim of non-governmental organisations (NGOs). This paper explores community participation in water governance in the rural municipality of Yélékébougou, Mali, and how it is influenced by 'capacity-development' initiatives of the international NGO WaterAid. WaterAid supports communities by helping to set up new institutions intended to manage water supplies and to promote 'participation as citizenship', the idea that community members are empowered to take part in decisions made on water access. However, the paper finds that the institutions created to promote 'participation as citizenship' focus more on promoting paying for water i.e. 'participation as payment', because lack of payment for maintenance of handpumps appears to be the critical obstacle to sustainable water access. However, 'participation as payment' as a means of pursuing cost recovery from communities is not working, and also detracts from the possibility of promoting 'participation as citizenship' and the associated potential longer-term benefits to water access and democratisation. The immediate outcome is that access to drinking water is neither sustainable nor equitable.","Capacity-development; Governance; Mali; Participation; Rural water supply","Mali; citizenship; developing world; drinking water; governance approach; local participation; nongovernmental organization; rural area; sustainability; water management; water supply","Article","Final","","Scopus","2-s2.0-79551667275"
"Reynaud A.","Reynaud, Arnaud (7006748061)","7006748061","Private sector participation, regulation and social policies in water supply in France","2010","Oxford Development Studies","38","2","","219","239","12","10.1080/13600811003753362","https://www.scopus.com/pages/publications/77952579317?origin=resultslist","This paper contributes to the literature on social water policies by clarifying the definition of water affordability and water poverty and by providing the first empirical analysis of water affordability in France. Using quantitative analyses of French household microeconomic surveys, it is shown that 4.31% of households in France (representing around 1.16 million households) were obliged to spend more than 3% of their income on water charges in 2001. The results also demonstrate that single parent families (especially if the head of the household is a woman) or, conversely, large families for which social aid represents a large proportion of total income are the most vulnerable groups in terms of water affordability. The econometric results also suggest that private participation in the water sector has not helped the poor in terms of affordability and that the type of delegation contract matters. © 2010 International Development Centre, Oxford.","","France; econometrics; empirical analysis; household survey; private sector; social policy; water supply","Article","Final","","Scopus","2-s2.0-77952579317"
"Farley B.; Mounce S.R.; Boxall J.B.","Farley, B. (34868046000); Mounce, S.R. (6507194541); Boxall, J.B. (7004902724)","34868046000; 6507194541; 7004902724","Field testing of an optimal sensor placement methodology for event detection in an urban water distribution network","2010","Urban Water Journal","7","6","","345","356","79","10.1080/1573062X.2010.526230","https://www.scopus.com/pages/publications/78650027494?origin=resultslist","This paper presents a method to identify 'optimal' locations of pressure sensor instruments for the detection of leak/ burst events and the results of a set of field trials conducted to evaluate the approach. The identification method is based on complete enumeration studies using hydraulic model simulations of a wide range of burst events and evaluating the response to each event at all possible monitoring points. The field trials simulated leak/burst events through the opening of fire hydrants within a selected District Metered Area (DMA), five different hydrants were opened systematically in the DMA to simulate different leak/burst events. By installing pressure instrumentation at different locations in the DMA, an understanding of how accurately the model methodology can determine sensitivity of instrument location can be obtained. Prior to and during the hydrant openings pressure data was collected at eight different instrument locations within the DMA. These pressure instruments were installed to cover different model predicted sensitivities and to provide good spatial coverage. The results show that pressure instrumentation location is crucial to sensitivity and that the modelling methodology is able to predict instrument location sensitivity to leak/burst events and thus offer an improvement over current industry practice for instrument deployment. It should be noted that this field application made use of current UK standard models, with no additional calibration or updating. © 2010 Taylor & Francis.","Field trials; Hydraulic models; Leakage detection; Optimal instrumentation","distribution system; fieldwork; instrumentation; leakage; sensor; standard (regulation); urban area; water supply","Article","Final","","Scopus","2-s2.0-78650027494"
"Smets H.","Smets, Henri (6701462784)","6701462784","Implementing the right to water in Paris; [La mise en ceuvre du droit à I'eau à Paris]","2011","Eau, l'INDUSTRIE, les Nuisances","","338","","77","79","0","","https://www.scopus.com/pages/publications/79955491856?origin=resultslist","While most Parisians have long had access to drinking water and sanitation, a small minority still do not benefit from them due to poor living conditions, unfit accommodation or insufficient income This article examines the measures taken over the past years to solve this access problem.","","France; Ile de France; Paris; Ville de Paris; Parisia; Drinking water; Living conditions; drinking water; implementation process; income distribution; sanitation; water supply; Potable water","Article","Final","","Scopus","2-s2.0-79955491856"
"Van Vliet B.; Spaargaren G.; Oosterveer P.","Van Vliet, Bas (7006496085); Spaargaren, Gert (6603234237); Oosterveer, Peter (6506513620)","7006496085; 6603234237; 6506513620","Social perspectives on the sanitation challenge","2010","Social Perspectives on the Sanitation Challenge","","","","1","242","23","10.1007/978-90-481-3721-3","https://www.scopus.com/pages/publications/84892789295?origin=resultslist","If the goal is to half the number of people without sustainable access to safe drinking water and basic sanitation by 2015, we may not only need new technologies but rather innovative sanitation concepts, new tools for decision-making and an understanding of diverse stakeholder perspectives along the sanitation chain. Social Perspectives on the Sanitation Challenge presents a timely collection of papers from the perspectives of Science and Technology Studies, Environmental Sociology and Urban Studies. Together they comprise a valuable resource for political scientists, environmental engineers and urban planners whose work is aimed at meeting the ambitious Millennium Development Goal on sanitation. The book's main message is that we need to go beyond traditional dichotomies between either 'small, appropriate' or 'modern, advanced' sanitation solutions in solving the global sanitation challenge and to develop sanitation with a mix of scales, strategies, technologies, payment systems and decision-making structures that better fit the physical and societal systems for which they are designed. In the developing world the challenge is to provide sanitation services to the poor and the very poor, without compromising on sustainability. In this realm, the book presents new configurations that employ the best practices of sanitation technology and management for rural and urban contexts. In developed countries the challenge is to initiate a transition from strongly centralized, water-based infrastructure regimes towards more sustainable sanitation regimes. This has raised questions on sanitation concept development, demonstration, institutional learning and governance building to which this book provides some innovative social scientific answers. Social Perspectives on the Sanitation Challenge is unique in its presentation of research findings from urban planners, sociologists, economists, political scientists and environmental engineers. Its empirical scope, stretching from Western Europe to Sub-Saharan Africa, is deliberately wide to stress the global character of the sanitation challenge that we all face. © Springer Science+Business Media B.V. 2010.","","","Book","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84892789295"
"Ghosh D.K.","Ghosh, Dilip Kumar (59795036500)","59795036500","Millennium Development Goals and the role of panchayats : Exploring through west bengal case","2009","Journal of Rural Development","28","3","","381","407","1","","https://www.scopus.com/pages/publications/70449572006?origin=resultslist","Millennium Development Goals (MDGs) are time-bound and quantifiable targets set by the United Nations. The targets are closely linked with the objectives to improve the quality of life of people across the coun tries of the world. In our country efforts are being initiated both at the Central and State levels to achieve the targets of MDGs. With the passage of the Constitution (Seventy-third Amendment) Act, 1992 and incorporation of the Eleventh Schedule, 29 subjects are included where the panchayats have the responsibility to plan and implement programmes for economic development and social justice in their respective areas. At least eleven subjects out of these 29 are directly linked with MDGs. In this study primary education, a few health aspects, drinking water and sanitation are considered. As regards enrolment in primary education, girls' enrolment supersedes boys' enrolment. For universalisation of primary education, the State Government launched a programme in the name of Sishu Siksha Karmasuchi to reach the so far un-reached boys and girls. In the health sector, the State Government tries to integrate the village panchayats and the block panchayats in the process of disease surveillance. Community Health Care Management Initiative in the health sector has been started by the State Government with substantial support from UNICEF. This has been made with a view to ensuring better coordination among the health workers and the panchayats. Regarding the access of households to the safe drinking water, the vision of theStateGovernmentisto achieve full coverage of all scarcity habitations by March 2007. For extending the coverage of drinking water, efforts are made to involve the beneficiaries through the panchayats in operation and maintenance of water resources. Rural-urban bias in access to drinking water is also a matter of great concern. For bringing more people with toilets, the State Government increasingly involves non-government organisations in Total Sanitation Campaign and sets up collaborative arrangements for enhancing people's awareness and demand for toilets. For discharging their statutory responsibilities including implementation of different schemes, there are government officials in different tiers of the panchayats. But the panchayats have very little administrative control over them. The inadequate devolution offunctionaries often mars the spirit of local governance. As a consequence the performances of the panchayats in different fields have tosuffer. The study amply explains that only devolution of functions in favour of the panchayats cannot mitigate the ills of the society. For reaching MDGs, adequate devolution offunctionaries and funds are required.","","Asia; Eurasia; India; South Asia; West Bengal; devolution; drinking water; economic development; governance approach; health services; local government; Millenium Development Goal; primary education; quality of life; rural planning; sanitation; social justice; village","Article","Final","","Scopus","2-s2.0-70449572006"
"Desai V.","Desai, V. (7103312051)","7103312051","Urbanisation and Housing the Poor: Overview","2011","International Encyclopedia of Housing and Home","","","","212","218","0","10.1016/B978-0-08-047163-1.00019-9","https://www.scopus.com/pages/publications/85147062520?origin=resultslist","This article identifies some of the major emerging issues related to housing the urban poor in the cities of the South. It traces the major shifts in shelter policy in the global South from the 1960s to the present day and outlines how urbanisation and growth in cities affect the availability of affordable housing for the poor. It also outlines some of the challenges faced by the governments of the global South. © 2012 Elsevier Ltd. All rights reserved.","Affordability; Cities; Displacement; Evictions; Governance; Homelessness; Housing; Housing finance; Inequality; Infrastructure; Migration; Millennium development goals; NGOs; Renting; Sanitation; Security of tenure; Self-help housing; Services; Slums; Squatter clearance; Squatter settlements; Urban poor; Urbanisation; Water","","Book chapter","Final","","Scopus","2-s2.0-85147062520"
"Allen A.","Allen, Adriana (7402802360)","7402802360","Neither rural nor urban: Service delivery options that work for the peri-urban poor","2010","Peri-urban Water and Sanitation Services: Policy, Planning and Method","","","","27","61","54","10.1007/978-90-481-9425-4_2","https://www.scopus.com/pages/publications/84872703949?origin=resultslist","This chapter examines why it is necessary and relevant to overcome the rural-urban divide in order to obtain a better grasp of the water and sanitation (WATSAN) needs of the peri-urban poor. While explicit concern with the nature and impact of rural-urban linkages on people's livelihoods and quality of life is relatively recent, assumptions about the role of urban and rural areas and their relationship are implicit in almost all development theories. Aimed at taking the reader beyond the rural-urban dichotomy and public-private controversy, the discussion explores the multiple practices and arrangements by which the peri-urban poor actually access water and sanitation on the ground. The concept of 'service co-production' is presented in this context as a means to explore meaningful institutional mechanisms to support their multiple practices and arrangements and their role and rights as key agents of change. The chapter concludes with an examination of how the previously discussed conceptual developments and empirical evidence can aid the identification of service delivery options that work for the peri-urban poor. © 2010 Springer Science+Business Media B.V.","","","Book chapter","Final","","Scopus","2-s2.0-84872703949"
"Guerrero-Legarreta I.; Hui Y.H.; Alarcón-Rojo A.D.; Alvarado C.; Bawa A.S.; Guerrero-Avendaño F.; Lundén J.; McKee L.H.; Mine Y.; Owens C.M.; Pérez-Alvarez J.A.; Regenstein J.M.; Rosmini M.R.; Soriano-Santos J.; Eddie Wu J.-Y.","Guerrero-Legarreta, Isabel (6602846809); Hui, Y.H. (55952158400); Alarcón-Rojo, A.D. (55993691900); Alvarado, Christine (55851946919); Bawa, Amarinder S. (35447867000); Guerrero-Avendaño, Francisco (55827549600); Lundén, Janne (6603635576); McKee, Lisa H. (7006777091); Mine, Yoshinori (57222519619); Owens, Casey M. (7102511635); Pérez-Alvarez, José Angel (7004684713); Regenstein, Joe M. (6701472172); Rosmini, Marcelo R. (6602864222); Soriano-Santos, Jorge (55989678800); Eddie Wu, Jong-Yi (55828104000)","6602846809; 55952158400; 55993691900; 55851946919; 35447867000; 55827549600; 6603635576; 7006777091; 57222519619; 7102511635; 7004684713; 6701472172; 6602864222; 55989678800; 55828104000","Handbook of poultry science and technology: Volume 2: Secondary Processing","2010","Handbook of Poultry Science and Technology: Volume 2: Secondary Processing","","","","1","610","8","10.1002/9780470504475","https://www.scopus.com/pages/publications/105010551745?origin=resultslist","A comprehensive reference for the poultry industry-Volume 2 describes poultry processing from raw meat to final retail products With an unparalleled level of coverage, the Handbook of Poultry Science and Technology provides an up-to-date and comprehensive reference on poultry processing. Volume 2: Secondary Processing covers processing poultry from raw meat to uncooked, cooked or semi-cooked retail products. It includes the scientific, technical, and engineering principles of poultry processing, methods and product categories, product manufacturing and attributes, and sanitation and safety. Volume 2: Secondary Processing is divided into seven parts: • Secondary processing of poultry products-an overview • Methods in processing poultry products-includes emulsions and gelations; breading and battering; mechanical deboning; marination, cooking, and curing; and non-meat ingredients • Product manufacturing-includes canned poultry meat, turkey bacon and sausage, breaded product (nuggets), paste product (pâté), poultry ham, luncheon meat, processed functional egg products, and special dietary products for the elderly, the ill, children, and infants • Product quality and sensory attributes-includes texture and tenderness, protein and poultry meat quality, flavors, color, handling refrigerated poultry, and more • Engineering principles, operations, and equipment-includes processing equipment, thermal processing, packaging, and more • Contaminants, pathogens, analysis, and quality assurance-includes microbial ecology and spoilage in poultry and poultry products; campylobacter; microbiology of ready-to-eat poultry products; and chemical and microbial analysis • Safety systems in the United States-includes U.S. sanitation requirements, HACCP, U.S. enforcement tools and mechanisms. © 2010 by John Wiley & Sons, Inc. All rights reserved.","","Chemical contamination; Chemical equipment; Chemical operations; Cooking; Food microbiology; Heat treatment; Poultry; Quality assurance; Quality control; Safety engineering; Sanitation; Engineering principles; Poultry industry; Poultry meat; Poultry processing; Poultry products; Product manufacturing; Raw meats; Science and Technology; Scientific principles; Secondary processing; Textures","Book","Final","","Scopus","2-s2.0-105010551745"
"Henry C.; McCarthy B.","Henry, Chuck (57196689468); McCarthy, Brian (49964163800)","57196689468; 49964163800","Fighting a different battle - Sanitation","2011","BioCycle","52","8","","58","59","2","","https://www.scopus.com/pages/publications/80052561318?origin=resultslist","The situation of sanitation in Afghanistan and the role of various agencies in improving people's sanitary conditions is discussed. A number of agencies are involved in making a change to human waste sanitation practices in Afghanistan. National agencies include Afghan Urban Water Supply and Sewerage Corporation (AUWSSC) and the Ministry of Rural Reconstruction and Development (MRRD) through their Rural Water, Sanitation and Irrigation Program (RuWatSIP). In Afghanistan the overriding challenge is first getting the wastewater to the WWTP, often relying on privately operated pumper trucks. Utilizing the treatment plants may require providing easier access, incentives, enforcement, or a combination. The key is to make it preferential for pumpers to unload at the WWTP versus a river. Several recent developments are starting to improve the situation. Informal re-activities have grown, with the majority of hard plastic and metal materials removed by waste pickers at the community bin and city waste disposal sites.","","","Article","Final","","Scopus","2-s2.0-80052561318"
"Pailla S.; Louis G.","Pailla, Siddhartha (42262500200); Louis, Garrick (35611836300)","42262500200; 35611836300","Integration of capacity factors analysis risk methodology and Ostrom's social ecological system assessment framework to assess and improve domestic water infrastructure in Nalgonda District, Andhra Pradesh, India","2011","2011 IEEE Systems and Information Engineering Design Symposium, SIEDS 2011 - Conference Proceedings","","","5876858","94","99","4","10.1109/SIEDS.2011.5876858","https://www.scopus.com/pages/publications/79959995654?origin=resultslist","Over the past 50 years, both financing and socio-economic considerations in South India have shifted heavily towards improving urban infrastructure, causing rural services to be left behind. A recent report released by WHO and UNICEF states that over 884 million people, 84% of whom live in rural areas, use ""unimproved water sources"" for domestic purposes. This paper considers the case study of Nalgonda, a district to the east of Hyderabad, India. Nalgonda struggles with three main issues concerning domestic water: high fluoride levels in groundwater have caused thousands of cases of dental and skeletal fluorosis; second, over two-thirds of Nalgonda does not meet the WHO-requirement of 40 liters per capita daily of domestic water supply; third, poor management and maintenance have increased the risk of failure of existing water infrastructure. The state has been pursuing these issues in conjunction with a multi-district irrigation project that taps the regional Nagarjuna Sagar Dam. Centralized water supply, treatment, and distribution services are appropriate for high population density areas; however, geographical expanse and sparse populations lead to onerous access to improved water sources and inhibit the success of a similar centralized framework in rural areas. This is compounded by a lack of ownership at the habitation and socio-cultural levels. Further, the current water network and its problems - including inconsistent service, corruption, and general distrust of the treated Sagar water - have emboldened wealthier citizens to build private, unregulated groundwater defluoridation plants and commercialize small-scale water businesses. Inequitable services and uncertainty of shared water resources have caused a ""tragedy of the commons,"" leading to growing disparity and a severely receding water table. This research proposes the Louis-Ostrom Comprehensive Capacity Assessment (LOCCA) tool - an integration of the quantitative Capacity Factors Analysis risk methodology and the qualitative Ostrom's framework for assessing socio-ecological systems (SESs). The new framework is used to provide a sample assessment of the Vaillapally habitation in Narayanpur Mandal, Nalgonda. Preliminary results indicate that the institutional, technical, and socio-cultural capacity factors must progress to meet the policymakers' current projects technical capacity. Alternatively, decentralized systems, such as rainwater harvesting technology, better serve rural areas with low capacity and demand, while increasing collective investment in village-scale systems. © 2011 IEEE.","","Ecology; Economics; Groundwater; Investments; Population statistics; Quality control; Rating; Risk analysis; Risk assessment; River basin projects; Rural areas; Water resources; Water supply; Andhra Pradesh; Capacity assessment; Capacity factors; Current projects; Decentralized system; Defluoridation; Distribution services; Domestic purpose; Domestic water; Domestic water supply; High population density area; Hyderabad , India; Irrigation projects; Per capita; Policy makers; Rain water harvesting; Risk of failure; Social-ecological systems; Socio-economics; South India; Technical capacity; Tragedy of the commons; Urban infrastructure; Water business; Water infrastructure; Water networks; Water source; Water tables; Water treatment","Conference paper","Final","","Scopus","2-s2.0-79959995654"
