"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Shyamala R.; Prabakaran D.; Dhaya C.; Chaarumathi S.; Perumal U.; Kumaran V.S.","Shyamala, R. (60238037800); Prabakaran, D. (57211155532); Dhaya, C. (55305726000); Chaarumathi, S. (60238037900); Perumal, Uma (57894544400); Kumaran, V. Senthil (59665906100)","60238037800; 57211155532; 55305726000; 60238037900; 57894544400; 59665906100","Blockchain-powered DeFi: Transforming Water Project Financing for a Sustainable Future","2025","Blockchain and the Water Supply Chain: Opportunities, Challenges and Innovations","","","","141","165","0","10.1002/9781394417803.ch8","https://www.scopus.com/pages/publications/105024744201?origin=resultslist","This chapter describes how decentralized finance (DeFi) protocols, liquidity pools and decentralized autonomous organizations can revolutionize water project finance by capital universalization, middleman elimination, and traceable and instant transactions. Green finance emphasizes investment that directs long-term environmental, social and governance (ESG) objectives. Water infrastructure is one of the primary drivers of green growth, and blockchain-based DeFi applications improve ESG. Traditional models of water infrastructure investment finance have been marred by numerous obstacles that limit their efficiency, coverage and scalability. There are several DeFi models in existence today,each trying to solve various needs of finance, from lending and borrowing to decentralized exchange, stablecoins and yield farming. Water infrastructure schemes such as building sustainable water supply systems, desalination plants, irrigation systems and wastewater treatment plants are costly and require massive capital investment. DeFi allows water infrastructure projects to be tokenized and investors to invest in fractionality. © ISTE Ltd 2025. All rights reserved.","Blockchain technology; Decentralized autonomous organizations; Decentralized finance protocols; Liquidity pools; Water infrastructure projects; Water project finance","Blockchain; Decentralized finance; Decentralized systems; Desalination; Investments; Sustainable development; Water conservation; Water filtration; Block-chain; Blockchain technology; Decentralised; Decentralized autonomous organization; Decentralized finance protocol; Infrastructure project; Liquidity pool; Project finance; Water infrastructure; Water infrastructure project; Water project finance; Water projects; Wastewater treatment","Book chapter","Final","","Scopus","2-s2.0-105024744201"
"Mabizela H.","Mabizela, Hlengiwe (57215187772)","57215187772","The Effects of Politics on Service Delivery","2025","Development in Post-Apartheid South Africa: Political and Governance Considerations","","","","83","102","0","10.4324/9781003629689-5","https://www.scopus.com/pages/publications/105021757649?origin=resultslist","Politics and service delivery are fundamental factors that influence the quality and efficiency of governance in every country, including South Africa. The interplay between the two conceptions affects the efficacy of government policy in meeting citizens’ needs. Service delivery often encompasses the provision of essential services such as water, housing, sanitation, healthcare, education, and infrastructure that deeply shape the lives of the citizens and determines the legitimacy of government. However, politics influences service delivery, both negatively and positively. While political leadership impacts governmental decision-making and resource allocation to address the demands and expectations of citizens, political dynamics introduces challenges that undermine the ability of government to delivery services effectively. This chapter examines the present state of service delivery and the role of politics in advancing the development post-apartheid in the context of the South African government. The chapter also acknowledges that political leadership can facilitate service delivery by establishing clear priorities that promote the necessary reforms and guarantee that the public service meets the requirements of the population. © 2026 Hlengiwe Mabizela and Nirmala Dorasamy.","","Public policy; Citizen needs; Decision resources; Decisions makings; Essential services; Health care education; Healthcare infrastructure; Political leadership; Resources allocation; Service delivery; South Africa; Decision making","Book chapter","Final","","Scopus","2-s2.0-105021757649"
"Motala I.; Singh A.","Motala, Imran (55538470400); Singh, Aman (57206367150)","55538470400; 57206367150","The Road to Resilience: Integrating Maintenance Strategies into Asset Management for Water and Wastewater Utilities","2025","Proceedings - WEFTEC 2025: 98th Water Environment Federation Technical Exhibition and Conference","","","","","","0","10.2175/193864718825159909","https://www.scopus.com/pages/publications/105033358372?origin=resultslist","Water and wastewater utilities face growing challenges in maintaining aging infrastructure while meeting service targets and controlling costs. To address this, the Region of Peel developed a structured, standards-based approach to maintenance management, emphasizing governance, business processes, data, and technology integration. Through a tailored maturity assessment aligned with ISO 55000 and the GFMAM framework, the Region identified key gaps and created a roadmap for improvement. Findings highlight measurable improvements in operational efficiency, including reduced unplanned work, increased asset reliability, and enhanced planning and scheduling capabilities. By adopting best practices such as reliability-centered maintenance (RCM) and leveraging analytics, Peel demonstrated how maintenance can evolve into a strategic enabler of operational excellence. This work offers actionable insights for utilities seeking to strengthen their maintenance programs, align with industry standards, and achieve sustainable service delivery. Copyright ©2025 Water Environment Federation.","GFMAM; ISO 55000; maintenance maturity assessment; Maintenance practices; strategic maintenance framework","Asset management; Maintainability; Reliability; Sustainable development; GFMAM; ISO 55000; Maintenance maturity assessment; Maintenance practices; Maturity assessments; Strategic maintenance; Strategic maintenance framework; Wastewater utilities; Water and wastewater; Water utility; Copyrights","Conference paper","Final","","Scopus","2-s2.0-105033358372"
"Lakic E.; Jeriha J.; Medved T.; Vucic D.; Topic D.; Knezevic G.","Lakic, Edin (56568320000); Jeriha, Jan (57212450239); Medved, Tomi (56955287700); Vucic, Dusan (57952890500); Topic, Danijel (36180048600); Knezevic, Goran (35146054700)","56568320000; 57212450239; 56955287700; 57952890500; 36180048600; 35146054700","Unveiling Market Manipulation in Eu Energy Markets - Insights from Acer Enforcement Cases","2025","International Conference on the European Energy Market, EEM","","","","","","1","10.1109/EEM64765.2025.11050114","https://www.scopus.com/pages/publications/105011034689?origin=resultslist","Market manipulation poses significant challenges to the integrity and transparency of EU wholesale energy markets. This paper examines REMIT enforcement decisions published by the European Union Agency for the Cooperation of Energy Regulators (ACER), identifying key trends, manipulation tactics, and regulatory responses. By analysing publicly available ACER enforcement cases, this study provides insights into the most common market abuse practices, including capacity withholding, wash trades, and cross-border manipulation, as well as disparities in enforcement activity across Member States. The findings highlight the growing role of fines in deterring market abuse, with 2024 recording a € 73 million penalty-the highest to date. With the introduction of REMIT II, regulatory enforcement is expected to intensify, introducing stricter reporting obligations, broader market coverage, and enhanced investigative powers for ACER. This paper contributes to energy market regulation literature by providing a comprehensive review of REMIT enforcement cases and recommending measures to strengthen market integrity. The findings serve as a resource for policymakers, regulators, and market participants seeking to enhance transparency, detect manipulation more effectively, and ensure a competitive energy market.  © 2025 IEEE.","ACER case studies; energy market manipulation; EU wholesale energy markets; market surveillance; REMIT enforcement","Law enforcement; Agency for the cooperation of energy regulator case study; Case-studies; Energy; Energy market manipulation; Energy markets; EU wholesale energy market; Market manipulation; Market surveillance; REMIT enforcement; Wholesale energy market; Power markets","Conference paper","Final","","Scopus","2-s2.0-105011034689"
"Masango P.; Griffin L.","Masango, Phinn (60585321800); Griffin, Lisa (60584928200)","60585321800; 60584928200","Process Safety Consequences of Biogas Release and Fire Scenarios at Wastewater Treatment Facilities: Ensuring Safe Distances for Occupied Buildings using Advanced Python Modelling","2025","Institution of Chemical Engineers Symposium Series","2025-November","172","","","","0","","https://www.scopus.com/pages/publications/105035831915?origin=resultslist","This work on chemical explosions is premised on Biogas (facilities), especially its production and storage in the wastewater industry. The process safety considerations in storage tanks and other gas holders, also applies to entire chemical storage facilities across the chemical process industry where DSEAR and/or COMAH regulations may apply. Loss of control which could mean loss of containment of flammable or highly reactive chemicals such as biogas pose significant (explosion and fire) risks to process safety, environmental health, and asset safety. This python model will be useful for simpler first stage consequence modelling and will complement the platforms already in use, out there. The importance of accurate, economically affordable explosion modelling cannot be overstated. Accessibility can lead to broader availability o safety protocols, resulting in general improvement in the provision of safety simulations. Previous research and commercial software have provided valuable insights, yet there remains some work that advances this area of process engineering as well as improve competences internal to any organisation that is interested in software development in this area. In future greater advances and better economics will be had due to better access to similar software. Our study aims to offer locally accessible and more economic application as well as improve the accuracies by introducing a new perspective on explosion modelling. By leveraging advanced computational techniques and comprehensive data analysis, we propose a model that offers improved reliability and safety. This work builds upon the foundation laid by previous researchers, acknowledging their contributions while striving for greater precision. © 2025 IChemE.","dispersion; overpressure; Python model; TNO Multi-Energy; TNT method","Accident prevention; Chemical industry; Computer software; Digital storage; Explosions; Facilities; High level languages; Process engineering; Python; Software design; Explosion models; Fire scenarios; Multi energy; Overpressure; Process safety; Python model; Safe distance; TNO multi-energy; TNT method; Wastewater treatment facilities; Health risks","Conference paper","Final","","Scopus","2-s2.0-105035831915"
"Tamrakar R.K.; Butoliya S.; Upadhyay K.","Tamrakar, Raunak Kumar (55366968600); Butoliya, Suraj (26649769900); Upadhyay, Kanchan (55259752100)","55366968600; 26649769900; 55259752100","Water pollution: sources, causes, and effects","2025","Current Advancements in Nanomaterials for Wastewater Remediation: Challenges and Mitigation Strategies","","","","31","50","5","10.1016/B978-0-443-16112-4.00009-8","https://www.scopus.com/pages/publications/105029327107?origin=resultslist","Water is an indispensable resource vital for the survival of all forms of life, economic development, and overall well-being. However, with escalating anthropogenic activities, water pollution has emerged as one of the most pressing global environmental challenges. This document delves into comprehensive methodologies for assessing and ensuring water quality while presenting actionable solutions for mitigating pollution. The analysis begins by categorizing water quality measurement techniques into physical, chemical, and biological parameters. Detailed methodologies, including advanced technologies such as IoT-enabled real-time monitoring and molecular metagenomics, are discussed to provide a robust framework for water quality assessment. Sampling strategies, including grab, composite, and passive sampling, further underscore the precision required in environmental monitoring. The document also explores preventive and remedial approaches for water pollution. These include municipal wastewater treatment, industrial effluent management, precision agricultural practices, and erosion control. Emphasis is placed on leveraging green infrastructure, technological innovations, and international cooperation to address water contamination comprehensively. The synthesis highlights the necessity of public awareness and legislative enforcement to align individual, community, and industrial practices with sustainable water resource management. By adopting these measures, it is possible to mitigate the adverse impacts of pollution, protect aquatic ecosystems, and secure clean water for future generations. This study serves as a call to action for multidisciplinary collaboration and the integration of science, policy, and education to address the water crisis effectively. In recent years, the quality of the world’s water supply has received more attention. Due to its irreplaceable nature, water is stored in a separate system. Both the biological cycle and the economic cycle rely on the water cycle for their fundamental dynamics. The proportion of freshwater to total water in the water cycle is only 2.5%. All living things require water, so it is clear that this commodity is extremely important. Without water, there is no possibility of survival. Freshwater ecosystems, food security, sustainable development, and, by extension, the survival of humankind, all depend on an abundant supply of high-quality water. Pressure on already scarce pure water supplies is increased when that water is polluted. To purify 1 L of wastewater requires the use of eight gallons of potable water. Humans have an inherent requirement for access to clean water. According to the World Health Organization, about 80% of all infectious illnesses (bacteria, viruses, and parasites) are spread through contact with water. Waste and pollution of this essential natural resource are major contributors to global warming, and humans are largely to blame. It is imperative that people everywhere receive water pollution education and consciousness training in order to help mitigate this crisis. The emphasis of this study is on the origins of various water pollutants and their current distribution throughout ecosystems and the natural environment. This investigation is expected to add to the existing body of writing on the topic and help lessen the burden of pollution on our planet’s water supplies. © 2026 Elsevier Inc. All rights reserved.","environmental impact; environmental monitoring; Environmental pollution; environmental science; geography; hydrology","Agriculture; Economic and social effects; Economics; Environmental monitoring; Environmental protection; Environmental remediation; Industrial management; International cooperation; Pollution detection; Remediation; Sustainable development; Water conservation; Water management; Water pollution; Cause and effects; Clean waters; Environmental Monitoring; Environmental pollutions; Environmental science; Geography; Indispensable resources; Pollution effects; Pollution sources; Water cycle; Aquatic ecosystems","Book chapter","Final","","Scopus","2-s2.0-105029327107"
"Esteves Mills J.; Gordon B.; Denny L.; Thomas A.; Cole A.O.; Lee-Llacer A.; Hickling S.; Ababu A.K.; Kwakye A.; Mohamed A.; Palomares A.; Paynter N.; Prasad-Gautam O.; Shrestha S.; Kalubula P.; Caruso B.A.; Freeman M.C.; Wolfe M.K.; Panthi S.R.; Balane M.A.L.; Villasenor J.M.; Bartolomeus K.; Eshofonie A.; Magtibay B.; Bouare S.; Doumbia D.; Nkosha K.; Ojha R.; Abaidoo S.; Kutane W.; Toure M.; Sangare I.; Limbu S.; Kabir A.; Ranjouria S.; Mulemba D.; Alzubaidy S.; Kokshagina O.; Heiss L.; Minelli E.; Nachinab C.; Cumming O.","Esteves Mills, Joanna (56481680400); Gordon, Bruce (50161377600); Denny, Lindsay (57215206934); Thomas, Ann (36864596400); Cole, Arnold Oredola (57221443405); Lee-Llacer, Andrea (58700130300); Hickling, Sophie (58699657200); Ababu, Alemu Kejela (58700130200); Kwakye, Akosua (57354539000); Mohamed, Alyaa (58699499800); Palomares, Aarin (57214805098); Paynter, Nathaniel (58699334000); Prasad-Gautam, Om (55843168500); Shrestha, Siddhi (58700130700); Kalubula, Precious (57861545700); Caruso, Bethany A. (36940904600); Freeman, Matthew C. (23099628300); Wolfe, Marlene K. (57189521993); Panthi, Sudan Raj (24449778900); Balane, Marysol Astrea Liwanag (57219912982); Villasenor, Jon Michael (57194528577); Bartolomeus, Kidist (55899596300); Eshofonie, Anthony (56197538000); Magtibay, Bonifacio (55979369800); Bouare, Sory (57189759840); Doumbia, Doussou (60105671500); Nkosha, Kachusha (60105782500); Ojha, Rajit (57200986499); Abaidoo, Suzzy (60105557500); Kutane, Waltaji (53870301800); Toure, Mahamane (60105671600); Sangare, Issaka (60106129300); Limbu, Sanjani (60105447200); Kabir, Ahammadul (55394284200); Ranjouria, Seema (60105329700); Mulemba, Doreen (60106015300); Alzubaidy, Suzan (60105447300); Kokshagina, Olga (56100533500); Heiss, Leah (6603216104); Minelli, Elisabetta (60105671700); Nachinab, Charles (60105329800); Cumming, Oliver (35069122800)","56481680400; 50161377600; 57215206934; 36864596400; 57221443405; 58700130300; 58699657200; 58700130200; 57354539000; 58699499800; 57214805098; 58699334000; 55843168500; 58700130700; 57861545700; 36940904600; 23099628300; 57189521993; 24449778900; 57219912982; 57194528577; 55899596300; 56197538000; 55979369800; 57189759840; 60105671500; 60105782500; 57200986499; 60105557500; 53870301800; 60105671600; 60106129300; 60105447200; 55394284200; 60105329700; 60106015300; 60105447300; 56100533500; 6603216104; 60105671700; 60105329800; 35069122800","We have the evidence but governments must now build the systems to deliver on hand hygiene","2025","BMJ Global Health","10","Suppl 7","e018930","","","1","10.1136/bmjgh-2025-018930","https://www.scopus.com/pages/publications/105016469066?origin=resultslist","[No abstract available]","","access to information; behavior change; community resilience; environmental factor; global health; government; hand washing; human; international health regulation; investment; leadership; Note; right to health; social environment; water supply","Note","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105016469066"
"Mollah M.A.H.","Mollah, Md. Awal Hossain (57212555061)","57212555061","Service Delivery and the Pulse of Citizen Satisfaction in Urban Governance of Bangladesh","2025","Service Delivery and the Pulse of Citizen Satisfaction in Urban Governance of Bangladesh","","","","1","208","1","10.1007/978-981-96-7564-7","https://www.scopus.com/pages/publications/105022954712?origin=resultslist","This book offers a comparative analysis of municipal service delivery in four major Bangladeshi cities: Dhaka, Chittagong, Khulna, and Rajshahi. Using the SERVQUAL model, it evaluates service quality through five dimensions—Tangibles, Reliability, Responsiveness, Assurance, and Empathy—providing a detailed understanding of citizen satisfaction in varied urban settings. The book’s strength lies in its comparative framework, which examines the distinct challenges and governance structures of each city. This analysis identifies common issues while uncovering unique dynamics, enabling a thorough exploration of service delivery systems. It highlights effective practices and areas for improvement, fostering a balanced view of urban governance. Key municipal services such as street lighting, waste management, water supply, sewerage systems, and birth registration are assessed in detail. By focusing on practical reforms and innovations, the book bridges academic research with real-world application, offering actionable insights for policymakers, urban planners, and practitioners. With its emphasis on practical solutions and comparative insights, this book is an essential resource for those involved in urban development. It provides valuable lessons for enhancing service quality and citizen satisfaction, contributing to more effective governance in developing countries. © 2025 The Editor(s) (if applicable) and The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd.","","Urban growth; Waste management; Bangladesh; Comparative analyzes; Governance structures; Municipal services; Service delivery; Service Quality; Services delivery system; SERVQUAL; Urban governance; Urban settings; Developing countries","Book","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105022954712"
"Kothary S.","Kothary, Swati (57305722900)","57305722900","Changes in Quality of Living Environment Due to Landuse Transformation in Rural Areas of Ahmedabad City, India","2025","E3S Web of Conferences","669","","02003","","","0","10.1051/e3sconf/202566902003","https://www.scopus.com/pages/publications/105030946509?origin=resultslist","The idea of a living environment may sound abstract, but it becomes visible in the way people live day to day the quality of their housing, the work they do, their openness to modern practices, and the steady efforts they make to improve their standard of living. In this study, these aspects were examined through field research carried out in 23 villages situated in the peri-urban belt of Ahmedabad, India. Variables included dwelling type and density, fuels for domestic use, electricity, access to water, sanitation, transport, and household hygiene. To interpret the findings, the Drivera Pressurea Statea Impacta Response (DPSIR) framework was applied, which has been increasingly used in environmental and urban studies since 2020 (Benevolo & Romano, 2021; Rosado, 2024). The results show that urban growth and in-migration are major drivers, creating pressures on land, services, and infrastructure, which alter the state of settlements into congested, poorly serviced neighbourhoods. This produces impacts including waste build- up, ecological stress, and declining health, while responses from governance remain partial. These findings resonate with emerging work on peri-urban transformation and sustainable infrastructure in India (Kundu, 2021; UN-Habitat, 2022; World Bank, 2023; Singh & Sharma, 2024). © The Authors, published by EDP Sciences, 2025.","","","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105030946509"
"Foláyan M.O.; Schroth R.J.; Olatosi O.; El Tantawi M.","Foláyan, Moréniké Oluwátóyìn (56725310700); Schroth, Robert J. (6701887255); Olatosi, Olubukola (36519385400); El Tantawi, Maha (60627047900)","56725310700; 6701887255; 36519385400; 60627047900","Environmental Determinants of Early Childhood Caries: A Narrative Synthesis of Observational Evidence and Implications for Global Policy","2025","Dentistry Journal","13","11","484","","","2","10.3390/dj13110484","https://www.scopus.com/pages/publications/105023377000?origin=resultslist","Early childhood caries (ECC) remains a significant global health challenge, disproportionately affecting marginalized populations. While traditional research emphasizes behavioral and biological risk factors, emerging evidence highlights the critical role of environmental determinants. This narrative synthesis aims to highlight the role of environmental determinants as a risk factor for ECC pathogenesis. Environmental toxins (e.g., lead, perfluoroalkyl acids, tobacco smoke, air pollution) disrupt enamel development, impair salivary function, and compromise immune responses, directly increasing caries susceptibility. Environmental degradation, including air pollution, reduces ultraviolet B radiation exposure, limiting endogenous vitamin D synthesis that is vital for enamel mineralization and immune regulation. These risks are compounded in low- and middle-income countries, where structural inequities, inadequate sanitation, and climate disruptions exacerbate ECC burdens. We introduce ecovitality—the resilience of ecosystems supporting human health—as a novel framework linking ecological vitality to oral health. Degraded environments limit access to fluoridated water and nutrient-dense foods while promoting sugary diets and endocrine disruptors. A One Health approach is advocated to address interconnected environmental, social, and biological determinants of the risk for ECC. Despite global reductions in tobacco use and lead exposure, the Global Burden of Disease 2021 analysis reports stagnation in ECC prevalence. This underscores the critical need for longitudinal and mechanistic studies to establish causality, quantify the contributions of environmental controls, and explore how mitigating these risks can reduce the global ECC burden. Such evidence may promote interdisciplinary action to align oral health promotion for children with the Sustainable Development Goals. © 2025 by the authors.","disability-adjusted life years; ecovitality; exposome; One Health approach; perfluoroalkyl acids; planetary health; Sustainable Development Goals; universal health coverage","","Note","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105023377000"
"Iraguha L.; Ofuyatan O.; Olukanni D.O.","Iraguha, Lionel (60285493700); Ofuyatan, Olatokunbo (57172954100); Olukanni, David Olatunde (24512645000)","60285493700; 57172954100; 24512645000","INTEGRATED WATER RESOURCE MANAGEMENT IN ACHIEVING SDG 6: A COMPARATIVE STUDY","2025","Proceedings of International Structural Engineering and Construction","12","1","","","","1","10.14455/ISEC.2025.12(1).WRE-03","https://www.scopus.com/pages/publications/105026764597?origin=resultslist","Achieving global access to clean water is a worldwide challenge; most regions in developing countries have not met the sustainable development goal 6. This paper reviews how integrated water resources management strategies in Rwanda and Nigeria help to reach the target of SDG 6: Clean Water and Sanitation. This review systematically assessed recently published research papers, government reports, case studies across countries, and UN SDGs progress reports. Results show that while Nigeria currently faces more problems in policy execution, stakeholder involvement, and governance than Rwanda, there is significant potential for improvement. At the end of this comparative study, suggestions were made for success: stakeholders' holistic involvement, including the people themselves, sectors' cooperation, consistent funding to water resources management agencies and projects, and reduced institutional overlapping in responsibilities. These recommendations emphasize a robust governance framework and community-centered solutions for water-related challenges. Learning from both countries, this study gives insight that can be used with other countries to speed up the progress toward universal access to clean water and sanitation and broader sustainable development goals. © 2025 ISEC Press.","Clean water; Governance framework; Sanitation; Sustainable development goals","","Conference paper","Final","","Scopus","2-s2.0-105026764597"
"Ahmed M.N.Q.; Givens J.E.","Ahmed, Mufti Nadimul Quamar (57196470745); Givens, Jennifer E. (37661213400)","57196470745; 37661213400","Farmers’ Climate Change Adaptation Strategies and the Role of Environmental Awareness and Education: A Review in Africa","2025","Practices, Perceptions and Prospects for Climate Change Education in Africa","","","","175","194","4","10.1007/978-3-031-84081-4_9","https://www.scopus.com/pages/publications/105023342682?origin=resultslist","Climate change is a global challenge. Even though climate change affects all countries, less-developed countries and poor peasant farmers are especially at risk and have difficulty adapting. Less-developed nations are home to an estimated 500 million small-scale farms, who provide sustenance for approximately two billion people. In addition, it is estimated that these small farms produce nearly 80 per cent of the food consumed in Asia and Sub-Saharan Africa. Existing literature finds Africa is particularly susceptible to the effects of climate fluctuation and change, including rising sea levels, melting glaciers, threatened water supplies, leading to decreased agricultural output, increasing food insecurity, diminished biodiversity, intensifying erosion, drought, and flood. In Africa, smallholder farmers depend on agriculture, which relies on timely rainfall, and thus they increasingly experience the consequences of climate change. This chapter reviews the literature on smallholder farmers in Africa and climate change, focusing on their perceptions of climate change and their adaptation techniques. We also explore how various factors affect smallholder farmers’ perceptions of climate change and their adaptation strategies. Finally, we discuss the need to improve awareness and adaptation capacity. Although farmers in various African countries perceive climate change differently, the literature review reveals that they have some views in common. Most farmers observe changes in temperature and rainfall patterns in their area. They also report experiencing increasing floods and droughts and decreasing crop production. Diversification of crops, changing crops, planting drought-resistant crops, incorporating livestock into crop production, shifting the time of agricultural operations, homestead gardening, increasing irrigation, engaging in mixed farming, and migration are common adaptation strategies reported in African countries. We found various household-related factors (gender, age, education, marital status, family size, etc.), farm-related factors (farming experience, size of the farm, etc.), institutional factors (access to information, extension contact, etc.), as well as other factors (participation in a social group, training, etc.) are affecting local level adaptation strategies among farmers. We contend that farmers are the “front-liners” in adapting to climate change, and government agencies and other national and international organizations should continue their efforts to support them. Moreover, to contribute to the progress of the United Nations Sustainable Development Goals, farmers’ insights and experiences should be integrated in the dominant policies and plans, including coordination of education about climate change and adaptation strategies. Furthermore, we also advocate for emphasizing improving environmental awareness through environmental education particularly in this region to achieve effective adaptation. © 2025 The Editor(s) (if applicable) and The Author(s).","Adaptation; Africa; Climate change; Environmental awareness; Perception","Behavioral research; Crops; Cultivation; Developing countries; Drought; Floods; Irrigation; Livestock; Rain; Adaptation; Adaptation strategies; Africa; Climate change adaptation; Crop production; Environmental awareness; Environmental education; Global challenges; Related factors; Smallholder farmers; Climate change","Book chapter","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105023342682"
"Das S.S.; Majumdar R.; Krishnan A.V.; Srikanth R.","Das, Sherin S. (59177790200); Majumdar, Rudrodip (55207660900); Krishnan, A.V. (57368079400); Srikanth, R. (57216023395)","59177790200; 55207660900; 57368079400; 57216023395","Assessing water consumption in Indian thermal power plants and parametric strategy for optimal usage: An explanatory approach using machine learning algorithms","2025","Water Use Efficiency, Sustainability and The Circular Economy","","","","301","324","0","10.1016/B978-0-443-26749-9.00018-1","https://www.scopus.com/pages/publications/105019729049?origin=resultslist","The reliability of water supply resources is of utmost importance for the electricity sector, particularly for the cooling requirements in Steam Rankine Cycle (SRC)-based thermo-electric power plants. The study investigates the influence of specific power plant parameters, such as Cycles of Concentration (CoC) and Plant Load Factor (PLF), and meteorological conditions (such as temperature, humidity, and wind speed) on the specific water consumption (SWC) of Indian thermal power stations using Machine Learning (ML) based Decision Tree Algorithms. While regulations exist to reduce water consumption, the study highlights the underexplored potential of improving these power plant parameters, which are crucial for water use curtailment. By leveraging data-driven decision-making, the study identifies the order of importance for the significant variables that influence SWC in thermal power plants and highlights the necessity of optimizing these variables. The study concludes that an optimal operational range can be established by effectively controlling CoC and PLF, considering the local meteorological parameters, that yields minimal water consumption for power plant operations. The results derived from the Machine Learning algorithms possess intuitive validity, as confirmed by descriptive analysis and insights from domain experts, as well as previously published scholarly articles. This study is a testament to the practical effectiveness of machine learning tools in addressing socially important sustainability issues. © 2025 Elsevier Inc. All rights reserved.","AdaBoost; CatBoost; Cycles of concentration; Decision trees; Machine learning algorithms; Plant load factor; Random forest; Specific water consumption; Thermal power plants; XGBoost","Electric industry; Learning systems; Machine learning; Meteorology; Optimization; Random forests; Thermoelectric power plants; Water supply; Wind; Catboost; Cycle of concentration; Machine learning algorithms; Plant load factor; Power plant parameters; Random forests; Specific water consumption; Thermal-power plants; Water consumption; Xgboost; Decision trees","Book chapter","Final","","Scopus","2-s2.0-105019729049"
"Tansil A.P.; Wilopo W.; Abdurrachman F.","Tansil, Agitya P. (60025180800); Wilopo, Wahyu (24333853000); Abdurrachman, Fikri (59665185400)","60025180800; 24333853000; 59665185400","Assessment of the quality and availability of groundwater for domestic purposes in Likupang National Tourism Strategic Area (KSPN), Indonesia","2025","IOP Conference Series: Earth and Environmental Science","1517","1","012019","","","0","10.1088/1755-1315/1517/1/012019","https://www.scopus.com/pages/publications/105012247073?origin=resultslist","East Likupang, as one of the regions developing the national tourism area in Indonesia, must fulfill adequate tourism aspects, especially in terms of clean water needs, both for tourism needs and for domestic purposes (hygiene and sanitation) for residents in the tourism area. The research collected 20 samples at two spring points and 18 groundwater wells spread throughout East Likupang District. Measurements of groundwater depth and analysis using ArcGIS were carried out to see the direction of groundwater flow, which was then linked to regional hydrogeological conditions to assess the availability of groundwater at the research location. In addition, groundwater samples were assessed by the Indonesia Minister of Health Regulation No. 2 of 2023 on Implementing Regulations of Government Regulation No. 66 of 2014 on Environmental Health and analyzed with the main physicochemical parameters, such as e-Coli, total coliform, TDS, turbidity, pH, nitrite (NO2-), chromium (Cr6+), iron (Fe) and manganese (Mn). Laboratory test results show that most water samples at all spring and groundwater well sampling locations are not suitable for use as a source of clean water. This can be seen from the results of microbiological parameter tests, which do not meet existing standards. However, if we only refer to physical and chemical parameters, most of these groundwater sources are still suitable for use as water sources for domestic needs. These results indicate that villages, the main locations for tourism development, still have water access and water quality sufficient to support domestic water needs and tourism purposes.  © Published under licence by IOP Publishing Ltd.","","","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105012247073"
