"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Absametov M.; Sagin J.; Adenova D.; Smolyar V.; Murtazin E.","Absametov, Malis (56955769200); Sagin, Janay (57204467637); Adenova, Dinara (57191498571); Smolyar, Vladimir (57216499331); Murtazin, Ermek (58086109800)","56955769200; 57204467637; 57191498571; 57216499331; 58086109800","Assessment of the groundwater for household and drinking purposes in central Kazakhstan","2023","Groundwater for Sustainable Development","21","","100907","","","19","10.1016/j.gsd.2023.100907","https://www.scopus.com/pages/publications/85147194434?origin=resultslist","Water resources, including potable water availability, are complicated issues in many Kazakhstan regions. Central Kazakhstan region is one such region, which requires the proper support in the water supply. Most of the Kazakhstan regions had been using mostly surface water, however, with the limitation of the surface water, the groundwater resources have been used more intensively during the last decades. At the same time, the groundwater chemical composition plays a decisive role for categorization as the potable water. Within this research work the chemical composition of groundwater formation features in the arid conditions of Kazakhstan are presented. The regional hydrogeochemical field works were carried out to establish the patterns of fresh and brackish groundwater formation. In the arid conditions of Kazakhstan, the two main factors influencing the chemical compositions were investigated, including: a) the water-rock interaction for mountain-folded areas, and b) water-soil-gas interaction and evaporative concentration (water evaporation and salts accumulation) for flat areas. The physical and chemical modeling by the Gibbs free energy minimization method, which is based on the thermodynamics laws, were provided to analyze processes of these two main factors influencing the chemical compositions. The results of these analyses, for the a) mountain-folded areas, we found that with the growth of gypsum (1.2%) in the rock, the content of sulfate compounds in water increases tenfold. In the fractured rocks of mountain-folded areas with free access to atmospheric air (open system), waters are enriched with oxygen and carbon dioxide. At the same time, the cationic composition of waters is determined by the lithological composition of the rocks. The sodium cations predominate in granite massifs. Calcium is predominant in enriched calcium minerals. Bicarbonate anions predominate in the anionic component with weak mineralization. For the b) flat areas, as mineralization increases due to the interaction of water-soil-gas and evaporative concentration, the chemical composition changes. The changes occur from sulfate to chloride in anions and from calcium to sodium in cations. These two main factors pattern a-b influencing the chemical compositions were also observed in the bigger regional hydrogeochemical studies, mountain-folded with connected flat areas. Waters are predominantly fresh bicarbonate calcium-sodium in the feeding zones of the mountain-folded areas originally. With water movement down to the flat areas, the mineralization increases. The water's mineralization increases and becomes more sulfate to chloride. The hydrogeochemical zonings are traced. This study is applicable for forecasting, searching the fresh and slightly brackish waters, which could be suitable for domestic water supply. © 2023","Central Kazakhstan; Fresh and sub saline groundwater; Horizontal hydrogeochemical zoning; Hydrogeological structures","Kazakhstan; Aquifers; Calcium; Calcium compounds; Carbon dioxide; Free energy; Gibbs free energy; Groundwater geochemistry; Groundwater resources; Hydrochemistry; Landforms; Lithology; Mineralogy; Positive ions; Sodium; Sulfur compounds; Surface waters; Water supply; Central kazakhstan; Chemical compositions; Flat area; Fresh and sub saline groundwater; Horizontal hydrogeochemical zoning; Hydrogeochemical; Hydrogeological structures; Kazakhstan; Mineralisation; Saline groundwater; chemical composition; drinking water; groundwater; hydrogeochemistry; mineralization; water supply; water-rock interaction; zoning; Potable water","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85147194434"
"William P.; Oyebode O.J.; Ramu G.; Gupta M.; Alzubaidi L.H.; Srivastava A.P.","William, P. (57433493200); Oyebode, Oluwadare Joshua (57192590199); Ramu, Gandikota (55650531200); Gupta, Manish (57190021967); Alzubaidi, Laith H. (58497808300); Srivastava, Arun Pratap (55214922300)","57433493200; 57192590199; 55650531200; 57190021967; 58497808300; 55214922300","Architecture for AI-Based Validation of Wastewater Management Using Open Data Exchange Technique","2023","Proceedings of the International Conference on Circuit Power and Computing Technologies, ICCPCT 2023","","","","1502","1507","29","10.1109/ICCPCT58313.2023.10244857","https://www.scopus.com/pages/publications/85173234345?origin=resultslist","To processing plant-wide data, it is not uncommon for there to be issues with sensors. Some examples of these issues include sensor failures, sensor calibration difficulties, sensor fouling and blockage, and connection problems between sensors, actuators, and the data management system. These problems may have an effect on the quality of the data, which will make it more difficult to implement sophisticated data-driven monitoring and control of (crucial) water operations. A method for the intelligent validation of data is provided in this article. The sensor data coming from a wastewater treatment plant are validated and verified by this process. The application for data validation has been integrated, tested, and put into production at the water utility known as Water Net. The method of validation is predicated on an anomaly detector that, in the event that an anomaly is found, combines (statistical) threshold-based procedures, (AI-based) autoencoder model predictions, and a component for data reconciliation. This occurrence repeats itself whenever an anomaly of some kind is found. In spite of the signal's volatility, the autoencoder models displayed outstanding levels of accuracy and great reconciliation performance. In addition, signals for both verified and raw data are provided in a way that is extremely near to real time to a dashboard. This keeps the dashboard up to date with the most recent information. Validated data may also be utilized as a screening tool for data that is being ingested by another AI-based model in order to monitor and intelligently manage the wastewater treatment plant, as well as to minimize greenhouse gas emissions and energy consumption while maintaining effluent water quality requirements. These goals may be accomplished while still meeting all applicable criteria. If this were done, it would be in compliance with the regulations for maintaining the effluent water's quality. © 2023 IEEE.","Artificial Intelligence; Data Management System; Greenhouse Gas Emissions; Wastewater Treatment","Effluents; Electronic data interchange; Energy utilization; Gas emissions; Greenhouse gases; Information management; Learning systems; Reclamation; Sewage pumping plants; Water quality; Water treatment plants; Auto encoders; Data exchange techniques; Data management system; Effluent waters; Greenhouse gas emissions; Open data exchange; Processing plants; Statistical threshold; Waste water treatment plants; Wastewater management; Wastewater treatment","Conference paper","Final","","Scopus","2-s2.0-85173234345"
"Zakir-Hassan G.; Allan C.; Punthakey J.F.; Baumgartner L.; Ahmad M.","Zakir-Hassan, Ghulam (7007094378); Allan, Catherine (8902175100); Punthakey, Jehangir F. (6603353332); Baumgartner, Lee (12776429400); Ahmad, Mahmood (57199846798)","7007094378; 8902175100; 6603353332; 12776429400; 57199846798","Groundwater Governance in Pakistan: An Emerging Challenge","2023","Global Issues in Water Policy","30","","","143","180","5","10.1007/978-3-031-36131-9_6","https://www.scopus.com/pages/publications/85172777519?origin=resultslist","Water is an essential ingredient for life on this planet; major human civilizations settled along waterways. Control of water has remained central to all rulers. Water was under the jurisdiction of the national/federal government until the 18th amendment in the constitution of Pakistan in 2010. Groundwater has also become vitally important as demand for it has increased over the years in order to fill water supply-demand gaps and to safeguard against climate changes. Currently, surface water can irrigate only 27% of Pakistan’s land, while the remaining 73% is irrigated directly or indirectly with groundwater. Punjab uses around 90% of the country’s total extracted groundwater and is thus its food basket. Groundwater has become a source of drought mitigation and has thus helped in bringing a green revolution in the IRB. Uneven spatial and seasonal availability of surface water coupled with unplanned, unregulated, and poorly governed use of groundwater has resulted in multifarious and complicated water issues in the country, such as the over-mining of aquifers in freshwater areas, waterlogging and salinity, deterioration of quality, increasing energy use and overall extraction costs and interprovincial disputes. Climatic changes have aggravated the situation. After the 18th amendment, water policy was subject to the provinces and they have started to promulgate relevant policies and regulatory framework. Punjab has taken the lead in this area. This chapter encapsulates the recent policy paradigm shifts by the Punjab government to combat the challenges of water scarcity. Current initiatives by the Punjab government, including the Punjab Water Policy 2018, Punjab Water Act 2019, Punjab Local Govt Act 2019, The Punjab Khal Panchayat Act 2019, Punjab Local Govt Ordinance 2021, Punjab Water Resources Commission 2021, Punjab Water Services Regularity Authority 2021, have been discussed and evaluated as to how they can be helpful in mitigating the water crisis. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2023.","Groundwater extraction; Open access regime; Tail-end farmers; Water policy in Pakistan","","Book chapter","Final","","Scopus","2-s2.0-85172777519"
"Mao K.; Zhao Z.","Mao, KuoRay (58921766100); Zhao, Zhong (57226603253)","58921766100; 57226603253","Authoritarian Environmentalism and Epistemological Violence: A Southern Green Criminology Analysis of the 2014 Lanzhou Water Crisis and the Belt and Road Initiative Expansion into the Global Water Sector","2023","International Journal for Crime, Justice and Social Democracy","12","4","","","","4","10.5204/ijcjsd.2948","https://www.scopus.com/pages/publications/85181241753?origin=resultslist","This article examines authoritarian states’ roles in commodifying freshwater resources in illiberal societies. The authors argue that collusion between global capitalism and national authoritarian interests has affected the legal structure, regulation enforcement, and institutional practices of public–private partnerships in China’s municipal water systems, resulting in regulatory failures in drinking water provision. The article also explores the implications of China’s state capitalist expansion into the global water utilities market as part of the green Belt and Road Initiative and suggests that this expansion may lead to new patterns of environmental concerns in the Global South. The findings demonstrate that collusion between neoliberal and authoritarian capitalist expansions shapes increasing inequalities and environmental governance standards in the Global South. The authors stress the need to view environmental and public health disasters resulting from water privatization as a transnational crime rather than solely focusing on nation-state regulatory mechanisms that exemplify “metropolitan thinking” in criminology. © The Author/s 2023.","authoritarian environmentalism; green Belt Road Initiative; privatization of water; Southern green criminology; water crime","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85181241753"
"Narain V.","Narain, Vishal (7004192185)","7004192185","Seeing Water Differently","2023","Reimagining Prosperity: Social and Economic Development in Post-COVID India","","","","223","235","0","10.1007/978-981-19-7177-8_13","https://www.scopus.com/pages/publications/85160481699?origin=resultslist","This paper suggests that the pandemic offers an opportunity to alter narratives about crucial public policy areas. According to the author, narratives play an important role in framing public policy. The kind of solutions proposed depends on narratives that shape our understanding of the problem. Based on this premise, the author posits that the narrative around water needs to be reset from a mistaken focus on scarcity to the issue of unequal access. He elaborates on the implications of distributional inequities faced on the basis of class, caste, gender and geographic location in India. In light of this reading, the paper calls for greater sensitivity to existing forms of social, economic and political discrimination in the drafting of water policies. The author stresses the need for interdisciplinarity in water resources education to prepare professionals in this field to approach the complexities of water governance. © The Editor(s) (if applicable) and The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd. 2023.","Gender Mainstreaming; Interdisciplinarity; Narratives; Peri-Urban Spaces; Political ecology of water; Public policy; Wastewater management","","Book chapter","Final","","Scopus","2-s2.0-85160481699"
"Fanaian S.; Fanaian F.","Fanaian, Safa (56399316200); Fanaian, Farnoosh (58403226200)","56399316200; 58403226200","A tug of war between centralization and decentralization: the co-evolution of urban governance and water risks in Guwahati, India","2023","Environmental Research Communications","5","6","065012","","","6","10.1088/2515-7620/acdc86","https://www.scopus.com/pages/publications/85163493630?origin=resultslist","Intermediate cities in Asia and Africa house more than 60% of the world’s urban population. More than 54% of the people here face high levels of water stress and are increasingly vulnerable to water-related risks such as floods, limited access to safe drinking water and water pollution. These urban water risks are complex outcomes of climate change, land use changes, governance failures, and social inequities. This study examines the co-evolution of three water risks and governance responses through the case of Guwahati, India. Guwahati, on the Brahmaputra River in the Northeast of India, serves as a case of an intermediate city to demonstrate changes in water risk governance trends. We focus on studying the connected governance responses to changes in three interrelated water risks, i.e., domestic water supply, urban floods, and river pollution. The shifts in the socio-political structures for these risks are assessed by combining historical institutionalism with multi-level perspective theory. The results show that despite the growing diversity of actors and devolution of responsibilities in cities to mitigate water risks, there is an ongoing tug-of-war between centralized and decentralized modes of decision-making. Contrary to the recommendations for decentralized urban governance, the trend is currently tugging towards a centralized decision-making mode. However, when differences arise between the local and national, local actors within their limited frames of action manage to circumnavigate nationally dictated mandates to fit local needs. © 2023 The Author(s). Published by IOP Publishing Ltd.","global South; historical institutionalism; intermediate city; multi-level perspective theory","Assam; Brahmaputra River; Gauhati; India; centralization; climate change; decentralization; decision making; drinking water; equity; flooding; governance approach; land use change; river pollution; urban planning; water management; water supply","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85163493630"
"Kozole T.; Ross M.; Nicoletti C.; Rogla J.; Ives N.; Ali A.; Prom R.","Kozole, Tyler (57221701612); Ross, Marlaina (58675050200); Nicoletti, Chris (57218202322); Rogla, Jennifer (57761494400); Ives, Nate (58676159700); Ali, Amjad (58821225300); Prom, Ratsamnang (58789502400)","57221701612; 58675050200; 57218202322; 57761494400; 58676159700; 58821225300; 58789502400","Impact of targeted subsidies on access to resilient sanitation for climate-vulnerable households in rural Cambodia","2023","Journal of Water Sanitation and Hygiene for Development","13","12","931","931","940","4","10.2166/washdev.2023.039","https://www.scopus.com/pages/publications/85181168609?origin=resultslist","Access to safe sanitation is a basic requirement for human well-being and is critical for protecting public health and preventing environmental contamination at the community level. The increasing global risk of climate-related disasters exacerbates the likelihood of traditional sanitation solutions failing and exposing communities to harmful pathogens. This risk is ubiquitous in Cambodia’s flood-prone Tonle Sap Lake region, which has some of the lowest rates of sanitation coverage in the country. This study sought to design and test a targeted mechanism in the region to deliver sanitation subsidies to households in a vulnerable position due to climate and socioeconomic characteristics. Subsidy eligibility was evaluated using the poverty probability index for Cambodia, with thresholds set according to households’ individual and com-munity-level climate vulnerability. In a randomized controlled trial, offering subsidies increased the likelihood of successful sales conversions for climate-resilient latrine products among targeted households by 32 percentage points, indicating effectiveness for increasing market-based sanitation uptake. The research did not find evidence of widespread or sustained market distortion due to the subsidy program. © 2023 The Authors.","climate resilience; climate smart sanitation; climate vulnerability; open defecation free; sanitation; subsidies","Cambodia; Commerce; Cambodia; Climate resilience; Climate smart sanitation; Climate vulnerability; Environmental contamination; Global risks; Open defecation free; Subsidy; Tonle saps; Well being; disaster management; sanitation; subsidy system; vulnerability; water quality; water supply; Sanitation","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85181168609"
"Heil M.","Heil, Melissa (57201322247)","57201322247","The politics of owing: Accounting, water disconnection, and austerity urbanism in Detroit","2023","Environment and Planning C: Politics and Space","41","3","","485","503","5","10.1177/23996544221141626","https://www.scopus.com/pages/publications/85144178201?origin=resultslist","With the rise of austerity urbanism, contemporary urban governance has been described as “rule by accountancy.” Yet the intricacies of accounting practice have been underexplored in the austerity urbanism literature. Drawing on insights from critical accounting studies, I interrogate accounting practices as political exercises that draw people and institutions into ties of obligation (accountability), shape social relations, and structure the conditions of urban life. Through this lens, practices of accounting can be understood not just as a technocratic tool of the financialized state, but as a contested terrain of urban political struggle. Examining the case of austerity-driven water service disconnections in Detroit, this paper chronicles how accounting practices are both deployed by the state to justify water disconnection and used by activists seeking to expand water access in unprecedented ways. I find that while the austerity urbanism literature is correct to identify accounting as a tool in the advancement of the austerity agenda, accounting is also a means to organize against the diminished expectations of life under austerity. © The Author(s) 2022.","Accounting; Austerity; Urban Politics; Water","Detroit; Michigan; United States; accountability; governance approach; state; urban politics; water resource","Article","Final","","Scopus","2-s2.0-85144178201"
"Raimundo R.; Preciado L.; Belchior R.; Almeida C.M.M.","Raimundo, Raquel (59430413200); Preciado, Laura (58408217600); Belchior, Rita (58408217700); Almeida, Cristina M. M. (7101753074)","59430413200; 58408217600; 58408217700; 7101753074","Water quality and adverse health effects on the hemodialysis patients: An overview","2023","Therapeutic Apheresis and Dialysis","27","6","","1053","1063","8","10.1111/1744-9987.14032","https://www.scopus.com/pages/publications/85163590626?origin=resultslist","Hemodialysis is considered a treatment of choice for patients with renal failure worldwide, allowing the replacement of some kidney functions by diffusion and ultrafiltration processes. Over 4 million people require some form of renal replacement therapy, with hemodialysis being the most common. During the procedure, contaminants in the water and the resulting dialysate may pass into the patient's blood and lead to toxicity. Thus, the quality of the associated dialysis solutions is a critical issue. Accordingly, the discussion of the importance of a dialysis water delivery system controlled by current standards and recommendations, with efficient monitoring methods, disinfection systems, and chemical and microbiological analysis, is crucial for improving the health outcomes of these patients. The importance of treatment, monitoring, and regulation is emphasized by presenting several case studies concerning the contamination of hemodialysis water and the adverse effects on the respective patients. © 2023 International Society for Apheresis and Japanese Society for Apheresis.","dialysis; health; hemodialysis; water","Continuous Renal Replacement Therapy; Dialysis Solutions; Hemodialysis Solutions; Humans; Renal Dialysis; Ultrafiltration; Water Quality; dialysis fluid; endotoxin; hemodialysis fluid; recombinant erythropoietin; sodium; water; dialysis fluid; hemodialysis fluid; adverse outcome; anemia; chemical analysis; disinfection; fatigue; headache; health hazard; hemodialysis; hemodialysis patient; human; hypotension; Iran; kidney failure; microbiological examination; muscle cramp; nausea; patient care; Review; risk benefit analysis; United Kingdom; vascular access; vomiting; water analysis; water contamination; water management; water monitoring; water quality; water supply; water treatment; continuous renal replacement therapy; ultrafiltration","Review","Final","","Scopus","2-s2.0-85163590626"
"Phinney S.","Phinney, Sawyer (57214472411)","57214472411","The policing of Black debt: how the municipal bond market regulates the right to water","2023","Urban Geography","44","8","","1584","1607","23","10.1080/02723638.2022.2107257","https://www.scopus.com/pages/publications/85136514726?origin=resultslist","Through a comparative analysis of Baltimore, Detroit, and St. Louis, this paper examines the emergence of financialized austerity urbanism as a mode of governance through which racialized patterns of infrastructure inequalities are produced, particularly regarding water and sewer provision. Following the 2008 financial crisis, Black-majority cities have employed disciplinary financial rules and routines around debt collection when issuing loans in the bond market to make up for budget shortfalls, a process which has led to mass water shut offs, housing foreclosures and wage garnishments to collect on increasing household water and sewer debt. This paper explores the interactions of race, municipal finance and urban governance by providing case study evidence on the implications of racism and racialization embedded within credit ratings in the municipal bond market. I demonstrate how there has been a financial deepening of Black-majority cities through pressure to satisfy municipal bondholders and meet their debt obligations. Punitive methods such as mass water shut offs and other debt collection practices are the outcomes of downloaded debt onto local spheres following the 2008 economic crisis, and what happens when residents are squeezed to their limits. The innerworkings of austerity urbanism, I argue, is driven by the logics of financialization and operates through urban geographies of racial capitalism. © 2022 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","Austerity urbanism; debt; financialization; racial capitalism; water","Baltimore; Detroit; Maryland; Michigan; Missouri; Saint Louis [Missouri]; United States; debt; financial crisis; racism; water management; water supply","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85136514726"
"Rahman M.M.; Arif M.S.I.; Hossain M.T.; Almohamad H.; Al Dughairi A.A.; Al-Mutiry M.; Abdo H.G.","Rahman, Md Mostafizur (59928906400); Arif, Md. Saidul Islam (57970572500); Hossain, Md. Tanvir (57210446585); Almohamad, Hussein (56029798200); Al Dughairi, Ahmed Abdullah (57203172466); Al-Mutiry, Motrih (57191376084); Abdo, Hazem Ghassan (57193090158)","59928906400; 57970572500; 57210446585; 56029798200; 57203172466; 57191376084; 57193090158","Households’ vulnerability assessment: empirical evidence from cyclone-prone area of Bangladesh","2023","Geoscience Letters","10","1","26","","","40","10.1186/s40562-023-00280-z","https://www.scopus.com/pages/publications/85161054957?origin=resultslist","Despite Bangladesh being vulnerable to cyclones, there is a dearth of research on cyclone vulnerability assessment. Assessing a household's vulnerability is considered a crucial step in avoiding the adverse effects of catastrophe risks. This research was conducted in the cyclone-prone district of Barguna, Bangladesh. This study's purpose is to evaluate this region's vulnerability. A questionnaire survey was conducted using a convenience sample technique. A door-to-door survey of 388 households in two Unions of Patharghata Upazila, Barguna district, was conducted. Forty-three indicators were selected to assess cyclone vulnerability. The results were quantified using an index-based methodology with a standardized scoring method. Where applicable, descriptive statistics have been obtained. In terms of vulnerability indicators, we also utilized the chi-square test to compare Kalmegha and Patharghata Union. When appropriate, the non-parametric Mann–Whitney U test was employed to evaluate the relationship between the Vulnerability Index Score (VIS) and the union. According to the results, the environmental vulnerability (0.53 ± 0.17) and the composite vulnerability index (0.50 ± 0.08) were significantly greater in Kalmegha Union than in Patharghata Union. They faced inequity in government assistance (71%) and humanitarian aid (45%) from national and international organizations. However, 83% of them underwent evacuation practices. 39% were satisfied with the WASH conditions at the cyclone shelter, whereas around half were dissatisfied with the status of the medical facilities. Most of them (96%) rely only on surface water for drinking. National and international organizations should have a comprehensive plan for disaster risk reduction that encompasses all individuals, regardless of race, geography, or ethnicity. © 2023, The Author(s).","Bangladesh; Cyclone; Exposure; Risk assessment; Vulnerability","Bangladesh; cyclone; disaster management; governance approach; hazard assessment; household survey; humanitarian aid; meteorological hazard; questionnaire survey; risk assessment; vulnerability","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85161054957"
"Pokhrel S.R.; Chhipi-Shrestha G.; Mian H.; Hewage K.; Sadiq R.","Pokhrel, Sarin Raj (57218545137); Chhipi-Shrestha, Gyan (56329605000); Mian, Haroon (57204095658); Hewage, Kasun (8384286700); Sadiq, Rehan (7003604679)","57218545137; 56329605000; 57204095658; 8384286700; 7003604679","Development of Performance Index for Small and Medium-Sized Drinking Water Systems","2023","Lecture Notes in Civil Engineering","363 LNCE","","","1235","1248","0","10.1007/978-3-031-34593-7_78","https://www.scopus.com/pages/publications/85172016123?origin=resultslist","Drinking water system (DWS) is an important public infrastructure that plays a significant role in attainment of a healthy lifestyle. To ensure that a DWS is functioning efficiently, the first step is to know the existing condition of a water system. A complete understanding of DWS is only possible when its current performance is both measured and compared against the similar water systems. Performance assessment becomes much more critical specifically in small and medium-sized water systems (SMWSs) because these systems constantly grapple with various constraints, including but are not limited to insufficient fund, limited staff, inadequate infrastructure, and absence of advanced water treatment. A questionnaire was distributed to the municipalities across the Okanagan Valley to identify the key performance indicators (KPIs). Thirty-nine KPIs were identified across six performance criteria: environment, finance, infrastructure, staff, and operation and monitoring, and social and institutional. Municipal representatives rated these KPIs based on relevancy, clarity, reliability, and comparability. Technique for Order of Preference by Similarity to Ideal Solution (TOPSIS), a multicriteria decision-making method was employed to calculate the performance index. Analytical Hierarchical Process was used to calculate weights of performance criteria, whereas KPIs aggregation was based on an Ordered Weighted Average technique. In this study, performance of three small and medium-sized municipal water systems is measured. Necessary data corresponding to each criterion for all the KPIs were also collected. The results show that performance index of water system “X” was found to be the highest (62), followed by Y (33) and Z (21). Water system “X” had the highest aggregated score for operation and monitoring criterion, while “Y” and “Z” had the same score for environment criterion. The findings from the study indicated key areas that require municipal interventions to enhance drinking water system performance and ensure high quality life. © 2023, Canadian Society for Civil Engineering.","Drinking water; Key performance indicators; Municipality; Performance index; Small and medium-sized water systems","Benchmarking; Decision making; Water treatment; Waterworks; Condition; Drinking water systems; Healthy lifestyles; Key performance indicators; Municipality; Performance criterion; Performance indices; Public infrastructures; Small and medium-sized water system; Water system; Potable water","Conference paper","Final","","Scopus","2-s2.0-85172016123"
"Sanusi O.L.; Oke M.O.; Bello M.A.","Sanusi, O.L. (58568121700); Oke, M.O. (57218882747); Bello, M.A. (58663294800)","58568121700; 57218882747; 58663294800","Water entrepreneurship and financialisation: Complexities for the attainment of SDG in sub-Saharan Africa","2023","Heliyon","9","11","e20859","","","6","10.1016/j.heliyon.2023.e20859","https://www.scopus.com/pages/publications/85174800816?origin=resultslist","This study explores the potential of water financialisation and entrepreneurship in sub-Saharan Africa (SSA) to supplant the traditional responsibility of national, state, and local governments in providing public water supply, aligning with SDG Goals. Despite its typical association with the global north, a shifting landscape reveals emerging financial actors and multinational companies playing a more prominent role, prompting governance and accountability inquiries. Given the dearth of investment and persisting challenges in SSA's water infrastructure, the burgeoning involvement of financial actors and capital management entities in the water cycle seems inevitable. However, this trend raises concerns about exacerbating global water stress. Through qualitative methods, the study engaged 50 SSA participants via open-ended questionnaires, analysed using thematic analysis. The findings underscore a nuanced perspective. While acknowledging the potential of water financialisation and entrepreneurship to drive essential investment in SSA's water sector, the research emphasizes the irreplaceable role of government in policy execution and safeguarding citizens' well-being. Government intervention remains crucial to ensuring equitable water access and sustainability. Additionally, the analysis suggests that overemphasizing water financialisation could divert attention from critical infrastructural and technological advancements needed in SSA's water sector. This underscores the necessity of a balanced and comprehensive approach to address the multifaceted challenges surrounding water availability, governance, and sustainability in the region. © 2023","","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85174800816"
"Idrees H.; Al-Ethawi A.; ElSherbiny I.M.A.; Panglisch S.","Idrees, Hasan (57225957233); Al-Ethawi, Aws (58088216200); ElSherbiny, Ibrahim M.A. (56044155500); Panglisch, Stefan (6602704187)","57225957233; 58088216200; 56044155500; 6602704187","Surfactant-enhanced dead-end ultrafiltration for tertiary treatment of produced water","2023","Separation and Purification Technology","311","","123225","","","9","10.1016/j.seppur.2023.123225","https://www.scopus.com/pages/publications/85147289975?origin=resultslist","With growing energy demands and more stringent oily wastewater discharge regulations, produced water (PW) is one of the most complex waste streams that must be effectively treated before disposal to the environment or reuse as process water. This study investigated the applicability of surfactant-enhanced multiple-cycle dead-end ultrafiltration operation for the polishing (tertiary) treatment of PW. Sub-micron sized emulsified oils were prepared to mimic PW characteristics in the polishing step. Performance experiments were conducted using lab-scale modules fabricated with commercial ready-to-use hollow fiber membranes and mini-plant testing unit at operating conditions analogous to full-scale application. The influences of dosing anionic surfactant (sodium dodecyl sulfate, SDS) below critical micelle concentration on emulsified oils characteristics, as well as membranes fouling propensity and hydraulic backwashing efficiency were studied. For the first time, a consistent dead-end ultrafiltration performance treating emulsified oils with oil contents up to 50 mg/L was achieved due to a substantially enhanced hydraulic backwashing efficiency (overall permeability recovery range of 72 % - 90 % for different emulsified oils concentrations and SDS concentration of 0.48 g/L). The promoted hydraulic reversible fouling by surfactant-enhanced ultrafiltration was attributed to the minimized hydrophobic-hydrophobic interactions, and the improved access of backwashing water via “facilitated” paths through the formed fouling layer. © 2023 Elsevier B.V.","Dead-end ultrafiltration; Hydraulic backwashing; Membrane fouling; Oil–water separation; Produced water; Sodium dodecyl sulfate; Surfactant","Critical micelle concentration; Emulsification; Membrane fouling; Micelles; Produced Water; Sulfur compounds; Ultrafiltration; Wastewater disposal; Wastewater reclamation; Wastewater treatment; Water conservation; Water filtration; Back washing; Dead-end ultrafiltration; Emulsified oil; Energy demands; Hydraulic backwashing; Oil/water separation; Oily wastewater; Sodium dodecyl sulphate; Stringents; Tertiary treatment; Sodium dodecyl sulfate","Article","Final","","Scopus","2-s2.0-85147289975"
"Liu X.; Yan X.; Liu W.; Yan Q.; Xing M.","Liu, Xinyue (57195622493); Yan, Xinyi (58138265200); Liu, Wenyuan (57212151633); Yan, Qingyun (57220204097); Xing, Mingyang (26538239900)","57195622493; 58138265200; 57212151633; 57220204097; 26538239900","Switching of radical and nonradical pathways through the surface defects of Fe3O4/MoOxSy in a Fenton-like reaction","2023","Science Bulletin","68","6","","603","612","190","10.1016/j.scib.2023.02.031","https://www.scopus.com/pages/publications/85149876886?origin=resultslist","Coexistence of radical and nonradical reaction pathways during advanced oxidation processes (AOPs) makes it challenging to obtain flexible regulation of high efficiency and selectivity for the requirement of diverse degradation. Herein, a series of Fe3O4/MoOxSy samples coupling peroxymonosulfate (PMS) systems enabled the switching of radical and nonradical pathways through the inclusion of defects and adjustment of Mo4+/Mo6+ ratios. The silicon cladding operation introduced defects by disrupting the original lattice of Fe3O4 and MoOxS. Meanwhile, the abundance of defective electrons increased the amount of Mo4+ on the catalyst surface, promoting PMS decomposition with a maximum k value up to 1.530 min−1 and a maximum free radical contribution of 81.33%. The Mo4+/Mo6+ ratio in the catalyst was similarly altered by different Fe contents, and Mo6+ contributed to the production of 1O2, allowing the whole system to attain a nonradical species–dominated (68.26%) pathway. The radical species-dominated system has a high chemical oxygen demand (COD) removal rate for actual wastewater treatment. Conversely, the nonradical species-dominated system can considerably improve the biodegradability of wastewater (biochemical oxygen demand (BOD)/COD = 0.997). The tunable hybrid reaction pathways will expand the targeted applications of AOPs. © 2023 Science China Press","Defect; Fenton-like; Nonradical; Peroxymonosulfate; Radical","Biochemical oxygen demand; Biodegradability; Catalysts; Free radicals; Magnetite; Oxygen; Surface defects; Wastewater treatment; Advanced Oxidation Processes; Catalyst surfaces; Fenton likes; Fenton-like reactions; High selectivity; Higher efficiency; Nonradical; Peroxymonosulfate; Radical; Reaction pathways; Oxidation","Article","Final","","Scopus","2-s2.0-85149876886"
