"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Keyes Conrad G.","Keyes, Conrad G. (7006795886)","7006795886","Your role in the Model State Water Code project","1991","Water Resources Planning and Management and Urban Water Resources","","","","395","399","0","","https://www.scopus.com/pages/publications/0025745630?origin=resultslist","The American Society of Civil Engineers (ASCE) Model State Water Code Project is very ambitious. The Task Committee (TC) to Establish a Model State Water Code and the Water Laws Committee (WLC) of the Water Resources Planning and Management (WR) Division need your assistance to make it a success. Among the roles that ASCE members and committees can assume are: (1) Scoping - Your input has been requested with respect to what the code should cover. The 1989-90 plans were to focus on water quantity issues and consider water quality only as it relates to quantity, to deal almost exclusively with state law considering federal law only when it bears on what should be included in the code, and to incorporate broad coverage of surface, underground, and atmospheric water law. (2) Policy - While this project is not intended principally as a law reform exercise, policy issues will arise with respect to the substance of provisions adopted. Views will be solicited with respect to policy questions, particularly regarding controversial matters. (3) Writing - Lawyers, academics, and other ASCE members with experience in writing legislative materials are needed. The TC plans to write papers and make presentations from the outset of the project. More help is urgently requested. (4) Reviews - Every water resources professional has a stake in the project. Drafts will be circulated regularly among interested ASCE members and other groups. (5) Workshop - The TC plans to hold a workshop in the summer of 1993 at an ASCE meeting. All interested parties are invited to attend and contribute. (6) Adoptions - The code is not intended as merely an academic exercise. When completed it will be presented to state legislatures for their use in modernizing, harmonizing, and completing their water codes. ASCE members should be involved in this process.","","Civil Engineering--Professional Aspects; Legislation; Water Supply--Management; American Society of Civil Engineers; Institutional Aspects; Model Codes; State Water Codes; Water Law; Water Resources","Conference paper","Final","","Scopus","2-s2.0-0025745630"
"Whitham G.S.","Whitham, Glenn S. (55677962100)","55677962100","Design and operation of modern garages","1928","SAE Technical Papers","","","","","","0","10.4271/280070","https://www.scopus.com/pages/publications/85072505444?origin=resultslist","THE design of the modern multi-story urban garage, commonly built of reinforced concrete, is based largely on arrangements for the vertical movement of individual cars at higher speed than prevailed in the garages of the older types, or the vertical movement of a greater number of cars at the same speed, according to the author. Basic considerations affecting the design are location, type of district, capacity, and method of vertical movement. Location on a main thoroughfare is advocated. The location in several typical districts, such as retail-shopping, office-building, hotel and club, theater and amusement, and middle or high-class residential, are discussed in connection with the several classes of patronage and their bearing on design and equipment. Proper size is best determined by a careful survey of the available garage-business load, giving full weight to such factors as trend in change of character of the district, proposed widening of or changes in adjacent streets, proposed new buildings that will furnish garage revenue, existing garage facilities, possibility of erection or enlargement of other garages, and likelihood of changes in traffic regulations. Other factors to be considered are the height to which car owners will be willing to drive up ramps, traffic capacity of the street or streets feeding the garage, and number and separation of car entrances and exits. Thought should be given also to the possibility of enlarging the garage laterally or vertically. Shape of the plot and its boundary by at least two streets, each having a width of not less than 45 ft. between curbs, are important. Two general methods of vertical movement of cars are analyzed, one by elevators and the other by ramps. Development of ramps has been a prominent feature in the last 10 years. Types of interior and exterior circular ramps and two-way-traffic straight ramps, and the d'Humy type of garage construction having floor levels on one side intermediate with the opposite floor levels, with connecting ramps of small gradient, are described. Three important considerations when laying-out a garage design are the saving of time of customer and garage operator, comfort of customer and operator, and prevention of dissatisfaction of either. Each of these layout factors is analyzed. Structural materials, fire protection, heating, lighting, water supply, drainage, door types and locations, and other details are analyzed also, as well as conditions influencing gasoline storage and the filling of car tanks, and the location of the repair-shop, the tire service, the accessory department and the office and waiting-room. Details of equipment for gasoline, oil, washing, merchandising, tire repairing, battery service, greasing service, and emergency service are stated. Personnel problems and other garage-operating problems are also treated. The discussion of the paper deals in the main with ventilation and the use of ozone-gas machines to obviate danger from monoxide gas, the harmful effect on brake-linings of the use of soap-and-kerosene mixtures for washing automobiles, leakage of oil from pressure oil-dispensing outfits having flexible metal-hose, and how to keep an accurate check on the quantities of oil dispensed. A liquid gage for checking the contents of storage tanks is described, and types of ramp are illustrated and explained in considerable detail.","","Brake linings; Emergency services; Fire protection; Floors; Gasoline; Kerosene; Location; Office buildings; Reinforced concrete; Repair; Sales; Tanks (containers); Washing; Water supply; Design and operations; General method; Harmful effects; Operating problems; Prominent features; Traffic capacity; Traffic regulations; Vertical movement; Garages (parking)","Conference paper","Final","","Scopus","2-s2.0-85072505444"
"Lok C.K.","Lok, C.K. (7006410821)","7006410821","Control of dengue vectors","1978","Asian Journal of Infectious Diseases","2","2","","139","145","2","","https://www.scopus.com/pages/publications/0018051199?origin=resultslist","Many methods of Aedes control exist. These include environmental control, chemical control, biological control, genetic control, health education, law enforcement, the use of ovitraps and the use of insect growth regulators. Only the briefest accounts of these methods are mentioned here as they have been widely discussed in many recent papers in connection with the control of Ae aegypti.","","chlorphenotane; fenitrothion; malathion; radioisotope; thiotepa; Aedes aegypti; arthropod; dengue; Dengue virus; environmental sanitation; epidemiology; geographic distribution; health education; law; legal aspect; prevention; short survey; vector control; virus transmission","Article","Final","","Scopus","2-s2.0-0018051199"
"Saabye Alice","Saabye, Alice (7801333577)","7801333577","Disposal discord down on the farm","1994","Water & Environment International","3","30","","26","27","0","","https://www.scopus.com/pages/publications/0028501605?origin=resultslist","Sludge is new type of waste and much of the legislation controlling its handling and disposal is correspondingly recent. The control of sludge disposal to farmland is being tackled and each country has chosen its own path through the minefield of shared problems. Regulation in nearly all cases restrict the concentration of heavy metal in the sludge, the amount of dry solids and heavy metals spread per unit of land and time, and the heavy metals content and pH of the soil. Nutrient quantities, crop selection and access condition are also widely controlled, while most countries have set out procedures for checking compliance. It is in the relative importance attached to each of these parameters, however, that the inconsistencies between national approaches lie.","","Land Spreading; Legal Aspects; Sewage Disposal; Sludge; Environmental protection; Heavy metals; Laws and legislation; Materials handling; Public policy; Sewage treatment; Societies and institutions; Soils; Standards; Wastewater treatment; Water treatment plants; Sludge spreading; Sludge disposal","Article","Final","","Scopus","2-s2.0-0028501605"
"Melo Baptista J.; Alegre H.","Melo Baptista, J. (7102183883); Alegre, H. (6602420658)","7102183883; 6602420658","National report - Portugal","1996","Water Supply","14","3-4","","101","102","0","","https://www.scopus.com/pages/publications/0030420621?origin=resultslist","A major concern of the Portugese government is how to improve the reliability and quality of their water supply service. The government has announced its plan to increase the population it serves from 77% to 95% by the year 2000 by building new water supply systems and rehabilitating existing ones. Part of the plan is the on-going project, entitled Tools to Support a Policy of Sustainable Development in Basic Sanitation. The project focuses on the institutional framework, financial tools and tariff systems, service organizations, delegated management, technical regulations and standards, costs of construction, operations, materials and equipment, laboratory network, levels of service assessment, staff training, and research and development.","","Public policy; Standards; Strategic planning; Water distribution systems; Water quality; Water supply systems; Statutory obligations; Sustainable development; Water supply","Article","Final","","Scopus","2-s2.0-0030420621"
"Gleick P.H.","Gleick, Peter H. (7004235384)","7004235384","Water in crisis: Paths to sustainable water use","1998","Ecological Applications","8","3","","571","579","494","10.1890/1051-0761(1998)008[0571:WICPTS]2.0.CO;2","https://www.scopus.com/pages/publications/0031875339?origin=resultslist","A wide range of ecological and human crises result from inadequate access to, and the inappropriate management of, freshwater resources. These include destruction of aquatic ecosystems and extinction of species, millions of deaths from water-related illnesses, and a growing risk of regional and international conflicts over scarce, shared water supplies. As human populations continue to grow, these problems are likely to become more frequent and serious. New approaches to long-term water planning and management that incorporate principles of sustainability and equity are required and are now being explored by national and international water experts and organizations. Seven 'sustainability criteria are discussed here, as part of an effort to reshape long-term water planning and management. Among these principles are guaranteed access to a basic amount of water necessary to maintain human health and to sustain ecosystems, basic protections for the renewability of water resources, and institutional recommendations for planning, management, and conflict resolution. 'Backcasting' a positive future vision of the world's water resources as a tool for developing rational policies and approaches for reducing water-related problems is also discussed in the context of the Comprehensive Freshwater Assessment prepared for the United Nations General Assembly in 1997.","Aquatic ecosystems; Basic water requirement; BWR; Sustainable use of; Water; Water policy","resource management; sustainable development; water use","Article","Final","","Scopus","2-s2.0-0031875339"
"Kämpfer P.","Kämpfer, Peter (7005281608)","7005281608","Detection and cultivation of filamentous bacteria from activated sludge","1997","FEMS Microbiology Ecology","23","3","","169","181","50","10.1016/S0168-6496(97)00030-5","https://www.scopus.com/pages/publications/0343145684?origin=resultslist","Different applications of the activated sludge treatment process are employed globally for the biological treatment of wastewater. Since the activated sludge process was first developed, different kinds of sedimentatiton problems, in particular bulking sludge and foaming, have been observed and it is widely accepted that extensive, uncontrolled growth of filamentous bacteria is the main cause of these difficulties. Since the pioneering work of Eikelboom and coworkers who characterized and described seven groups of 26 morphological types of filamentous organisms several attempts have been made to develop new methods for isolation, cultivation and identification of the isolates. Improvement has also been sought in the methods for direct detection, to allow a better understanding of the complex phenomena of sludge bulking and foaming. However, although knowledge of the phylogeny of filamentous organisms has increased recently, only a few attempts have been made to achieve a better understanding of their growth characteristics. The aim of this paper is to give an overview of detection and cultivation methods with special emphasis on the comparison of classical approaches with the modern molecular biological methods, including in situ detection and identification of filamentous bacteria.","Activated sludge; Cultivation; Detection; Filamentous bacteria; Growth requirement; Identification; Isolation; Taxonomy","Bacteria (microorganisms); activated sludge; filamentous bacteria; activated sludge; bacterial growth; bacterium culture; bacterium detection; cell inclusion; cell isolation; gene targeting; growth regulation; nonhuman; oligonucleotide probe; phylogeny; priority journal; sampling; short survey; taxonomy; waste water management","Review","Final","","Scopus","2-s2.0-0343145684"
"Shi Z.; Wang R.; Huang M.X.; Landgraf D.","Shi, Zhou (56939595900); Wang, Renchao (7405340161); Huang, Ming Xiang (26659923600); Landgraf, Dirk (57213674021)","56939595900; 7405340161; 26659923600; 57213674021","Detection of coastal saline land uses with multi-temporal landsat images in Shangyu City, China","2002","Environmental Management","30","1","","142","150","49","10.1007/s00267-001-2645-8","https://www.scopus.com/pages/publications/0036653436?origin=resultslist","Many coastal regions in China are confronted with pressing problems of scarce land resources and heavy population. Over the past 30 years, considerable parts of coastal tidelands have been enclosed and reclaimed for agricultural land uses. To assess, plan, and implement large-scale reclamation programs, up-to-date and reliable information concerning the nature, areal extent, and physical and chemical characteristics of coastal saline lands is essential. This paper reports a remote sensing approach to detecting coastal saline land uses in Shangyu City, China, by using multi-temporal Landsat images. First, with the aid of resolution-sharpened Landsat-7 ETM+ images and their enhanced linear features, a visual interpretation is applied to extract individual dikes. Based on time series images and local government records, a spatial zoning procedure is then used to define six sub-zones with different historical years of reclamation. It shows that a total of 15,668 ha of coastal saline lands were enclosed and reclaimed from 1969 to 1996. Second, a modified land-use classification system for the study area is prescribed, and both unsupervised and supervised classifiers are performed for land-use classifications of grouped sub-zones. Information obtained from the spatial zoning, Tasseled Cap transformation and Normalized Difference Vegetation Index, is also utilized to facilitate the supervised classification process. Finally, a detailed land-use map is produced, with an overall classification accuracy of 77.8%. Results show that dominant agricultural land uses of sub-zones are changed with historical reclamation years, from saline lands with wildgrass (very recently reclaimed) to aqua-farm ponds, to cotton fields, and to paddy fields and orchards (very early reclaimed). This transform process is primarily affected by soil salinities, and according to a soil survey an electrical conductivity of saturation extract decreased from 7.3 ds/m in the saline land reclaimed in 1996 to below 2 ds/m in the land reclaimed before 1969. The study concludes that multi-temporal remotely sensed images are important and effective data sources for monitoring the rapid changes of coastal land uses.","Classification; Coastal land-use; Multitemporal; Remote sensing; Saline soil","Agriculture; China; Conservation of Natural Resources; Data Collection; Environment; Environmental Monitoring; Policy Making; Soil; Spacecraft; Water Supply; China; Gossypium hirsutum; Coastal zones; Land use; Remote sensing; Soils; Time series analysis; coastal zone management; land reclamation; land use; NDVI; remote sensing; accuracy; agriculture; article; China; classification; grassland; health care planning; land use; nonhuman; normalized difference vegetation index; orchard; physical chemistry; population research; process monitoring; reliability; remote sensing; seashore; tasseled cap transformation; telecommunication; tide; vegetation; environment; environmental monitoring; environmental protection; information processing; management; soil; space flight; water supply; Saline lands; Environmental impact","Article","Final","","Scopus","2-s2.0-0036653436"
"Englande A.J.; Bao Xiaojun","Englande, A.J. (7003340601); Bao, Xiaojun (57207181618)","7003340601; 57207181618","Process progress","2001","Water 21","","FEB.","","23","25","0","","https://www.scopus.com/pages/publications/0035253031?origin=resultslist","A Chemical Industries Speciality Conference was organized in China. Findings of the conference underscored the goal of sustainable development for process industries. Various findings suggested that for effective waste management the approach used was holistic, multimedia, multidisciplinary, integrated and cost-effective. The connection between environmental regulation and sustainability in a global economy from an ecological and health risk assessment perspective is also presented.","","Laws and legislation; Risk assessment; Sustainable development; Waste management; Water pollution control; Environmental regulations; Wastewater treatment","Article","Final","","Scopus","2-s2.0-0035253031"
"Magoon O.T.; Edge B.L.; Stone K.E.","Magoon, Orville T. (6701527839); Edge, Billy L. (7004303970); Stone, Katherine E. (7202636144)","6701527839; 7004303970; 7202636144","The impact of anthropogenic activities on coastal erosion","2000","Coastal Engineering 2000 - Proceedings of the 27th International Conference on Coastal Engineering, ICCE 2000","276","","","3934","3940","17","","https://www.scopus.com/pages/publications/57449089046?origin=resultslist","From the earliest time, civilizations have been dependent on coastlines. Fishermen built their huts, tended their nets and gained access to the great food supply of the oceans at the coastlines. Kings and Lords recognized the values of the sea's products for food and the relevance of bays and river mouths for commerce and eventually as staging areas for their military. The coasts have always had an important recreation value. Most experts agree that wide sandy beaches are the best form of coastal protection. In modern times we have come to realize that everyone benefits from the coast, thus all must share in the responsibility for maintaining the coast. As civilization demands more from the coast and interrupts the supply of sand to the coast by constructing cities and harbors, dams and flood control works and navigation structures, the coastal erosion induced by storm waves is often exacerbated. Until recently, planners and designers did not understand that the works of civilization at some distance from the coast could cause devastating erosion of coastal shores and beaches. Plains and hills or mountains that had once easily eroded during severe rain storms and supplied great quantities of silica sand to wash to the shore are now covered with parking lots, streets, homes and buildings, and other structures. Sands are mined from rivers, streams and beaches for fill and aggregate, for glass bottles and for sandboxes. In tropic latitudes, increased turbidity and reduced water quality has had a negative impact on the health of reefs and calcium carbonate beach sand production. These cumulative actions all reduce the supply of sand to coastal beaches, which in turn would have provided much needed recreational areas, good shore protection, and an environmentally valuable habitat. Although the short-term impact of an individual development may be difficult to quantify, the cumulative effect of sand-reducing activities is catastrophic over the long term, costing billions of dollars in public and private property damage. Compounding this problem is the fact that laws, regulations, and coastal remedial works have usually focused on the immediate reach of coast affected and have not addressed the basic cause of the problem: the prevailing lack of sufficient supply of sediment to the coast. Some of the major factors in reducing sediment supplies both along the coastal and over entire drainage basins are described in the following four paragraphs.","","Beaches; Calcium; Catchments; Coastal zones; Competition; Erosion; Flood control; Food supply; Forestry; Glass bottles; Laws and legislation; Oceanography; Rivers; Sedimentology; Silica; Silica sand; Storms; Turbidity; Water pollution; Water quality; All-reduce; Anthropogenic activity; Beach sand; Calcium carbonate; Coastal erosion; Coastal protection; Cumulative effects; Drainage basin; Long term; Modern time; Navigation structures; Negative impacts; Parking lots; Private property; Rain storms; Reducing activity; Remedial work; Sandy beach; Sediment supply; Storm waves; Shore protection","Conference paper","Final","","Scopus","2-s2.0-57449089046"
"Idigbe E.O.; Enwonwu C.O.; Falkler W.A.; Ibrahim M.M.; Onwujekwe D.; Afolabi B.M.; Savage K.O.; Meeks V.I.","Idigbe, E.O. (6603770933); Enwonwu, C.O. (7005529707); Falkler, W.A. (7005545803); Ibrahim, M.M. (55413613600); Onwujekwe, D. (8885431900); Afolabi, B.M. (57225353057); Savage, K.O. (58461759000); Meeks, V.I. (6507077983)","6603770933; 7005529707; 7005545803; 55413613600; 8885431900; 57225353057; 58461759000; 6507077983","Living conditions of children at risk for noma: Nigerian experience","1999","Oral Diseases","5","2","","156","162","34","10.1111/j.1601-0825.1999.tb00082.x","https://www.scopus.com/pages/publications/0032922347?origin=resultslist","The study reported in this paper was carried out in the Northwestern and Southwestern regions of Nigeria, between October 1996 and April 1998. The study examined the possible contributory role of living conditions in the development of acute necrotizing gingivitis (ANG) or noma from oral lesions. Questionnaire data obtained from 42 fresh noma cases seen in the Northwest and four fresh cases seen in the Southwest were examined. In addition 46 cases of advanced ANG from the Southwest were included. The main focus was to compare some of the environmental living conditions of cases with advanced ANG and those with noma in these regions. All the noma and ANG cases were seen in children aged 212 years. The level of good oral hygiene practices and general environmental living conditions were significantly higher in the Southwest than in the Northwest. Data also showed that living in close proximity with livestock was significantly higher in the Northwest than in the Southwest (P < 0.05). The environmental living conditions of children in the Northwest were further compounded by poor sanitary faecal disposal practices as well as minimal access to potable water. The overall data indicated that living in substandard accommodations, exposure to debilitating childhood diseases, living in close proximity to livestock, poor oral hygiene, limited access to potable water and poor sanitary disposal of human and animal faecal waste could have put the children in the Northwest at higher risk for noma than the children in the Southwest. These could have been responsible for the higher prevalence of noma in the Northwest than in the Southwest.","ANUG; Environmental factors and Nigeria; Noma","bacterial colonization; child; childhood disease; conference paper; controlled study; environmental factor; environmental sanitation; female; high risk population; human; major clinical study; male; malnutrition; mouth hygiene; Nigeria; prevalence; priority journal; stomatitis; Vincent stomatitis","Conference paper","Final","","Scopus","2-s2.0-0032922347"
"Webb L.C.; Weiss K.R.","Webb, L.C. (7103362730); Weiss, K.R. (7202681155)","7103362730; 7202681155","True zero discharge: Water and wastewater design considerations","1989","Power Engineering (Barrington, Illinois)","93","7","","36","39","0","","https://www.scopus.com/pages/publications/0024698710?origin=resultslist","Power plants seek to minimize discharges as regulations become stricter. Establishing true zero discharge is difficult but achievable.; True zero discharge offers the ultimate alternative for power plant compliance with federal and state groundwater protection regulations, but few have achieved it, particularly in wet areas. One plant that has accomplished true zero discharge in such a climate is the Stanton Energy Center. The Orlando Utilities Commission's new 440-MW power plant in central Florida went into service in 1987. Various considerations necessitated that all waters imported to the site would ultimately be evaporated or retained on-site. Because water reuse is extensive, a conservatively designed pond system is used to ensure water supply reliability and wastewater holding capability. Although water reuse is maximized, there still is net excess wastewater-unreusable cooling tower blowdown. Therefore, a volume reduction wastewater treatment process was included in the design. Designers adopted a two-stage process that uses a brine concentrator and crystallizer. Both are vapor compression evaporation devices.","","Environmental Protection; Wastewater--Recycling; Water Pollution--Control; well water; electric power plant; recycling; sewage effluent; waste water management; water supply; Sewage Treatment Plant Effluent Reuse; True Zero Wastewater Discharge; Volume-Reduction Wastewater Treatment; Wastewater Holding Ponds; Electric Power Plants","Article","Final","","Scopus","2-s2.0-0024698710"
"","","","Mali.","1984","Population policy compendium","","","","1","7","0","","https://www.scopus.com/pages/publications/0021420313?origin=resultslist","Mali's population stood at 7,009,000 in 1980, with a population growth rate of 2.2% and a rate of natural increase of 2.6%. This rate of growth is considered by the government to be satisfactory given Mali's natural resources, low population density, and emphasis on manpower as the greatest resource for development. Although Mali has no explicit population policy, population programs aim to lower infant and maternal morbidity and mortality and reduce rural to urban migration. A Population Unit was created within the Human Resources Division of the Ministry of Planning in 1983 to integrate population policies with development plans. The development effort is being concentrated on rural areas to adjust Mali's spatial distribution. Specific measures include agricultural development through a grass-roots initiative program, control and distribution of water supply, ruralization of the educational system to redirect youth toward the countryside, and improved transportation. The fertility rate currently is 6.7. Although fertility levels and trends are considered satisfactory by the government, there is concern about the constraints that high morbidity and mortality levels impose on the achievement of desired completed family size and the satisfactory spacing of births. Although laws prohibiting access to contraception were repealed in 1972, the government does not play a role in fertility regulation. However, family planning services have been integrated with national health services and the government is committed to improving the general status of women, reducing polygamy levels, and providing maternal and child health services.","","Africa; Africa, Northern; Demography; Developing Countries; Economics; Family Planning Policy; Middle East; Politics; Population; Population Dynamics; Public Policy; Social Planning; Sudan; Africa; Arab Countries; Demographic Factors; Developing Countries; Development Planning; Economic Development; Economic Factors; Family Planning Policy; Macroeconomic Factors; Northern Africa; Policy; Political Factors; Population; Population Dynamics; Population Policy; Rural Development; Social Policy; Sudan; Africa; Arab Countries; article; birth control; Demographic Factors; demography; developing country; Development Planning; economic development; Economic Factors; economics; Macroeconomic Factors; Middle East; Northern Africa; policy; Political Factors; politics; population; population dynamics; Population Policy; Rural Development; Sudan","Article","Final","","Scopus","2-s2.0-0021420313"
"Harvey M.A.","Harvey, Maurene A. (7202676119)","7202676119","Critical-Care-Unit Bedside Design and Furnishing: Impact on Nosocomial Infections","1998","Infection Control and Hospital Epidemiology","19","8","","597","601","29","10.2307/30141788","https://www.scopus.com/pages/publications/0032130679?origin=resultslist","Hospitals in the process of building or renovating intensive-care units (ICUs) often establish multidisciplinary design teams. However, these teams rarely include infection control professionals. Because nosocomial infection is common in the ICU, design features can affect the risk of infection transmission, and outbreaks can occur during construction, this exclusion seems short-sighted. Infection control professionals are familiar with the relevant research, as well as the regulations and guidelines related to ICU design and infection control practices. Not only is their input essential to the design and construction of safe and effective units but their presence on the design team can allow the prospective collection of comparative data to turn the building project into a research project.","","Cross Infection; Disease Reservoirs; Environmental Exposure; Handwashing; Hospital Design and Construction; Humans; Infection Control Practitioners; Intensive Care Units; Interior Design and Furnishings; Patients' Rooms; Sanitation; United States; article; cross infection; disease carrier; disease transmission; environmental exposure; furniture; hand washing; health care facility; health care personnel; hospital design; human; instrumentation; intensive care unit; manpower; organization and management; sanitation; standard; United States; utilization review","Article","Final","","Scopus","2-s2.0-0032130679"
"Alaerts G.; Hartvelt F.J.A.; Warner J.","Alaerts, G. (7004578060); Hartvelt, F.J.A. (6507794580); Warner, J. (55413020400)","7004578060; 6507794580; 55413020400","Capacity building - beyond the 'project' approach","1997","Waterlines","15","4","","2","5","4","10.3362/0262-8104.1997.013","https://www.scopus.com/pages/publications/0031426933?origin=resultslist","Looks at ways in which the concept and practice of capacity building can be integrated into water related projects. The term 'capacity building' is loosely defined as the creation of an enabling environment with appropriate policy and legal framework, where institutional development and participation are encouraged. The Delft conference report in 1991 entitled 'A strategy for water-sector capacity building' stressed that increasing the effectiveness of institutions is a key factor in this approach. Four key areas of importance are identified: consistency, long-term vision, management and sense of ownership. A criticism of past pre-occupation with physical service delivery is made along with a call for integration wherever possible (knowledge, skills etc) and suggests the establishment of external support agencies (ESAs).","","capacity building; institutional development; water supply project","Article","Final","","Scopus","2-s2.0-0031426933"
"Maddaus William O.; Montgomery James M.; Thomhill Edward H.; Opitz Eva M.","Maddaus, William O. (6602189651); Montgomery, James M. (7402007222); Thomhill, Edward H. (6504333551); Opitz, Eva M. (6601987766)","6602189651; 7402007222; 6504333551; 6601987766","Water savings from water conservation best management practices in southern California","1991","Proceedings - AWWA Annual Conference","","","","755","762","0","","https://www.scopus.com/pages/publications/0026407888?origin=resultslist","Controversies on the amount of water that can be saved by water conservation continue to surface. Much of the water used in California for urban and agricultural purposes is exported from the San Francisco Bay Delta. Metropolitan Water District of Southern California, one of the recipients of this water, has pioneered in developing water conservation Best Management Practices (BMP's) which could be applied on a statewide basis. Estimating the water saved by BMP's in southern California is complex due to the large number of people (15,000,000) living in 150 cities with different socio-economic and climatic conditions. The MWD-MAIN Water Use Forecasting System was used to project water savings for eight BMP's in 57 water demand areas selected to represent Metropolitan's service area. The BMP's ranged from indoor plumbing retrofit to large landscape water audits. This paper describes the development of the Best Management Practices and reduction and coverage factors used by MWD-MAIN to compute the water savings. Results are expressed in acre-feet per year and overall percentage reduction from the base water use projected for the year 2000 and 2010. Projected costs of water saved in dollars per acre-foot show that there is a considerable range in the BMP's cost-effectiveness.","","Economics--Analysis; Water Resources--Management; Water Supply--California; Best Management Practices; Cost Savings; Metropolitan Water District; Southern California; Water","Conference paper","Final","","Scopus","2-s2.0-0026407888"
"Sawyer J.; Senn D.J.","Sawyer, Jack (7102369625); Senn, David J. (57189177861)","7102369625; 57189177861","Institutional Racism and the American Psychological Association","1973","Journal of Social Issues","29","1","","67","79","7","10.1111/j.1540-4560.1973.tb00061.x","https://www.scopus.com/pages/publications/0039043814?origin=resultslist","Institutional racism—institutional practice that perpetuates racial inequality—does not require individual prejudice or institutional intent, but is a by‐product of business as usual. Psychologists for Social Action showed how APA practices institutional racism by condoning employment practices of Lancaster Press, APA's major printer. In May 1969, the Press employed one black person (“wash‐up man”) out of 300 employees, though Lancaster's 63,000 population included over 15% blacks and Puerto Ricans. Both the Press and the APA Central Office attributed this to low educational level. The authors met with representatives of Lancaster minority communities and together with them influenced the Press to hire 9 black persons out of 18 new employees between October 1, 1969 and September 30, 1970. A May 1973 postscript documents APA's continued hesitancy to influence its suppliers toward equal employment practices. 1973 The Society for the Psychological Study of Social Issues","","","Article","Final","","Scopus","2-s2.0-0039043814"
"Raessler M.; Michalke B.; Schulte-Hostede S.; Kettrup A.","Raessler, Michael (6602540353); Michalke, Bernhard (7004273392); Schulte-Hostede, Sigurd (6506775736); Kettrup, Antonius (36045996300)","6602540353; 7004273392; 6506775736; 36045996300","Long-term monitoring of arsenic and selenium species in contaminated groundwaters by HPLC and HG-AAS","2000","Science of the Total Environment","258","3","","171","181","36","10.1016/S0048-9697(00)00535-0","https://www.scopus.com/pages/publications/0034605169?origin=resultslist","The long-term concentration and distribution of species of arsenic and selenium in contaminated groundwaters from Kelheim was monitored. Most of the groundwater wells contained elevated concentrations of iron, manganese and sulfur. Arsenic (III), arsenic (V), selenium (IV) and selenium (VI) were separated using high performance liquid chromatography (HPLC) based on phosphate buffers and collected in fractions. Due to the complex matrix, the fractions were analyzed element-specifically by hydride-generating atomic absorption spectrometry (HG-AAS). The combination of HPLC and HG-AAS was selected due to the authors' intention of developing an easy-to-handle, but nonetheless reliable, method suitable for the long-term monitoring of species distribution in an almost routine way, and taking account of the threshold values of 10 μg/l for each element, indicated by German drinking water regulations. To enhance the reliability of the method, analytical quality control experiments were carried out. When applied to groundwater wells from Kelheim (Germany) they revealed that arsenic (V) and selenium (VI) were the dominating species. The presence of arsenic (III) and selenium (IV) was assumed to be supported by organic matter. (C) 2000 Elsevier Science B.V.","Arsenic; Long-term monitoring; Quality control; Selenium; Speciation","Arsenic; Chromatography, High Pressure Liquid; Environmental Monitoring; Quality Control; Selenium; Water Pollutants, Chemical; Water Supply; arsenic; drinking water; ground water; selenium; arsenic; groundwater; pollution monitoring; selenium; water quality; article; atomic absorption spectrometry; chemical analysis; Germany; high performance liquid chromatography; priority journal; quality control; water contamination","Article","Final","","Scopus","2-s2.0-0034605169"
"Crowley F.W.; Syed Muhammed Shabudin Dato","Crowley, F.W. (6701540002); Syed Muhammed Shabudin, Dato (6504187484)","6701540002; 6504187484","Rehabilitation and upgrading of treatment plants","1994","Water Supply","12","1-2","","SS5pp","","0","","https://www.scopus.com/pages/publications/17344395611?origin=resultslist","Despite the difficulties of undertaking contracts at the operational works, most water undertakings consider the modernization of existing water treatment works to be more cost-effective than building a new 'green field' plant. Such programs which often include new technology are currently being undertaken at Males and England. The rehabilitation project is intended to meet the Water Supply (Water Quality) Regulations. In connection, Malaysia is also carrying a project to develop water supplies in order to meet increasing demand for water in urban and rural areas. Unlike, Wales and England, Malaysian water authorities are not yet subject to the same degree of pressure to achieve more stringent standard of quality.","","Coagulation; Costs; Filtration; Laws and legislation; Sand; Sedimentation; Technology; Water quality; Water supply; Water supply systems; Aeration; Rehabilitation; Sand filtration; Upgrading; Water demand; Water treatment plants","Article","Final","","Scopus","2-s2.0-17344395611"
