"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Hendry S.","Hendry, Sarah (56186187000)","56186187000","The customer forum - Putting customers at the centre of regulating water services","2016","Water Policy","18","4","","948","963","8","10.2166/wp.2016.199","https://www.scopus.com/pages/publications/84979986001?origin=resultslist","This article will explore recent initiatives in customer engagement in water services in Scotland, UK. Scotland has a well-established and successful model for water services regulation and governance, with a public supplier performing as efficiently as the top quartile of private English companies. One recent innovation has been a form of negotiated settlement between the provider and a group representing customers, as part of the price setting process. The paper will assess the initial intention and the subsequent evolution of this initiative, arguing that such developments can work well, when conditions are right. Enabling conditions may include a surrounding regulatory structure that is sufficiently mature and performing sufficiently well. It will offer some reflections on the process and on the role of such a body in the future, and will also posit that there are features of public sector providers that may make these more, rather than less, conducive to efficient and effective service delivery in the customer interest. © IWA Publishing 2016.","Customer engagement; Economic regulation; Negotiated settlements; Price setting; Public sector efficiency; Water services regulation","","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-84979986001"
"Ayukekbong J.A.; Ntemgwa M.; Atabe A.N.","Ayukekbong, James A. (53871183700); Ntemgwa, Michel (14036256900); Atabe, Andrew N. (57194210257)","53871183700; 14036256900; 57194210257","The threat of antimicrobial resistance in developing countries: Causes and control strategies","2017","Antimicrobial Resistance and Infection Control","6","1","47","","","1036","10.1186/s13756-017-0208-x","https://www.scopus.com/pages/publications/85019237541?origin=resultslist","The causes of antimicrobial resistance (AMR) in developing countries are complex and may be rooted in practices of health care professionals and patients' behavior towards the use of antimicrobials as well as supply chains of antimicrobials in the population. Some of these factors may include inappropriate prescription practices, inadequate patient education, limited diagnostic facilities, unauthorized sale of antimicrobials, lack of appropriate functioning drug regulatory mechanisms, and non-human use of antimicrobials such as in animal production. Considering that these factors in developing countries may vary from those in developed countries, intervention efforts in developing countries need to address the context and focus on the root causes specific to this part of the world. Here, we describe these health-seeking behaviors that lead to the threat of AMR and healthcare practices that drive the development of AMR in developing countries and we discuss alternatives for disease prevention as well as other treatment options worth exploring. © 2017 The Author(s).","Antimicrobial therapy; Developing countries; Microorganisms; Resistance","chloroquine; counterfeit drug; diphtheria vaccine; measles mumps rubella vaccine; pertussis vaccine; poliomyelitis vaccine; pyrimethamine plus sulfadoxine; quinine; smallpox vaccine; animal welfare; antibiotic resistance; breeding; clinical practice; crowding (area); developing country; diphtheria; drug control; drug marketing; drug quality; drug storage; environmental sanitation; government regulation; health care access; health promotion; help seeking behavior; human; hygiene; infection prevention; measles; medication compliance; multidrug resistance; mumps; nonhuman; pertussis; poliomyelitis; poverty; prescription; priority journal; quorum sensing; Review; rubella; smallpox; vaccination; veterinary medicine","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85019237541"
"Quesnel K.J.; Ajami N.K.","Quesnel, Kimberly J. (57195408056); Ajami, Newsha K. (7801563541)","57195408056; 7801563541","Changes in water consumption linked to heavy news media coverage of extreme climatic events","2017","Science Advances","3","10","e1700784","","","148","10.1126/sciadv.1700784","https://www.scopus.com/pages/publications/85038214336?origin=resultslist","Public awareness of water- and drought-related issues is an important yet relatively unexplored component of water use behavior. To examine this relationship, we first quantified news media coverage of drought in California from 2005 to 2015, a period with two distinct droughts; the later drought received unprecedentedly high media coverage, whereas the earlier drought did not, as the United States was experiencing an economic downturn coinciding with a historic presidential election. Comparing this coverage to Google search frequency confirmed that public attention followed news media trends. We then modeled single-family residential water consumption in 20 service areas in the San Francisco Bay Area during the same period using geospatially explicit data and including news media coverage as a covariate. Model outputs revealed the factors affecting water use for populations of varying demographics. Importantly, the models estimated that an increase of 100 drought-related articles in a bimonthly period was associated with an 11 to 18% reduction in water use. Then, we evaluated high-resolution water consumption data from smart meters, known as advanced metering infrastructure, in one of the previously modeled service areas to evaluate breakpoints in water use trends. Results demonstrated that whereas nonresidential commercial irrigation customers responded to changes in climate, single-family residential customers decreased water use at the fastest rate following heavy drought-related news media coverage. These results highlight the need for water resource planners and decision makers to further consider the importance of effective, internally and externally driven, public awareness and education in water demand behavior and management. Copyright © 2017 The Authors, some rights reserved; exclusive licensee American Association for the Advancement of Science.","","California; Climate; Communications Media; Drinking; Droughts; Models, Theoretical; Newspapers as Topic; Seasons; Water; Advanced metering infrastructures; Decision making; Drought; Housing; Water management; Water resources; water; Economic downturn; High resolution; Presidential election; Public awareness; Residential customers; San Francisco Bay; Water consumption; Water-use behavior; California; climate; drinking; drought; mass medium; publication; season; theoretical model; Water supply","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85038214336"
"Ursino N.; Grisi A.","Ursino, N. (6601916273); Grisi, A. (57192878851)","6601916273; 57192878851","Reliability and efficiency of rainwater harvesting systems under different climatic and operational scenarios","2017","International Journal of Sustainable Development and Planning","12","1","","194","199","7","10.2495/SDP-V12-N1-194-199","https://www.scopus.com/pages/publications/85008467277?origin=resultslist","Global demand for clean water supply is on the rise due to population growth, climate and land-use change. Resource limitation, climate, leading to increasing water scarcity, demographic and socio-institutional shifts promote more integrated water management, such as: storm-water harvesting and re-use that may mitigate the risk of water restrictions for urban populations. There is a need to ascertain whether integrated strategies can achieve social and economic goals as well as good-quality ecosystem service and maintenance by long-term monitoring of existing reuse plant, design and feasibility analysis and probabilistic modelling of sustainable rainfall drainage, storage and re-use systems. Rainwater harvesting (RWH) systems may supply daily non-potable water for irrigation, toilette flushing, car washing and other uses. Optimal storage capacity size should correspond to that tank size for which further increases in size produced only a small increase in reliability. Design is usually performed with reference to tank efficiency, and previous studies evidenced how only in high-demanding scenarios there will be a marked dependence of the RWH system efficiency on the water demand. In this study, data taken from literature, and referred to many different place in the world, are re-examined in light of a new risk model. Efficiency, risk of overflow and risk of waterscarcity of RWH tank are examined under various climatic and operational scenarios (including system size and demand). Efficiency is compared with risk and their suitability as indicators of correct tank design is discussed. © 2017 WIT Press.","","Climate change; Digital storage; Ecosystems; Efficiency; Flow of water; Harvesting; Land use; Population statistics; Potable water; Rain; Risk assessment; Risk perception; Tanks (containers); Water management; Water supply; Feasibility analysis; Integrated water management; Long term monitoring; Operational scenario; Probabilistic modelling; Rainwater harvesting; Rainwater harvesting system; Resource limitations; ecosystem service; efficiency measurement; precipitation (climatology); rainwater; recycling; reliability analysis; urban population; water demand; water management; water storage; water supply; water use; Water conservation","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85008467277"
"Grönwall J.","Grönwall, Jenny (54781427900)","54781427900","Self-supply and accountability: to govern or not to govern groundwater for the (peri-) urban poor in Accra, Ghana","2016","Environmental Earth Sciences","75","16","1163","","","52","10.1007/s12665-016-5978-6","https://www.scopus.com/pages/publications/84981532018?origin=resultslist","Poor urban dwellers tend to be disadvantaged in terms of public service delivery, often relying instead on groundwater through self-supply, but their specific needs and opportunities—and own level of responsibility—are seldom on the agenda. The Greater Accra Region of Ghana and the country as a whole serve to illustrate many interconnected aspects of urbanization, inadequate service provision, peri-urban dwellers’ conditions, private actors’ involvement and user preferences for packaged water. Based on interviews and a household survey covering 300 respondents, this case study aims to provide insights into the water-related practices and preferences of residents in the peri-urban, largely unplanned township of Dodowa on the Accra Plains in Ghana and to discuss implications of low accountability and a complex governance landscape on the understanding of reliance on groundwater. Self-sufficient from wells and boreholes until a distribution network expansion, Dodowa residents today take a “combinator approach” to access water from different sources. The findings suggest that piped water supplies just over half the population, while the District Assembly and individuals add ever-more groundwater abstraction points. Sachet water completes the picture of a low-income area that is comparatively well off in terms of water access. However, with parallel bodies tasked with water provisioning and governance, the reliance on wells and boreholes among poor (peri-) urban users has for long been lost in aggregate statistics, making those accountable unresponsive to strategic planning requirements for groundwater as a resource, and to those using it. © 2016, The Author(s).","Accra; Governance; Groundwater; Peri-urban; SDG 6; Self-supply","Ghana; Greater Accra; Complex networks; Groundwater; Quality of service; Surveys; Water supply; Accra; Governance; Peri-urban; SDG 6; Self-supply; accessibility; accountability; governance approach; groundwater abstraction; groundwater resource; household survey; periurban area; poverty; public service; urbanization; water management; water supply; well water; Groundwater resources","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84981532018"
"Milan B.F.","Milan, Blanca Fernandez (57195154535)","57195154535","Clean water and sanitation for all: interactions with other sustainable development goals","2017","Sustainable Water Resources Management","3","4","","479","489","33","10.1007/s40899-017-0117-4","https://www.scopus.com/pages/publications/85050881216?origin=resultslist","Access to water and sanitation for all is a part of the recently (September 2015) approved Sustainable Development Goals (SDGs). However, natural constraints, climate change and the increase of population forecasts will challenge this goal and how it interacts with others. In particular, domestic water will compete with additional water demands essential for the achievement of other goals (i.e. SGD2 on zero huger or SDG14 life below water). We assess how future domestic water demand in cities will interact with other SDGs. First, we use an evaluation framework to identify positive and negative relations. We then calculate the required water to meet this demand and compare it with the performance of other water-dependent goals. Our results show that larger increases in domestic water demand will happen in countries underperforming in other water-dependent goals. How urban areas deal with water resources will shape these relations. Crucially, urban water decisions will determine the sustainability of global water resources and, ultimately, the performance of all SDGs. © 2017, Springer International Publishing Switzerland.","Policy interactions; Sustainable development goals; Urban water; Water governance; Water stress","Climate change; Planning; Sanitation; Sustainable development; Clean waters; Domestic water; Evaluation framework; Global water resources; Urban areas; Urban waters; Water demand; future prospect; governance approach; performance assessment; policy making; sanitation; Sustainable Development Goal; urban area; water demand; water management; Water resources","Article","Final","","Scopus","2-s2.0-85050881216"
"Moss T.","Moss, Timothy (7102032824)","7102032824","Discarded surrogates, modified traditions, welcome complements: The chequered careers of alternative technologies in Berlin’s infrastructure systems","2016","Social Studies of Science","46","4","","559","582","15","10.1177/0306312716657205","https://www.scopus.com/pages/publications/84986879688?origin=resultslist","This article takes an historical perspective on current attempts to ‘open up’ established, centralized systems of urban infrastructure to alternative technologies designed to minimize resource use and environmental pollution. The process of introducing alternative technologies into, or alongside, centralized urban infrastructures is not a novel phenomenon, as is often assumed. The physical and institutional entrenchment of large technical systems for urban energy, water or sanitation services in industrialized countries in the late 19th and early 20th centuries did not close the door completely on alternatives. I investigate a number of alternative technologies used in Berlin in the interwar period (1920–1939), in order to reveal the rationales developed around each technology and the ways in which each emerged, disappeared and re-emerged or survived across highly diverse political regimes. The selection of cases is guided by the desire to illustrate three different phenomena of alternative technology diffusion (and exclusion) experienced in Berlin: (1) technologies promoted by early pioneers and discarded by their successors (waste-to-energy), (2) technologies modifying traditional practices that were at odds with modernized systems (wastewater reuse for agriculture) and (3) technologies co-existing alongside the dominant centralized system throughout the 20th century (cogeneration). The empirical findings are interpreted with reference to their contribution to scholarship on urban socio-technical transitions. © The Author(s) 2016.","Berlin; Germany; Infrastructure; Socio-technical transitions; Technology","","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84986879688"
"Fonjong L.; Fokum V.","Fonjong, Lotsmart (6508250042); Fokum, Violet (57193232160)","6508250042; 57193232160","Water Crisis and Options for Effective Water Provision in Urban and Peri-Urban Areas in Cameroon","2017","Society and Natural Resources","30","4","","488","505","14","10.1080/08941920.2016.1273414","https://www.scopus.com/pages/publications/85011798930?origin=resultslist","About 58% of inhabitants of Sub-Saharan Africa, including Cameroon, have no access to potable water. The water sector in Cameroon has undergone restructuring in the wake of public-sector reforms and privatization. This article examines the extent to which privatization of water management has impacted on water crisis in peri-urban areas. It is framed within the United Nations Millennium Development Goal of reducing by half the proportion of people without access to portable water by 2015 and on the neoliberal argument for the privatization of public goods. Primary data emanate from interviews conducted among local inhabitants and public and water authorities of five purposively selected municipalities. Findings suggest that privatization of the water sector has not improved the water problems of peri-urban inhabitants. Inhabitants are experiencing water shortages, rationing, poor coverage, and high pricing, as investments in infrastructure lag behind the rising demand for the utility. In the prevailing circumstances, public–private partnership presents a possible alternative for Cameroon. © 2017 Taylor & Francis.","Cameroon; peri-urban; privatization; water crisis; water governance","Cameroon; accessibility; drinking water; governance approach; periurban area; privatization; public-private partnership; resource scarcity; urban area; water management; water supply","Article","Final","","Scopus","2-s2.0-85011798930"
"Roco L.; Poblete D.; Meza F.; Kerrigan G.","Roco, Lisandro (56315303000); Poblete, David (55624540200); Meza, Francisco (6603357163); Kerrigan, George (57191524090)","56315303000; 55624540200; 6603357163; 57191524090","Farmers’ Options to Address Water Scarcity in a Changing Climate: Case Studies from two Basins in Mediterranean Chile","2016","Environmental Management","58","6","","958","971","38","10.1007/s00267-016-0759-2","https://www.scopus.com/pages/publications/84991289719?origin=resultslist","Irrigated agriculture in Mediterranean areas faces tremendous challenges because of its exposure to hydroclimatic variability, increasing competition for water from different sectors, and the possibility of a climatic change. In this context, efficient management of water resources emerges as a critical issue. This requires the adoption of technological innovations, investment in infrastructure, adequate institutional arrangements, and informed decision makers. To understand farmers’ perceptions and their implementation of climate change adaptation strategies with regards to water management, primary information was captured in the Limarí and Maule river basins in Chile. Farmers identified stressors for agriculture; climate change, droughts, and lack of water appeared as the most relevant stressors compared to others productive, economic, and institutional factors; revealing a rising relevance of climate related factors. While most producers perceived climate changes in recent years (92.9 %), a significant proportion (61.1 %) claim to have experienced drought, whereas only a fraction (31.9 %) have implemented a strategy to deal with this situation. Identified actions were classified in four groups: investments for water accumulation, modernization of irrigation systems, rationalization of water use, and partnership activities. Using a multinomial logit model these strategies were related to socioeconomic and productive characteristics. Results show that gender and farm size are relevant for investments, implementation and improvement of irrigation systems. For all the strategies described, access to weather information was a relevant element. The study provides empirical evidence of a recent increase in the importance assigned to climate factors by producers and adaptation options that can be supported by agricultural policy. © 2016, Springer Science+Business Media New York.","Agricultural production; Chile; Drought; Multinomial logit; Stressors; Water scarcity","Agricultural Irrigation; Chile; Climate; Climate Change; Droughts; Farmers; Humans; Perception; Rivers; Water Resources; Water Supply; Chile; Coquimbo; Limari Basin; Maule; Maule River; Agriculture; Decision making; Drought; Economics; Investments; Irrigation; Water management; Water resources; water; Agricultural productions; Chile; Multinomial Logit; Stressors; Water scarcity; agricultural production; agricultural worker; climate change; climate effect; drought; irrigation system; logit analysis; Mediterranean environment; modernization; partnership approach; rationalization; resource scarcity; river basin; water management; water use; access to information; adult; agricultural procedures; agricultural worker; Article; Chile; climate change; cooperation; drought; female; human; irrigation (agriculture); male; middle aged; natural resource; river basin; sex difference; socioeconomics; water availability; water management; water supply; weather; agricultural worker; climate; organization and management; perception; psychology; river; supply and distribution; water supply; Climate change","Article","Final","","Scopus","2-s2.0-84991289719"
"Helwig K.; Hunter C.; Mcnaughtan M.; Roberts J.; Pahl O.","Helwig, Karin (57147827200); Hunter, Colin (55536455800); Mcnaughtan, Moyra (57148420500); Roberts, Joanne (57145493000); Pahl, Ole (6603160674)","57147827200; 55536455800; 57148420500; 57145493000; 6603160674","Ranking prescribed pharmaceuticals in terms of environmental risk: Inclusion of hospital data and the importance of regular review","2016","Environmental Toxicology and Chemistry","35","4","","1043","1050","35","10.1002/etc.3302","https://www.scopus.com/pages/publications/84959422402?origin=resultslist","A newly available dataset on pharmaceuticals used in Scottish hospitals enabled an environmental risk assessment that includes hospital consumption of pharmaceuticals, as previous United Kingdom rankings have been based on community prescriptions only. Although health and the environment are devolved issues for the Scottish government, it is merited to consider a Scottish ranking separately; regional differentiation is particularly relevant in the spatial context of the European Commission's Water Framework Directive. Nine pharmaceuticals are identified as having a risk quotient greater than 1. Four of these, the antibacterials piperacillin, tazobactam, flucloxacillin, and ciprofloxacin, had high hospital contributions and had not been highlighted previously in rankings based on community prescriptions. Some drugs with a risk quotient < 0.1 are used almost exclusively in hospitals and could be more concentrated near effluents carrying hospital wastewater, where they may be of local concern. Although treating hospital effluents separately is a policy option, specifically including hospital consumption is important. Continually increasing the availability of ecotoxicological data and trends in consumption further contributes to a substantially different prioritization than in previous rankings. This leads the authors to conclude that regular review of risk is necessary. Environ Toxicol Chem 2016;35:1043-1050. © 2015 SETAC © 2016 SETAC.","Environment; Hospital; Pharmaceuticals; Prioritization; Risk assessment","Anti-Bacterial Agents; Drug-Related Side Effects and Adverse Reactions; Ecotoxicology; Environmental Monitoring; Hospitals; Pharmaceutical Preparations; Risk Assessment; Scotland; Waste Water; United Kingdom; Drug products; Effluents; Environmental regulations; Hospitals; Water conservation; aciclovir; amisulpride; amoxicillin; amoxicillin plus clavulanic acid; capecitabine; chlorhexidine gluconate; ciprofloxacin; clarithromycin; clavulanic acid; clozapine; codeine; dimeticone; flucloxacillin; glyceryl trinitrate; hydroxyurea; lactulose; lopinavir; metformin; metronidazole; paracetamol; piperacillin; piperacillin plus tazobactam; polystyrenesulfonic acid; povidone iodine; ribavirin; salbutamol; sucralfate; tazobactam; trazodone; unindexed drug; antiinfective agent; drug; waste water; Environment; Environmental risk assessment; Environmental risks; European Commission; Hospital effluent; Hospital wastewater; Prioritization; Water Framework Directives; data set; drug; ecotoxicology; effluent; environmental issue; environmental risk; European Union; governance approach; hospital sector; prioritization; risk assessment; Article; comparative study; controlled study; effluent; environmental risk assessment; hospital waste; policy; priority journal; risk assessment; trend study; waste water; adverse drug reaction; analysis; ecotoxicology; environmental monitoring; hospital; risk assessment; Scotland; Risk assessment","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-84959422402"
"Lip G.Y.H.; Wrigley B.J.; Pisters R.","Lip, Gregory Y.H. (57216675273); Wrigley, Benjamin J. (35199378200); Pisters, Ron (24479054300)","57216675273; 35199378200; 24479054300","Antiplatelet agents versus control or anticoagulation for heart failure in sinus rhythm","2016","Cochrane Database of Systematic Reviews","2016","5","CD003333","","","2","10.1002/14651858.CD003333.pub2","https://www.scopus.com/pages/publications/84964988273?origin=resultslist","Background: Morbidity and mortality in patients with symptomatic chronic heart failure is high and it predisposes them to stroke and thromboembolism, which in turn contribute to high mortality from heart failure. Objectives: To determine the effect of antiplatelet agents when compared to placebo or anticoagulant therapy on death and/or major thromboembolic events in adults with heart failure who are in sinus rhythm. Search methods: We updated the searches in February 2010 on CENTRAL and DARE on The Cochrane Library (Issue 1, 2010), MEDLINE (1966 to February 2010) and EMBASE (1998 to February 2010). Reference lists of papers and abstracts from cardiology meetings were searched. Authors of studies were contacted for further information. No language restrictions were applied. Selection criteria: Randomised parallel group placebo or controlled trials comparing antiplatelet therapy with control or anticoagulation in adults with chronic heart failure in sinus rhythm. Treatment for at least one month. To assess any adverse effects, cohort study and non-randomised controlled studies were assessed. Orally administered antiplatelet agents for example non-steroidal anti-inflammatory agents, ticlopidine, clopidogrel, dipyridamole, aspirin compared with anticoagulant agents for example: coumarins, warfarin or placebo. Data collection and analysis: Four review authors independently assessed trials for inclusion and assessed the risks and benefits of antithrombotic therapy using relative measures of effects, such as odds ratio, accompanied with 95% confidence intervals. The data extracted included data relating to the complexities of the topic area, such as patient characteristics and concomitant treatments, as well as data relating to study eligibility, quality, and outcomes. Non-randomised studies were used to identify side-effects caused by anticoagulants. Main results: Three randomised controlled trials (RCTs) were included. One compared warfarin versus aspirin versus no antithrombotic therapy (WASH 2004) and showed no significant difference in death, MI or stroke across the groups. Another compared aspirin and warfarin in patients with underlying ischaemic heart disease (HELAS 2006) and this showed no significant difference in death, MI or stroke between the groups. One large RCT (WATCH 2009) compared warfarin and antiplatelet therapy (aspirin, clopidogrel). The rates of death, MI and stroke were similar across each treatment group. In pooled analyses there was no evidence of difference between Warfarin and Aspirin in all cause deaths (three studies 1396 participants, OR 0.85 95% CI 0.64, 1.11), or cardiovascular deaths (three studies 1396 participants OR 0.97 95% CI 0.67, 1.12). There was evidence that Warfarin was associated with greater odds of major bleeding events (three studies, 1396 participants OR 1.82 95% CI 1.08, 3.07). Three retrospective, non-randomised cohort studies from the V-HeFT, SOLVD and SAVE trials examining the role of ACE inhibitors have examined the role of aspirin therapy +/- anticoagulant therapy in patients with heart failure and/or left ventricular systolic dysfunction and were reviewed for adverse events. The results from these trials were conflicting. Authors' conclusions: At present there is little evidence from long term RCTs to recommend the use of antiplatelet therapy to prevent thromboembolism in patients with heart failure in sinus rhythm. A possible interaction with ACE inhibitors may reduce the efficacy of aspirin, although this evidence is mainly from retrospective analyses of trial cohorts and two RCTs. There is also no current evidence to support the use of oral anticoagulation (when compared to aspirin/clopidogrel) in patients with heart failure in sinus rhythm. Anticoagulation/antiplatelet therapy should be reserved for heart failure patients with other comorbidities (such as atrial fibrillation or underlying coronary artery disease) who may still benefit from these therapies. © 2016 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.","","Anticoagulants; Heart Failure; Humans; Platelet Aggregation Inhibitors; Randomized Controlled Trials as Topic; Thromboembolism; antithrombocytic agent; anticoagulant agent; antithrombocytic agent; anticoagulant therapy; heart failure; priority journal; Review; sinus rhythm; systematic review; complication; heart failure; human; mortality; randomized controlled trial (topic); thromboembolism","Review","Final","","Scopus","2-s2.0-84964988273"
"De I.; Nag T.","De, Indranil (55586271600); Nag, Tirthankar (57090181400)","55586271600; 57090181400","Local self-governance, ethnic division in slums and preference for water supply institutions in Kolkata, India","2016","Water Policy","18","3","","750","768","2","10.2166/wp.2015.127","https://www.scopus.com/pages/publications/84975270463?origin=resultslist","This paper investigates the preferences for institutional mechanisms for improved water supply services across different ethnic communities in slums of Kolkata. The Muslim community prefers privatization of water supply as against paid public supply. The backward caste community prefers both paid public delivery and privatization. Residents of non-notified (NN) slums prefer paid public delivery as against privatization. Access to accountability mechanisms for water supply is lower for residents of Muslim dominated regions and NN areas. This is reflected by household perception about awareness of councilors regarding water supply conditions in the slums. The choice of alternative institution depends on the degree of risk of exclusion due to lack of access to accountability mechanisms. Notification of NN slums, higher revenue autonomy and capacity of local bodies, and innovations in scale neutral technologies may improve access to water supply by marginalized communities in slums. © IWA Publishing 2016.","Discrimination; India; Institution; Privatization; Self-governance; Slum; Urban; Water supply","","Article","Final","","Scopus","2-s2.0-84975270463"
"Ward F.A.; Crawford T.L.","Ward, Frank A. (7102426364); Crawford, Terry L. (36893758900)","7102426364; 36893758900","Economic performance of irrigation capacity development to adapt to climate in the American Southwest","2016","Journal of Hydrology","540","","","757","773","16","10.1016/j.jhydrol.2016.06.057","https://www.scopus.com/pages/publications/84978175102?origin=resultslist","Growing demands for food security to feed increasing populations worldwide have intensified the search for improved performance of irrigation, the world's largest water user. These challenges are raised in the face of climate variability and from growing environmental demands. Adaptation measures in irrigated agriculture include fallowing land, shifting cropping patterns, increased groundwater pumping, reservoir storage capacity expansion, and increased production of risk-averse crops. Water users in the Gila Basin headwaters of the U.S. Lower Colorado Basin have faced a long history of high water supply fluctuations producing low-valued defensive cropping patterns. To date, little research grade analysis has investigated economically viable measures for irrigation development to adjust to variable climate. This gap has made it hard to inform water resource policy decisions on workable measures to adapt to climate in the world's dry rural areas. This paper's contribution is to illustrate, formulate, develop, and apply a new methodology to examine the economic performance from irrigation capacity improvements in the Gila Basin of the American Southwest. An integrated empirical optimization model using mathematical programming is developed to forecast cropping patterns and farm income under two scenarios (1) status quo without added storage capacity and (2) with added storage capacity in which existing barriers to development of higher valued crops are dissolved. We find that storage capacity development can lead to a higher valued portfolio of irrigation production systems as well as more sustained and higher valued farm livelihoods. Results show that compared to scenario (1), scenario (2) increases regional farm income by 30%, in which some sub regions secure income gains exceeding 900% compared to base levels. Additional storage is most economically productive when institutional and technical constraints facing irrigated agriculture are dissolved. Along with additional storage, removal of constraints on weak transportation capacity, limited production scale, poor information access, weak risk-bearing capacity, limited management skills, scarce labor supply, low food processing capacity, and absolute scale constraints, all can raise the economic value of additional irrigation capacity development. Our results light a path forward to policy makers, water administrators, and farm managers, who bear the burden of protecting farm income, food and water security, and rural economic development in the world's dry regions faced by the need to adapt to climate variability. © 2016 Elsevier B.V.","Climate; Food security; Institutions; Irrigation; Policy","Colorado Basin [North America]; Agriculture; Climatology; Crops; Decision making; Economic analysis; Economics; Employment; Food processing; Food storage; Food supply; Groundwater; Information management; Irrigation; Mathematical programming; Optimization; Public policy; Reservoirs (water); Risk assessment; Societies and institutions; Water resources; Water supply; Climate; Empirical optimization; Environmental demands; Food security; Irrigation capacities; Irrigation development; Reservoir storage capacity; Transportation capacity; adaptive management; climate change; decision making; economic development; food processing; food security; integrated approach; irrigation system; optimization; policy making; rural development; water resource; Water management","Article","Final","","Scopus","2-s2.0-84978175102"
"Lu M.; Lall U.; Robertson A.W.; Cook E.","Lu, Mengqian (60277178800); Lall, Upmanu (7007127326); Robertson, Andrew W. (7403044861); Cook, Edward (57701962000)","60277178800; 7007127326; 7403044861; 57701962000","Optimizing multiple reliable forward contracts for reservoir allocation using multitime scale streamflow forecasts","2017","Water Resources Research","53","3","","2035","2050","20","10.1002/2016WR019552","https://www.scopus.com/pages/publications/85015335031?origin=resultslist","Streamflow forecasts at multiple time scales provide a new opportunity for reservoir management to address competing objectives. Market instruments such as forward contracts with specified reliability are considered as a tool that may help address the perceived risk associated with the use of such forecasts in lieu of traditional operation and allocation strategies. A water allocation process that enables multiple contracts for water supply and hydropower production with different durations, while maintaining a prescribed level of flood risk reduction, is presented. The allocation process is supported by an optimization model that considers multitime scale ensemble forecasts of monthly streamflow and flood volume over the upcoming season and year, the desired reliability and pricing of proposed contracts for hydropower and water supply. It solves for the size of contracts at each reliability level that can be allocated for each future period, while meeting target end of period reservoir storage with a prescribed reliability. The contracts may be insurable, given that their reliability is verified through retrospective modeling. The process can allow reservoir operators to overcome their concerns as to the appropriate skill of probabilistic forecasts, while providing water users with short-term and long-term guarantees as to how much water or energy they may be allocated. An application of the optimization model to the Bhakra Dam, India, provides an illustration of the process. The issues of forecast skill and contract performance are examined. A field engagement of the idea is useful to develop a real-world perspective and needs a suitable institutional environment. © 2017. American Geophysical Union. All Rights Reserved.","climate-informed water management; dynamic flood control storage allocation; hierarchical multitime scales ensemble forecasts; market-based reliable and insurable contracts; nonlinear global optimization; prescribed reliability for supplies","Bhakra Dam; Himachal Pradesh; India; Commerce; Flood control; Floods; Forecasting; Global optimization; Hydroelectric power; Optimization; Reliability; Reservoir management; Stream flow; Water management; Water supply; American Geophysical Union; Contract performance; Ensemble forecasts; Hydro power production; Nonlinear global optimization; Optimization modeling; Prescribed reliability for supplies; Probabilistic forecasts; ensemble forecasting; flood control; flood forecasting; hydroelectric power; optimization; reservoir; risk assessment; streamflow; water management; water supply; Reservoirs (water)","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85015335031"
