"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Mishra A.; Ghosh S.; Mohanty R.K.; Brahamand P.S.","Mishra, A. (25124363300); Ghosh, S. (55478985000); Mohanty, R.K. (59860380300); Brahamand, P.S. (55798468600)","25124363300; 55478985000; 59860380300; 55798468600","Performance evaluation of a rehabilitated minor irrigation project and augmentation of its water resource through secondary storage reservoir","2013","Agricultural Water Management","128","","","32","42","3","10.1016/j.agwat.2013.06.006","https://www.scopus.com/pages/publications/84880430187?origin=resultslist","Performance of a rehabilitated and turned over flow based minor irrigation project with respect to irrigation, agriculture and institutional aspects was assessed. The irrigation system was found performing better. However, inadequacy of irrigation water availability in dry season and spatial inequity of water distribution, even after rehabilitation and irrigation management transfer were the couple of shortcomings which have been observed. In order to augment the water resource of the system, the feasibility of introducing secondary storage reservoir in each outlet command was conceptualized and field tested. Keeping in view the area required for providing secondary reservoirs, the existing water bodies in the command of the study system were surveyed. The utility and functioning of the secondary reservoir was field demonstrated. Utilization of the harvested water in the secondary reservoir for irrigating dry season crop in addition to the irrigation water from the main reservoir have resulted in increasing the yield of sunflower, tomato, brinjal and groundnut by 14.29, 14.95, 16.95 and 20%, respectively. Among the cropping patterns considered, rice-tomato cropping pattern resulted in highest net return (Rs. 29,457 per ha) followed by rice-brinjal cropping pattern (Rs. 22,430 per ha). Highest benefit-cost ratio of 2.09 was obtained for rice-sunflower cropping system. The low input-based scientific fish culture in the secondary storage reservoir has enhanced the fish yield by three fold over traditional practice. © 2013 Elsevier B.V..","Cropping pattern; Main reservoir; Minor irrigation project; Performance evaluation; Secondary storage reservoir","Drought; Fruits; Irrigation; Water resources; Water supply; Water supply systems; Benefit cost ratios; Cropping patterns; Institutional aspects; Irrigation management transfer; Minor irrigation project; Performance evaluation; Secondary storage; Water distributions; cost-benefit analysis; cropping practice; irrigation system; performance assessment; reservoir characterization; storage structure; water management; water resource; Reservoirs (water)","Article","Final","","Scopus","2-s2.0-84880430187"
"Larrain S.","Larrain, Sara (55200206400)","55200206400","Human rights and market rules in Chile's water conflicts: A call for structural changes in water policy","2012","Environmental Justice","5","2","","82","88","22","10.1089/env.2011.0020","https://www.scopus.com/pages/publications/84860310060?origin=resultslist","Privatization and commodification of water through the 1980s Chilean Water Code led to a strong imbalance between human rights and environmental integrity and corporate profit in the Chilean water market during the last 30 years. This imbalance has generated conflicts over water access and democratic governance of watersheds. In addition current Chilean water policies undermine 2010 United Nations General Assembly recognition of water access and sanitization as an essential human right, and a legal obligation for national states. In this context, the Chilean Coordinadora de Defensa del Agua y la Vida (Water and Life Defense Coordinator) is fighting to recover water for the Chilean people as a common good under the public domain, and setting a social and environmental justice agenda that overpasses the traditional demand for nationalization that restricts public domain to the State control over natural resources. © 2012, Mary Ann Liebert, Inc.","","Chile; democracy; environmental justice; human rights; market system; natural resource; privatization; profitability; public access; public goods; sanitation; water demand; water planning; water resource; watershed","Article","Final","","Scopus","2-s2.0-84860310060"
"Moorthy R.; eyabalan G.","Moorthy, Ravichandran (48561426800); eyabalan, Ganesan (54381594300)","48561426800; 54381594300","Ethics and sustainability: A review of water policy and management","2012","American Journal of Applied Sciences","9","1","","24","31","11","10.3844/ajassp.2012.24.31","https://www.scopus.com/pages/publications/80655138723?origin=resultslist","Problem statement: This is a review paper that examines the extent aspects such as ethics, sustainability and the environment manifest in the water policy and water management in Malaysia. The study examines two aspects of this topic; firstly it examines the various objectives and considerations in the National Water Policy and secondly it discusses the issues that arise regarding water policy and management, especially with regard to federal-states jurisdiction issues, legislations in water management and the problems related to inter-agency coordination, especially among agencies involved in the management of rivers. Approach: A qualitative approach is employed in this study. It provides a comprehensive review of the stated problem based on document analysis and interviews with individuals involved in policy formulation and from agencies involved in water management. Results: The study reveals two major findings; the first shows that the National Water Policy provide a holistic approach in dealing with water-by providing safe, adequate and affordable water supply to people; providing sufficient water that will ensure national and food security and promote rural development; sufficient water to spur and sustain economic growth; and protection of the water environment to preserve water resources. Second, it examines issues regarding water management such as the jurisdiction between federal and state governments, legislations and enforcement and inefficiency in inter-agency coordination that hinder the realization of this policy's objectives. Conclusion: The study concludes that despite the holistic coverage of the national water policy, there are apparent problems with regard to the jurisdiction, legislation and coordination initiatives that have resulted in the poor management of water resources. The study postulates that, in addition to better coordination between water related agencies and more cohesive water legislations structure, it is fundamental to infuse the knowledge of 'water ethics' among water managers, institutions, the general public and into water policy formulation and implementation initiatives. © 2012 Science Publications.","Coordination initiatives; Environmental ethics; Inter-agency coordination; National department of environment (DOE); Practices regarding water resources; River pollution; Water ethics; Water legislation","","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-80655138723"
"Mohleji S.C.; Young R.E.; Pierson M.; Oppenheimer J.A.; Badruzzaman M.; Rahvarian A.","Mohleji, Sudhir C. (56045764700); Young, Ronald E. (57210392671); Pierson, Mitch (57210394635); Oppenheimer, Joan A. (35608831700); Badruzzaman, Mohammad (6506809010); Rahvarian, Azadeh (57210392203)","56045764700; 57210392671; 57210394635; 35608831700; 6506809010; 57210392203","You think effluent UV disinfection is easy! Difficulties in validating existing UV process and plant capacity under new regulations","2012","WEFTEC 2012 - 85th Annual Technical Exhibition and Conference","13","","","8424","8447","1","10.2175/193864712811704332","https://www.scopus.com/pages/publications/84896698499?origin=resultslist","The revised Title 22 Guidelines of the California Department of Public Health (CDPH) require revalidating UV disinfection systems for water reuse applications. Elsinore Valley Municipal Water District received CDPH approval for its 0.3 m3/s (cubic meters per second) (8.0 mgd) Regional Wastewater Reclamation Facility (RWRF) without full-scale bioassay testing; the plant capacity was significantly down rated. The District decided to conduct a full-scale bioassay test to recover the lost capacity and thus avoid significant expansion expenditures. The full-scale test results discussed here validated the existing UV system capacity, prevented capacity down-rating and established an Operations Plan to continually deliver the UV dose to comply with the design criteria (100 mJ/cm2) under CDPH approved operating conditions of flow, water quality, and lamp output. A recommendation for the water reuse industry is; to design full-scale facilities with ability to verify Ddose, including sampling access points, handling facilities for test-flow collection and storage and monitoring for flow split verification. Copyright © 2012 Water Environment Federation. All Rights Reserved.","Bioassay; Disinfection; Process validation; Regulatory compliance; UV process","Bioassay; Disinfection; Effluents; Regulatory compliance; Water conservation; Water quality; Full scale tests; Municipal water; Operating condition; Plant capacities; Process validation; UV disinfection system; UV process; Wastewater reclamation facilities; Wastewater reclamation","Conference paper","Final","","Scopus","2-s2.0-84896698499"
"Nilsson K.; McNicholl D.","Nilsson, K. (57216114647); McNicholl, D. (57971656000)","57216114647; 57971656000","Mutual reinforcement: Combining project outputs with capacity development outcomes for service delivery","2013","36th WEDC International Conference: Delivering Water, Sanitation and Hygiene Services in an Uncertain Environment","","","","","","0","","https://www.scopus.com/pages/publications/84891519962?origin=resultslist","Capacity development of permanent local institutions is needed to improve the sustainability of investments made in the water, sanitation and hygiene (WASH) sector. To check capacity development intentions, development partners (DPs) can ask the question ""What capacities are you developing and why?"" This will verify that capacity development is being done with precise objectives, and is aligned with institutional needs and role definitions. DPs can use implementation and capacity development objectives as mutually reinforcing opportunities to support strong project outputs as well as to improve outcomes for service delivery. Two particular techniques for capitalizing on this duality are highlighted: supporting implementers, and supporting reflective learning. Examples of practical combinations of capacity development approaches are presented from the perspective of Engineers Without Borders Canada working in collaboration with other DPs and with district governments in Malawi's WASH sector.","","Reinforcement; Sanitation; Capacity development; District government; Engineers without borders; Local institutions; Mutual reinforcement; Reflective learning; Service delivery; Sustainable development","Conference paper","Final","","Scopus","2-s2.0-84891519962"
"Golooba-Mutebi F.","Golooba-Mutebi, Frederick (6505850391)","6505850391","In search of the right formula: Public, private and community-driven provision of safe water in rwanda and uganda","2012","Public Administration and Development","32","4-5","","430","443","25","10.1002/pad.1638","https://www.scopus.com/pages/publications/84867127826?origin=resultslist","Over the last two decades, efforts have been made to find the right formula or formulae for delivering services to poor rural communities. Beginning in the late 1980s, decentralisation entailing the dispersal of powers and redistribution of resources and responsibility for public goods provision from the centre to local authorities assumed centre stage in public administration. This was in reaction to what was widely agreed to be the failure by highly centralised governments in developing countries to deliver basic services to their citizens. The failure justified a shift away from centralised public administration systems to their decentralised variant, with democratic decentralisation as the strategy of choice for reformist governments across the developing world. Accompanying decentralisation as part of the broad good governance promotion were efforts to empower local communities to participate in decision-making processes as a strategy seeking to ensure both accountability of service providers to users, and ownership over public goods and the infrastructure through which they were supplied. There is broad agreement today that the hopes of the advocates and architects of these reforms were not fulfilled. On the contrary, many of the failures and weaknesses they were intended to address proved intractable, mostly for the same reasons highly centralised systems had failed to tackle them. Indeed, it was that very intractability that led to a renewed search for a new right formula and the eventual adoption of privatisation or public-private partnerships as an alternative or complement to public and community-driven actions. This article examines the evolution of these efforts in Rwanda and Uganda and analyses their impact in terms of outcomes in the water sector where private contractors were brought in to mediate between a decentralised state and community in the provision of safe water in rural areas. It argues that, as was the case with democratic decentralisation and associated popular participation, privatisation or public-private partnerships are in themselves not the answer to problems of maladministration and accompanying failures in service delivery. It demonstrates that ultimately, the key to effective public goods provision is capacity for vertical and horizontal co-ordination, inspection and supervision, and the strength of accountability enforcement mechanisms. © 2012 John Wiley & Sons, Ltd.","Community-driven; Private; Public; Right formula; Rwanda and Uganda","Rwanda; Uganda; accountability; decentralization; developing world; drinking water; goods exchange; private sector; privatization; public administration; public service; public-private partnership; rural society; water economics; water supply","Article","Final","","Scopus","2-s2.0-84867127826"
"","","","2013 International Conference on Civil, Architecture and Building Materials, 3rd CEABM 2013","2013","Applied Mechanics and Materials","353-354","","","","","0","","https://www.scopus.com/pages/publications/84883194284?origin=resultslist","The proceedings contain 724 papers. The special focus in this conference is on Geotechnical Engineering, Geological Engineering, Tunnel, Subway and Underground Facilities, Seismic Engineering, Disaster Prevention and Mitigation, Hydraulic Engineering and Hydrology, Coastal Engineering, Construction Technology, Water Supply and Drainage Engineering. The topics include: Recent advance of horizontal drainage cushion in vacuum preloading method; prestressed anchor bolt impact on the deformation of composite soil nailing; study on the tests of soil-water characteristic curves of unsaturated soil; research on microstructure statistical model of soil-rock mixture; elastic-plastic analysis of peak stress of anchor in circle tunnel; estimating diffusion radius grouting into broken rock mass; stability analysis based on a highway slope in Yunnan; study on initial cracking of expansive soil and FEM simulation; the numerical simulation of effect of parameters for bolts on slope stability; the numerical analysis of stability against upheaval of foundation pit; the advanced destruction of submarin sandy slopes; the elasto-plastic waves of solids with dilatancy effect; experimental study on the time effect of the jacked pile; analysis of reliability on slope stability based on safety factor; influences of vehicle loads on braced excavation in soft clay; study and application of slope displacement back analysis based on SVM-CTS; overview on the bearing behavior research of rock-socketed piles; influence of hydroxyl aluminium on the engineering properties of montmorillonite clay; study on the reinforce model of loess slope; analysis of foundation non-uniform settlement for building on collapsible loess; on ground settlement rate approach of preloading method; the numerical analysis of gravel pile reinforcing liquefiable silt; study on deformation property of soft soil based on neural networks; effect of damping ditch in dynamic compaction; design and test of self-draining pile; study on lateral earth pressure of anchored retaining wall; analysis on bearing capacity of CFG pile composite foundation in Baotou; application of Mc composite retaining structure in the silt soil foundation; the prediction of blast vibration; model tests on force characteristics of reinforced retaining wall; geo-stress measurement and its application in the Yangchangwan coal mine; a few new methods of stability coefficient calculation of landslides; analysis influence of pile embedded depth and diameter on pile tip resistance; study on rock mechanics in stability state of Kangding substation; dynamic finite element analysis for contact stress of dynamic consolidation; DDARF analysis on shear tests of jointed rock mass; impact of rigid pile composite foundation with lateral unloading; analysis of the reliability of soil nailing supporting structure; experimental research on soil-water characteristic curve of unsaturated soils; a study on constitutive relation of unloading rock mass under compression-shear stress; analysis of engineering application about reinforced earth retaining wall; compressive properties of crushed stone-loess reinforced with geogrid; strength attenuation law of damaged rock samples and its structure effect; displacement prediction for soil nailing based on ANN; numerical analysis of geocell protective slope stability; study on slope instability disciplinarian on the condition of rainfall; study on the geotechnical engineering properties of polluted soil; slope deformation prediction based on chaotic-SVM; sensitivity analysis of shear stress between the landslide and pile; simulation and application of rock fracture mechanics model; on numerical simulation of the stepped soil-nail wall; research progress and development of CFG pile composite foundation; discrete element simulation of rock crushing considering different shape; soil shear strength characteristic in slope disintegration area; analysis and evaluation of stability for the landslide of Suoertou; vibration attenuation characters in deep holes under road traffic load; displacement prediction of rock slope on genetic neural network; experimental study on shear strength of west Sichuan unsaturated mixed-soil; model test research of surcharge contribution to ground bearing capacity; performance of abutment with geocell reinforced cement soil backfill; on energy strength theories for geomaterials; optimization design of coupling beam of the frame double-row piles; numerical study on dam-foundation-dam interaction; dynamic triaxial test research of stage change of cohesive soil; stability analysis of unsaturated soil slopes based on unified strength theory; dig-hole pile excavation by blasting in cities and towns; applications of soil nailed wall in foundation pit support; static loading test of the end-bearing pile under the sides friction action; research on design and application of the CDM pile; application research on geo-filament bolt reinforced earthen site; rainfall threshold of rainfall-induced landslides based on laboratory test; a soil stratifying method based on piezocone penetration test; numerical analysis of time dependent behavior for celadon clay rock; the zonal disintegration law within coal in front of working face in deep coal mine; study on the small-strain behaviors of unsaturated soils; study on material physical and mechanical characteristics tests on tailing dam; microscopic features of mudstone based on SEM images; response and test of whole space transient electromagnetic field in mine goaf water; the microstructure characteristic of compacted laterite with acid pollution; the assessment of risk of the ground fissures based on AHP; study on the engineering geological properties of drill hole in north yellow sea; the road surface collapse geophysical exploration and governance measures; consolidation settlement of the modern yellow river subaqueous delta; the application of measurement robot in landslides emergency monitoring; three dimensional simulation method of landslide risk; about the unloading in elastoplastic inhomogeneous bodies; study on rockburst intensity prediction based on efficacy coefficient method; characteristic analysis of rainfall variation in Zhuzhaoxin river basin; analysis of initial stress-strain state's influence on the collapse of tunnels; direct calculation formulae for critical depth of II type horseshoe tunnel with flat bottom; stability analysis of storage caverns in bedded salt rock formation; design of blasting scheme based on numerical simulation; risks of TBM construction and corresponding measures; model test study on a large-section cable tunnel; field test study on cutting obstacle piles directly by shield cutters; stochastic prediction for frost heave effect of a subway tunnel; study on the human behavior in metro fire; shaking table test to underground structures in layered foundation; deformation characteristics research on gravel bed for deep buried immerse tunnel; small spacing tunnels the blasting excavation dynamic effect; analysis and evaluation on stability of the steep coal seam gob; integrated advanced geological prediction for tunneling in karst area; analysis on feet-lock bolt in viscoelastic surrounding rock; application of horizontal jet grouting in Qingdao tunnel construction; mechanism of water inflow of subsea tunnel induced by blasting excavation; numerical experiments of drilling pressure relief preventing roadway rock burst; influence of soft rock factor and time dependence in deep tunnel; public use planning of civil air defense works in residential district; elastoplastic analysis of surrounding rocks of the pressure tunnel; construction of Zhoutouzui immersed tunnel in China; rock long-term strength parameters determination of a salt cavern gas storage; tunnel karst disease risk estimation by advance geological forecast; research on fractal crack propagation mechanism of hydraulic tunnel concrete lining; 3D simulation of mechanised excavation in brittle rock; research to the influence of bolt direction on the surrounding rock; single opening tunnel hood parameter sensitive research; the current researches on the piston effect in subway station; the study on infilled walls effect in RC frame infilled wall structure; experimental study on seismic performance of fiber reinforced concrete pier; seismic active nonlinear control of an isolated highway bridge; 3D valley site effect on the nonlinear seismic response of earth dam; experimental and FEA studies of a new type SMA viscous damper; experimental study for seismic performance of confined masonry structure; seismic response analysis of railway continuous curved rigid frame bridges; study on the analysis model of the self-centering wall; performance-based seismic design research of a super high-rise building; the preliminary analysis on tower crane by earthquake effect; economic evaluation and analysis of the isolated structure; ancient commercial buildings seismic performance analysis and study of protection; optimization design of large span cable-stayed bridge in high seismic risk zone; seismic risk analysis of an arch dam; probabilistic seismic capacity models for RC bridge columns; seismic performance assessment of long span continuous rigid bridge; site 2D velocity structure imaged by microtremors method; seismic performance analysis of fill slope with pre-stressed anchors; study of seismic design method for slope supporting structure of soil nailing; review on seismic behavior of RC columns; seismic performance study on buckling-restrained brace; the impact of infilled wall on seismic performance of frame structure; the initial stress effect on seismic performance of frame structure; the CMP cross-correlation method and its limitation; analysis on seismic behavior of gravity dam based on ANSYS; calculation and analysis of a tall building seismic isolation design.","","","Conference review","Final","","Scopus","2-s2.0-84883194284"
"Gibert O.; Lefèvre B.; Fernández M.; Bernat X.; Paraira M.; Pons M.","Gibert, Oriol (6506633297); Lefèvre, Benoît (53877814600); Fernández, Marc (57190872522); Bernat, Xavier (26421995600); Paraira, Miquel (36904835600); Pons, Marc (57201592609)","6506633297; 53877814600; 57190872522; 26421995600; 36904835600; 57201592609","Fractionation and removal of dissolved organic carbon in a full-scale granular activated carbon filter used for drinking water production","2013","Water Research","47","8","","2821","2829","113","10.1016/j.watres.2013.02.028","https://www.scopus.com/pages/publications/84876159949?origin=resultslist","The removal of natural organic matter (NOM) and, more particularly, its individual fractions by two different GACs was investigated in full-scale filters in a drinking water treatment plant (DWTP). Fractionation of NOM was performed by high performance size exclusion chromatography (HPSEC) into biopolymers, humic substances, building blocks and low molecular weight organics. The sorption capacity of GAC in terms of iodine number (IN) and apparent surface area (SBET), as well as the filling of narrow- and super-microporosity were monitored over the 1-year operation of the filters. Both GACs demonstrated to be effective at removing NOM over a wide range of fractions, especially the low and intermediate molecular weight fractions. TOC removal initially occurred via adsorption, and smaller (lighter) fractions were more removed as they could enter and diffuse more easily through the pores of the adsorbent. As time progressed, biodegradation also played a role in the TOC removal, and lighter fractions continued to be preferentially removed due to their higher biodegradability. The gained knowledge would assist drinking water utilities in selecting a proper GAC for the removal of NOM from water and, therefore, complying more successfully the latest water regulations. © 2013 Elsevier Ltd.","Drinking water treatment; Granular activated carbon; Natural organic matter; Organic fractions; Porosity","Activated carbon; Activated carbon treatment; Biodegradability; Biodegradation; Biogeochemistry; Biopolymers; Granular materials; Molecular weight; Organic carbon; Porosity; Potable water; Size exclusion chromatography; activated carbon; biopolymer; dissolved organic matter; drinking water; organic carbon; Dissolved organic carbon; Drinking water production; Granular activated carbons; High performance size exclusion chromatography; Low-molecular weight organics; Molecular weight fraction; Natural organic matters; Organic fractions; activated carbon; adsorption; biodegradation; compliance; dissolved organic carbon; drinking water; filter; fractionation; pollutant removal; porosity; water supply; water treatment; adsorption; article; biodegradation; chemical composition; filter; gel permeation chromatography; humic substance; molecular weight; porosity; priority journal; total organic carbon; waste water treatment plant; water treatment; Chemicals removal (water treatment)","Article","Final","","Scopus","2-s2.0-84876159949"
"","","","Meeting development goals in small urban centres: Water and sanitation in the world's cities 2006","2012","Meeting Development Goals in Small Urban Centres: Water and Sanitation in the World's Cities 2006","","","","1","273","0","10.4324/9781849771986","https://www.scopus.com/pages/publications/84917670193?origin=resultslist","Half of the world's people live in urban areas, and roughly a third of these live in desperate poverty without access to basic amenities. Taking on the themes of UN-HABITAT's Water and Sanitation in the World's Cities (2003), this new volume focuses on the deficiencies in the provision of water and sanitation where most of the populations of the developing world live: in towns and small cities. Drawing on extensive unpublished research and 15 commissioned papers from experts involved in designing and implementing innovative projects around the world, this is the first major study of the problems facing the smaller urban centres that are recognized to be of enormous importance by governments, international agencies, NGOs and service providers. Tackling these problems is a crucial part of development and of good governance, and critical to meeting the Millennium Development Goals. The volume will be essential reading for all professionals and researchers in the relevant fields and a valuable resource for teachers and students of urban development. © United Nations Human Settlements Programme (UN-HABITAT), 2006. All rights reserved.","","","Book","Final","","Scopus","2-s2.0-84917670193"
"Baird G.M.","Baird, Gregory M. (36082483100)","36082483100","Public-private partnerships for municipal utilities, Part 2: Governance models facing a revolution","2012","Journal - American Water Works Association","104","10","","21","28","1","10.5942/jawwa.2012.104.0140","https://www.scopus.com/pages/publications/84869053414?origin=resultslist","Various public-private partnerships for municipal utilities are aimed to control costs and be more competitive while complying with increasingly stringent regulatory requirements. The National Council for Public-Private Partnerships defines P3s as a contractual agreement between a public agency and a private sector entity that is based on the perceived required needs, which the utility may be able to provide. In the US 85% of the water utilities are owned or controlled by local governments where long-term issues include public health, reliability and security, asset protection, asset investment, staff investment, and efficiency. The Pennsylvania governor's office has found that more than $113 billion of maintenance work is needed by water and sewer companies during the next 20 years. Studies have found that water leaders with operational, legal, and financial stewardship should carefully clarify and compare the management objectives of their utilities against the various opportunities for alternative management structures.","","Water supply; Alternative management; Asset protection; Contractual agreements; Control costs; Local government; Maintenance work; Management objectives; Municipal utility; Pennsylvania; Private sectors; Public agencies; Public private partnerships; Regulatory requirements; Water utility; Mergers and acquisitions","Article","Final","","Scopus","2-s2.0-84869053414"
"Kumara H.S.","Kumara, H.S. (58879211100)","58879211100","Revisit the debate on issues of metropolitan governance and service delivery: A trajectory of efficient service delivery model for water supply in Bangalore, India","2013","Environment and Urbanization ASIA","4","1","","203","220","2","10.1177/0975425313477766","https://www.scopus.com/pages/publications/84890132834?origin=resultslist","The pattern of urbanization in India is characterized by continual concentration of population and activities in large cities; this is manifested in a high percentage of urban population being concentrated in the large cities. This research article attempts to revisit the debate on 'metropolitan governance' and 'service delivery concepts' in the context of efficient service delivery model for water supply and comparative analysis of efficient service delivery model in Bangalore Metropolitan Center and Metropolitan region. The service delivery model for water supply was framed using various water utility indicators to know the service delivery index, operational efficiency index and performance index within the Bangalore Metropolitan Center and Metropolitan Region. This research article concludes that Bangalore Water Supply and Sewerage Board stands good in position while comparing to other Water Boards (local bodies) within Metropolitan region. © 2013 National Institute of Urban Affairs (NIUA).","Metropolitan governance; Service delivery; Water supply; Water utility indicators","Bangalore; India; Karnataka; comparative study; governance approach; metropolitan area; water supply","Article","Final","","Scopus","2-s2.0-84890132834"
"Notter B.; Hurni H.; Wiesmann U.; Ngana J.O.","Notter, Benedikt (19640515700); Hurni, Hans (6701629183); Wiesmann, Urs (7102561367); Ngana, James O. (6602781601)","19640515700; 6701629183; 7102561367; 6602781601","Evaluating watershed service availability under future management and climate change scenarios in the Pangani Basin","2013","Physics and Chemistry of the Earth","61-62","","","1","11","22","10.1016/j.pce.2012.08.017","https://www.scopus.com/pages/publications/84879845680?origin=resultslist","Watershed services are the benefits people obtain from the flow of water through a watershed. While demand for such services is increasing in most parts of the world, supply is getting more insecure due to human impacts on ecosystems such as climate or land use change. Population and water management authorities therefore require information on the potential availability of watershed services in the future and the trade-offs involved. In this study, the Soil and Water Assessment Tool (SWAT) is used to model watershed service availability for future management and climate change scenarios in the East African Pangani Basin. In order to quantify actual ""benefits"", SWAT2005 was slightly modified, calibrated and configured at the required spatial and temporal resolution so that simulated water resources and processes could be characterized based on their valuation by stakeholders and their accessibility. The calibrated model was then used to evaluate three management and three climate scenarios.The results show that by the year 2025, not primarily the physical availability of water, but access to water resources and efficiency of use represent the greatest challenges. Water to cover basic human needs is available at least 95% of time but must be made accessible to the population through investments in distribution infrastructure. Concerning the trade-off between agricultural use and hydropower production, there is virtually no potential for an increase in hydropower even if it is given priority. Agriculture will necessarily expand spatially as a result of population growth, and can even benefit from higher irrigation water availability per area unit, given improved irrigation efficiency and enforced regulation to ensure equitable distribution of available water. The decline in services from natural terrestrial ecosystems (e.g. charcoal, food), due to the expansion of agriculture, increases the vulnerability of residents who depend on such services mostly in times of drought. The expected impacts of climate change may contribute to an increase or decrease in watershed service availability, but are only marginal and much lower than management impacts up to the year 2025. © 2012 Elsevier Ltd.","East Africa; Modeling; Scenarios; Soil and Water Assessment Tool; Watershed services","Pangani Basin; Tanzania; Charcoal; Climate change; Climate models; Economic and social effects; Ecosystems; Investments; Irrigation; Land use; Models; Population distribution; Population statistics; Water management; Water supply; Climate change scenarios; East Africa; Hydro power production; Scenarios; Soil and water assessment tool; Soil and Water assessment tools; Spatial and temporal resolutions; Terrestrial ecosystems; agriculture; climate change; ecosystem service; hydroelectric power; trade-off; water availability; water management; water resource; watershed; Watersheds","Article","Final","","Scopus","2-s2.0-84879845680"
"Drogué S.; DeMaria F.","Drogué, Sophie (6506311902); DeMaria, Federica (25225406900)","6506311902; 25225406900","Pesticide residues and trade, the apple of discord?","2012","Food Policy","37","6","","641","649","114","10.1016/j.foodpol.2012.06.007","https://www.scopus.com/pages/publications/84865311617?origin=resultslist","In this paper we study the impact of the regulations on Maximum Residue Levels (MRLs) of pesticides on the trade of apples and pears and related processed products with the aim of understanding how their similarity (or dissimilarity) affect trade. Most studies investigate the impact of sanitary regulations introducing directly in the analysis the MRL put in force in the importing country. They introduce in the analysis the level of the regulation in the importing country without taking into account the rule in force in the exporting country. Rather than focusing on a particular pesticide we take into account the entire list of substances set out by the various regulations. We then build a similarity index and introduce it into a gravity equation to assess the impact of the differences in MRL of pesticides on trade. Results suggest that the differences between regulations matter and may, in some case, hinder trade. © 2012 Elsevier Ltd.","Apple; Food safety; Market access; MRL; Pear; Pesticides; Similarity index; Standards","Malus x domestica; Pyrus; food market; food safety; market conditions; numerical model; pesticide residue; sanitation; standard (regulation)","Article","Final","","Scopus","2-s2.0-84865311617"
