"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Prymula R.; Shaw J.; Chlibek R.; Urbancikova I.; Prymulova K.","Prymula, Roman (12761907600); Shaw, Jana (55369315200); Chlibek, Roman (55918719800); Urbancikova, Ingrid (35793978200); Prymulova, Karolina (56880378800)","12761907600; 55369315200; 55918719800; 35793978200; 56880378800","Vaccination in newly arrived immigrants to the European Union","2018","Vaccine","36","36","","5385","5390","12","10.1016/j.vaccine.2017.05.079","https://www.scopus.com/pages/publications/85020240025?origin=resultslist","The challenge of assimilating millions of immigrants in the European region each year presents significant socioeconomic issues. Among them is the threat of vaccine preventable diseases (VPDs) disease transmission within immigrant groups and the broader population given the permeability of nation state borders. A total of 3.8 million people immigrated to the European Union (EU) in 2014, among those were 1.6 million non-EU nationals. While vaccines have markedly reduced the transmission of disease, clusters of under-vaccinated individuals potentiate the rapid transmission of once-eradicated or controlled diseases. Immigrants pose a special challenge to host country public health vaccination programmes. Wars in their native countries may have interrupted vaccination programmes, documentation may be unavailable or unreliable, and refugees may present with health issues due to poor sanitation and food during transit. Further, immigrants are often reticent to access health care in the destination country, or may face financial or language barriers. Thus, preventive health care needs may go unaddressed and the first contact with a clinician is for an emergency. Equitable access to acute and preventive health care and services, including immunizations irrespective of individual's immigration status, should be a priority for European region countries. Ensuring appropriate and timely vaccination for immigrants could be accomplished with a universal European region immunization schedule. Priority should be given to highly communicable VPDs such as measles, mumps, rubella, pertussis, diphtheria, varicella and polio. © 2017","Europe; Immigrant; Immunization; Vaccine preventable diseases","Chickenpox; Emigrants and Immigrants; European Union; Humans; Immunization Schedule; Measles; Mumps; Public Health; Refugees; Rubella; Vaccination; Vaccines; Whooping Cough; BCG vaccine; chickenpox vaccine; diphtheria pertussis tetanus vaccine; hepatitis A vaccine; hepatitis B vaccine; measles mumps rubella vaccine; Meningococcus vaccine; poliomyelitis vaccine; vaccine; Article; chickenpox; diphtheria; European Union; health care access; hepatitis A; hepatitis B; high risk population; human; immigrant; infection prevention; infection risk; measles; meningococcosis; mumps; pertussis; poliomyelitis; priority journal; risk assessment; rubella; tetanus; tuberculosis; vaccination; vaccination coverage; chickenpox; European Union; immunization; measles; migrant; mumps; pertussis; procedures; public health; refugee; rubella; statistics and numerical data; vaccination","Article","Final","","Scopus","2-s2.0-85020240025"
"Viljoen G.; Van Der Walt K.","Viljoen, Germarié (57204002916); Van Der Walt, Kobus (57215981018)","57204002916; 57215981018","South Africa's water crisis - An interdisciplinary approach; [Suid-Afrika se waterkrisis -'N Interdissiplinêre benadering]","2018","Tydskrif vir Geesteswetenskappe","58","3","","483","500","17","10.17159/2224-7912/2018/v58n3a3","https://www.scopus.com/pages/publications/85054002048?origin=resultslist","Water is an essential but scarce resource. Worldwide, an estimated 663 million people do not have access to sufficient and safe water for domestic use, and the demand is on the increase. It is estimated that the world will have to cope with a 40 per cent water supply shortfall by 2030, which will unavoidably affect the availability of drinking water, sanitation and food production. South Africa faces a particularly gloomy water reality. Not only is South Africa plagued by severe drought conditions, but it also has a poor record of water conservation, outdated and inadequate water treatment infrastructure, and lingering concerns about the quality and degradation of the already limited volume of available water. South Africa's political history, characterised by a reality of unequal access to water, adds additional and unique challenges as far as water resource regulation is concerned. Following the advent of the constitutional era, a novel legal framework for water resources regulation was developed in South Africa. The National Water Act 36 of 1998 (NWA) was promulgated with the primary aim of reforming the law relating to water resources. The NWA broke new ground by inter alia introducing the concept of public trusteeship into the South African water law. Section 3 of the NWA provides that all water use rights fall under the centralised control of the state, or public trustee, to improve the distribution, management, use, conservation and equitability of access to this scarce resource. Although the concept of public trusteeship entered the South African legal realm without much fanfare, it fundamentally changed the foundation and regulatory practices of the South African water law dispensation. The water regulatory framework changed from one that linked access to water to land ownership and differentiated between private and public water, to a framework that applies to “all water” in South Africa and that acknowledges that the country's water “belongs to all people”. Accordingly, the old system that provided for exclusive water use rights, and that was generally to the detriment of the majority of South Africans, has been replaced by a system that provides for water allowances granted at the discretion of government. The introduction of the notion of public trusteeship therefore denotes a major transformation in which existing property rights are re-defined. With this new system of the NWA, the South African government has effectively nationalised all of the nation's water resources. It has been almost 20 years since the transformation of South Africa's water regulatory framework, but the reality is that, despite the transformation brought about by the NWA, studies show a decline in the quantity and quality of South Africa's water resources. Adding to the problem that South Africa is a water scarce country, the demand for water is on the increase. Severe pollution such as the fact that approximately 4 billion litres of raw or partially purified sewage are discharged daily into South Africa's dams and rivers, as well as the widespread destruction of wetlands by mining and agricultural activities continue to impact negatively on the quality of the scarce water resource. One of the consequences of this is the growing presence of toxic blue-green algae in the water resources of South Africa, with an estimated 62 per cent of aquatic bodies already contaminated with cyanobacteria - the highest incidence in the world. In light of this water crisis, some may argue that the new regulatory framework, with its statutory objectives and strategies, is flawed. In order to determine whether the new regulatory framework for South Africa's water resources is indeed flawed, or whether the NWA is rather a beacon of hope amid the country's water crisis, this article analyses the novel water regulatory framework with specific reference to the concept of public trusteeship. In the second part, the article scientifically describes the state of South Africa's water resources. The third and last part of the article provides a legal response to the growing pressure on South Africa's water resources. It considers how the public trusteeship paradigm can be used to ensure that water is protected, used, developed, conserved, managed and controlled in a sustainable manner, for the benefit of all persons. The article confirms that the public trust regulatory regime is sufficient for water regulation in South Africa, and particularly relevant to a solution to the country's water crisis, as it offers the necessary mechanisms to achieve lasting protection for water resources, and ultimately to enhance sustainable water resource management. © 2018 Tydskrif vir Geesteswetenskappe. All Rights Reserved.","Accountability; Fiduciary responsibility; Public trusteeship; Solutions; Water crisis; Water degradation","","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85054002048"
"Reddy V.R.","Reddy, V. Ratna (7403321079)","7403321079","Techno-institutional models for managing water quality in rural areas: case studies from Andhra Pradesh, India","2018","International Journal of Water Resources Development","34","1","","97","115","5","10.1080/07900627.2016.1218755","https://www.scopus.com/pages/publications/84984674331?origin=resultslist","This article examines the rationale, technologies, economics and institutional modalities in water quality management operations to draw lessons for designing policies for sustainable service delivery at scale. While the rationale for providing potable drinking water at affordable prices is clear, their economic viability is weak given their present scale of operations. There is a need for institutional safeguards for selection of deserving villages and water quality monitoring. It is argued that public–private–community partnerships are economically viable and sustainable. Adopting appropriate technologies could help with addressing the water quality issues in a more comprehensive manner. © 2016 Informa UK Limited, trading as Taylor & Francis Group.","Andhra Pradesh; Drinking water quality; India; public-private institutions; rural","Andhra Pradesh; India; Economics; Quality management; Rural areas; Societies and institutions; Water; Water conservation; Water management; Water quality; Andhra Pradesh; Appropriate technologies; Community partnerships; India; Institutional models; Public-private; Sustainable services; Water quality monitoring; drinking water; public-private partnership; rural area; technology adoption; water management; water quality; water supply; Potable water","Article","Final","","Scopus","2-s2.0-84984674331"
"Veschusio C.; Jones M.K.; Mercer J.; Martin A.B.","Veschusio, Christine (36667750300); Jones, Mary Kenyon (57203575782); Mercer, James (57006164900); Martin, Amy Brock (55476804200)","36667750300; 57203575782; 57006164900; 55476804200","Readying community water fluoridation advocates through training, surveillance, and empowerment","2018","Community Dental Health","35","2","","67","70","2","10.1922/CDH_4021Veschusio04","https://www.scopus.com/pages/publications/85050767693?origin=resultslist","This paper describes the Community Water Fluoridation Advocacy Training Project that was designed to develop networks of community water fluoridation advocates in rural communities. The South Carolina (SC) Department of Health and Environmental Control Division of Oral Health staff and the SC Dental Association were responsible for developing and facilitating the training sessions for key policy influencers, which included medical and dental providers, early childhood educators, and water system operators and managers. Findings from the post-training survey indicate that participants increased their knowledge and skills to discuss the impact of water fluoridation on the dental health of community residents. Participants identified a need for online access to water fluoridation education and advocacy materials. Dental public health competencies illustrated: communication and collaboration with groups and individuals to advocate, implement and evaluate public health policy, legislation and regulations. © BASCD 2018.","Community network; Dental health education; Fluoridation; Training","Attitude of Health Personnel; Dental Caries; Fluoridation; Health Knowledge, Attitudes, Practice; Humans; Organizational Objectives; Pediatric Dentistry; Population Surveillance; Professional Role; Public Health Dentistry; Rural Health; Societies, Dental; South Carolina; article; childhood; controlled study; dental health education; empowerment; female; fluoridation; human; human experiment; infant; law; male; manager; public health; rural population; skill; South Carolina; staff; water supply; attitude to health; dental caries; dentistry; health care organization; health personnel attitude; health survey; manpower; organization; procedures; professional standard; public health service; rural health","Article","Final","","Scopus","2-s2.0-85050767693"
"Das M.; Chaudhary C.; Mohapatra S.; Srivastava V.; Khalique N.; Kaushal S.; Khanna R.; Chatterji S.","Das, Manoja (7402050579); Chaudhary, Chetna (57202153019); Mohapatra, Sadhu (7103034738); Srivastava, Vinod (57212499723); Khalique, Najam (6506614164); Kaushal, Santosh (57202160095); Khanna, Rajesh (55974237200); Chatterji, Surojit (57202157488)","7402050579; 57202153019; 7103034738; 57212499723; 6506614164; 57202160095; 55974237200; 57202157488","Improvements in essential newborn care and newborn resuscitation services following a capacity building and quality improvement program in three districts of Uttar Pradesh, India","2018","Indian Journal of Community Medicine","43","2","","90","96","5","10.4103/ijcm.IJCM_132_17","https://www.scopus.com/pages/publications/85047322068?origin=resultslist","Background: Neonatal death remains a global challenge contributing to 45% of underfive deaths. With rising institutional delivery, to accelerate decline in neonatal mortality rate (NMR) improvement in the quality of perinatal care requires attention. Objectives: This implementation research targeted improving service delivery readiness for quality of newborn care at public health facilities in three districts of Uttar Pradesh, India, with high NMR. Materials and Methods: This before-after study assessed the facility readiness and quality of newborn services at 42 health facilities. The changes in 26 signal functions for routine and emergency obstetric and newborn care were tracked. Results: There was marked improvement in newborn service availability: skilled birth attendants (51%), resuscitation (30%), and kangaroo mother care (27%) at these facilities. A multifold rise in newborn resuscitation efforts and documentation (n = 4431 vs. n = 144 in preintervention period) with high success rate (98.6%) was observed. There was also improvement in obstetric care services including partograph use (31%) and active management of third stage of labor (46%). However, several infrastructural indicators (electricity, water supply, toilets, and sanitation) remained unchanged. Conclusion: Overall improvements were observed in the majority of the signal functions for perinatal care and newborn resuscitation efforts. There was a limited impact on the infrastructural and supervision components. © 2018 Indian Journal of Community Medicine.","Capacity building; newborn care; quality of care; resuscitation","article; capacity building; controlled study; documentation; electricity; emergency; female; health care facility; human; kangaroo care; labor stage 3; major clinical study; newborn; perinatal care; resuscitation; total quality management; Uttar Pradesh; water supply","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85047322068"
"Lim-Wavde K.; Zhai H.; Kauffman R.J.; Rubin E.S.","Lim-Wavde, Kustini (57190668387); Zhai, Haibo (16067792200); Kauffman, Robert J. (35083571300); Rubin, Edward S. (7201763336)","57190668387; 16067792200; 35083571300; 7201763336","Assessing carbon pollution standards: Electric power generation pathways and their water impacts","2018","Energy Policy","120","","","714","733","16","10.1016/j.enpol.2018.05.067","https://www.scopus.com/pages/publications/85048964278?origin=resultslist","This study evaluates transition pathways in electricity generation and their future water impacts. Scenarios that do or do not comply with the carbon pollution standards – based on the U.S. New Source Performance Standards and Clean Power Plan – are evaluated. Using the Electric Reliability Council of Texas region as an illustration, the scenarios with carbon regulations are shown to have lower CO2 emissions and water use from the power sector than the continuation of the status quo with more electricity generation from coal than natural gas. The benefits are due to increases in electricity generation from renewable sources and natural gas combined cycle (NGCC) plants plus retirements of existing coal-fired plants, which depend on natural gas and CO2 allowance prices. When CO2 is captured and sold for enhanced oil recovery with a price higher than $15 per short ton, water consumption is elevated because of more electricity generation from existing NGCC plants retrofitted with carbon capture and storage (CCS) technology. A stringent constraint on water withdrawals decreases electricity generation from existing power plants with once-through cooling, but increases overall water consumption because of an elevated share of plants with wet recirculating cooling systems in the fleet. © 2018 Elsevier Ltd","Capacity expansion; Carbon pollution standards; Environmental sustainability; Low-carbon electric power generation; Policy analytics; Water consumption; Water withdrawal","United States; Carbon capture; Carbon dioxide; Coal industry; Cooling systems; Crude oil price; Enhanced recovery; Gas emissions; Natural gas; Natural gasoline plants; Sustainable development; Water pollution; Water supply; Capacity expansion; Carbon pollution; Environmental sustainability; Low carbon; Water consumption; Water withdrawal; carbon emission; energy planning; future prospect; policy analysis; pollution policy; power generation; reliability analysis; standard (regulation); sustainability; water use; Electric power generation","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85048964278"
"Keil L.; Folberth C.; Jedelhauser M.; Binder C.R.","Keil, Leonie (57193485555); Folberth, Christian (35483580300); Jedelhauser, Michael (57170823000); Binder, Claudia R. (7102159529)","57193485555; 35483580300; 57170823000; 7102159529","Time-Continuous Phosphorus Flows in the Indian Agri-Food Sector: Long-Term Drivers and Management Options","2018","Journal of Industrial Ecology","22","2","","406","421","20","10.1111/jiec.12560","https://www.scopus.com/pages/publications/85014194982?origin=resultslist","Phosphorus (P) is a major agricultural nutrient and, in its mineable form, a potentially scarce resource. Countries with limited physical access to P should hence develop an effective national P governance. This requires analyses of trends and variations in P flows and stocks over time. Here, we present a long-term P flow analysis for the Indian agri-food sector from 1988 to 2011. Major P flows are imports of mineral P, fertilizer application, and uptake of animal fodder. The mineral P import dependency ratio is constant at around 93%. On average, 20% of P inputs to soils are lost through erosion. Key drivers of changes in P flows include population growth, dietary change, and agricultural intensification. To reduce its P fertilizer import dependence, India could, for example, substitute up to 19% of the presently applied mineral P if manure used as a household fuel were recycled, and up to 21% if P was fully recovered from wastewater and household waste. Comparing selected indicators for P use in agriculture with China and the European Union (EU) reveals that there are structural similarities, such as increasing fertilizer application rates and P accumulation in soils, with the first but large differences compared to the latter. The analyses highlight that in contrast to static indicators, the time-continuous tracking of P flows provides substantial advantages, such as the identification of long-term trends, drivers, and intervention options for sustainable P management, given that it allows for the interpretation of present indicators in the context of past trends and legacies. © 2017 by Yale University","agriculture; fertilizer; industrial ecology; international trade; nutrient recycling; substance flow analysis","China; India; Animalia; Agriculture; International trade; Minerals; Nutrients; Phosphorus; Population statistics; Recycling; Agricultural intensification; Agricultural nutrients; Continuous tracking; Fertilizer applications; Industrial ecology; Nutrient recycling; Structural similarity; Substance flow analysis; accumulation; agriculture; agroindustry; domestic waste; European Union; fertilizer application; food; import; industrial ecology; international trade; material flow analysis; phosphorus; wastewater; Fertilizers","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85014194982"
"Cetti S.","Cetti, Stefano (57201689463)","57201689463","MM SpA: Integrated water service investments and financing strategy for the city of Milan","2018","The Italian Water Industry: Cases of Excellence","","","","271","284","1","10.1007/978-3-319-71336-6_19","https://www.scopus.com/pages/publications/85045735301?origin=resultslist","In such a peculiar territory as the City of Milan, endowed with high anthropization levels and high infrastructural density, the definition of a long-term investment strategy for the Integrated Water Service represents a very significant challenge. MM S.p.A., the multiservice company of the Municipality of Milan who is in charge of the IWS management, has developed an integrated strategic approach for entirely covering both the Uses and Sources pillars with reference to the investment included in the current ATO Plan, which will last until 2037. On the Uses side, the articulation of planned interventions has been defined, paying attention to innovation and environmental and social impact mitigation, also considering soft skills and factors that enable investment. On the Sources side, MM has implemented a long-term diversified financial strategy to obtain total coverage for investments up to 2037, avoiding refinancing risk and implementing innovative financial instruments for the Italian water sector, such as long-term amortizing notes listed on a regulated market and an EIB financing based on the EFSI (Juncker Plan) scheme, thus being the first signed EFSI project in Italy solely dedicated to water investments. These actions have also been made possible thanks to the length of its concession scheme and to the evolution of water industry regulation, which has been appreciated by institutional investors. © Springer International Publishing AG 2018.","European investment bank; Financial strategy notes issuance; Investment plan; Investment strategy","Strategic planning; Water supply; European Investment Bank; Financial strategies; Financing strategies; Institutional investors; Investment plan; Investment strategy; Long-term investment; Strategic approaches; Investments","Book chapter","Final","","Scopus","2-s2.0-85045735301"
"Prus B.; Bacior S.; Dudzinska M.","Prus, Barbara (56728744500); Bacior, Stanislaw (56716281200); Dudzinska, Malgorzata (56195824200)","56728744500; 56716281200; 56195824200","Identification of spatial-settling status of rural areas of southern Poland a case study","2018","Engineering for Rural Development","17","","","439","444","2","10.22616/ERDev2018.17.N020","https://www.scopus.com/pages/publications/85048963866?origin=resultslist","A spatial range of urbanisation is visible in the size of geographic space used “in an urban way”. In rural areas, spatial changes are mainly related to modifications to land use. The area of lands used agriculturally decreases in favour of built-up and urbanised areas including tourist and recreational lands, storage areas as well as commercial and service areas. Visible changes include the visual aspect and morphology of buildings due to the decreasing number of farm buildings and to the changing way of arrangement and density of buildings in rural areas. Modernisation of technical infrastructure takes place, including the development of transport network and its accompanying buildings as well as progress of the network of technical utility infrastructure (water distribution and sewage systems). An increase in the density of buildings and the floor area ratio, both vertical and horizontal, occurs in rural areas. There are some research questions, which factors most of all affect those urbanisation modifications? The aim of the paper is to assess the spatial-settling status of selected rural settlement units of southern Poland. Above all, the dependence between the density of buildings and the degree of coverage of the built-up and urbanised areas with housing developments in relation to the distance from an urban settlement was considered. Classification of the analysed objects by the spatial taxonomy method was performed to determine the similarity of settlement units in the spatial-settling aspect in the analysed area, which is important from the scientific point of view. The research was conducted in selected rural settlements in an area of Małopolskie Voivodeship in southern Poland. © 2018 Latvia University of Agriculture. All rights reserved.","Settlement density; Settlement geography; Settlement unit; Spatial taxonomy; Urbanisation process","Housing; Land use; Regional planning; Sewage; Taxonomies; Water supply systems; Degree of coverages; Housing development; Settlement geography; Settlement unit; Technical infrastructure; Transport networks; Utility infrastructure; Water distributions; Rural areas","Conference paper","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85048963866"
"Hausermann H.; Ferring D.; Atosona B.; Mentz G.; Amankwah R.; Chang A.; Hartfield K.; Effah E.; Asuamah G.Y.; Mansell C.; Sastri N.","Hausermann, Heidi (23984776100); Ferring, David (55311891500); Atosona, Bernadette (56593256400); Mentz, Graciela (8551752400); Amankwah, Richard (6602535590); Chang, Augustus (57201465855); Hartfield, Kyle (54933698000); Effah, Emmanuel (57009071200); Asuamah, Grace Yeboah (57201466076); Mansell, Coryanne (57224245696); Sastri, Natasha (57201459753)","23984776100; 55311891500; 56593256400; 8551752400; 6602535590; 57201465855; 54933698000; 57009071200; 57201466076; 57224245696; 57201459753","Land-grabbing, land-use transformation and social differentiation: Deconstructing “small-scale” in Ghana's recent gold rush","2018","World Development","108","","","103","114","73","10.1016/j.worlddev.2018.03.014","https://www.scopus.com/pages/publications/85044928412?origin=resultslist","Gold prices hit historic highs following the 2008 financial crisis, catalyzing an international gold rush. Along Ghana's Offin River, recent mining activities have irreversibly transformed the landscape and lives of local people. Cocoa farms, subsistence crops, forest, and other land-uses have been cleared, with significant implications for livelihoods and food security. Rivers and streams were rerouted into mining sites to wash sediment, impacting hydrology, including water quality. Abandoned pits now stretch for kilometers and pose everyday hazards to community members. While minerals law reserves “small-scale” mining as a right for Ghanaian citizens, both foreigners and Ghanaians control and mine concessions, reflecting complicated land-grabbing processes in the sector. Combining geospatial, ethnographic and quantitative methodological approaches with long-term international collaboration, this article examines the spatial and socio-environmental dimensions of “small-scale” gold mining. We employed remote sensing techniques, underutilized in land-grabbing research, to assess mining-mediated land-use changes along a portion of the Offin River. The total extent of mining increased 2,772.6 percent to 998.23 hectares between 2008 and 2013; “mine water” increased by 13,000 percent to cover 200 hectares. We argue these extensive land-use conversions are enabled through Ghana's contradictory and gendered land tenure systems. While scholars often characterize land deals as occurring through theft and dispossession, we found miners' access land through ad hoc negotiations before mining, compensation following crop destruction and outright dispossession. We detail the diverse actors and practices mediating informal land markets, and the uneven implications for people positioned within social and structural hierarchies, particularly women and “strangers.” Our research troubles “small-scale” categorizations and discursive representations of mining, and urges land-grabbing researchers to examine prolific smaller deals alongside transactions involving thousands of hectares. © 2018 Elsevier Ltd","Ghana; Gold mining; Land-grabbing; Land-use change; Mixed methods; Social differentiation","Ghana; Offin Basin; Theobroma cacao; food security; gold; hazard assessment; land use change; land use conflict; landscape change; livelihood; mining; property rights; remote sensing; socioeconomic impact","Article","Final","","Scopus","2-s2.0-85044928412"
"Obosi J.O.","Obosi, Joseph Okeyo (58489220800)","58489220800","Public-Private Partnerships in Kenya’s Water Sector Management","2018","Global Encyclopedia of Public Administration, Public Policy, and Go.: With 294 Figures and 229 Tables","","","","5301","5308","0","10.1007/978-3-319-20928-9_3356","https://www.scopus.com/pages/publications/105008680406?origin=resultslist","Public-private partnerships is a form of management in which the government teams up with a private sector to deliver public goods and services. The partnerships may be in terms of shared responsibility, outsourced, joint-venture, leases, or even shared contributions as either jointly agreed or as per the terms of contract. The provision of clean and safe water is both a human right and means to reducing poverty. Access to clean and safe water was one of the eight Millennium Development Goals (MDG) intended to facilitate reduction of poverty by 2015. The World Bank (Botting et al. 2010) observed that poor access to water supply often resulted from poor policies and management practices. As a means to enhancing access to safe water, Kenya introduced various management reforms in the water sector. Public-private partnership (PPP) became one of the outcomes of the reforms in the management of water sector. G…. © Springer International Publishing AG, part of Springer Nature 2018.","Water governance; Water management; Water reforms","Human resource management; Information systems; Information use; Mergers and acquisitions; Clean waters; Private sectors; Public goods; Public services; Public/private partnerships; Safe water; Water governance; Water reforms; Water sector; Waters managements; Water management","Book chapter","Final","","Scopus","2-s2.0-105008680406"
"Zavala-Figueroa J.M.; Velázquez-Zapata J.A.","Zavala-Figueroa, Juana María (57210818268); Velázquez-Zapata, Juan Alberto (57210815004)","57210818268; 57210815004","Organization and Community Management of Water for Domestic Use in a Rural Community in Nicaragua","2018","World Sustainability Series","","","","257","266","1","10.1007/978-3-319-70560-6_16","https://www.scopus.com/pages/publications/85071570051?origin=resultslist","This work aims to analyze the experience of a Nicaraguan rural community in the management of water for domestic use through the conformation of community committees, and the relationships that such committees have with the government and other relevant organizations. The research is conducted through the qualitative paradigm of social sciences; hence, the methodology is based on a case study where empirical data were collected through semi-structured interviews, focus group discussions and participant observation. The community organization for local management has emerged in order to meet a specific need; in this case, the water supply for domestic use. According to the collective action theory, this work demonstrates that the internal rules and regulations have favored the economic sustainability, the empowerment and the active participation of the community organization in order to obtain autonomy in the management of its resources. This research is important for it shows that the state’s recognition of the community organizations has favored the cooperative effort between communities, government and non-governmental organizations, facilitating the management process and the access to financial, technical and training resources. © 2018, Springer International Publishing AG.","Community; Community management; Nicaragua; Organization; Water supply","","Book chapter","Final","","Scopus","2-s2.0-85071570051"
"Fanzo J.; Cordes K.Y.; Fox E.; Bulman A.","Fanzo, Jessica (6506547869); Cordes, Kaitlin Y. (57225731307); Fox, Elizabeth (57075787500); Bulman, Anna (57205769074)","6506547869; 57225731307; 57075787500; 57205769074","Tying the knot: An interdisciplinary approach to understanding the human right to adequate nutrition","2018","Columbia Journal of Transnational Law","57","1","","62","114","7","","https://www.scopus.com/pages/publications/85061512681?origin=resultslist","Malnutrition is alarmingly prevalent, affecting one in three people worldwide. In this Article, we argue that a key reason the global community has been unsuccessful in combatting malnutrition is a lack of clarity outside the field of nutrition regarding the true meaning of ""nutrition. "" In particular, this has limited the effectiveness of international human rights law as a mechanism for addressing malnutrition. In this interdisciplinary Article, which draws from both the legal and nutrition fields, we unpack the meaning of nutrition and demonstrate that a standalone right to adequate nutrition does indeed exist in international human rights law as a sum of other rights. This right to nutrition is, essentially, the sum of the human rights to food, health, education, water and sanitation, a healthy environment, information, political participation, and social security, along with rights ensuring adequate protection of and nondiscrimination against specific groups, such as women, children, and indigenous peoples. Having located the right to nutrition within international human rights law, we argue that it is important to package adequate nutrition as a standalone human right, and we propose the following definition: ""The right to adequate nutrition is realized when all people have access to (i) a diverse, adequate, quality, and safe diet that meets their basic nutritional needs, (ii) the biological means, conditions, and resources needed to support a health status that effectively manages or is absent of illness and disease, and (iii) the underlying resources that influence the contextual factors that affect a person's nutrition and health status, such as water, sanitation, hygiene, information, education, skills, income, physical and social capital, economic and natural resources, social protection, and political participation."" We then provide a diagnostic tool for using a human rights-based approach to address malnutrition, and conclude with practical recommendations for improving nutrition policy and governance in light of nutrition 's status as a standalone human right. © 2018 EBSCO Information Services. All rights reserved.","","","Review","Final","","Scopus","2-s2.0-85061512681"
"Krauze K.; Włodarczyk-Marciniak R.","Krauze, Kinga (16480639400); Włodarczyk-Marciniak, Renata (57203822742)","16480639400; 57203822742","Defining the risk to water and natural capital in cities with risk component analysis tool (DAPSET): Case study Łódź","2018","Journal of Environmental Management","227","","","62","72","6","10.1016/j.jenvman.2018.08.081","https://www.scopus.com/pages/publications/85053077190?origin=resultslist","Management of water resources poses a particular challenge in cities, due to the extensive degradation of the urban ecosystem and its limited self-regulatory capacity as compared to natural systems. Effective management requires an in-depth understanding of the sources (drivers) giving rise to such risk. This paper reports on a participatory identification of such factors driving the risk to urban water resources in the city of Łódź Poland, carried out with the aim of testing a simple risk analysis tool (DAPSET - Drivers and Pressures - Strength Evaluation Tool), intended to yield the kind of complex data able to help assist city managers in decision-making processes. In the first part of the study, a number of selected public officials, students, researchers and NGO representatives were asked to rank the key socioeconomic drivers of water resources in the city. The four drivers identified as key (a low degree of environmental awareness among citizens, low law-enforcement efficiency, the city's low economic potential and land use changes) were then scrutinized in the second part of the study, which included a self-administered questionnaire designed to create a risk profile of drivers based on the DAPSET. Each of the four key drivers were analyzed with reference to eleven features. DAPSET revealed that all the key drivers share certain common features: they affect a large spatial scale, the damage they cause is persistent, and they involve either medium-high damage potential or probability of damage. The major differences between them stem from the dynamic features of the risk: societal attraction, invisibility, and availability of information. Analysis of the risk profiles so created against risk types pointed to the desirable directions of management and a need to go beyond standard actions. © 2018","DPSIR; Driver and pressure analysis; Environmental risk; Risk perception; Water management","Cities; Conservation of Natural Resources; Ecosystem; Poland; Risk; Water; Water Supply; Lodz [Poland]; Poland [Central Europe]; Economics; Environmental regulations; Land use; Risk analysis; Risk assessment; Water management; water; water; Component analysis; DPSIR; Driver and pressure analyse; Environmental risks; Natural capital; Pressure analysis; Risk components; Risk profile; Waters managements; Waters resources; decision making; ecosystem management; environmental risk; law enforcement; natural capital; nongovernmental organization; participatory approach; risk assessment; risk perception; urban ecosystem; water management; access to information; Article; driver; economic development; human; land use; law enforcement; Poland; risk assessment; socioeconomics; urban area; water management; water supply; city; ecosystem; environmental protection; risk; Risk perception","Article","Final","","Scopus","2-s2.0-85053077190"
"Weesie R.; García A.K.","Weesie, Ruben (57196721561); García, Angela Kronenburg (57193849951)","57196721561; 57193849951","From herding to farming under adaptation interventions in southern Kenya: A critical perspective","2018","Sustainability (Switzerland)","10","12","4386","","","12","10.3390/su10124386","https://www.scopus.com/pages/publications/85057241251?origin=resultslist","Improving water supply for irrigable farming and livestock purposes in communities in Africa is an increasingly popular approach for community-based adaptation interventions. A widespread intervention is the construction of agro-pastoral dams and irrigation schemes in traditionally pastoral communities that face a drying climate. Taking the Maji Moto Maasai community in southern Kenya as a case study, this article demonstrates that water access inequality can lead to a breakdown of pre-existing social capital and former pastoral cooperative structures within a community. When such interventions trigger new water uses, such as farming in former pastoral landscapes, there are no traditional customary institutional structures in place to manage the new water resource. The resulting easily corruptible local water management institutions are a main consolidator of water access inequalities for intervention beneficiaries, where socio-economic standing often determines benefits from interventions. Ultimately, technological adaptation interventions such as agro-pastoral dams may result in tensions and a high fragmentation of adaptive capacity within target communities. © 2018 by the authors.","Adaptation intervention; Adaptive capacity; Agro-pastoralism; Conflict; Cooperation; Kenya; Social capital; Water access","Kenya; accessibility; adaptive management; agricultural cooperative; conflict management; equity; pastoralism; social capital; water management; water resource; water supply","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85057241251"
