title,authors,year,doi,url,abstract,database,search_id
"Organizational, Economic and Regulatory Aspects of Groundwater Resources Extraction by Individuals (Case of the Russian Federation)",Golovina E.; Khloponina V.; Tsiglianu P.; Zhu R.,2023,10.3390/resources12080089,https://www.scopus.com/pages/publications/85168998149?origin=resultslist,"Fresh groundwater, as an essential component of global water resources and a special type of mineral wealth, has a whole set of features that affect social infrastructure, the economy and the environmental well-being of the population. At the same time, groundwater is vulnerable and limited despite its replenishable nature and vast reserves. Recently, in some countries, the practice of extracting groundwater resources by private individuals on their territory has been actively spreading, but not in all states. This is considered acceptable and is enshrined in national regulations. Uncontrolled exploitation of aquifers by small water users can affect the safety of ecosystems and the depletion of drinking groundwater reserves. In this regard, the state policy and system for regulating access to groundwater resources for all subsoil users should be based on a well-thought-out concept. This article is devoted to the organizational, economic, and regulatory issues of groundwater extraction by individuals for their own needs in the Russian Federation. A comparative analysis of the state approach to groundwater extraction by private individuals in other states (mainly in the example of Germany and China) is made. The latest trends in legislation in this area are analyzed, shortcomings in the system of state regulation of groundwater use are identified, and mechanisms for legalizing the activities of individual water users are proposed. Global groundwater regulation should be based on rationality, control, safety, protection, sustainability, and future generations’ care. © 2023 by the authors.",Scopus,SEARCH_023
Exploring Technical Efficiency in Water Supply Evidence from Ecuador: Do Region Location and Management Type Matter?,Cabrera Barbecho F.; Sarmiento J.P.,2023,10.3390/su15086983,https://www.scopus.com/pages/publications/85156090427?origin=resultslist,"The efficiency that drinking water suppliers have, is widely analyzed in the literature due to the importance of its proper diagnosis in the regulation of the sector. These regulations seek, via the reduction of inefficiencies, to counteract water access crises. This research calculates the level of input-oriented technical efficiency of Ecuador’s potable water service providers in the period 2014–2017. It analyzes its determinants, focusing on the effect of the geographic region (Highlands, Coast, and Amazon), as well as the type of management, specifically municipal departments and autonomous public enterprises. For this purpose, the semi-parametric method of data envelopment analysis (DEA) with double bootstrap is used. The results suggest that drinking water suppliers could save the inputs used while maintaining their level of production. In addition, it was found that the level of technical efficiency differs by geographic region but not by the type of management used. The natural Highlands region is more efficient compared to the Coast and Amazon region, suggesting climatic and natural resource distribution heterogeneities that induce this difference. The result by type of management shows that the advantages indicated by some literature regarding the technical, financial, and administrative autonomy of public companies may not improve efficiency compared to municipal departments. © 2023 by the authors.",Scopus,SEARCH_023
"ENVIRONMENTAL COMPLIANCE AND PRACTICES OF CRUISE SHIPS IN ÍSAFJÖRÐUR, ICELAND",WANG S.I.; CHAMBERS C.,2023,10.3727/154427322X16686727533114,https://www.scopus.com/pages/publications/85151870960?origin=resultslist,"The drastic growth of cruise tourism in the world, while potentially beneficial for economic growth in local communities, also brings concerns regarding environmental impacts. This research used the port of Ísafjörður, Iceland, a growing hotspot destination for cruise ships, as a case study to aid in understanding the potential environmental impacts from cruise ships. The study's aims were: 1) to determine the quantity and type of waste discharged to the shore facilities by cruise ships in Ísafjörður in 2019, and 2) to explore the compliance behavior of the ships in adhering to Icelandic and international environmental regulations. To do this, quantitative and qualitative questions were presented in a survey to officers from 40 cruise ships, accounting for 87% of the total 46 different ships that docked in Ísafjörður in the 2019 cruise ship season. The survey questions were designed based on the MARPOL Convention and the law of Iceland, and these questions were compared with the ship's statutory record or ship's certificates to strengthen the reliability of the data. The questions covered five categories: emissions, waste oil, wastewater, garbage and food waste, and ballast water. Results showed that very little garbage and food waste had been discharged to shore facilities, and this was likely because Ísafjörður is one of several stops for many cruise ships in Iceland and the waste had simply been discharged elsewhere. In assessing the other four categories, 8 out of the 40 cruise ships carried out illegal activities, including 12 specific violation cases. This article discusses three primary reasons for those violations: accessibility, inconsistency, and monitoring. This research was conducted pre-COVID-19; however, by 2022 cruise ship calls in Ísafjörður approached pre- COVID-19 numbers. Interested parties such as local communities, national decision makers, tourism boards, municipal planners, and environmental agencies must use the best available knowledge, such as this study, to manage the positive and negative aspects of the growth of cruise ship tourism, and perhaps even more so in a post-COVID-19 phase. © 2023.",Scopus,SEARCH_023
Methodological aspects of determining the economic efficiency of environmental management,Kovshun N.; Kostrychenko V.; Solodkyy V.; Savytska O.; Kushnir N.; Malanchuk L.,2023,10.1088/1755-1315/1126/1/012017,https://www.scopus.com/pages/publications/85147384642?origin=resultslist,"Methodical approaches to calculating the economic efficiency of natural resources use are considered. The characteristics of water services regulation in Ukraine are given. Economic indicators of regional development in the Vistula River basin are investigated. The dynamic analysis of revenues for special water use and expenditures for water resources in the Vistula River basin is carried out. Revenues to the state and local budgets were investigated in terms of rent payments, environmental tax, rent and special use of fish and other aquatic bioresources. To calculate the economic efficiency, the state expenditures under the budget program ""Operation of the state water management complex and water resources management"" in the Vistula River basin area were used. The obtained indicator was improved by taking into account the environmental component. Expenditures in the context of capital and current investments from the state and local budgets for environmental programs in the field of water resources protection were analyzed. The indicator of reduced costs for water resources in 2020 is formed. It is proposed to assess economic efficiency through the indicator of the level of coverage of the reduced costs of water resources. © 2023 Institute of Physics Publishing. All rights reserved.",Scopus,SEARCH_023
"Judicialization of the right to health with a focus on neglected tropical diseases: dimensions and challenges in Piauí State, Northeastern Brazil, 2000–2020; [Judicialização do direito à saúde com foco em doenças tropicais negligenciadas: dimensões e desafios no Estado do Piauí, Nordeste do Brasil, 2000-2020]","de Andrade N.R.N.; Nunes C.F.O.; Ferreira A.F.; Araújo C.E.L.; Albuquerque F.B.; da Silva J.A.M.; Filho F.J.A.; Freire P.S.; Ramos A.N., Jr.",2023,10.1590/1413-81232023281.06402022,https://www.scopus.com/pages/publications/85146193375?origin=resultslist,"This article aims to analyse the magni-tude and profile of legal demands for public health goods and services, also verifying the presence of legal demands for neglected tropical diseases (NTDs) in the State of Piauí between 2000-2020. Cross-sectional descriptive study based on the da-tabases of the Court of Justice of Piauí on lawsuits demanding from the Direct Public Administra-tion, goods and health services. A total of 6,658 lawsuits were initially identified. After eligibility analysis, 1,384 cases (20.8%) were analysed, with an increase in demand from 2017. We highlight the characteristics: origin in the capital Teresina (614; 44.4%), 40 to 59 years of age (372; 26.9%), female (761; 55.0%), farmers (123; 8.9%), public legal assistance (1,063; 76.8%), upheld (594; 42.9%). Five (5; 0.4%) lawsuits for NTDs, one visceral leishmaniasis requesting transportation, with granting, four for leprosy (two medicines, one granted, other extinguished without resolu-tion of the merit, one consultation and one exam granted). The judicialization of the right to health is expressive and growing in the State of Piauí. The low demand related to NTDs may translate into limited access not only to health care, but also to the judiciary. © 2023, Associacao Brasileira de Pos - Graduacao em Saude Coletiva. All rights reserved.",Scopus,SEARCH_023
Mapping the Landscape of Citizen Science in Africa: Assessing its Potential Contributions to Sustainable Development Goals 6 and 11 on Access to Clean Water and Sanitation and Sustainable Cities,Elias P.; Shonowo A.; de Sherbinin A.; Hultquist C.; Danielsen F.; Cooper C.; Mondardini M.; Faustman E.; Browser A.; Minster J.-B.M.; van Deventer M.; Popescu I.,2023,10.5334/cstp.601,https://www.scopus.com/pages/publications/85166184666?origin=resultslist,"Data are vital for and creating knowledge-based solutions to development challenges facing Africa. As a result of gaps in government-funded data collection, and in the interest of promoting community engagement, there is a global movement towards consideration of nontraditional sources of data, including citizen science (CS) data. These data are particularly valuable when collected at a high resolution over large spatial extents and long time periods. CS projects and infrastructure are abundant and well documented in the Global North, while needs for participatory projects to fill environmental monitoring gaps may be greater in the Global South. The paper explores the contributions of citizen science projects originating in Africa for two Sustainable Development Goals (SDGs), namely SDG 6, and SDG 11 which are particularly important to the millions of low-income residents of cities across Africa. Using a mixed methods approach that involves online surveys, interviews, expert conference panels, and a desk review, we analyze a total of 53 CS projects focusing on water, sanitation, and urban planning. The paper addresses CS in Africa and CS for SDGs, and documents evidence for participatory and CS data collection in Africa. It also describes the survey methods, including approaches to training of volunteers, sources of funding, data collection methods, and objectives of the tools and projects. Finally, it provides reflections on the challenges of integrating CS into official statistics in Africa, and some lessons learnt from CS projects in Africa. This paper recommends the establishment of an open-source database, creation of a network of CS projects for communication and collaboration, the uptake of citizen-generated data, and continuous funding for such projects in Africa. © 2023 The Author(s). This is an open-access article distributed under the terms of the Creative Commons Attribution 4.0 International License (CC-BY 4.0), which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited. See http://creativecommons.org/licenses/by/4.0/.",Scopus,SEARCH_023
"Rural vulnerability to water scarcity in Iran: an integrative methodology for evaluating exposure, sensitivity and adaptive capacity",Zarepour Moshizi M.; Yousefi A.; Amini A.M.; Shojaei P.,2023,10.1007/s10708-022-10726-0,https://www.scopus.com/pages/publications/85136572501?origin=resultslist,"The water crisis is the main stress in arid and semi-arid areas, especially in rural areas where agriculture is the main livelihood. This study assessed vulnerability to water scarcity in six rural regions of Isfahan, Iran. These areas have lost their primary water source of agriculture, the Zayandeh Rud River, since 2006. They have confronted many socio-ecological problems which threatened their existence. A mixed methodology was used to assess vulnerability as a function of exposure, sensitivity, and adaptive capacity. Structured questionnaires and in-depth interviews were conducted with key informants and 266 households. The method of Multidimensional Poverty Index was applied to calculate the sensitivity index, which has not been used for sensitivity assessment yet. The results showed that the leading cause of water scarcity is poor water governance. The three districts that had direct access to the Zayandeh Rud river were more vulnerable to water scarcity (scores of 0.35, 0.39, and 0.44) than those that had never had direct access to the river (scores of 0.19, 0.21, and 0.23) due to the more exposure and less adaption to water shortage. Inappropriate financial resilience (from 0.24 to 0.41) and living standards (from 0.19 to 0.36) have made more contributions to creating sensitivity than socioeconomic factors (from 0.14 to 0.28). Different natural capitals have mainly created differences in adaptive capacity across rural areas. Villages located downstream have lost their natural capital due to water-quality degradation caused by river drying up and groundwater overexploitation. © 2022, The Author(s), under exclusive licence to Springer Nature B.V.",Scopus,SEARCH_023
Gender and socially inclusive WASH in Nepal: moving beyond “technical fixes”,Khadka M.; Joshi D.; Uprety L.; Shrestha G.,2023,10.3389/fhumd.2023.1181734,https://www.scopus.com/pages/publications/85177850784?origin=resultslist,"The enactment of a new Constitution in 2015 in Nepal marked a shift to a representative system of federal governance. Earlier in 2002, the country's Tenth Five Year Plan had committed to a core focus on gender equality and social inclusion (GESI) in national policies and governance. How do these two strategic shifts in policy align in the case of WASH projects in rural Nepal? Applying a feminist political lens, we review the implementation of WASH initiatives in two rural districts to show that deep-rooted intersectional complexities of caste, class, and gender prevent inclusive WASH outcomes. Our findings show that the policy framing for gender equitable and socially inclusive outcomes have not impacted the WASH sector, where interventions continue as essentially technical interventions. While there has been significant increase in the number of women representatives in local governance structures since 2017, systemic, informal power relationship by caste, ethnicity and gender entrenched across institutional structures and cultures persist and continue to shape unequal gender-power dynamics. This is yet another example that shows that transformative change requires more than just affirmative policies. Copyright © 2023 Khadka, Joshi, Uprety and Shrestha.",Scopus,SEARCH_023
Effect of Lean Red Meat from Beef (Pirenaica Breed) Versus Lean White Meat Consumption on Diet Quality: A Randomized-Controlled Crossover Study in Healthy Young Adults,Miguel-Berges M.L.; Fajó-Pascual M.; Moreno L.A.; Campo M.; Guerrero A.; Olleta J.L.; Santolaria Blasco P.; Santaliestra-Pasías A.M.,2023,10.3390/nu15010013,https://www.scopus.com/pages/publications/85145883203?origin=resultslist,"A randomized crossover study was carried out in three University accommodation halls. Participants consumed either beef (Pirenaica breed) (PB) or conventional chicken (CC) three times per week for an 8-week periods with their usual diet, each one separated by a 5-week wash out period. Dietary variables were recollected by the Food Frequency Questionnaire (FFQ), and the Diet Quality Index (DQI) was calculated. Forty-seven healthy adults were included (19.9 ± 1.75 years). The inclusion of both types of diets did not modify the components of the DQI, such as the diversity, equilibrium, adequacy and excess. However, when only the first period was analyzed, a significant decrease in the consumption of fruits and vegetables was observed in those participants who received the PB diet (intervention group). The CC diet (control group) significantly reduced the consumption of fish and eggs, total DQI, and DQI quality component. The expected effect was observed in the significant increment of consumption of red meat after the intervention period. © 2022 by the authors.",Scopus,SEARCH_023
Impact of effluent organic matter on perfluoroalkyl acid removal from wastewater effluent by granular activated carbon and alternative adsorbents,Tajdini B.; Vatankhah H.; Murray C.C.; Liethen A.; Bellona C.,2023,10.1016/j.watres.2023.120105,https://www.scopus.com/pages/publications/85163280527?origin=resultslist,"Occurrence of perfluoroalkyl acids (PFAAs) in wastewater effluent coupled with increasingly stringent regulations has increased the need for more effective sorption-based PFAA treatment approaches. This study investigated the impact of ozone (O3)- biologically active filtration (BAF) as integral components of non-reverse osmosis (RO)-based potable reuse treatment trains and as a potential pretreatment option to improve adsorptive PFAA removal from wastewater effluent by nonselective (e.g., granular activated carbon (GAC) and selective (e.g., anionic exchange resins (AER) and surface-modified clay (SMC)) adsorbents. For nonselective GAC, O3 and BAF resulted in similar PFAA removal improvements, while BAF alone performed better than O3 for AER and SMC. O3-BAF in tandem resulted in the highest PFAA removal performance improvement among pretreatments investigated for selective and nonselective adsorbents. Side by side evaluation of the dissolved organic carbon (DOC) breakthrough curves and size exclusion chromatography (SEC) for each pretreatment scenario suggested that despite the higher affinity of selective adsorbents towards PFAAs, the competition between PFAA and effluent organic matter (EfOM) (molecular weights (MWs): 100–1000 Da) negatively impacts the performance of these adsorbents. The SEC results also demonstrated that transformation of hydrophobic EfOM to more hydrophilic molecules during O3 and biotransformation of EfOM during BAF were the dominant mechanisms responsible for alleviating the competition between PFAA and EfOM, resulting in PFAA removal improvement. © 2023",Scopus,SEARCH_023
One Health and Global Health View of Antimicrobial Susceptibility through the “Eye” of Aeromonas: Systematic Review and Meta-Analysis,Jones D.C.; LaMartina E.L.; Lewis J.R.; Dahl A.J.; Nadig N.; Szabo A.; Newton R.J.; Skwor T.A.,2023,10.1016/j.ijantimicag.2023.106848,https://www.scopus.com/pages/publications/85163006482?origin=resultslist,"Antimicrobial resistance (AMR) is one of the most pressing public health concerns; therefore, it is imperative to advance our understanding of the factors influencing AMR from Global and One Health perspectives. To address this, Aeromonas populations were identified using 16S rRNA gene libraries among human, agriculture, aquaculture, drinking water, surface water, and wastewater samples, supporting its use as indicator bacteria to study AMR. A systematic review and meta-analysis was then performed from Global and One Health perspectives, including data from 221 articles describing 15 891 isolates from 57 countries. The interconnectedness of different environments was evident as minimal differences were identified between sectors among 21 different antimicrobials. However, resistance to critically important antibiotics (aztreonam and cefepime) was significantly higher among wastewater populations compared with clinical isolates. Additionally, isolates from untreated wastewater typically exhibited increased AMR compared with those from treated wastewater. Furthermore, aquaculture was associated with increased AMR to ciprofloxacin and tetracycline compared with wild-caught seafood. Using the World Health Organization AWaRe classifications, countries with lower consumption of “Access” compared to “Watch” drugs from 2000 to 2015 demonstrated higher AMR levels. The current analysis revealed negative correlations between AMR and anthropogenic factors, such as environmental performance indices and socioeconomic standing. Environmental health and sanitation were two of the environmental factors most strongly correlated with AMR. The current analysis highlights the negative impacts of “Watch” drug overconsumption, anthropogenic activity, absence of wastewater infrastructure, and aquaculture on AMR, thus stressing the need for proper infrastructure and global regulations to combat this growing problem. © 2023",Scopus,SEARCH_023
