title,authors,year,doi,url,abstract,database,search_id
Scope of practice and educational needs of infection prevention and control professionals in Australian residential aged care facilities,Shaban R.Z.; Sotomayor-Castillo C.; Macbeth D.; Russo P.L.; Mitchell B.G.,2020,10.1016/j.idh.2020.06.001,https://www.scopus.com/pages/publications/85088219986?origin=resultslist,"Background: Healthcare-associated infections are serious and significant complications present across healthcare services, including residential aged care facilities. Although ensuring high quality personal and clinical care delivered to older people residing in these facilities is a high national priority, there is a paucity of evidence published about outbreaks, governance and education programs held for healthcare workers within Australian residential aged care facilities. The aim of this study is to examine the scope of practice of Infection Prevention and Control professionals within Australian residential aged care facilities and the types of infection prevention and control education and training delivered. Methods: A cross-sectional study was conducted inviting all Australian residential aged care facilities to participate in an online survey. Results: A total of 134 residential aged care facilities completed the survey. The majority (88.1%) reported having a designated Infection Prevention and Control professional responsible for surveillance and educational activities. Hand hygiene (94%), personal protective equipment (PPE) (79.9%) and environmental cleaning (70.1%) were some of the available Infection Prevention and Control programs. The lack of access to Infection Prevention and Control education (69.5%) and lack of Infection Prevention and Control expert advice (67.2%) were also reported by some Residential aged care facilities. Conclusion: Australian residential aged care facilities recognise the importance of Infection Prevention and Control training programs to manage infection surveillance and outbreaks. Considerable activities are carried out to increase knowledge on breaking the chain of infection. Yet, more support and resources are needed to assist these efforts. © 2020 Australasian College for Infection Prevention and Control",Scopus,SEARCH_026
Constructing a fabula of resilience: a lived experience approach,Chinga L.; Yishua Z.; Rajoob N.F.; Tand S.R.,2020,10.2166/wp.2019.083,https://www.scopus.com/pages/publications/85212032101?origin=resultslist,"Recent research in the studies of socio-ecology has raised an intriguing side effect associated with coping strategies and perceptions of environmental risk – where a perceived ability to cope with the effects of climate change and ecological degradation leads to an over-estimation of self-reliance and resilience. Known as the ‘paradox of resilience’, little has been understood about how or when such over-estimations occur. This paper sheds light on such phenomena by constructing a fabula (or narrative structure) of the paradox by investigating the case of extreme water shortage and the coping strategies of residents in the Kathmandu Valley, Nepal. Despite the long delay in providing public access to water, and the high cost this imposes on the public, members of the public have grown accustomed to the unreliable water supply, and willingly accept the high and coping costs of finding alternative sources of water. Using the lived experiences method, the paper reveals a link between self-perceptions of resilience, the incremental nature of the problem, a perceived ability to pay coping costs, and a lack of confidence in government capacity. © 2020 IWA Publishing.",Scopus,SEARCH_026
"Drinking Water in the United States: Implications of Water Safety, Access, and Consumption",Patel A.I.; Hecht C.E.; Cradock A.; Edwards M.A.; Ritchie L.D.,2020,10.1146/annurev-nutr-122319-035707,https://www.scopus.com/pages/publications/85091542585?origin=resultslist,"Recent water quality crises in the United States, and recognition of the health importance of drinking water in lieu of sugar-sweetened beverages, have raised interest in water safety, access, and consumption. This review uses a socioecological lens to examine these topics across the life course. We review water intakes in the United States relative to requirements, including variation by age and race/ethnicity. We describe US regulations that seek to ensure that drinking water is safe to consume for most Americans and discuss strategies to reduce drinking water exposure to lead, a high-profile regulated drinking water contaminant. We discuss programs, policies, and environmental interventions that foster effective drinking water access, a concept that encompasses key elements needed to improve water intake. We conclude with recommendations for research, policies, regulations, and practices needed to ensure optimal water intake by all in the United States and elsewhere. 2020 by Annual Reviews. All rights reserved. © 2020 Annual Reviews Inc.. All rights reserved.",Scopus,SEARCH_026
Disparities in community water system compliance with the Safe Drinking Water Act,Statman-Weil Z.; Nanus L.; Wilkinson N.,2020,10.1016/j.apgeog.2020.102264,https://www.scopus.com/pages/publications/85086589851?origin=resultslist,"Understanding potential disparities in community compliance with the Safe Drinking Water Act (SDWA) will help managers effectively and fairly allocate funding for improving drinking water systems. Environmental justice is experienced at the scale of the individual, the household, the neighborhood, or the water service provider and is too fine-grained a scale for spatial analysis with most available state datasets. This research represents an effort to ascertain which spatial analysis method selected to estimate the demographics of water service areas best supports environmental justice analysis at the state scale. To understand whether there are disparities in compliance with the SDWA, this study specifically investigated the relationship between socioeconomic status and race as well as other water system variables, and violations to the SDWA of community water system (CWS) in the state of Pennsylvania. The sociodemographic characteristics of the water systems were estimated using three different CWS-level spatial analysis methods (areal weighting, dasymetric mapping, areal interpolation) and a county-level spatial analysis method. Negative binomial regression was used to evaluate whether these sociodemographic characteristics, and other water system variables, including size of the water system, ownership, and water source, are associated with SDWA violations. This research demonstrates that the spatial analysis method selected for an environmental justice study can affect the results and conclusions of the research. Evidence that SDWA violations were associated with race or socioeconomic status was not found; however, this study did determine that small CWSs (<200 connections) and CWSs serving rural areas are less likely to be compliant with the SDWA. © 2020 Elsevier Ltd",Scopus,SEARCH_026
"COVID-19: Urgent actions, critical reflections and future relevance of 'WaSH': Lessons for the current and future pandemics","Howard G.; Bartram J.; Brocklehurst C.; Colford J.M., Jr.; Costa F.; Cunliffe D.; Dreibelbis R.; Eisenberg J.N.S.; Evans B.; Girones R.; Hrudey S.; Willetts J.; Wright C.Y.",2020,10.2166/wh.2020.162,https://www.scopus.com/pages/publications/85089655940?origin=resultslist,"The COVID-19 pandemic placed hygiene at the centre of disease prevention. Yet, access to the levels of water supply that support good hand hygiene and institutional cleaning, our understanding of hygiene behaviours, and access to soap are deficient in low-, middle- and high-income countries. This paper reviews the role of water, sanitation and hygiene (WaSH) in disease emergence, previous outbreaks, combatting COVID-19 and in preparing for future pandemics. We consider settings where these factors are particularly important and identify key preventive contributions to disease control and gaps in the evidence base. Urgent substantial action is required to remedy deficiencies in WaSH, particularly the provision of reliable, continuous piped water on-premises for all households and settings. Hygiene promotion programmes, underpinned by behavioural science, must be adapted to high-risk populations (such as the elderly and marginalised) and settings (such as healthcare facilities, transport hubs and workplaces). WaSH must be better integrated into preparation plans and with other sectors in prevention efforts. More finance and better use of financing instruments would extend and improve WaSH services. The lessons outlined justify no-regrets investment by government in response to and recovery from the current pandemic; to improve day-to-day lives and as preparedness for future pandemics. © 2020 IWA Publishing. All rights reserved.",Scopus,SEARCH_026
Potability assessment of packaged sachet water sold within a tertiary institution in southwestern Nigeria,Opafola O.T.; Oladepo K.T.; Ajibade F.O.; David A.O.,2020,10.1016/j.jksus.2020.02.004,https://www.scopus.com/pages/publications/85079872475?origin=resultslist,"Production of quality and safe potable water is vital to human health. This research examined the potability of the packaged sachet water being marketed within the Federal University of Agriculture, Abeokuta (FUNAAB) campus. Seven sachet water brands were purchased randomly and the physicochemical and bacteriological qualities were determined. The results acquired are as follows: pH, 6.57–6.79 ± 0.02; electrical conductivity (EC), 0–145.00 ± 5.00 μScm−1, turbidity, 0.00–0.59 ± 0.02 NTU; total dissolved solids (TDS) 0.00–70.00 ± 0.00 mg/L; total suspended solids (TSS), 0.00–0.01 ± 0.00 mg/L; calcium, 42.00–161.00 ± 1.00 mg/L; iron, 0.65–1.25 ± 0.05 mg/L; alkalinity, 0.65–1.25 ± 0.05 mg/L; sulphate, 0.95–33.71 ± 0.01 mg/L; and nitrate, 0.01–0.04 ± 0.00 mg/L. Magnesium and phosphate were below detection level. The odour and taste were also unobjectionable. The physicochemical test results conformed with the World Health Organization World Health Organisation (WHO) (2004) and Nigerian Standard for Drinking Water Quality (NSDWQ) standards for drinking water. However, bacteriological analysis established the presence of total bacteria count in all water samples (100%) while two brands, (sample C and G), of the packaged sachet water (28.57%) were contaminated with total coliforms which failed to comply with WHO and NSDWQ standard. The analysed physicochemical and bacteriological parameters of the water samples exhibited significant differences (P < 0.05). Sustainable measures such as scientific examination of the water quality during preproduction, production and postproduction stages to determine the means of access of contaminants as its directly affect public health and safely should be routinely performed by the water producers. The National Agency for Food and Drug Administration and Control should implement established regulations and execute their statutory responsibilities through routine checks and effective monitoring of the operation and production facilities. Furthermore, Standard Organisation of Nigeria should intensify its effort through restrictions of the manufacturers using substandard packaging materials for their production. Consequently, there is need to invest in sustainable water infrastructure (water supply systems, treatment plants, storage and water resource management) that will cater for the populace of the entire university community through partnership with relevant stakeholders in the water industry and donations from non-governmental, national and international organizations hence, reducing the dependence on water supply from substandard private vendors. © 2020 The Author(s)",Scopus,SEARCH_026
Protecting health in dry cities: Considerations for policy makers,Frumkin H.; Das M.B.; Negev M.; Rogers B.C.; Bertollini R.; Dora C.; Desai S.,2020,10.1136/bmj.m2936,https://www.scopus.com/pages/publications/85095397894?origin=resultslist,[No abstract available],Scopus,SEARCH_026
Assessing the practicality of the COVID-19 social distancing guidelines to the urban poor in the Ghanaian context,Yeboah A.S.; Takyi S.A.; Amponsah O.; Anaafo D.,2020,10.1016/j.ssaho.2020.100087,https://www.scopus.com/pages/publications/85115283918?origin=resultslist,"Globally, the novel coronavirus pandemic (COVID-19) has brought to the fore enormous challenges for policy makers, particularly, as they relate to economic and public health systems. The already weakened global economic situation will be exacerbated by future uncertainties if pragmatic and innovative policies are not put in place to control the spread of the virus and minimize the socio-economic impact of the disease. To slowdown the spread of the disease, the World Health Organization (WHO) has introduced guidelines such as social distancing to reduce physical contact between people. However, in the conventional literature, there is limited scholarly work on the practicality of these social distancing guidelines to the urban poor, particularly in the Global South. This research therefore assesses the applicability of the WHO COVID-19 social distancing guidelines to the urban poor in Ghana. Data used for the study were obtained through a review and synthesis of secondary literature primarily from databases such as JSTOR, ERIC, EBSCO and ProQuest. Other grey sources, such as news publications and data from institutional websites were also relied on for the study. The results of this study show that socio-economic conditions of the urban poor such as uncoordinated public transport systems, unorganized markets and poor access to water and sanitation undermine the applicability of the WHO social distancing guidelines in Ghana. Post COVID-19 therefore presents an important lesson for policy makers in Ghana and other countries in the Global South to respond innovatively to the living conditions of the urban poor. This will help in the effective management of future pandemics. © 2020 The Author(s)",Scopus,SEARCH_026
Modeling and optimization of the drinking water supply network—a system case study from the czech republic,Teichmann M.; Kuta D.; Endel S.; Szeligova N.,2020,10.3390/su12239984,https://www.scopus.com/pages/publications/85097205894?origin=resultslist,"In this study, we investigated the modelling and optimization of drinking water supply system reliability in the village of Zaben, Czech Republic. An in depth overview of the water supply network in the municipality, passport processing and accident and malfunction recording is provided based on data provided by the owner and operator of the water mains as well as the data collected by our own field survey. Using the data processed from accident and failure reports in addition to water main documentation, the water supply network in Zaben was evaluated according to the failure modes and effects analysis methods. Subsequently, individual water supply lines were classified based on their structural condition. In addition, a proposed plan for financing the reconstruction of the water supply mains in Zaben was created. As such, this study provides an overall assessment of the water supply network in Zaben alongside a proposed plan for the structural restoration of the water supply system, which accounts for the theoretical service life of the system and the financial resources of the owner. © MDPI AG. All rights reserved.",Scopus,SEARCH_026
Characterization of Localities with a High Likelihood of Illicit Connections between Runoff and Sewage Systems,Levin R.; Housh M.; Portnov B.A.,2020,10.1007/s00267-020-01281-w,https://www.scopus.com/pages/publications/85081965779?origin=resultslist,"Flooding of the sewage system is an environmental hazard often caused by illegal connections between drainage and sewage systems. The timely detection of such illicit connections, often done by property owners in an attempt to remove rainwater promptly from their private courtyards, is a complex task due to the high cost of field surveying and limited manpower of environmental law-enforcement authorities. This paper suggests an empirical approach to the identification and characterization of localities with an elevated likelihood of illegal connections between runoff and sewage systems. The proposed approach is implemented in three stages. First, the association between rainfall and the amount of wastewater arriving to sewage treatment facilities from different localities is analyzed. Next, regression residuals are investigated, to identify localities with an especially strong association between the amount of rainfall and sewage surplus. The identified localities are then analyzed, to determine their geographic location, physical and socioeconomic attributes. In the present study, the proposed approach is tested using data for 623 urban and rural localities in Israel. As the study shows, the probability of association between the amount of rainfall and sewage surplus, which we consider as an indicator of pirate connections between drainage and sewage systems, tends to increase as a function of socioeconomic welfare of the local residents, surface slope, and the level of urbanization. The proposed approach can help law-enforcement authorities to focus their efforts on specific locations and to reduce economic and environmental damages associated with illegal connections between drainage and sewage systems. © 2020, Springer Science+Business Media, LLC, part of Springer Nature.",Scopus,SEARCH_026
Global water shortages: A Philippines case study,Palanca-Tan R.,2020,,https://www.scopus.com/pages/publications/85082688542?origin=resultslist,"Water constraint is a global problem that afflicts both developing and developed countries. More than a fourth, 2.1 out of 7.5 billion people worldwide still lack safely managed drinking water. This water shortage is the result of rapid population growth and poor governance that led to failure to put up the necessary water supply infrastructure and systems to meet the growing demand for water of a rapidly increasing population. In the Philippines, 9 million out of 101 million Filipinos still suffer from unimproved, unsafe and unsustainable water sources. Inadequate and intermittent water supply afflicts not only rural areas and low-income urban cities but also even the foremost urban center, Metro Manila. Governance issues and inefficiencies of government-managed water utilities result in poor access to adequate water both in terms of quantity and quality. Relying heavily on primary data collection methods — focus group discussion, key informant interview and a comprehensive household survey, this paper looks into the water provision aspect of the Philippine government’s housing program. Despite a stated imperative for adequate water provision in government housing program, failure of the designated water utility to put up the necessary water supply infrastructure that could meet the water requirements of the resident households results in several unmonitored small-scale water suppliers of highly-priced but poor quality water. The survey of household water purchases reveal that households buying water from the alternative small-scale water suppliers (neighbors with jetmatic pump wells and water tankers) pay more than 5-times but consume just about half of the consumption of those already served by the water utility, reflecting an overly constrained consumption that has wide-ranging health and well-being implications. © 2020, Council for Social and Economic Studies. All rights reserved.",Scopus,SEARCH_026
Stimbiotic supplementation improved performance and reduced inflammatory response via stimulating fiber fermenting microbiome in weaner pigs housed in a poor sanitary environment and fed an antibiotic-free low zinc oxide diet,Cho H.M.; González-Ortiz G.; Melo-Durán D.; Heo J.M.; Cordero G.; Bedford M.R.; Kim J.C.,2020,10.1371/journal.pone.0240264,https://www.scopus.com/pages/publications/85096029855?origin=resultslist,"This study investigated whether the inclusion of a stimbiotic (STB) can improve performance, influence intestinal microbiota and fermentation activity, and reduce pro-inflammatory cytokines in piglets fed a low zinc oxide diet without antimicrobial growth promotors compared to fructo-oligosaccharide (FOS) and mannan-oligosaccharide (MOS) when housed either in good sanitary (GS) or poor sanitary (PS) environments. One hundred forty-four male pigs (28-day-old) were sorted by initial body weight (BW) and allocated to one of six experimental treatments: 1) GS environment without any additive (GS-CTR); 2) GS environment with 0.01% stimbiotic (GS-STB); 3) PS environment (without cleaning and disinfection of a previously populated room) without any additive (PS-CTR); 4) PS environment with 0.01% STB (PS-STB); 5) PS environment with 0.1% MOS (PS-MOS); and 6) PS environment with 0.2% FOS (PS-FOS). Each treatment had six replicates, with four animals each. Three feeding phases, based on corn, wheat, and soybean meal were available ad libitum for the 42-days of the study. Housing piglets under PS conditions negatively influenced performance, increased plasma tumor necrosis factor alpha (TNF-α), affected the fecal microbial populations and increased concentrations of branched-chain fatty acids (BCFA) compared to GS. Stimbiotic improved 42-d-BW under PS conditions (P < 0.05) whereas MOS or FOS had no effect. On d35, plasma TNF-α was reduced with STB in PS (P < 0.05). The ratio between VFA:BCFA increased (P < 0.05) with STB, MOS or FOS in PS, and under GS condition, STB also increased the ratio. Stimbiotic increased the proportion of Clostridiales Family XIII Incertae Sedis and Clostridiaceae, while MOS and FOS increased Selenomonadaceae, Catabacteriaceae and Fibrobacteraceae. These results indicate that STB shifted the intestinal microbiome to favor fiber fermentation which likely contributed to reduced inflammatory response and improved performance, particularly in piglets reared in PS conditions. © 2020 Cho et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",Scopus,SEARCH_026
