title,authors,year,doi,url,abstract,database,search_id
Urban Slums: A Supportive Ecosystem for Typhoidal Salmonellae,Luby S.P.,2018,10.1093/infdis/jiy324,https://www.scopus.com/pages/publications/85056349529?origin=resultslist,"The typhoidal Salmonellae were controlled in cities in North America and Europe in the late 19th and early 20th century by development of centralized water treatment systems. In the early 21st century, large urban centers where drinking water routinely mixes with human feces have the highest burden of typhoid fever. Although improving municipal drinking water quality is the most robust approach to reduce enteric fever burden, the high costs and managerial capacity that such systems require and decreasing per capita water availability requires new approaches to reach the highest risk communities. The spread of antimicrobial resistance threatens to increase the burden of enteric fever much sooner than the extension of safe reliable water service delivery can be implemented. Thus, vaccination is an important interim measure. © The Author(s) 2018. Published by Oxford University Press for the Infectious Diseases Society of America.",Scopus,SEARCH_028
Analysis of Fire Control Hotel in Palembang City,Tiarlina J.; Novrikasari N.; Sitorus R.J.,2018,10.1051/e3sconf/20186803001,https://www.scopus.com/pages/publications/85058273099?origin=resultslist,"The Regulation of the Minister of Public Works Number: 26 / PRT / M / 2008 about technical requirements of fire protection in buildings and environments has not been implemented optimally in hotels. The purpose of this research is to analyze the fire prevention system of hotel building in Palembang City. The research design was Cross Sectional, sampling technique used Stratified Random Sampling with 31 hotels as the sample. Data analysis used Chi Square test. The result of this research shows that from 31 hotels, 74.2% have good fire prevention system, 58.06% of fire officer access is eligible, 93.55% of water supply is eligible, 83.87% of the tools of rescue is eligible,74.19% of active protection system is eligible, 74.19% of knowledge of fire manager is eligible. The result of statistical analysis showed that there is no correlation between access of fire fighter, water supply and active protection system with the fire prevention system at hotel. The related factors were the tools of rescue; passive protection system; the knowledge of fire safety manager. The conclusions of this research is the related factors that has relation with fire prevention facilities at hotels in Palembang City is the tools of rescue, passive protection system and knowledge of fire safety manager. The writer suggests to improve the fire prevention knowledge for all hotel staff, to inform visitors about the way route of escape, the improvement of routine maintenance and coaching from managerial and the existence of further research on fire prevention system. © The Authors, published by EDP Sciences, 2018.",Scopus,SEARCH_028
A new low-cost installation scheme of PATs for pico-hydropower to recover energy in residential areas,Carravetta A.; Fecarotta O.; Ramos H.M.,2018,10.1016/j.renene.2018.02.132,https://www.scopus.com/pages/publications/85046012348?origin=resultslist,"A limiting factor in the use of hydropower plants in water supply networks consists in the cost of the electromechanical production device and the equipment necessary for the plant regulation. Pumps as Turbines (PATs) are electromechanical devices that have already been used in many mini and micro hydropower plants. Due to their low cost and reliability, PATs are an optimal solution for pico-hydropower plants, whose regulation has been widely analysed in literature, for power installations of only a few kW. A new power plant for small residential areas is presented herein. The new low-cost plant is provided with two PATs, that can work as single, series or parallel (SSP) turbines, and three on/off valves, whose synchronous operations regulate the flows and the head loss. The proposed design method is based on the maximization of the effectiveness of the system. Experimental data on a PAT are used to simulate the plant in several hydraulic conditions, with the application of the turbomachinery affinity law. The simple plant operations and the resulting interactions with the network confirm the viability of the proposed scheme. An economic assessment shows the feasibility of the new plant in different hydraulic situations. © 2018 Elsevier Ltd",Scopus,SEARCH_028
Wastewater management through aquaculture,Jana B.B.; Mandal R.N.; Jayasankar P.,2018,10.1007/978-981-10-7248-2,https://www.scopus.com/pages/publications/85046153172?origin=resultslist,"This volume provides state-of-the-art information on soil-water interactions in wastewater systems, characterization of wastewater, modes of treatment, safety of wastewater use, water conservation technologies involved in recycling of sewage in fish culture, biogeochemical cycling bacteria and nutrient dynamics, ecosystem resilient driven wastewater reclamation, bioremediation, aquaponics, ecological integrity, culture practices of fish farming, microbial food web phenomena, fish diseases, environmental economics of wastewater, environmental risk assessment, environmental law and regulations. Given its breadth of coverage, the book will be useful to researchers, teachers, students, administrators, planners, farmers and entrepreneurs interested in the profitable use of wastewater in the wastes-into-wealth framework of for the benefit of humanity, and in achieving the targets for sanitation and safe wastewater reuse by 2030, specified in the United Nations' Sustainable Development Goals. Concerns are growing about the quality and quantity of fresh water, as severe crises are expected in the near future. Climate change has further worsened the strain on inland water resources, with its major impacts on ecosystems and human life. It is most urgent to protect and conserve inland water resources to maintain vital ecosystem functions. Despite the immense nutrient potentials of wastewater in terms of phosphorus, nitrogen and potassium and increasingly high rates of urbanization-based wastewater generation, wastewater has traditionally been overlooked as a resource. This produces a threefold loss - environmental degradation, monetary losses from fertilizers, and water. As a result, municipal wastewater offers a win-win strategy for water conservation and environmental protection, while also turning waste into wealth in the form of fish biomass and allied cash crops. Wastewater-fed aquaculture refers to a unique, integrated biosystem in which the wastes generated by the first system are used by the next subsystem. In wastewater-fed aquaculture biosystems, the organic wastes are recycled into fish biomass mediated through a complex microbial/autotrophic/heterotrophic food web mechanism. © Springer Nature Singapore Pte Ltd. 2018. All Rights Reserved.",Scopus,SEARCH_028
Potential of regulation slum area in the village Meranti Pandak Pekanbaru City,Putri L.D.; Harsini; Nasution S.R.,2018,10.14419/ijet.v7i2.11248,https://www.scopus.com/pages/publications/85045085987?origin=resultslist,"The slum area of Meranti Pandak is one of seven slum areas in Pekanbaru City according to Mayor's Decree No. 151/2016, is on the edge of the vulnerable Siak River with overflow due to ups and downs . This study aims to produce a draft slum area design direction as one of the references for related parties to create Pekanbaru free from slum. The research method used is quantitative research method using secondary data as well as primary data with data collection techniques through observation and filling questionnaire . Result of require-ment analysis of structuring slums are the three aspects structuring approach settlement infrastructure; improvements to environmental road accessibility, drinking water services, sanitation access fulfillment,wastewater management and waste management and fire hazard security, enhanced oversight of the development of settlement development from internal parties; LKM, TIPP, POKJA and internal re-source team as well as from external parties; college, consult's, government and private sectors as well as community empowerment methods; counseling, mentoring and technical assistance. © 2016 Authors.",Scopus,SEARCH_028
Source of Water and Potential Sanitizers and Biological Antimicrobials for Alternative Poultry Processing Food Safety Applications,Micciche A.C.; Rubinelli P.M.; Ricke S.C.,2018,10.3389/fsufs.2018.00082,https://www.scopus.com/pages/publications/85068230661?origin=resultslist,"The landscape of commercial poultry production is changing due to increasing trends in consumer preference for organic sources of poultry products. This is in part due to perceptions regarding food safety and environmental issues, along with concerns for livestock animal welfare. Consequently, alternative poultry production systems such as small-scale farming and mobile poultry processing units (MPPUs) have achieved a certain level of popularity. However, these alternative production systems, like conventional poultry processing systems, face food safety concerns, due to potential of Campylobacter and Salmonella prevalence. Unlike stationary processing systems, MPPUs may have limited access to sanitation products as they often attempt to comply with organic processing regulations. They may also have limited access to a consistent, high quality water supply which may pose additional food safety and microbial contamination concerns. Due to these food safety concerns and potential limitations on traditional sanitizers, botanicals, organic acids, dry acids, bacteriocins, and phages may offer alternative potential solutions to ensure poultry product safety. The objective of this review is to discuss food safety concerns within alternative poultry processing systems, particularly MPPUs, and describe potential sanitizer strategies. © Copyright © 2018 Micciche, Rubinelli and Ricke.",Scopus,SEARCH_028
Seasonal evaporation cycle in oxbow lakes formed along the Tisza River in Hungary for flood control,Babka B.; Futó I.; Szabó S.,2018,10.1002/hyp.13126,https://www.scopus.com/pages/publications/85048958882?origin=resultslist,"As a result of water regulation, dykes (i.e., embankments against floods) were constructed along the Tisza River and meanders were cut to control the floods in the region. These cut-off meanders resulted in oxbow lakes that are important locations for nature conservation. We collected water samples over 5 years in 7 campaigns to measure the δ18O (‰) and δ2H (‰) ratios in 45 oxbow lakes from the Upper Tisza Region (NE-Hungary). We applied Random Forest Regression involving climatic data to reveal the connection with the stable isotopes. We determined that isotope ratios changed as a function of time, due to evaporation and a varying water supply (precipitation and groundwater). The average difference in the isotopic ratios for the river and oxbows increased from spring to winter, but decreased between the oxbows on both sides of the dyke. We found that isotope ratios were determined by the maximum monthly temperature in the case of oxbows in the active floodplain, whereas in case of oxbows on the reclaimed side, this was also influenced by the maximum monthly temperature, and the cumulative evaporation. As direct measurement of evaporation is difficult to evaluate, stable isotope measurements provided an effective quantitative alternative to estimate evaporation. Measuring the seasonality of the δ18O and δ2H is important to interpret the results and these data are useful to water management experts to identify the lakes at risk of running dry. Copyright © 2018 John Wiley & Sons, Ltd.",Scopus,SEARCH_028
Integration of environmental aspects in modelling and optimisation of water supply chains,Koleva M.N.; Calderón A.J.; Zhang D.; Styan C.A.; Papageorgiou L.G.,2018,10.1016/j.scitotenv.2018.03.358,https://www.scopus.com/pages/publications/85047095193?origin=resultslist,"Climate change becomes increasingly more relevant in the context of water systems planning. Tools are necessary to provide the most economic investment option considering the reliability of the infrastructure from technical and environmental perspectives. Accordingly, in this work, an optimisation approach, formulated as a spatially-explicit multi-period Mixed Integer Linear Programming (MILP) model, is proposed for the design of water supply chains at regional and national scales. The optimisation framework encompasses decisions such as installation of new purification plants, capacity expansion, and raw water trading schemes. The objective is to minimise the total cost incurring from capital and operating expenditures. Assessment of available resources for withdrawal is performed based on hydrological balances, governmental rules and sustainable limits. In the light of the increasing importance of reliability of water supply, a second objective, seeking to maximise the reliability of the supply chains, is introduced. The epsilon-constraint method is used as a solution procedure for the multi-objective formulation. Nash bargaining approach is applied to investigate the fair trade-offs between the two objectives and find the Pareto optimality. The models' capability is addressed through a case study based on Australia. The impact of variability in key input parameters is tackled through the implementation of a rigorous global sensitivity analysis (GSA). The findings suggest that variations in water demand can be more disruptive for the water supply chain than scenarios in which rainfalls are reduced. The frameworks can facilitate governmental multi-aspect decision making processes for the adequate and strategic investments of regional water supply infrastructure. © 2018",Scopus,SEARCH_028
An International Perspective on the Tools and Concepts for Effluent Toxicity Assessments in the Context of Animal Alternatives: Reduction in Vertebrate Use,Norberg-King T.J.; Embry M.R.; Belanger S.E.; Braunbeck T.; Butler J.D.; Dorn P.B.; Farr B.; Guiney P.D.; Hughes S.A.; Jeffries M.; Journel R.; Lèonard M.; McMaster M.; Oris J.T.; Ryder K.; Segner H.; Senac T.; Van Der Kraak G.; Whale G.; Wilson P.,2018,10.1002/etc.4259,https://www.scopus.com/pages/publications/85055428127?origin=resultslist,"Since the 1940s, effluent toxicity testing has been used to assess potential ecological impacts of effluents and help determine necessary treatment options for environmental protection prior to release. Strategic combinations of toxicity tests, analytical tools, and biological monitoring have been developed. Because the number of vertebrates utilized in effluent testing is thought to be much greater than that used for individual chemical testing, there is a new need to develop strategies to reduce the numbers of vertebrates (i.e., fish) used. This need will become more critical as developing nations begin to use vertebrates in toxicity tests to assess effluent quality. A workshop was held to 1) assess the state of science in effluent toxicity testing globally; 2) determine current practices of regulators, industry, private laboratories, and academia; and 3) explore alternatives to vertebrate (fish) testing options and the inclusion of modified/new methods and approaches in the regulatory environment. No single approach was identified, because of a range of factors including regulatory concerns, validity criteria, and wider acceptability of alternatives. However, a suite of strategies in a weight-of-evidence approach would provide the flexibility to meet the needs of the environment, regulators, and the regulated community; and this “toolbox” approach would also support reduced reliance on in vivo fish tests. The present Focus article provides a brief overview of wastewater regulation and effluent testing approaches. Alternative methodologies under development and some of the limitations and barriers to regulatory approaches that can be selected to suit individual country and regional requirements are described and discussed. Environ Toxicol Chem 2018;37:2745–2757. © 2018 The Authors. Environmental Toxicology and Chemistry published by Wiley Periodicals, Inc. on behalf of SETAC. © 2018 The Authors. Environmental Toxicology and Chemistry Published by Wiley Periodicals, Inc.",Scopus,SEARCH_028
Fog water collection: Challenges beyond technology,Qadir M.; Jiménez G.C.; Farnum R.L.; Dodson L.L.; Smakhtin V.,2018,10.3390/w10040372,https://www.scopus.com/pages/publications/85044384984?origin=resultslist,"The Sustainable Development Goal (SDG) 6, calling for access to safe water and sanitation for all by the year 2030 supports the efforts in water-scarce countries and regions to go beyond conventional resources and tap unconventional water supplies to narrow the water demand-supply gap. Among the unconventional water resources, the potential to collect water from the air, such as fog harvesting, is by far the most under-explored. Fog water collection is a passive, low maintenance, and sustainable option that can supply fresh drinking water to communities where fog events are common. Because of the relatively simple design of fog collection systems, their operation and maintenance are minimal and the associated cost likewise; although, in certain cases, some financially constrained communities would need initial subsidies. Despite technology development and demonstrated benefits, there are certain challenges to fog harvesting, including lack of supportive policies, limited functional local institutions, inexpert communities, gender inequality, and perceived high costs without undertaking comprehensive economic analyses. By addressing such challenges, there is an opportunity to provide potable water in areas where fog intensity and duration are sufficient, and where the competition for clean water is intensifying because water resources are at a far distance or provided by expensive sources. © 2018 by the authors.",Scopus,SEARCH_028
