title,authors,year,doi,url,abstract,database,search_id
"Erratum: Historic hydraulic works: Paradigms of traditional good water governance, integrity and sustainability (Water Supply (2021) 20:7 (2484-2498) DOI: 10.2166/ws.2020.146)",Megdiche-Kharrat F.; Zheng X.Y.; Moussa M.; Famin Z.; Angelakis A.N.,2021,10.2166/ws.2021.003,https://www.scopus.com/pages/publications/85100477630?origin=resultslist,"The publisher regrets that due to an error in production the length of a tunnel was printed incorrectly in the published version. We wish to apologise to the authors and to the readers for any inconvenience caused. The correct paragraph from page 6 of the paper can be found below: In general, the bisse system consists of four major components: the head of the bisse where the water is taken in, the main channel which transports the water, the water storage areas in land depressions forming lakes and ponds, and the water distribution network including secondary and tertiary channels and distribution points (Mariétan 1948). Bisses twist the landscape often openly, dug into the ground or suspended on the rocky walls by 'boutzets'; the channels are sometimes covered or have sections in tunnels which, in many cases, replace the suspended parts for they are difficult to access and their maintenance is dangerous, which is properly the case for this bisse (Reynard et al. 2012). Indeed, in 1936, a 4,700 m long tunnel, named tunnel du Prabé, replaced the suspended part of the main channel (Mariétan 1948). The bisse of Savièse is still active (Figure 3), and it is providing water from Nétage and Morge at about 1,400 m altitude to irrigate the grasslands and vineyards of Savièse and Grimisuat, mainly (Gisiger 1997). © IWA Publishing 2021",Scopus,SEARCH_025
Sanitation infrastructure at the systemic edge: Segregated roma settlements and multiple health risks in slovakia,Filčák R.; Škobla D.,2021,10.3390/ijerph18116079,https://www.scopus.com/pages/publications/85107181369?origin=resultslist,"This article explores how multiple health risks in municipalities with Roma settlements in Slovakia are related to the varieties of local governance and the authorities’ conduct towards the local Roma population. The first part of the paper describes the situation in Roma settlements from the perspective of unequal access to sewerage and water pipelines. Introduced here are data on identified contagious diseases that correlated multiple health risks with the lack of sanitation and/or water infrastructure. The second section of the paper put forth typologies of government approaches towards the Roma, which based on ethnographic fieldwork, allows us to identify factors of attitudinal, structural and policy-oriented nature. Research results point to a “triad” of key circumstances: these are the structural conditions in municipalities and the history of local inter-ethnic relations and attitude of authorities towards Roma. Finally, possible solutions and approaches regarding how to mitigate the multiple health risks are discussed. It is suggested that on the one hand, in many villages there is a profound institutional discrimination of Roma with respect to water and sanitation infrastructure; on the other hand, water services are increasingly becoming an expensive commodity that not everyone can afford. The article concludes with discussion on enabling conditions and ways to ensure access to basic infrastructure in rural Roma communities. The solution is not only a compliance with principles of non-discrimination and existing technical norms and standards but also in securing the accessible funding for construction of the sanitation infrastructure in a smart way, including innovations and operation of cheaper and environmentally responsible sanitation technologies. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",Scopus,SEARCH_025
Blockchain Applications in Oilfield Underground Injection Operations,Yu J.P.; Lei C.; Wong D.; Choi J.; Cotton J.,2021,10.2523/IPTC-21786-MS,https://www.scopus.com/pages/publications/85150629987?origin=resultslist,"This research project has successfully built a Distributed Ledger Technology (DLT) based prototype using R3 Corda open source. Its purpose applies in the oil & gas underground injection control (UIC) operations for the underground aquifer protection. This DLT prototype is a permissioned network that allows oil & gas companies to create, disseminate, and trace immutable records. The network enables oil and gas companies, government regulatory agency, and all other participants to share secure records such as well information while maintaining data integrity, traceability, and security. The purpose is to create a network of trust among all the stakeholders in the UIC processes for underground aquifer protection. In this DLT network, a company submits well information, which will be digitally signed and notarized. Unauthorized changes to the information, ownership, or history will become infeasible, thanks to the underlying cryptographic technologies of DLT. The network designs so that information stored and communicated will have a high level of trustworthiness. Every participant in the network can get simultaneous access to a common view of the data. Corda platform also provides multiple functionalities, e.g., Smart contract, Vault, Identity Management, Scheduler, Notary Services, etc. Many of the functionalities automate the data processing within the DLT databases. This project's results expect to enhance public safety and improve the aquifer protection review and operational processes. Kern County uniquely poises for a project to develop more streamlined, effective, and entirely digitized DLT-based workflows that will secure regional environmental data integrity. Water contamination is a primary concern in a region where water and petroleum play vital roles in the economy. Both industries and regulatory agencies pay close attention to environmental quality. Data integrity is a primary issue concern for those that monitor and analyze environmental data. Monitoring and forecasting based on available immutable data are imperative to mitigate complications. We have changed the manual workflow into DLT applications which takes advantage of built-in functionalities. The new review process can avoid repetitive reviews among all participants and shorten the approval time. The embedded smart contracts on the DLT network will also help automate the workflows, and therefore, will be able to help eliminate human errors and improve the turnaround time. The prototype model proves the concept of using DLT. Our research work demonstrates DLT successfully implement into energy technology. The prototype model will further expand to all the UIC processes, such as thermal, wastewater disposal, waterflood, gas injection & disposal, etc. It is a substantial cost and time savings for all the oil and gas companies. The results of this analysis could provide the government with valuable information for significant policy and regulation decisions to further benefit the community and society. Copyright © 2021, International Petroleum Technology Conference.",Scopus,SEARCH_025
Monitoring of air and surface water pollution in the Ryazan region,Chernaya V.V.; Voronin R.М.; Suchkov I.A.; Gornov V.A.; Deryagina L.Е.,2021,10.33396/1728-0869-2021-8-28-35,https://www.scopus.com/pages/publications/85115734821?origin=resultslist,"Aim: To perform expert assessment of monitoring data on air pollution and surface water in the Ryazan region, Central Russia. Methods: A descriptive study. The information of state standards and regulations in the field of sanitation and hygiene, local acts in the field of environmental monitoring, a number of federal and regional statistical books were studied, analyzed and systematized. Screening evaluation of the analytical information, identification and generalization of problems in the existing system of chemical monitoring and identification of hazards and risks were done. We used a method for analyzing and synthesizing statistical information and a method of converting absolute values to relative values. The system analysis allowed us to draw conclusions and recommendations and to suggest the directions for further research. Results: The analysis of atmospheric air and surface water pollution information in the Ryazan region is presented. The urgent need to change the existing system for monitoring atmospheric air and surface water is shown. The ways of the environment chemical monitoring effectiveness increasing and increasing the level of objectivity of environmental quality assessment procedures in the Ryazan region are outlined. The necessity of working and organizing a system of continuous operational monitoring of environmental components, monitoring of toxicants and implementation of independent expert monitoring of environment components with the further going aim to develop ""Medical and ecological Atlas of Ryazan region"". Conclusions: The situation with chemical pollution of the atmosphere and surface water objects in the Ryazan region has been stagnating since the 1990s. Periodic ultra-high pollution parameters were detected, in some cases exceeding the maximum permissible standards by tens and hundreds of times. The solution of the effectiveness and environmental quality assessment reliability problem lies in the improvement of the state monitoring system and the support of independent expert monitoring. © 2021, Northern State Medical University. All rights reserved.",Scopus,SEARCH_025
Introduction to the Special Collection: Institutional Dimensions of Groundwater Recharge,Miller K.; Milman A.; Kiparsky M.,2021,10.1525/cse.2021.1245648,https://www.scopus.com/pages/publications/85127312354?origin=resultslist,"Unsustainable management of groundwater basins has led to groundwater depletion, with impacts to human and environmental systems that will be exacerbated by the hydrologic effects of climate change. Increasing inflows to groundwater basins through managed aquifer recharge (MAR) is a mechanism that can help bring aquifers into sustainable balance, yet in spite of significant physical potential, MAR remains underused. Increasing emphasis on the technical aspects of MAR has served to improve knowledge of the science needed to implement MAR. However, water managers often express anecdotally that institutional elements are equally important determinants, challenges, and potential drivers of MAR. In this special collection, we examine the institutional elements that enable, or gate progress on, MAR by presenting and comparing examples of successful MAR implementation from around the United States. The case studies depict the deep connection between water management objectives of MAR and institutional contexts and design. The motivations for MAR in these case studies fall into four broad categories: water supply risk management, groundwater banking, addressing interconnected groundwater and surface water, and recharge for broader aquifer or environmental benefits. In each case study, these water management objectives help determine key managerial and administrative issues that need to be addressed and accordingly the institutional shape of a MAR project. Ultimately, empirical efforts such as this special section may help demystify this process and enable more rapid adoption and diffusion of MAR.  © 2021 by the Regents of the University of California.",Scopus,SEARCH_025
A multi-actor and bottom-up perspective on attaining rural water security: qualitative evidence from India,Basu M.; DasGupta R.; Hashimoto S.; Hoshino S.,2021,10.1007/s10668-020-00631-2,https://www.scopus.com/pages/publications/85079446713?origin=resultslist,"Coordinated actions by actors at different levels with effective community engagement are necessary for sustainable rural water supply and management. However, there are limited studies that analyse and reflect on the lack of coordination among different actors and report the practical ground-level challenges confronted at a local level, in order to increase the robustness and sustainability of rural water supply. Hence, this research brings together actors at three different levels—community, local government and local administration to capture their holistic understanding of actions and strategies, and the possible hurdles which may hinder their implementation. A narrative approach is adapted to derive the outcome based on real-life experiences of the respondents. Prioritized actions are mainly found to follow supply-side approach with a complete lack of demand-responsive strategies or actions as well as focus on providing services at a point of time and not over a period. Despite institutional reforms and changes in laws and strategies, prioritized actions are found to be more regulated by corruption, political intentions and social power relations in the study area. A lack of sense of ownership among local community restricts their participation in operation and maintenance of water sources. The struggle to provide the maintenance and major repairs required to keep water supply operational sustainably are well evident in the study area. While financial constraints are perceived to be a significant barrier in the implementation of the actions, technical and natural hurdles are also identified that demonstrates the need for integrated, contextual and well-coordinated strategies and actions to ensure rural water security. The study lays the ground for a paradigm shift in rural water supply and management in India—from a focus on increasing coverage to a focus on quality infrastructure, regular operation and maintenance and proactive monitoring approaches which will prevent from poorly targeted future investments and lessen the subsequent burden on communities. © 2020, Springer Nature B.V.",Scopus,SEARCH_025
Environmental health - theory and practice: Volume 2: Coping with environmental health,Chandrappa R.; Das D.B.,2021,10.1007/978-3-030-64484-0,https://www.scopus.com/pages/publications/85134636865?origin=resultslist,"This two-volume work discusses environmental health, the branch of public health concerned with all aspects of the natural and built environment affecting human health, and addresses key issues at the global and local scales. The work offers an overview of the methodologies and paradigms that define this burgeoning field, ranging from ecology to epidemiology, and from pollution to environmental psychology, and addresses a wide variety of global concerns including air quality, water and sanitation, food security, chemical/physical hazards, occupational health, disease control, and injuries. The authors intend to provide up-to-date information for environmental health professionals, and to provide a reference for students and consultants working at the interface between health and environmental sectors. Volume 2 covers the technological, legislative, and logistical solutions for coping with environmental health issues. The principles of environmental legislation are explained in national and international contexts, and assessments are mapped out to craft informed governance plans for health and environmental management. Mitigation measures are introduced to control wastewater and solid waste management and air and noise pollution, and adaptation strategies for emergency preparedness and disaster recovery are discussed. © Springer Nature Switzerland AG 2021. All rights reserved.",Scopus,SEARCH_025
"Trends and projections of universal health coverage indicators in Iraq, 2000–2030: A national and subnational study",Taniguchi H.; Rahman M.M.; Swe K.T.; Hussain A.; Shibuya K.; Hashizume M.,2021,10.1016/j.socscimed.2020.113630,https://www.scopus.com/pages/publications/85098070805?origin=resultslist,"Introduction: Iraq has had limited access to healthcare services due to successive conflicts and political turmoil. Since 2018, Iraq has embarked on a new reconstruction process which includes a goal of 100% immunisation against certain diseases in 2030. We aimed to undertake a comprehensive assessment of Iraq's progress towards universal health coverage (UHC) targets that could contribute to Iraq's policy and strategies. Methods: We estimated the coverage of UHC indicators from six nationally representative population-based household surveys in Iraq during 2000–2018. We employed 14 health service indicators and two financial risk protection indicators in our UHC progress assessment. We used a Bayesian hierarchical regression model to estimate the trend and projection of health service indicators. Results: Improved water sources, adequate sanitation, institutional delivery, skilled birth attendants, and BCG reached the 80% targets in 2018, and are projected to maintain their status in 2030 at national and subnational levels. Family planning needs satisfied, acute respiratory infection treatment for pneumonia, and oral rehydration therapy will be much less than 80% in 2030. 12% of Iraqi households incurred catastrophic health expenditures in 2012, which was a fourfold increase from 2007. Some governorates faced ten- to twentyfold increases in catastrophic health expenditures, for example, from 0.8% to 15.9% in Diala. Approximately 3% of non-poor households became poor due to out-of-pocket (OOP) payments in 2012. Conclusion: Without proactive strengthening of the healthcare systems, achieving UHC in Iraq by 2030 would be a challenge. Worsened trends were observed in both conflict-affected and underdeveloped areas in health service coverage and financial risk protection. Recovery of GDP spending on health and pre-pooled financing mechanisms should be introduced for OOP payment reduction. Prioritising nationwide primary healthcare services and regulating public-private role-allotment in the health sector are crucial in improving low coverage indicators and decreasing disparities among governorates. © 2020 Elsevier Ltd",Scopus,SEARCH_025
Sewage sludge as N-fertilizers for crop production enabling the circular bioeconomy in agriculture: A challenge for the new EU regulation 1009/2019,Cucina M.; De Nisi P.; Sordi S.; Adani F.,2021,10.3390/su132313165,https://www.scopus.com/pages/publications/85120179650?origin=resultslist,"The fertilizer framework in the European Union has recently been reviewed by EU Regulation 1009/2019 that excluded sewage sludge from the list of the possible constituents of organic fertilizers relying on their origin, not on their quality. This paper aimed to carry out a complete characterization of sewage sludge obtained from a pharmaceutical manufacturing process (PDSS) to demonstrate that sewage sludge obtained from a standardized and controlled manufacturing process can be safely recycled as organic fertilizer. The agronomic and environmental characteristics of the PDSS product were analyzed and compared to other organic fertilizers. Its fertilizing potential was also evaluated through plant growth trials. PDSS was characterized by a high concentration of total N (6.6% w/w), which was all present in organic form. PDSS also showed a low concentration of heavy metals, an absence of pathogens and low concentrations of organic contaminants. Plant growth trials showed that the PDSS was able to improve lettuce and carrot growth (+25 and +46% of dry weight compared to the unfertilized control), as well as their physiological status. Considering all the results, the exclusion of sewage sludge relying only on its origin and not on its quality appears to conflict with the principles of the circular bioeconomy. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",Scopus,SEARCH_025
"Infrastructure governance in the post-networked city: State-led, high-tech sanitation in Addis Ababa’s condominium housing",Cirolia L.R.; Hailu T.; King J.; da Cruz N.F.; Beall J.,2021,10.1177/23996544211037063,https://www.scopus.com/pages/publications/85111932869?origin=resultslist,"Ethiopia’s mass-scale subsidized housing delivery programme has driven the rapid expansion of middle-income, mid-rise settlements on the outskirts of Addis Ababa, requiring the provision of infrastructure to newly developed areas. In the case of the Kotari housing project, established sanitation systems were deemed inappropriate for the site, resulting in the deployment of novel technology, a Membrane Bioreactor (MBR). Such decentralised technologies contribute to the heterogenous infrastructure configurations which characterise Addis Ababa’s sanitation landscape, reflected not only in material configurations but also in how they are governed. In this paper, we use the concept of ‘infrastructure interfaces’ as an analytical device to identify the key material connection points in the system. Working across scales, we scrutinise the governance arrangements at these critical junctures: the household, the block, the condominium, and the city. Our analysis challenges established understandings of infrastructural heterogeneity driven by the private sector, either through financialized elite infrastructures or informal survivalist practices. In Kotari, the state is the driver and the target is the lower middle class. Centring the state in these infrastructure configurations provides nuance to our understanding of how heterogeneity emerges. Our methodological approach accounts for governance at various scales, providing fresh insights into the relationality of infrastructure, particularly the human/technology interface and infrastructural failures. The case shows the importance of transcending binary readings of infrastructure configurations, such as on/off grid, state/private and formal/informal. Future work on the post-network city must go beyond simply denigrating or valorising alternative modes of service delivery. © The Author(s) 2021.",Scopus,SEARCH_025
Climate change impacts on water security in global drylands,Stringer L.C.; Mirzabaev A.; Benjaminsen T.A.; Harris R.M.B.; Jafari M.; Lissner T.K.; Stevens N.; Tirado-von der Pahlen C.,2021,10.1016/j.oneear.2021.05.010,https://www.scopus.com/pages/publications/85107959116?origin=resultslist,"Water scarcity affects 1–2 billion people globally, most of whom live in drylands. Under projected climate change, millions more people will be living under conditions of severe water stress in the coming decades. This review examines observed and projected climate change impacts on water security across the world's drylands to the year 2100. We find that efficient water management, technology, and infrastructure, and better demand and supply management, can offer more equitable access to water resources. People are already adapting but need to be supported with coherent system-oriented policies and institutions that situate water security at their core, in line with the components of integrated water resources management. Dryland water governance urgently needs to better account for synergies and trade-offs between water security and other dimensions of sustainable development, to support an equitable approach in which no one gets left behind. © 2021 Elsevier Inc.",Scopus,SEARCH_025
